Running GRASP algorithm...
Seconds: 0, Iteration: 10, Iteration per second: Infinity, Best solution: 681964 found at 0s
Seconds: 1, Iteration: 20, Iteration per second: 20.000000, Best solution: 683155 found at 1s
Seconds: 2, Iteration: 30, Iteration per second: 15.000000, Best solution: 684847 found at 1s
Seconds: 2, Iteration: 40, Iteration per second: 20.000000, Best solution: 684847 found at 1s
Seconds: 3, Iteration: 50, Iteration per second: 16.666667, Best solution: 684847 found at 1s
Seconds: 3, Iteration: 60, Iteration per second: 20.000000, Best solution: 685238 found at 3s
Seconds: 3, Iteration: 70, Iteration per second: 23.333333, Best solution: 685440 found at 3s
Seconds: 4, Iteration: 80, Iteration per second: 20.000000, Best solution: 685562 found at 4s
Seconds: 4, Iteration: 90, Iteration per second: 22.500000, Best solution: 688151 found at 4s
Seconds: 5, Iteration: 100, Iteration per second: 20.000000, Best solution: 688151 found at 4s
Seconds: 5, Iteration: 110, Iteration per second: 22.000000, Best solution: 688151 found at 4s
Seconds: 6, Iteration: 120, Iteration per second: 20.000000, Best solution: 688151 found at 4s
Seconds: 6, Iteration: 130, Iteration per second: 21.666667, Best solution: 688151 found at 4s
Seconds: 6, Iteration: 140, Iteration per second: 23.333333, Best solution: 688151 found at 4s
Seconds: 7, Iteration: 150, Iteration per second: 21.428571, Best solution: 688151 found at 4s
Seconds: 7, Iteration: 160, Iteration per second: 22.857143, Best solution: 688652 found at 7s
Seconds: 8, Iteration: 170, Iteration per second: 21.250000, Best solution: 688652 found at 7s
Seconds: 8, Iteration: 180, Iteration per second: 22.500000, Best solution: 688652 found at 7s
Seconds: 9, Iteration: 190, Iteration per second: 21.111111, Best solution: 688652 found at 7s
Seconds: 9, Iteration: 200, Iteration per second: 22.222222, Best solution: 688773 found at 9s
Seconds: 9, Iteration: 210, Iteration per second: 23.333333, Best solution: 688773 found at 9s
Seconds: 10, Iteration: 220, Iteration per second: 22.000000, Best solution: 688887 found at 10s
Seconds: 10, Iteration: 230, Iteration per second: 23.000000, Best solution: 688887 found at 10s
Seconds: 11, Iteration: 240, Iteration per second: 21.818182, Best solution: 688887 found at 10s
Seconds: 11, Iteration: 250, Iteration per second: 22.727273, Best solution: 689370 found at 11s
Seconds: 12, Iteration: 260, Iteration per second: 21.666667, Best solution: 689786 found at 11s
Seconds: 12, Iteration: 270, Iteration per second: 22.500000, Best solution: 689786 found at 11s
Seconds: 12, Iteration: 280, Iteration per second: 23.333333, Best solution: 689786 found at 11s
Seconds: 13, Iteration: 290, Iteration per second: 22.307692, Best solution: 689868 found at 13s
Seconds: 13, Iteration: 300, Iteration per second: 23.076923, Best solution: 689876 found at 13s
Seconds: 14, Iteration: 310, Iteration per second: 22.142857, Best solution: 689876 found at 13s
Seconds: 14, Iteration: 320, Iteration per second: 22.857143, Best solution: 690507 found at 14s
Seconds: 15, Iteration: 330, Iteration per second: 22.000000, Best solution: 690606 found at 15s
Seconds: 15, Iteration: 340, Iteration per second: 22.666667, Best solution: 690606 found at 15s
Seconds: 15, Iteration: 350, Iteration per second: 23.333333, Best solution: 690606 found at 15s
Seconds: 16, Iteration: 360, Iteration per second: 22.500000, Best solution: 690606 found at 15s
Seconds: 16, Iteration: 370, Iteration per second: 23.125000, Best solution: 690606 found at 15s
Seconds: 17, Iteration: 380, Iteration per second: 22.352941, Best solution: 690660 found at 16s
Seconds: 17, Iteration: 390, Iteration per second: 22.941176, Best solution: 690976 found at 17s
Seconds: 18, Iteration: 400, Iteration per second: 22.222222, Best solution: 690976 found at 17s
Seconds: 18, Iteration: 410, Iteration per second: 22.777778, Best solution: 690976 found at 17s
Seconds: 19, Iteration: 420, Iteration per second: 22.105263, Best solution: 691085 found at 18s
Seconds: 19, Iteration: 430, Iteration per second: 22.631579, Best solution: 691340 found at 19s
Seconds: 19, Iteration: 440, Iteration per second: 23.157895, Best solution: 691340 found at 19s
Seconds: 20, Iteration: 450, Iteration per second: 22.500000, Best solution: 691420 found at 20s
Seconds: 20, Iteration: 460, Iteration per second: 23.000000, Best solution: 691468 found at 20s
Seconds: 21, Iteration: 470, Iteration per second: 22.380952, Best solution: 691704 found at 21s
Seconds: 21, Iteration: 480, Iteration per second: 22.857143, Best solution: 692275 found at 21s
Seconds: 22, Iteration: 490, Iteration per second: 22.272727, Best solution: 692275 found at 21s
Seconds: 22, Iteration: 500, Iteration per second: 22.727273, Best solution: 692309 found at 22s
Seconds: 23, Iteration: 510, Iteration per second: 22.173913, Best solution: 692309 found at 22s
Seconds: 23, Iteration: 520, Iteration per second: 22.608696, Best solution: 692309 found at 22s
Seconds: 23, Iteration: 530, Iteration per second: 23.043478, Best solution: 692313 found at 23s
Seconds: 24, Iteration: 540, Iteration per second: 22.500000, Best solution: 692313 found at 23s
Seconds: 24, Iteration: 550, Iteration per second: 22.916667, Best solution: 692348 found at 24s
Seconds: 25, Iteration: 560, Iteration per second: 22.400000, Best solution: 692348 found at 24s
Seconds: 25, Iteration: 570, Iteration per second: 22.800000, Best solution: 692460 found at 25s
