Running GRASP algorithm...
Running with 31 threads (Available processors: 31).
Seconds: 2, Total Iterations: 100, Iteration per second: 50.000000, Best solution: 767548 found at 2s
Seconds: 3, Total Iterations: 200, Iteration per second: 66.666667, Best solution: 769925 found at 3s
Seconds: 3, Total Iterations: 300, Iteration per second: 100.000000, Best solution: 771864 found at 3s
Seconds: 3, Total Iterations: 400, Iteration per second: 133.333333, Best solution: 774971 found at 3s
Seconds: 4, Total Iterations: 500, Iteration per second: 125.000000, Best solution: 775419 found at 4s
Seconds: 4, Total Iterations: 600, Iteration per second: 150.000000, Best solution: 776234 found at 4s
Seconds: 4, Total Iterations: 700, Iteration per second: 175.000000, Best solution: 776500 found at 4s
Seconds: 5, Total Iterations: 800, Iteration per second: 160.000000, Best solution: 776665 found at 5s
Seconds: 5, Total Iterations: 900, Iteration per second: 180.000000, Best solution: 777007 found at 5s
Seconds: 6, Total Iterations: 1000, Iteration per second: 166.666667, Best solution: 777132 found at 5s
Seconds: 6, Total Iterations: 1100, Iteration per second: 183.333333, Best solution: 777318 found at 6s
Seconds: 6, Total Iterations: 1200, Iteration per second: 200.000000, Best solution: 777368 found at 6s
Seconds: 7, Total Iterations: 1300, Iteration per second: 185.714286, Best solution: 777377 found at 7s
Seconds: 7, Total Iterations: 1400, Iteration per second: 200.000000, Best solution: 777532 found at 7s
Seconds: 7, Total Iterations: 1500, Iteration per second: 214.285714, Best solution: 777586 found at 7s
Seconds: 8, Total Iterations: 1600, Iteration per second: 200.000000, Best solution: 777745 found at 8s
Seconds: 8, Total Iterations: 1700, Iteration per second: 212.500000, Best solution: 777745 found at 8s
Seconds: 8, Total Iterations: 1800, Iteration per second: 225.000000, Best solution: 777745 found at 8s
Seconds: 9, Total Iterations: 1900, Iteration per second: 211.111111, Best solution: 777745 found at 8s
Seconds: 9, Total Iterations: 2000, Iteration per second: 222.222222, Best solution: 777935 found at 9s
Seconds: 9, Total Iterations: 2100, Iteration per second: 233.333333, Best solution: 778038 found at 9s
Seconds: 10, Total Iterations: 2200, Iteration per second: 220.000000, Best solution: 778041 found at 10s
Seconds: 10, Total Iterations: 2300, Iteration per second: 230.000000, Best solution: 778162 found at 10s
Seconds: 10, Total Iterations: 2400, Iteration per second: 240.000000, Best solution: 778188 found at 10s
Seconds: 11, Total Iterations: 2500, Iteration per second: 227.272727, Best solution: 778190 found at 10s
Seconds: 11, Total Iterations: 2600, Iteration per second: 236.363636, Best solution: 778190 found at 10s
Seconds: 11, Total Iterations: 2700, Iteration per second: 245.454545, Best solution: 778197 found at 11s
Seconds: 12, Total Iterations: 2800, Iteration per second: 233.333333, Best solution: 778197 found at 11s
Seconds: 12, Total Iterations: 2900, Iteration per second: 241.666667, Best solution: 778197 found at 11s
Seconds: 12, Total Iterations: 3000, Iteration per second: 250.000000, Best solution: 778201 found at 12s
Seconds: 13, Total Iterations: 3100, Iteration per second: 238.461538, Best solution: 778201 found at 12s
