Running GRASP algorithm...
Seconds: 0, Iteration: 10, Iteration per second: Infinity, Best solution: 378683 found at 0s
Seconds: 1, Iteration: 20, Iteration per second: 20.000000, Best solution: 381579 found at 1s
Seconds: 1, Iteration: 30, Iteration per second: 30.000000, Best solution: 382297 found at 1s
Seconds: 2, Iteration: 40, Iteration per second: 20.000000, Best solution: 384517 found at 2s
Seconds: 2, Iteration: 50, Iteration per second: 25.000000, Best solution: 385389 found at 2s
Seconds: 3, Iteration: 60, Iteration per second: 20.000000, Best solution: 386680 found at 2s
Seconds: 3, Iteration: 70, Iteration per second: 23.333333, Best solution: 387116 found at 3s
Seconds: 3, Iteration: 80, Iteration per second: 26.666667, Best solution: 387280 found at 3s
Seconds: 4, Iteration: 90, Iteration per second: 22.500000, Best solution: 389562 found at 4s
Seconds: 4, Iteration: 100, Iteration per second: 25.000000, Best solution: 389562 found at 4s
Seconds: 4, Iteration: 110, Iteration per second: 27.500000, Best solution: 390086 found at 4s
Seconds: 4, Iteration: 120, Iteration per second: 30.000000, Best solution: 390086 found at 4s
Seconds: 5, Iteration: 130, Iteration per second: 26.000000, Best solution: 390186 found at 4s
Seconds: 5, Iteration: 140, Iteration per second: 28.000000, Best solution: 390296 found at 5s
Seconds: 5, Iteration: 150, Iteration per second: 30.000000, Best solution: 390608 found at 5s
Seconds: 5, Iteration: 160, Iteration per second: 32.000000, Best solution: 390608 found at 5s
Seconds: 5, Iteration: 170, Iteration per second: 34.000000, Best solution: 391197 found at 5s
Seconds: 5, Iteration: 180, Iteration per second: 36.000000, Best solution: 391198 found at 5s
Seconds: 5, Iteration: 190, Iteration per second: 38.000000, Best solution: 391417 found at 5s
Seconds: 6, Iteration: 200, Iteration per second: 33.333333, Best solution: 391834 found at 6s
Seconds: 6, Iteration: 210, Iteration per second: 35.000000, Best solution: 391857 found at 6s
Seconds: 6, Iteration: 220, Iteration per second: 36.666667, Best solution: 391857 found at 6s
Seconds: 6, Iteration: 230, Iteration per second: 38.333333, Best solution: 391985 found at 6s
Seconds: 6, Iteration: 240, Iteration per second: 40.000000, Best solution: 392223 found at 6s
Seconds: 6, Iteration: 250, Iteration per second: 41.666667, Best solution: 392230 found at 6s
Seconds: 7, Iteration: 260, Iteration per second: 37.142857, Best solution: 392427 found at 7s
Seconds: 7, Iteration: 270, Iteration per second: 38.571429, Best solution: 392427 found at 7s
Seconds: 7, Iteration: 280, Iteration per second: 40.000000, Best solution: 392489 found at 7s
Seconds: 7, Iteration: 290, Iteration per second: 41.428571, Best solution: 392561 found at 7s
Seconds: 7, Iteration: 300, Iteration per second: 42.857143, Best solution: 392606 found at 7s
Seconds: 8, Iteration: 310, Iteration per second: 38.750000, Best solution: 392606 found at 7s
Seconds: 8, Iteration: 320, Iteration per second: 40.000000, Best solution: 392770 found at 8s
Seconds: 8, Iteration: 330, Iteration per second: 41.250000, Best solution: 392813 found at 8s
Seconds: 8, Iteration: 340, Iteration per second: 42.500000, Best solution: 392837 found at 8s
Seconds: 8, Iteration: 350, Iteration per second: 43.750000, Best solution: 392837 found at 8s
Seconds: 8, Iteration: 360, Iteration per second: 45.000000, Best solution: 392860 found at 8s
Seconds: 8, Iteration: 370, Iteration per second: 46.250000, Best solution: 393241 found at 8s
Seconds: 9, Iteration: 380, Iteration per second: 42.222222, Best solution: 393241 found at 8s
