Running GRASP algorithm...
Seconds: 1, Iteration: 10, Iteration per second: 10.000000, Best solution: 1167536 found at 1s
Seconds: 2, Iteration: 20, Iteration per second: 10.000000, Best solution: 1176838 found at 2s
Seconds: 3, Iteration: 30, Iteration per second: 10.000000, Best solution: 1179936 found at 3s
Seconds: 4, Iteration: 40, Iteration per second: 10.000000, Best solution: 1181818 found at 4s
Seconds: 5, Iteration: 50, Iteration per second: 10.000000, Best solution: 1182963 found at 5s
Seconds: 6, Iteration: 60, Iteration per second: 10.000000, Best solution: 1185978 found at 6s
Seconds: 6, Iteration: 70, Iteration per second: 11.666667, Best solution: 1185978 found at 6s
Seconds: 7, Iteration: 80, Iteration per second: 11.428571, Best solution: 1185978 found at 6s
Seconds: 7, Iteration: 90, Iteration per second: 12.857143, Best solution: 1188798 found at 7s
Seconds: 8, Iteration: 100, Iteration per second: 12.500000, Best solution: 1191280 found at 7s
Seconds: 8, Iteration: 110, Iteration per second: 13.750000, Best solution: 1191318 found at 8s
Seconds: 8, Iteration: 120, Iteration per second: 15.000000, Best solution: 1193963 found at 8s
Seconds: 9, Iteration: 130, Iteration per second: 14.444444, Best solution: 1194685 found at 9s
Seconds: 9, Iteration: 140, Iteration per second: 15.555556, Best solution: 1194685 found at 9s
Seconds: 10, Iteration: 150, Iteration per second: 15.000000, Best solution: 1194685 found at 9s
Seconds: 11, Iteration: 160, Iteration per second: 14.545455, Best solution: 1195779 found at 10s
Seconds: 11, Iteration: 170, Iteration per second: 15.454545, Best solution: 1195779 found at 10s
Seconds: 12, Iteration: 180, Iteration per second: 15.000000, Best solution: 1196890 found at 12s
Seconds: 12, Iteration: 190, Iteration per second: 15.833333, Best solution: 1196890 found at 12s
Seconds: 13, Iteration: 200, Iteration per second: 15.384615, Best solution: 1196890 found at 12s
Seconds: 13, Iteration: 210, Iteration per second: 16.153846, Best solution: 1196890 found at 12s
Seconds: 14, Iteration: 220, Iteration per second: 15.714286, Best solution: 1196890 found at 12s
Seconds: 14, Iteration: 230, Iteration per second: 16.428571, Best solution: 1197288 found at 14s
Seconds: 14, Iteration: 240, Iteration per second: 17.142857, Best solution: 1197571 found at 14s
Seconds: 15, Iteration: 250, Iteration per second: 16.666667, Best solution: 1198815 found at 15s
Seconds: 15, Iteration: 260, Iteration per second: 17.333333, Best solution: 1199962 found at 15s
Seconds: 15, Iteration: 270, Iteration per second: 18.000000, Best solution: 1199962 found at 15s
Seconds: 16, Iteration: 280, Iteration per second: 17.500000, Best solution: 1199962 found at 15s
Seconds: 16, Iteration: 290, Iteration per second: 18.125000, Best solution: 1199962 found at 15s
Seconds: 16, Iteration: 300, Iteration per second: 18.750000, Best solution: 1199962 found at 15s
Seconds: 17, Iteration: 310, Iteration per second: 18.235294, Best solution: 1201101 found at 17s
Seconds: 17, Iteration: 320, Iteration per second: 18.823529, Best solution: 1201101 found at 17s
Seconds: 18, Iteration: 330, Iteration per second: 18.333333, Best solution: 1201101 found at 17s
Seconds: 18, Iteration: 340, Iteration per second: 18.888889, Best solution: 1201398 found at 18s
Seconds: 18, Iteration: 350, Iteration per second: 19.444444, Best solution: 1201590 found at 18s
Seconds: 19, Iteration: 360, Iteration per second: 18.947368, Best solution: 1202594 found at 18s
Seconds: 19, Iteration: 370, Iteration per second: 19.473684, Best solution: 1202594 found at 18s
Seconds: 19, Iteration: 380, Iteration per second: 20.000000, Best solution: 1202594 found at 18s
Seconds: 20, Iteration: 390, Iteration per second: 19.500000, Best solution: 1202594 found at 18s
Seconds: 20, Iteration: 400, Iteration per second: 20.000000, Best solution: 1202594 found at 18s
Seconds: 20, Iteration: 410, Iteration per second: 20.500000, Best solution: 1202594 found at 18s
Seconds: 21, Iteration: 420, Iteration per second: 20.000000, Best solution: 1202594 found at 18s
Seconds: 21, Iteration: 430, Iteration per second: 20.476190, Best solution: 1202594 found at 18s
Seconds: 22, Iteration: 440, Iteration per second: 20.000000, Best solution: 1202594 found at 18s
Seconds: 22, Iteration: 450, Iteration per second: 20.454545, Best solution: 1202594 found at 18s
Seconds: 22, Iteration: 460, Iteration per second: 20.909091, Best solution: 1202594 found at 18s
Seconds: 23, Iteration: 470, Iteration per second: 20.434783, Best solution: 1210645 found at 23s
Seconds: 23, Iteration: 480, Iteration per second: 20.869565, Best solution: 1210645 found at 23s
Seconds: 23, Iteration: 490, Iteration per second: 21.304348, Best solution: 1211755 found at 23s
Seconds: 24, Iteration: 500, Iteration per second: 20.833333, Best solution: 1211755 found at 23s
Seconds: 24, Iteration: 510, Iteration per second: 21.250000, Best solution: 1215992 found at 24s
Seconds: 24, Iteration: 520, Iteration per second: 21.666667, Best solution: 1215992 found at 24s
Seconds: 25, Iteration: 530, Iteration per second: 21.200000, Best solution: 1216449 found at 25s
