Running GRASP algorithm...
Seconds: 0, Iteration: 10, Iteration per second: Infinity, Best solution: 1289308 found at 0s
Seconds: 1, Iteration: 20, Iteration per second: 20.000000, Best solution: 1301017 found at 1s
Seconds: 1, Iteration: 30, Iteration per second: 30.000000, Best solution: 1303872 found at 1s
Seconds: 1, Iteration: 40, Iteration per second: 40.000000, Best solution: 1310460 found at 1s
Seconds: 1, Iteration: 50, Iteration per second: 50.000000, Best solution: 1317543 found at 1s
Seconds: 2, Iteration: 60, Iteration per second: 30.000000, Best solution: 1319172 found at 2s
Seconds: 2, Iteration: 70, Iteration per second: 35.000000, Best solution: 1327447 found at 2s
Seconds: 2, Iteration: 80, Iteration per second: 40.000000, Best solution: 1339245 found at 2s
Seconds: 2, Iteration: 90, Iteration per second: 45.000000, Best solution: 1352151 found at 2s
Seconds: 3, Iteration: 100, Iteration per second: 33.333333, Best solution: 1360924 found at 3s
Seconds: 3, Iteration: 110, Iteration per second: 36.666667, Best solution: 1360983 found at 3s
Seconds: 3, Iteration: 120, Iteration per second: 40.000000, Best solution: 1360983 found at 3s
Seconds: 3, Iteration: 130, Iteration per second: 43.333333, Best solution: 1362113 found at 3s
Seconds: 3, Iteration: 140, Iteration per second: 46.666667, Best solution: 1365176 found at 3s
Seconds: 4, Iteration: 150, Iteration per second: 37.500000, Best solution: 1365792 found at 4s
Seconds: 4, Iteration: 160, Iteration per second: 40.000000, Best solution: 1365792 found at 4s
Seconds: 4, Iteration: 170, Iteration per second: 42.500000, Best solution: 1367211 found at 4s
Seconds: 4, Iteration: 180, Iteration per second: 45.000000, Best solution: 1369824 found at 4s
Seconds: 4, Iteration: 190, Iteration per second: 47.500000, Best solution: 1370561 found at 4s
Seconds: 4, Iteration: 200, Iteration per second: 50.000000, Best solution: 1371934 found at 4s
Seconds: 5, Iteration: 210, Iteration per second: 42.000000, Best solution: 1371934 found at 4s
Seconds: 5, Iteration: 220, Iteration per second: 44.000000, Best solution: 1372350 found at 5s
Seconds: 5, Iteration: 230, Iteration per second: 46.000000, Best solution: 1372453 found at 5s
Seconds: 5, Iteration: 240, Iteration per second: 48.000000, Best solution: 1374438 found at 5s
Seconds: 5, Iteration: 250, Iteration per second: 50.000000, Best solution: 1375521 found at 5s
Seconds: 5, Iteration: 260, Iteration per second: 52.000000, Best solution: 1375521 found at 5s
Seconds: 5, Iteration: 270, Iteration per second: 54.000000, Best solution: 1375521 found at 5s
Seconds: 5, Iteration: 280, Iteration per second: 56.000000, Best solution: 1375521 found at 5s
Seconds: 5, Iteration: 290, Iteration per second: 58.000000, Best solution: 1375521 found at 5s
Seconds: 6, Iteration: 300, Iteration per second: 50.000000, Best solution: 1375521 found at 5s
