Running GRASP algorithm...
Seconds: 2, Iteration: 10, Iteration per second: 5.000000, Best solution: 1393989 found at 1s
Seconds: 3, Iteration: 20, Iteration per second: 6.666667, Best solution: 1408654 found at 2s
Seconds: 4, Iteration: 30, Iteration per second: 7.500000, Best solution: 1443371 found at 3s
Seconds: 4, Iteration: 40, Iteration per second: 10.000000, Best solution: 1448638 found at 4s
Seconds: 5, Iteration: 50, Iteration per second: 10.000000, Best solution: 1452331 found at 5s
Seconds: 5, Iteration: 60, Iteration per second: 12.000000, Best solution: 1460336 found at 5s
Seconds: 6, Iteration: 70, Iteration per second: 11.666667, Best solution: 1460336 found at 5s
Seconds: 7, Iteration: 80, Iteration per second: 11.428571, Best solution: 1460457 found at 7s
Seconds: 7, Iteration: 90, Iteration per second: 12.857143, Best solution: 1460486 found at 7s
Seconds: 7, Iteration: 100, Iteration per second: 14.285714, Best solution: 1467761 found at 7s
Seconds: 7, Iteration: 110, Iteration per second: 15.714286, Best solution: 1467761 found at 7s
Seconds: 8, Iteration: 120, Iteration per second: 15.000000, Best solution: 1468744 found at 8s
Seconds: 8, Iteration: 130, Iteration per second: 16.250000, Best solution: 1468744 found at 8s
Seconds: 8, Iteration: 140, Iteration per second: 17.500000, Best solution: 1468744 found at 8s
Seconds: 9, Iteration: 150, Iteration per second: 16.666667, Best solution: 1469594 found at 9s
Seconds: 9, Iteration: 160, Iteration per second: 17.777778, Best solution: 1470733 found at 9s
Seconds: 9, Iteration: 170, Iteration per second: 18.888889, Best solution: 1471480 found at 9s
Seconds: 9, Iteration: 180, Iteration per second: 20.000000, Best solution: 1471575 found at 9s
Seconds: 10, Iteration: 190, Iteration per second: 19.000000, Best solution: 1471575 found at 9s
Seconds: 10, Iteration: 200, Iteration per second: 20.000000, Best solution: 1471917 found at 10s
Seconds: 10, Iteration: 210, Iteration per second: 21.000000, Best solution: 1473888 found at 10s
Seconds: 11, Iteration: 220, Iteration per second: 20.000000, Best solution: 1477841 found at 11s
Seconds: 11, Iteration: 230, Iteration per second: 20.909091, Best solution: 1477841 found at 11s
Seconds: 11, Iteration: 240, Iteration per second: 21.818182, Best solution: 1479857 found at 11s
Seconds: 12, Iteration: 250, Iteration per second: 20.833333, Best solution: 1482366 found at 11s
Seconds: 12, Iteration: 260, Iteration per second: 21.666667, Best solution: 1482366 found at 11s
Seconds: 12, Iteration: 270, Iteration per second: 22.500000, Best solution: 1482366 found at 11s
Seconds: 13, Iteration: 280, Iteration per second: 21.538462, Best solution: 1482366 found at 11s
Seconds: 13, Iteration: 290, Iteration per second: 22.307692, Best solution: 1482366 found at 11s
Seconds: 13, Iteration: 300, Iteration per second: 23.076923, Best solution: 1483644 found at 13s
Seconds: 14, Iteration: 310, Iteration per second: 22.142857, Best solution: 1485503 found at 13s
Seconds: 14, Iteration: 320, Iteration per second: 22.857143, Best solution: 1485503 found at 13s
Seconds: 14, Iteration: 330, Iteration per second: 23.571429, Best solution: 1485503 found at 13s
Seconds: 14, Iteration: 340, Iteration per second: 24.285714, Best solution: 1485503 found at 13s
Seconds: 15, Iteration: 350, Iteration per second: 23.333333, Best solution: 1487709 found at 15s
Seconds: 15, Iteration: 360, Iteration per second: 24.000000, Best solution: 1487709 found at 15s
Seconds: 15, Iteration: 370, Iteration per second: 24.666667, Best solution: 1487709 found at 15s
Seconds: 16, Iteration: 380, Iteration per second: 23.750000, Best solution: 1487709 found at 15s
Seconds: 16, Iteration: 390, Iteration per second: 24.375000, Best solution: 1487709 found at 15s
Seconds: 16, Iteration: 400, Iteration per second: 25.000000, Best solution: 1487709 found at 15s
Seconds: 16, Iteration: 410, Iteration per second: 25.625000, Best solution: 1487709 found at 15s
Seconds: 17, Iteration: 420, Iteration per second: 24.705882, Best solution: 1487709 found at 15s
Seconds: 17, Iteration: 430, Iteration per second: 25.294118, Best solution: 1488171 found at 17s
Seconds: 17, Iteration: 440, Iteration per second: 25.882353, Best solution: 1488171 found at 17s
Seconds: 17, Iteration: 450, Iteration per second: 26.470588, Best solution: 1488172 found at 17s
Seconds: 18, Iteration: 460, Iteration per second: 25.555556, Best solution: 1488172 found at 17s
Seconds: 18, Iteration: 470, Iteration per second: 26.111111, Best solution: 1488172 found at 17s
Seconds: 18, Iteration: 480, Iteration per second: 26.666667, Best solution: 1488172 found at 17s
Seconds: 18, Iteration: 490, Iteration per second: 27.222222, Best solution: 1488172 found at 17s
Seconds: 19, Iteration: 500, Iteration per second: 26.315789, Best solution: 1489925 found at 19s
Seconds: 19, Iteration: 510, Iteration per second: 26.842105, Best solution: 1489925 found at 19s
Seconds: 19, Iteration: 520, Iteration per second: 27.368421, Best solution: 1489925 found at 19s
Seconds: 20, Iteration: 530, Iteration per second: 26.500000, Best solution: 1489925 found at 19s
Seconds: 20, Iteration: 540, Iteration per second: 27.000000, Best solution: 1489925 found at 19s
Seconds: 20, Iteration: 550, Iteration per second: 27.500000, Best solution: 1489925 found at 19s
Seconds: 20, Iteration: 560, Iteration per second: 28.000000, Best solution: 1489925 found at 19s
Seconds: 21, Iteration: 570, Iteration per second: 27.142857, Best solution: 1492267 found at 21s
Seconds: 21, Iteration: 580, Iteration per second: 27.619048, Best solution: 1492267 found at 21s
Seconds: 21, Iteration: 590, Iteration per second: 28.095238, Best solution: 1492267 found at 21s
Seconds: 21, Iteration: 600, Iteration per second: 28.571429, Best solution: 1492267 found at 21s
Seconds: 22, Iteration: 610, Iteration per second: 27.727273, Best solution: 1492267 found at 21s
Seconds: 22, Iteration: 620, Iteration per second: 28.181818, Best solution: 1492267 found at 21s
Seconds: 22, Iteration: 630, Iteration per second: 28.636364, Best solution: 1492267 found at 21s
Seconds: 22, Iteration: 640, Iteration per second: 29.090909, Best solution: 1492267 found at 21s
Seconds: 23, Iteration: 650, Iteration per second: 28.260870, Best solution: 1493178 found at 22s
Seconds: 23, Iteration: 660, Iteration per second: 28.695652, Best solution: 1493178 found at 22s
Seconds: 23, Iteration: 670, Iteration per second: 29.130435, Best solution: 1493178 found at 22s
Seconds: 24, Iteration: 680, Iteration per second: 28.333333, Best solution: 1493178 found at 22s
Seconds: 24, Iteration: 690, Iteration per second: 28.750000, Best solution: 1493178 found at 22s
Seconds: 24, Iteration: 700, Iteration per second: 29.166667, Best solution: 1493178 found at 22s
Seconds: 24, Iteration: 710, Iteration per second: 29.583333, Best solution: 1493854 found at 24s
Seconds: 25, Iteration: 720, Iteration per second: 28.800000, Best solution: 1493854 found at 24s
Seconds: 25, Iteration: 730, Iteration per second: 29.200000, Best solution: 1494337 found at 25s
Seconds: 25, Iteration: 740, Iteration per second: 29.600000, Best solution: 1494337 found at 25s
Seconds: 25, Iteration: 750, Iteration per second: 30.000000, Best solution: 1494337 found at 25s
Seconds: 26, Iteration: 760, Iteration per second: 29.230769, Best solution: 1494337 found at 25s
Seconds: 26, Iteration: 770, Iteration per second: 29.615385, Best solution: 1494337 found at 25s
Seconds: 26, Iteration: 780, Iteration per second: 30.000000, Best solution: 1494337 found at 25s
Seconds: 27, Iteration: 790, Iteration per second: 29.259259, Best solution: 1494337 found at 25s
Seconds: 27, Iteration: 800, Iteration per second: 29.629630, Best solution: 1494419 found at 27s
Seconds: 27, Iteration: 810, Iteration per second: 30.000000, Best solution: 1494466 found at 27s
Seconds: 27, Iteration: 820, Iteration per second: 30.370370, Best solution: 1497421 found at 27s
Seconds: 28, Iteration: 830, Iteration per second: 29.642857, Best solution: 1497421 found at 27s
Seconds: 28, Iteration: 840, Iteration per second: 30.000000, Best solution: 1497502 found at 28s
Seconds: 28, Iteration: 850, Iteration per second: 30.357143, Best solution: 1498042 found at 28s
Seconds: 28, Iteration: 860, Iteration per second: 30.714286, Best solution: 1498042 found at 28s
Seconds: 29, Iteration: 870, Iteration per second: 30.000000, Best solution: 1498042 found at 28s
Seconds: 29, Iteration: 880, Iteration per second: 30.344828, Best solution: 1499826 found at 29s
Seconds: 29, Iteration: 890, Iteration per second: 30.689655, Best solution: 1499826 found at 29s
Seconds: 29, Iteration: 900, Iteration per second: 31.034483, Best solution: 1499826 found at 29s
Seconds: 30, Iteration: 910, Iteration per second: 30.333333, Best solution: 1499826 found at 29s
Seconds: 30, Iteration: 920, Iteration per second: 30.666667, Best solution: 1499826 found at 29s
Seconds: 30, Iteration: 930, Iteration per second: 31.000000, Best solution: 1499826 found at 29s
Seconds: 31, Iteration: 940, Iteration per second: 30.322581, Best solution: 1499826 found at 29s
Seconds: 31, Iteration: 950, Iteration per second: 30.645161, Best solution: 1499826 found at 29s
Seconds: 31, Iteration: 960, Iteration per second: 30.967742, Best solution: 1499826 found at 29s
Seconds: 31, Iteration: 970, Iteration per second: 31.290323, Best solution: 1499826 found at 29s
Seconds: 32, Iteration: 980, Iteration per second: 30.625000, Best solution: 1499826 found at 29s
Seconds: 32, Iteration: 990, Iteration per second: 30.937500, Best solution: 1500498 found at 32s
Seconds: 32, Iteration: 1000, Iteration per second: 31.250000, Best solution: 1500498 found at 32s
Seconds: 32, Iteration: 1010, Iteration per second: 31.562500, Best solution: 1500498 found at 32s
Seconds: 33, Iteration: 1020, Iteration per second: 30.909091, Best solution: 1500500 found at 33s
Seconds: 33, Iteration: 1030, Iteration per second: 31.212121, Best solution: 1500500 found at 33s
Seconds: 33, Iteration: 1040, Iteration per second: 31.515152, Best solution: 1500500 found at 33s
Seconds: 34, Iteration: 1050, Iteration per second: 30.882353, Best solution: 1500500 found at 33s
Seconds: 34, Iteration: 1060, Iteration per second: 31.176471, Best solution: 1500500 found at 33s
Seconds: 34, Iteration: 1070, Iteration per second: 31.470588, Best solution: 1500500 found at 33s
Seconds: 34, Iteration: 1080, Iteration per second: 31.764706, Best solution: 1500500 found at 33s
Seconds: 35, Iteration: 1090, Iteration per second: 31.142857, Best solution: 1500500 found at 33s
Seconds: 35, Iteration: 1100, Iteration per second: 31.428571, Best solution: 1500500 found at 33s
Seconds: 35, Iteration: 1110, Iteration per second: 31.714286, Best solution: 1500500 found at 33s
Seconds: 35, Iteration: 1120, Iteration per second: 32.000000, Best solution: 1500500 found at 33s
Seconds: 36, Iteration: 1130, Iteration per second: 31.388889, Best solution: 1500500 found at 33s
Seconds: 36, Iteration: 1140, Iteration per second: 31.666667, Best solution: 1500500 found at 33s
Seconds: 36, Iteration: 1150, Iteration per second: 31.944444, Best solution: 1500500 found at 33s
Seconds: 37, Iteration: 1160, Iteration per second: 31.351351, Best solution: 1500500 found at 33s
Seconds: 37, Iteration: 1170, Iteration per second: 31.621622, Best solution: 1500500 found at 33s
Seconds: 37, Iteration: 1180, Iteration per second: 31.891892, Best solution: 1500500 found at 33s
Seconds: 37, Iteration: 1190, Iteration per second: 32.162162, Best solution: 1500500 found at 33s
