Running GRASP algorithm...
Seconds: 1, Iteration: 10, Iteration per second: 10.000000, Best solution: 1103209 found at 1s
Seconds: 2, Iteration: 20, Iteration per second: 10.000000, Best solution: 1143341 found at 2s
Seconds: 3, Iteration: 30, Iteration per second: 10.000000, Best solution: 1146522 found at 2s
Seconds: 3, Iteration: 40, Iteration per second: 13.333333, Best solution: 1158095 found at 3s
Seconds: 3, Iteration: 50, Iteration per second: 16.666667, Best solution: 1169018 found at 3s
Seconds: 4, Iteration: 60, Iteration per second: 15.000000, Best solution: 1173056 found at 4s
Seconds: 4, Iteration: 70, Iteration per second: 17.500000, Best solution: 1185226 found at 4s
Seconds: 4, Iteration: 80, Iteration per second: 20.000000, Best solution: 1186595 found at 4s
Seconds: 5, Iteration: 90, Iteration per second: 18.000000, Best solution: 1186595 found at 4s
Seconds: 5, Iteration: 100, Iteration per second: 20.000000, Best solution: 1186595 found at 4s
Seconds: 6, Iteration: 110, Iteration per second: 18.333333, Best solution: 1187969 found at 5s
Seconds: 6, Iteration: 120, Iteration per second: 20.000000, Best solution: 1190823 found at 6s
Seconds: 6, Iteration: 130, Iteration per second: 21.666667, Best solution: 1191059 found at 6s
Seconds: 7, Iteration: 140, Iteration per second: 20.000000, Best solution: 1191059 found at 6s
Seconds: 7, Iteration: 150, Iteration per second: 21.428571, Best solution: 1191059 found at 6s
Seconds: 7, Iteration: 160, Iteration per second: 22.857143, Best solution: 1192559 found at 7s
Seconds: 8, Iteration: 170, Iteration per second: 21.250000, Best solution: 1193024 found at 7s
Seconds: 8, Iteration: 180, Iteration per second: 22.500000, Best solution: 1195572 found at 8s
Seconds: 8, Iteration: 190, Iteration per second: 23.750000, Best solution: 1195572 found at 8s
Seconds: 8, Iteration: 200, Iteration per second: 25.000000, Best solution: 1195803 found at 8s
Seconds: 9, Iteration: 210, Iteration per second: 23.333333, Best solution: 1201740 found at 9s
Seconds: 9, Iteration: 220, Iteration per second: 24.444444, Best solution: 1202570 found at 9s
Seconds: 9, Iteration: 230, Iteration per second: 25.555556, Best solution: 1202570 found at 9s
Seconds: 10, Iteration: 240, Iteration per second: 24.000000, Best solution: 1202570 found at 9s
Seconds: 10, Iteration: 250, Iteration per second: 25.000000, Best solution: 1202570 found at 9s
Seconds: 10, Iteration: 260, Iteration per second: 26.000000, Best solution: 1202570 found at 9s
Seconds: 11, Iteration: 270, Iteration per second: 24.545455, Best solution: 1204558 found at 10s
Seconds: 11, Iteration: 280, Iteration per second: 25.454545, Best solution: 1204590 found at 11s
Seconds: 11, Iteration: 290, Iteration per second: 26.363636, Best solution: 1205822 found at 11s
Seconds: 11, Iteration: 300, Iteration per second: 27.272727, Best solution: 1205822 found at 11s
Seconds: 12, Iteration: 310, Iteration per second: 25.833333, Best solution: 1206542 found at 11s
Seconds: 12, Iteration: 320, Iteration per second: 26.666667, Best solution: 1206542 found at 11s
Seconds: 12, Iteration: 330, Iteration per second: 27.500000, Best solution: 1206542 found at 11s
Seconds: 13, Iteration: 340, Iteration per second: 26.153846, Best solution: 1206542 found at 11s
Seconds: 13, Iteration: 350, Iteration per second: 26.923077, Best solution: 1206682 found at 13s
Seconds: 13, Iteration: 360, Iteration per second: 27.692308, Best solution: 1206682 found at 13s
Seconds: 13, Iteration: 370, Iteration per second: 28.461538, Best solution: 1206682 found at 13s
Seconds: 13, Iteration: 380, Iteration per second: 29.230769, Best solution: 1206682 found at 13s
Seconds: 14, Iteration: 390, Iteration per second: 27.857143, Best solution: 1206682 found at 13s
Seconds: 14, Iteration: 400, Iteration per second: 28.571429, Best solution: 1207183 found at 14s
Seconds: 14, Iteration: 410, Iteration per second: 29.285714, Best solution: 1207183 found at 14s
Seconds: 14, Iteration: 420, Iteration per second: 30.000000, Best solution: 1207183 found at 14s
Seconds: 14, Iteration: 430, Iteration per second: 30.714286, Best solution: 1207183 found at 14s
Seconds: 14, Iteration: 440, Iteration per second: 31.428571, Best solution: 1207183 found at 14s
Seconds: 14, Iteration: 450, Iteration per second: 32.142857, Best solution: 1207183 found at 14s
Seconds: 15, Iteration: 460, Iteration per second: 30.666667, Best solution: 1207183 found at 14s
Seconds: 15, Iteration: 470, Iteration per second: 31.333333, Best solution: 1207183 found at 14s
Seconds: 15, Iteration: 480, Iteration per second: 32.000000, Best solution: 1207586 found at 15s
Seconds: 15, Iteration: 490, Iteration per second: 32.666667, Best solution: 1208585 found at 15s
Seconds: 15, Iteration: 500, Iteration per second: 33.333333, Best solution: 1208661 found at 15s
Seconds: 15, Iteration: 510, Iteration per second: 34.000000, Best solution: 1208661 found at 15s
Seconds: 15, Iteration: 520, Iteration per second: 34.666667, Best solution: 1208661 found at 15s
Seconds: 16, Iteration: 530, Iteration per second: 33.125000, Best solution: 1208661 found at 15s
Seconds: 16, Iteration: 540, Iteration per second: 33.750000, Best solution: 1208661 found at 15s
Seconds: 16, Iteration: 550, Iteration per second: 34.375000, Best solution: 1208720 found at 16s
Seconds: 16, Iteration: 560, Iteration per second: 35.000000, Best solution: 1208720 found at 16s
Seconds: 16, Iteration: 570, Iteration per second: 35.625000, Best solution: 1209159 found at 16s
Seconds: 16, Iteration: 580, Iteration per second: 36.250000, Best solution: 1209159 found at 16s
Seconds: 16, Iteration: 590, Iteration per second: 36.875000, Best solution: 1209159 found at 16s
Seconds: 17, Iteration: 600, Iteration per second: 35.294118, Best solution: 1209159 found at 16s
Seconds: 17, Iteration: 610, Iteration per second: 35.882353, Best solution: 1209159 found at 16s
Seconds: 17, Iteration: 620, Iteration per second: 36.470588, Best solution: 1209159 found at 16s
Seconds: 17, Iteration: 630, Iteration per second: 37.058824, Best solution: 1209159 found at 16s
Seconds: 17, Iteration: 640, Iteration per second: 37.647059, Best solution: 1209317 found at 17s
Seconds: 17, Iteration: 650, Iteration per second: 38.235294, Best solution: 1209317 found at 17s
Seconds: 17, Iteration: 660, Iteration per second: 38.823529, Best solution: 1209317 found at 17s
Seconds: 18, Iteration: 670, Iteration per second: 37.222222, Best solution: 1209317 found at 17s
Seconds: 18, Iteration: 680, Iteration per second: 37.777778, Best solution: 1209317 found at 17s
Seconds: 18, Iteration: 690, Iteration per second: 38.333333, Best solution: 1209317 found at 17s
Seconds: 18, Iteration: 700, Iteration per second: 38.888889, Best solution: 1209317 found at 17s
Seconds: 18, Iteration: 710, Iteration per second: 39.444444, Best solution: 1209317 found at 17s
Seconds: 18, Iteration: 720, Iteration per second: 40.000000, Best solution: 1209317 found at 17s
Seconds: 18, Iteration: 730, Iteration per second: 40.555556, Best solution: 1209317 found at 17s
Seconds: 18, Iteration: 740, Iteration per second: 41.111111, Best solution: 1209317 found at 17s
Seconds: 19, Iteration: 750, Iteration per second: 39.473684, Best solution: 1209317 found at 17s
Seconds: 19, Iteration: 760, Iteration per second: 40.000000, Best solution: 1209664 found at 19s
Seconds: 19, Iteration: 770, Iteration per second: 40.526316, Best solution: 1210278 found at 19s
Seconds: 19, Iteration: 780, Iteration per second: 41.052632, Best solution: 1210278 found at 19s
Seconds: 19, Iteration: 790, Iteration per second: 41.578947, Best solution: 1210278 found at 19s
Seconds: 19, Iteration: 800, Iteration per second: 42.105263, Best solution: 1210278 found at 19s
Seconds: 19, Iteration: 810, Iteration per second: 42.631579, Best solution: 1210648 found at 19s
Seconds: 20, Iteration: 820, Iteration per second: 41.000000, Best solution: 1210648 found at 19s
Seconds: 20, Iteration: 830, Iteration per second: 41.500000, Best solution: 1210648 found at 19s
Seconds: 20, Iteration: 840, Iteration per second: 42.000000, Best solution: 1210648 found at 19s
Seconds: 20, Iteration: 850, Iteration per second: 42.500000, Best solution: 1210648 found at 19s
Seconds: 20, Iteration: 860, Iteration per second: 43.000000, Best solution: 1211074 found at 20s
Seconds: 20, Iteration: 870, Iteration per second: 43.500000, Best solution: 1211074 found at 20s
Seconds: 20, Iteration: 880, Iteration per second: 44.000000, Best solution: 1211074 found at 20s
Seconds: 20, Iteration: 890, Iteration per second: 44.500000, Best solution: 1211207 found at 20s
Seconds: 21, Iteration: 900, Iteration per second: 42.857143, Best solution: 1211207 found at 20s
Seconds: 21, Iteration: 910, Iteration per second: 43.333333, Best solution: 1211213 found at 21s
Seconds: 21, Iteration: 920, Iteration per second: 43.809524, Best solution: 1211213 found at 21s
Seconds: 21, Iteration: 930, Iteration per second: 44.285714, Best solution: 1211213 found at 21s
Seconds: 21, Iteration: 940, Iteration per second: 44.761905, Best solution: 1211213 found at 21s
Seconds: 21, Iteration: 950, Iteration per second: 45.238095, Best solution: 1211213 found at 21s
