Running GRASP algorithm...
Running with 31 threads (Available processors: 31).
Seconds: 1, Total Iterations: 100, Iteration per second: 100.000000, Best solution: 1383160 found at 1s
Seconds: 2, Total Iterations: 200, Iteration per second: 100.000000, Best solution: 1387571 found at 2s
Seconds: 2, Total Iterations: 300, Iteration per second: 150.000000, Best solution: 1394231 found at 2s
Seconds: 2, Total Iterations: 400, Iteration per second: 200.000000, Best solution: 1406124 found at 2s
Seconds: 2, Total Iterations: 500, Iteration per second: 250.000000, Best solution: 1409645 found at 2s
Seconds: 2, Total Iterations: 600, Iteration per second: 300.000000, Best solution: 1421212 found at 2s
Seconds: 2, Total Iterations: 700, Iteration per second: 350.000000, Best solution: 1435239 found at 2s
Seconds: 2, Total Iterations: 800, Iteration per second: 400.000000, Best solution: 1436421 found at 2s
Seconds: 2, Total Iterations: 900, Iteration per second: 450.000000, Best solution: 1438615 found at 2s
Seconds: 3, Total Iterations: 1000, Iteration per second: 333.333333, Best solution: 1438817 found at 3s
Seconds: 3, Total Iterations: 1100, Iteration per second: 366.666667, Best solution: 1438817 found at 3s
Seconds: 3, Total Iterations: 1200, Iteration per second: 400.000000, Best solution: 1441177 found at 3s
Seconds: 3, Total Iterations: 1300, Iteration per second: 433.333333, Best solution: 1446611 found at 3s
Seconds: 3, Total Iterations: 1400, Iteration per second: 466.666667, Best solution: 1448376 found at 3s
Seconds: 3, Total Iterations: 1500, Iteration per second: 500.000000, Best solution: 1452425 found at 3s
Seconds: 3, Total Iterations: 1600, Iteration per second: 533.333333, Best solution: 1453841 found at 3s
Seconds: 3, Total Iterations: 1700, Iteration per second: 566.666667, Best solution: 1454753 found at 3s
Seconds: 3, Total Iterations: 1800, Iteration per second: 600.000000, Best solution: 1456822 found at 3s
Seconds: 4, Total Iterations: 1900, Iteration per second: 475.000000, Best solution: 1458949 found at 4s
Seconds: 4, Total Iterations: 2000, Iteration per second: 500.000000, Best solution: 1458949 found at 4s
Seconds: 4, Total Iterations: 2100, Iteration per second: 525.000000, Best solution: 1458949 found at 4s
Seconds: 4, Total Iterations: 2200, Iteration per second: 550.000000, Best solution: 1459587 found at 4s
Seconds: 4, Total Iterations: 2300, Iteration per second: 575.000000, Best solution: 1459785 found at 4s
Seconds: 4, Total Iterations: 2400, Iteration per second: 600.000000, Best solution: 1459950 found at 4s
Seconds: 4, Total Iterations: 2500, Iteration per second: 625.000000, Best solution: 1464635 found at 4s
Seconds: 4, Total Iterations: 2600, Iteration per second: 650.000000, Best solution: 1465375 found at 4s
Seconds: 4, Total Iterations: 2700, Iteration per second: 675.000000, Best solution: 1466907 found at 4s
Seconds: 4, Total Iterations: 2800, Iteration per second: 700.000000, Best solution: 1466943 found at 4s
Seconds: 5, Total Iterations: 2900, Iteration per second: 580.000000, Best solution: 1466944 found at 4s
Seconds: 5, Total Iterations: 3000, Iteration per second: 600.000000, Best solution: 1467197 found at 5s
Seconds: 5, Total Iterations: 3100, Iteration per second: 620.000000, Best solution: 1467197 found at 5s
Seconds: 5, Total Iterations: 3200, Iteration per second: 640.000000, Best solution: 1467197 found at 5s
Seconds: 5, Total Iterations: 3300, Iteration per second: 660.000000, Best solution: 1467197 found at 5s
Seconds: 5, Total Iterations: 3400, Iteration per second: 680.000000, Best solution: 1468859 found at 5s
Seconds: 5, Total Iterations: 3500, Iteration per second: 700.000000, Best solution: 1468859 found at 5s
Seconds: 5, Total Iterations: 3600, Iteration per second: 720.000000, Best solution: 1468859 found at 5s
Seconds: 5, Total Iterations: 3700, Iteration per second: 740.000000, Best solution: 1468945 found at 5s
Seconds: 5, Total Iterations: 3800, Iteration per second: 760.000000, Best solution: 1468945 found at 5s
Seconds: 6, Total Iterations: 3900, Iteration per second: 650.000000, Best solution: 1468945 found at 5s
Seconds: 6, Total Iterations: 4000, Iteration per second: 666.666667, Best solution: 1468945 found at 5s
Seconds: 6, Total Iterations: 4100, Iteration per second: 683.333333, Best solution: 1468945 found at 5s
Seconds: 6, Total Iterations: 4200, Iteration per second: 700.000000, Best solution: 1468945 found at 5s
Seconds: 6, Total Iterations: 4300, Iteration per second: 716.666667, Best solution: 1468945 found at 5s
Seconds: 6, Total Iterations: 4400, Iteration per second: 733.333333, Best solution: 1468945 found at 5s
Seconds: 6, Total Iterations: 4500, Iteration per second: 750.000000, Best solution: 1468945 found at 5s
Seconds: 6, Total Iterations: 4600, Iteration per second: 766.666667, Best solution: 1468945 found at 5s
Seconds: 6, Total Iterations: 4700, Iteration per second: 783.333333, Best solution: 1470263 found at 6s
Seconds: 6, Total Iterations: 4800, Iteration per second: 800.000000, Best solution: 1470263 found at 6s
Seconds: 7, Total Iterations: 4900, Iteration per second: 700.000000, Best solution: 1470263 found at 6s
Seconds: 7, Total Iterations: 5000, Iteration per second: 714.285714, Best solution: 1470263 found at 6s
Seconds: 7, Total Iterations: 5100, Iteration per second: 728.571429, Best solution: 1470263 found at 6s
Seconds: 7, Total Iterations: 5200, Iteration per second: 742.857143, Best solution: 1470263 found at 6s
Seconds: 7, Total Iterations: 5300, Iteration per second: 757.142857, Best solution: 1470312 found at 7s
Seconds: 7, Total Iterations: 5400, Iteration per second: 771.428571, Best solution: 1470312 found at 7s
Seconds: 7, Total Iterations: 5500, Iteration per second: 785.714286, Best solution: 1470519 found at 7s
Seconds: 7, Total Iterations: 5600, Iteration per second: 800.000000, Best solution: 1470519 found at 7s
Seconds: 7, Total Iterations: 5700, Iteration per second: 814.285714, Best solution: 1470519 found at 7s
Seconds: 8, Total Iterations: 5800, Iteration per second: 725.000000, Best solution: 1470519 found at 7s
Seconds: 8, Total Iterations: 5900, Iteration per second: 737.500000, Best solution: 1470519 found at 7s
Seconds: 8, Total Iterations: 6000, Iteration per second: 750.000000, Best solution: 1470519 found at 7s
Seconds: 8, Total Iterations: 6100, Iteration per second: 762.500000, Best solution: 1470519 found at 7s
Seconds: 8, Total Iterations: 6200, Iteration per second: 775.000000, Best solution: 1470788 found at 8s
Seconds: 8, Total Iterations: 6300, Iteration per second: 787.500000, Best solution: 1470788 found at 8s
Seconds: 8, Total Iterations: 6400, Iteration per second: 800.000000, Best solution: 1470820 found at 8s
Seconds: 8, Total Iterations: 6500, Iteration per second: 812.500000, Best solution: 1470820 found at 8s
Seconds: 8, Total Iterations: 6600, Iteration per second: 825.000000, Best solution: 1470820 found at 8s
Seconds: 8, Total Iterations: 6700, Iteration per second: 837.500000, Best solution: 1470820 found at 8s
Seconds: 9, Total Iterations: 6800, Iteration per second: 755.555556, Best solution: 1470820 found at 8s
Seconds: 9, Total Iterations: 6900, Iteration per second: 766.666667, Best solution: 1470820 found at 8s
Seconds: 9, Total Iterations: 7000, Iteration per second: 777.777778, Best solution: 1470832 found at 9s
Seconds: 9, Total Iterations: 7100, Iteration per second: 788.888889, Best solution: 1470832 found at 9s
Seconds: 9, Total Iterations: 7200, Iteration per second: 800.000000, Best solution: 1470832 found at 9s
Seconds: 9, Total Iterations: 7300, Iteration per second: 811.111111, Best solution: 1470947 found at 9s
Seconds: 9, Total Iterations: 7400, Iteration per second: 822.222222, Best solution: 1470947 found at 9s
Seconds: 9, Total Iterations: 7500, Iteration per second: 833.333333, Best solution: 1471037 found at 9s
Seconds: 9, Total Iterations: 7600, Iteration per second: 844.444444, Best solution: 1471037 found at 9s
Seconds: 10, Total Iterations: 7700, Iteration per second: 770.000000, Best solution: 1471037 found at 9s
Seconds: 10, Total Iterations: 7800, Iteration per second: 780.000000, Best solution: 1471037 found at 9s
Seconds: 10, Total Iterations: 7900, Iteration per second: 790.000000, Best solution: 1471509 found at 10s
Seconds: 10, Total Iterations: 8000, Iteration per second: 800.000000, Best solution: 1471509 found at 10s
Seconds: 10, Total Iterations: 8100, Iteration per second: 810.000000, Best solution: 1471676 found at 10s
Seconds: 10, Total Iterations: 8200, Iteration per second: 820.000000, Best solution: 1471764 found at 10s
Seconds: 10, Total Iterations: 8300, Iteration per second: 830.000000, Best solution: 1472174 found at 10s
Seconds: 10, Total Iterations: 8400, Iteration per second: 840.000000, Best solution: 1472380 found at 10s
Seconds: 10, Total Iterations: 8500, Iteration per second: 850.000000, Best solution: 1472380 found at 10s
Seconds: 10, Total Iterations: 8600, Iteration per second: 860.000000, Best solution: 1472557 found at 10s
Seconds: 11, Total Iterations: 8700, Iteration per second: 790.909091, Best solution: 1472557 found at 10s
Seconds: 11, Total Iterations: 8800, Iteration per second: 800.000000, Best solution: 1472557 found at 10s
Seconds: 11, Total Iterations: 8900, Iteration per second: 809.090909, Best solution: 1472557 found at 10s
Seconds: 11, Total Iterations: 9000, Iteration per second: 818.181818, Best solution: 1472557 found at 10s
Seconds: 11, Total Iterations: 9100, Iteration per second: 827.272727, Best solution: 1472557 found at 10s
Seconds: 11, Total Iterations: 9200, Iteration per second: 836.363636, Best solution: 1472557 found at 10s
Seconds: 11, Total Iterations: 9300, Iteration per second: 845.454545, Best solution: 1472557 found at 10s
Seconds: 11, Total Iterations: 9400, Iteration per second: 854.545455, Best solution: 1472557 found at 10s
Seconds: 11, Total Iterations: 9500, Iteration per second: 863.636364, Best solution: 1472557 found at 10s
