Running GRASP algorithm...
Running with 31 threads (Available processors: 31).
Seconds: 1, Total Iterations: 100, Iteration per second: 100.000000, Best solution: 992256 found at 1s
Seconds: 2, Total Iterations: 200, Iteration per second: 100.000000, Best solution: 999725 found at 2s
Seconds: 2, Total Iterations: 300, Iteration per second: 150.000000, Best solution: 999725 found at 2s
Seconds: 2, Total Iterations: 400, Iteration per second: 200.000000, Best solution: 1000291 found at 2s
Seconds: 3, Total Iterations: 500, Iteration per second: 166.666667, Best solution: 1002960 found at 3s
Seconds: 3, Total Iterations: 600, Iteration per second: 200.000000, Best solution: 1002960 found at 3s
Seconds: 3, Total Iterations: 700, Iteration per second: 233.333333, Best solution: 1007211 found at 3s
Seconds: 3, Total Iterations: 800, Iteration per second: 266.666667, Best solution: 1007211 found at 3s
Seconds: 4, Total Iterations: 900, Iteration per second: 225.000000, Best solution: 1009394 found at 4s
Seconds: 4, Total Iterations: 1000, Iteration per second: 250.000000, Best solution: 1009994 found at 4s
Seconds: 4, Total Iterations: 1100, Iteration per second: 275.000000, Best solution: 1010208 found at 4s
Seconds: 4, Total Iterations: 1200, Iteration per second: 300.000000, Best solution: 1010396 found at 4s
Seconds: 5, Total Iterations: 1300, Iteration per second: 260.000000, Best solution: 1010396 found at 4s
Seconds: 5, Total Iterations: 1400, Iteration per second: 280.000000, Best solution: 1010396 found at 4s
Seconds: 5, Total Iterations: 1500, Iteration per second: 300.000000, Best solution: 1011943 found at 5s
Seconds: 5, Total Iterations: 1600, Iteration per second: 320.000000, Best solution: 1011943 found at 5s
Seconds: 6, Total Iterations: 1700, Iteration per second: 283.333333, Best solution: 1012044 found at 5s
Seconds: 6, Total Iterations: 1800, Iteration per second: 300.000000, Best solution: 1012232 found at 6s
Seconds: 6, Total Iterations: 1900, Iteration per second: 316.666667, Best solution: 1012334 found at 6s
Seconds: 6, Total Iterations: 2000, Iteration per second: 333.333333, Best solution: 1012387 found at 6s
Seconds: 7, Total Iterations: 2100, Iteration per second: 300.000000, Best solution: 1012454 found at 6s
Seconds: 7, Total Iterations: 2200, Iteration per second: 314.285714, Best solution: 1012572 found at 7s
Seconds: 7, Total Iterations: 2300, Iteration per second: 328.571429, Best solution: 1012572 found at 7s
Seconds: 7, Total Iterations: 2400, Iteration per second: 342.857143, Best solution: 1012572 found at 7s
Seconds: 8, Total Iterations: 2500, Iteration per second: 312.500000, Best solution: 1012572 found at 7s
Seconds: 8, Total Iterations: 2600, Iteration per second: 325.000000, Best solution: 1012820 found at 8s
Seconds: 8, Total Iterations: 2700, Iteration per second: 337.500000, Best solution: 1012920 found at 8s
Seconds: 8, Total Iterations: 2800, Iteration per second: 350.000000, Best solution: 1012982 found at 8s
Seconds: 9, Total Iterations: 2900, Iteration per second: 322.222222, Best solution: 1012982 found at 8s
Seconds: 9, Total Iterations: 3000, Iteration per second: 333.333333, Best solution: 1012982 found at 8s
Seconds: 9, Total Iterations: 3100, Iteration per second: 344.444444, Best solution: 1012982 found at 8s
Seconds: 9, Total Iterations: 3200, Iteration per second: 355.555556, Best solution: 1012982 found at 8s
Seconds: 10, Total Iterations: 3300, Iteration per second: 330.000000, Best solution: 1013006 found at 9s
Seconds: 10, Total Iterations: 3400, Iteration per second: 340.000000, Best solution: 1013006 found at 9s
Seconds: 10, Total Iterations: 3500, Iteration per second: 350.000000, Best solution: 1013006 found at 9s
Seconds: 10, Total Iterations: 3600, Iteration per second: 360.000000, Best solution: 1013006 found at 9s
Seconds: 11, Total Iterations: 3700, Iteration per second: 336.363636, Best solution: 1013006 found at 9s
Seconds: 11, Total Iterations: 3800, Iteration per second: 345.454545, Best solution: 1013006 found at 9s
Seconds: 11, Total Iterations: 3900, Iteration per second: 354.545455, Best solution: 1013006 found at 9s
Seconds: 11, Total Iterations: 4000, Iteration per second: 363.636364, Best solution: 1013082 found at 11s
Seconds: 12, Total Iterations: 4100, Iteration per second: 341.666667, Best solution: 1013082 found at 11s
Seconds: 12, Total Iterations: 4200, Iteration per second: 350.000000, Best solution: 1013082 found at 11s
Seconds: 12, Total Iterations: 4300, Iteration per second: 358.333333, Best solution: 1013082 found at 11s
Seconds: 12, Total Iterations: 4400, Iteration per second: 366.666667, Best solution: 1013082 found at 11s
Seconds: 13, Total Iterations: 4500, Iteration per second: 346.153846, Best solution: 1013082 found at 11s
Seconds: 13, Total Iterations: 4600, Iteration per second: 353.846154, Best solution: 1013082 found at 11s
Seconds: 13, Total Iterations: 4700, Iteration per second: 361.538462, Best solution: 1013082 found at 11s
Seconds: 13, Total Iterations: 4800, Iteration per second: 369.230769, Best solution: 1013082 found at 11s
Seconds: 13, Total Iterations: 4900, Iteration per second: 376.923077, Best solution: 1013164 found at 13s
Seconds: 14, Total Iterations: 5000, Iteration per second: 357.142857, Best solution: 1013164 found at 13s
Seconds: 14, Total Iterations: 5100, Iteration per second: 364.285714, Best solution: 1013164 found at 13s
Seconds: 14, Total Iterations: 5200, Iteration per second: 371.428571, Best solution: 1013164 found at 13s
Seconds: 15, Total Iterations: 5300, Iteration per second: 353.333333, Best solution: 1013164 found at 13s
Seconds: 15, Total Iterations: 5400, Iteration per second: 360.000000, Best solution: 1013164 found at 13s
Seconds: 15, Total Iterations: 5500, Iteration per second: 366.666667, Best solution: 1013164 found at 13s
Seconds: 15, Total Iterations: 5600, Iteration per second: 373.333333, Best solution: 1013164 found at 13s
Seconds: 15, Total Iterations: 5700, Iteration per second: 380.000000, Best solution: 1013164 found at 13s
Seconds: 16, Total Iterations: 5800, Iteration per second: 362.500000, Best solution: 1013164 found at 13s
Seconds: 16, Total Iterations: 5900, Iteration per second: 368.750000, Best solution: 1013188 found at 16s
Seconds: 16, Total Iterations: 6000, Iteration per second: 375.000000, Best solution: 1013188 found at 16s
Seconds: 16, Total Iterations: 6100, Iteration per second: 381.250000, Best solution: 1013188 found at 16s
Seconds: 17, Total Iterations: 6200, Iteration per second: 364.705882, Best solution: 1013188 found at 16s
Seconds: 17, Total Iterations: 6300, Iteration per second: 370.588235, Best solution: 1013188 found at 16s
Seconds: 17, Total Iterations: 6400, Iteration per second: 376.470588, Best solution: 1013188 found at 16s
Seconds: 17, Total Iterations: 6500, Iteration per second: 382.352941, Best solution: 1013188 found at 16s
Seconds: 18, Total Iterations: 6600, Iteration per second: 366.666667, Best solution: 1013188 found at 16s
Seconds: 18, Total Iterations: 6700, Iteration per second: 372.222222, Best solution: 1013188 found at 16s
Seconds: 18, Total Iterations: 6800, Iteration per second: 377.777778, Best solution: 1013188 found at 16s
Seconds: 18, Total Iterations: 6900, Iteration per second: 383.333333, Best solution: 1013188 found at 16s
Seconds: 19, Total Iterations: 7000, Iteration per second: 368.421053, Best solution: 1013188 found at 16s
Seconds: 19, Total Iterations: 7100, Iteration per second: 373.684211, Best solution: 1013188 found at 16s
Seconds: 19, Total Iterations: 7200, Iteration per second: 378.947368, Best solution: 1013188 found at 16s
Seconds: 19, Total Iterations: 7300, Iteration per second: 384.210526, Best solution: 1013188 found at 16s
Seconds: 20, Total Iterations: 7400, Iteration per second: 370.000000, Best solution: 1013188 found at 16s
Seconds: 20, Total Iterations: 7500, Iteration per second: 375.000000, Best solution: 1013188 found at 16s
Seconds: 20, Total Iterations: 7600, Iteration per second: 380.000000, Best solution: 1013188 found at 16s
Seconds: 20, Total Iterations: 7700, Iteration per second: 385.000000, Best solution: 1013188 found at 16s
Seconds: 21, Total Iterations: 7800, Iteration per second: 371.428571, Best solution: 1013188 found at 16s
Seconds: 21, Total Iterations: 7900, Iteration per second: 376.190476, Best solution: 1013188 found at 16s
Seconds: 21, Total Iterations: 8000, Iteration per second: 380.952381, Best solution: 1013188 found at 16s
Seconds: 21, Total Iterations: 8100, Iteration per second: 385.714286, Best solution: 1013188 found at 16s
Seconds: 22, Total Iterations: 8200, Iteration per second: 372.727273, Best solution: 1013188 found at 16s
Seconds: 22, Total Iterations: 8300, Iteration per second: 377.272727, Best solution: 1013188 found at 16s
