Running GRASP algorithm...
Running with 31 threads (Available processors: 31).
Seconds: 2, Total Iterations: 100, Iteration per second: 50.000000, Best solution: 551155 found at 2s
Seconds: 3, Total Iterations: 200, Iteration per second: 66.666667, Best solution: 551951 found at 3s
Seconds: 4, Total Iterations: 300, Iteration per second: 75.000000, Best solution: 552302 found at 4s
Seconds: 5, Total Iterations: 400, Iteration per second: 80.000000, Best solution: 552462 found at 5s
Seconds: 5, Total Iterations: 500, Iteration per second: 100.000000, Best solution: 552560 found at 5s
Seconds: 6, Total Iterations: 600, Iteration per second: 100.000000, Best solution: 552623 found at 6s
Seconds: 7, Total Iterations: 700, Iteration per second: 100.000000, Best solution: 552668 found at 6s
Seconds: 7, Total Iterations: 800, Iteration per second: 114.285714, Best solution: 552727 found at 7s
Seconds: 8, Total Iterations: 900, Iteration per second: 112.500000, Best solution: 552727 found at 7s
Seconds: 9, Total Iterations: 1000, Iteration per second: 111.111111, Best solution: 552727 found at 7s
Seconds: 10, Total Iterations: 1100, Iteration per second: 110.000000, Best solution: 552807 found at 10s
Seconds: 10, Total Iterations: 1200, Iteration per second: 120.000000, Best solution: 552807 found at 10s
Seconds: 11, Total Iterations: 1300, Iteration per second: 118.181818, Best solution: 552825 found at 11s
Seconds: 12, Total Iterations: 1400, Iteration per second: 116.666667, Best solution: 552833 found at 11s
Seconds: 12, Total Iterations: 1500, Iteration per second: 125.000000, Best solution: 552833 found at 11s
Seconds: 13, Total Iterations: 1600, Iteration per second: 123.076923, Best solution: 552833 found at 11s
Seconds: 14, Total Iterations: 1700, Iteration per second: 121.428571, Best solution: 553403 found at 14s
Seconds: 14, Total Iterations: 1800, Iteration per second: 128.571429, Best solution: 553505 found at 14s
Seconds: 15, Total Iterations: 1900, Iteration per second: 126.666667, Best solution: 553767 found at 14s
Seconds: 15, Total Iterations: 2000, Iteration per second: 133.333333, Best solution: 553804 found at 15s
Seconds: 16, Total Iterations: 2100, Iteration per second: 131.250000, Best solution: 553872 found at 16s
Seconds: 17, Total Iterations: 2200, Iteration per second: 129.411765, Best solution: 553894 found at 16s
Seconds: 17, Total Iterations: 2300, Iteration per second: 135.294118, Best solution: 553906 found at 17s
Seconds: 18, Total Iterations: 2400, Iteration per second: 133.333333, Best solution: 553906 found at 17s
Seconds: 18, Total Iterations: 2500, Iteration per second: 138.888889, Best solution: 553906 found at 17s
Seconds: 19, Total Iterations: 2600, Iteration per second: 136.842105, Best solution: 554017 found at 19s
Seconds: 19, Total Iterations: 2700, Iteration per second: 142.105263, Best solution: 554030 found at 19s
Seconds: 20, Total Iterations: 2800, Iteration per second: 140.000000, Best solution: 554107 found at 20s
Seconds: 20, Total Iterations: 2900, Iteration per second: 145.000000, Best solution: 554295 found at 20s
Seconds: 21, Total Iterations: 3000, Iteration per second: 142.857143, Best solution: 554393 found at 21s
Seconds: 22, Total Iterations: 3100, Iteration per second: 140.909091, Best solution: 554398 found at 21s
Seconds: 22, Total Iterations: 3200, Iteration per second: 145.454545, Best solution: 554398 found at 21s
Seconds: 23, Total Iterations: 3300, Iteration per second: 143.478261, Best solution: 554399 found at 22s
Seconds: 23, Total Iterations: 3400, Iteration per second: 147.826087, Best solution: 554400 found at 23s
Seconds: 24, Total Iterations: 3500, Iteration per second: 145.833333, Best solution: 554405 found at 24s
Seconds: 24, Total Iterations: 3600, Iteration per second: 150.000000, Best solution: 554405 found at 24s
Seconds: 25, Total Iterations: 3700, Iteration per second: 148.000000, Best solution: 554405 found at 24s
Seconds: 26, Total Iterations: 3800, Iteration per second: 146.153846, Best solution: 554405 found at 24s
Seconds: 26, Total Iterations: 3900, Iteration per second: 150.000000, Best solution: 554405 found at 24s
Seconds: 27, Total Iterations: 4000, Iteration per second: 148.148148, Best solution: 554405 found at 24s
Seconds: 27, Total Iterations: 4100, Iteration per second: 151.851852, Best solution: 554431 found at 27s
Seconds: 28, Total Iterations: 4200, Iteration per second: 150.000000, Best solution: 554431 found at 27s
Seconds: 28, Total Iterations: 4300, Iteration per second: 153.571429, Best solution: 554431 found at 27s
Seconds: 29, Total Iterations: 4400, Iteration per second: 151.724138, Best solution: 554432 found at 29s
Seconds: 29, Total Iterations: 4500, Iteration per second: 155.172414, Best solution: 554432 found at 29s
Seconds: 30, Total Iterations: 4600, Iteration per second: 153.333333, Best solution: 554432 found at 29s
Seconds: 30, Total Iterations: 4700, Iteration per second: 156.666667, Best solution: 554436 found at 30s
Seconds: 31, Total Iterations: 4800, Iteration per second: 154.838710, Best solution: 554436 found at 30s
Seconds: 31, Total Iterations: 4900, Iteration per second: 158.064516, Best solution: 554436 found at 30s
Seconds: 32, Total Iterations: 5000, Iteration per second: 156.250000, Best solution: 554535 found at 32s
Seconds: 32, Total Iterations: 5100, Iteration per second: 159.375000, Best solution: 554652 found at 32s
Seconds: 33, Total Iterations: 5200, Iteration per second: 157.575758, Best solution: 554682 found at 33s
Seconds: 33, Total Iterations: 5300, Iteration per second: 160.606061, Best solution: 554682 found at 33s
Seconds: 34, Total Iterations: 5400, Iteration per second: 158.823529, Best solution: 554706 found at 34s
Seconds: 34, Total Iterations: 5500, Iteration per second: 161.764706, Best solution: 554706 found at 34s
Seconds: 35, Total Iterations: 5600, Iteration per second: 160.000000, Best solution: 554708 found at 35s
Seconds: 36, Total Iterations: 5700, Iteration per second: 158.333333, Best solution: 554734 found at 35s
Seconds: 36, Total Iterations: 5800, Iteration per second: 161.111111, Best solution: 554770 found at 36s
Seconds: 37, Total Iterations: 5900, Iteration per second: 159.459459, Best solution: 554783 found at 37s
Seconds: 37, Total Iterations: 6000, Iteration per second: 162.162162, Best solution: 554802 found at 37s
Seconds: 38, Total Iterations: 6100, Iteration per second: 160.526316, Best solution: 554804 found at 37s
Seconds: 38, Total Iterations: 6200, Iteration per second: 163.157895, Best solution: 554804 found at 37s
Seconds: 39, Total Iterations: 6300, Iteration per second: 161.538462, Best solution: 554805 found at 38s
Seconds: 39, Total Iterations: 6400, Iteration per second: 164.102564, Best solution: 554805 found at 38s
Seconds: 40, Total Iterations: 6500, Iteration per second: 162.500000, Best solution: 554805 found at 38s
Seconds: 40, Total Iterations: 6600, Iteration per second: 165.000000, Best solution: 554811 found at 40s
Seconds: 41, Total Iterations: 6700, Iteration per second: 163.414634, Best solution: 554811 found at 40s
Seconds: 41, Total Iterations: 6800, Iteration per second: 165.853659, Best solution: 554811 found at 40s
Seconds: 42, Total Iterations: 6900, Iteration per second: 164.285714, Best solution: 554929 found at 41s
Seconds: 42, Total Iterations: 7000, Iteration per second: 166.666667, Best solution: 554929 found at 41s
Seconds: 43, Total Iterations: 7100, Iteration per second: 165.116279, Best solution: 554929 found at 41s
Seconds: 43, Total Iterations: 7200, Iteration per second: 167.441860, Best solution: 554940 found at 43s
Seconds: 44, Total Iterations: 7300, Iteration per second: 165.909091, Best solution: 554941 found at 43s
Seconds: 44, Total Iterations: 7400, Iteration per second: 168.181818, Best solution: 554941 found at 43s
Seconds: 45, Total Iterations: 7500, Iteration per second: 166.666667, Best solution: 554952 found at 44s
Seconds: 45, Total Iterations: 7600, Iteration per second: 168.888889, Best solution: 554952 found at 44s
Seconds: 46, Total Iterations: 7700, Iteration per second: 167.391304, Best solution: 554952 found at 44s
Seconds: 46, Total Iterations: 7800, Iteration per second: 169.565217, Best solution: 554952 found at 44s
Seconds: 47, Total Iterations: 7900, Iteration per second: 168.085106, Best solution: 554952 found at 44s
Seconds: 47, Total Iterations: 8000, Iteration per second: 170.212766, Best solution: 554952 found at 44s
Seconds: 48, Total Iterations: 8100, Iteration per second: 168.750000, Best solution: 554959 found at 48s
Seconds: 48, Total Iterations: 8200, Iteration per second: 170.833333, Best solution: 554959 found at 48s
Seconds: 49, Total Iterations: 8300, Iteration per second: 169.387755, Best solution: 554959 found at 48s
Seconds: 49, Total Iterations: 8400, Iteration per second: 171.428571, Best solution: 554959 found at 48s
Seconds: 50, Total Iterations: 8500, Iteration per second: 170.000000, Best solution: 554959 found at 48s
Seconds: 50, Total Iterations: 8600, Iteration per second: 172.000000, Best solution: 554959 found at 48s
Seconds: 51, Total Iterations: 8700, Iteration per second: 170.588235, Best solution: 554959 found at 48s
Seconds: 51, Total Iterations: 8800, Iteration per second: 172.549020, Best solution: 554962 found at 51s
Seconds: 52, Total Iterations: 8900, Iteration per second: 171.153846, Best solution: 554962 found at 51s
Seconds: 52, Total Iterations: 9000, Iteration per second: 173.076923, Best solution: 554962 found at 51s
Seconds: 53, Total Iterations: 9100, Iteration per second: 171.698113, Best solution: 554962 found at 51s
Seconds: 53, Total Iterations: 9200, Iteration per second: 173.584906, Best solution: 554962 found at 51s
Seconds: 54, Total Iterations: 9300, Iteration per second: 172.222222, Best solution: 554962 found at 51s
Seconds: 54, Total Iterations: 9400, Iteration per second: 174.074074, Best solution: 554962 found at 51s
Seconds: 55, Total Iterations: 9500, Iteration per second: 172.727273, Best solution: 554962 found at 51s
Seconds: 55, Total Iterations: 9600, Iteration per second: 174.545455, Best solution: 554962 found at 51s
Seconds: 56, Total Iterations: 9700, Iteration per second: 173.214286, Best solution: 554962 found at 51s
Seconds: 56, Total Iterations: 9800, Iteration per second: 175.000000, Best solution: 554962 found at 51s
Seconds: 57, Total Iterations: 9900, Iteration per second: 173.684211, Best solution: 554962 found at 51s
Seconds: 57, Total Iterations: 10000, Iteration per second: 175.438596, Best solution: 554962 found at 51s
Seconds: 58, Total Iterations: 10100, Iteration per second: 174.137931, Best solution: 554962 found at 51s
Seconds: 58, Total Iterations: 10200, Iteration per second: 175.862069, Best solution: 554962 found at 51s
Seconds: 59, Total Iterations: 10300, Iteration per second: 174.576271, Best solution: 554963 found at 59s
Seconds: 59, Total Iterations: 10400, Iteration per second: 176.271186, Best solution: 554963 found at 59s
Seconds: 60, Total Iterations: 10500, Iteration per second: 175.000000, Best solution: 554963 found at 59s
Seconds: 60, Total Iterations: 10600, Iteration per second: 176.666667, Best solution: 554963 found at 59s
Seconds: 61, Total Iterations: 10700, Iteration per second: 175.409836, Best solution: 554963 found at 59s
Seconds: 61, Total Iterations: 10800, Iteration per second: 177.049180, Best solution: 554963 found at 59s
Seconds: 62, Total Iterations: 10900, Iteration per second: 175.806452, Best solution: 554963 found at 59s
Seconds: 62, Total Iterations: 11000, Iteration per second: 177.419355, Best solution: 554963 found at 59s
Seconds: 63, Total Iterations: 11100, Iteration per second: 176.190476, Best solution: 554963 found at 59s
Seconds: 63, Total Iterations: 11200, Iteration per second: 177.777778, Best solution: 554963 found at 59s
Seconds: 64, Total Iterations: 11300, Iteration per second: 176.562500, Best solution: 554963 found at 59s
Seconds: 64, Total Iterations: 11400, Iteration per second: 178.125000, Best solution: 554963 found at 59s
Seconds: 65, Total Iterations: 11500, Iteration per second: 176.923077, Best solution: 554963 found at 59s
Seconds: 65, Total Iterations: 11600, Iteration per second: 178.461538, Best solution: 554963 found at 59s
Seconds: 66, Total Iterations: 11700, Iteration per second: 177.272727, Best solution: 554963 found at 59s
Seconds: 66, Total Iterations: 11800, Iteration per second: 178.787879, Best solution: 554963 found at 59s
Seconds: 66, Total Iterations: 11900, Iteration per second: 180.303030, Best solution: 554963 found at 59s
Seconds: 67, Total Iterations: 12000, Iteration per second: 179.104478, Best solution: 554963 found at 59s
Seconds: 67, Total Iterations: 12100, Iteration per second: 180.597015, Best solution: 554963 found at 59s
Seconds: 68, Total Iterations: 12200, Iteration per second: 179.411765, Best solution: 554963 found at 59s
Seconds: 68, Total Iterations: 12300, Iteration per second: 180.882353, Best solution: 554963 found at 59s
Seconds: 69, Total Iterations: 12400, Iteration per second: 179.710145, Best solution: 554963 found at 59s
Seconds: 69, Total Iterations: 12500, Iteration per second: 181.159420, Best solution: 554963 found at 59s
Seconds: 70, Total Iterations: 12600, Iteration per second: 180.000000, Best solution: 554963 found at 59s
Seconds: 70, Total Iterations: 12700, Iteration per second: 181.428571, Best solution: 554963 found at 59s
Seconds: 71, Total Iterations: 12800, Iteration per second: 180.281690, Best solution: 554963 found at 59s
Seconds: 71, Total Iterations: 12900, Iteration per second: 181.690141, Best solution: 554963 found at 59s
Seconds: 72, Total Iterations: 13000, Iteration per second: 180.555556, Best solution: 554963 found at 59s
Seconds: 72, Total Iterations: 13100, Iteration per second: 181.944444, Best solution: 554963 found at 59s
Seconds: 73, Total Iterations: 13200, Iteration per second: 180.821918, Best solution: 554963 found at 59s
Seconds: 73, Total Iterations: 13300, Iteration per second: 182.191781, Best solution: 554963 found at 59s
Seconds: 74, Total Iterations: 13400, Iteration per second: 181.081081, Best solution: 554963 found at 59s
Seconds: 74, Total Iterations: 13500, Iteration per second: 182.432432, Best solution: 554963 found at 59s
Seconds: 75, Total Iterations: 13600, Iteration per second: 181.333333, Best solution: 554963 found at 59s
Seconds: 75, Total Iterations: 13700, Iteration per second: 182.666667, Best solution: 554986 found at 75s
Seconds: 76, Total Iterations: 13800, Iteration per second: 181.578947, Best solution: 554986 found at 75s
Seconds: 76, Total Iterations: 13900, Iteration per second: 182.894737, Best solution: 554986 found at 75s
Seconds: 77, Total Iterations: 14000, Iteration per second: 181.818182, Best solution: 554986 found at 75s
Seconds: 77, Total Iterations: 14100, Iteration per second: 183.116883, Best solution: 554986 found at 75s
Seconds: 78, Total Iterations: 14200, Iteration per second: 182.051282, Best solution: 554986 found at 75s
Seconds: 78, Total Iterations: 14300, Iteration per second: 183.333333, Best solution: 554986 found at 75s
Seconds: 79, Total Iterations: 14400, Iteration per second: 182.278481, Best solution: 554986 found at 75s
Seconds: 79, Total Iterations: 14500, Iteration per second: 183.544304, Best solution: 554986 found at 75s
Seconds: 80, Total Iterations: 14600, Iteration per second: 182.500000, Best solution: 554986 found at 75s
Seconds: 80, Total Iterations: 14700, Iteration per second: 183.750000, Best solution: 554986 found at 75s
Seconds: 81, Total Iterations: 14800, Iteration per second: 182.716049, Best solution: 554986 found at 75s
Seconds: 81, Total Iterations: 14900, Iteration per second: 183.950617, Best solution: 554986 found at 75s
Seconds: 81, Total Iterations: 15000, Iteration per second: 185.185185, Best solution: 554986 found at 75s
Seconds: 82, Total Iterations: 15100, Iteration per second: 184.146341, Best solution: 554986 found at 75s
Seconds: 82, Total Iterations: 15200, Iteration per second: 185.365854, Best solution: 554986 found at 75s
Seconds: 83, Total Iterations: 15300, Iteration per second: 184.337349, Best solution: 554986 found at 75s
Seconds: 83, Total Iterations: 15400, Iteration per second: 185.542169, Best solution: 554986 found at 75s
Seconds: 84, Total Iterations: 15500, Iteration per second: 184.523810, Best solution: 554986 found at 75s
Seconds: 84, Total Iterations: 15600, Iteration per second: 185.714286, Best solution: 554986 found at 75s
Seconds: 85, Total Iterations: 15700, Iteration per second: 184.705882, Best solution: 554986 found at 75s
Seconds: 85, Total Iterations: 15800, Iteration per second: 185.882353, Best solution: 554986 found at 75s
Seconds: 86, Total Iterations: 15900, Iteration per second: 184.883721, Best solution: 554986 found at 75s
