Running GRASP algorithm...
Running with 31 threads (Available processors: 31).
Seconds: 1, Total Iterations: 100, Iteration per second: 100.000000, Best solution: 1431470 found at 1s
Seconds: 2, Total Iterations: 200, Iteration per second: 100.000000, Best solution: 1446501 found at 2s
Seconds: 2, Total Iterations: 300, Iteration per second: 150.000000, Best solution: 1461802 found at 2s
Seconds: 2, Total Iterations: 400, Iteration per second: 200.000000, Best solution: 1462770 found at 2s
Seconds: 2, Total Iterations: 500, Iteration per second: 250.000000, Best solution: 1468133 found at 2s
Seconds: 2, Total Iterations: 600, Iteration per second: 300.000000, Best solution: 1472784 found at 2s
Seconds: 2, Total Iterations: 700, Iteration per second: 350.000000, Best solution: 1478910 found at 2s
Seconds: 2, Total Iterations: 800, Iteration per second: 400.000000, Best solution: 1480364 found at 2s
Seconds: 3, Total Iterations: 900, Iteration per second: 300.000000, Best solution: 1482336 found at 3s
Seconds: 3, Total Iterations: 1000, Iteration per second: 333.333333, Best solution: 1483619 found at 3s
Seconds: 3, Total Iterations: 1100, Iteration per second: 366.666667, Best solution: 1483619 found at 3s
Seconds: 3, Total Iterations: 1200, Iteration per second: 400.000000, Best solution: 1485888 found at 3s
Seconds: 3, Total Iterations: 1300, Iteration per second: 433.333333, Best solution: 1491833 found at 3s
Seconds: 3, Total Iterations: 1400, Iteration per second: 466.666667, Best solution: 1492959 found at 3s
Seconds: 3, Total Iterations: 1500, Iteration per second: 500.000000, Best solution: 1495047 found at 3s
Seconds: 3, Total Iterations: 1600, Iteration per second: 533.333333, Best solution: 1495047 found at 3s
Seconds: 3, Total Iterations: 1700, Iteration per second: 566.666667, Best solution: 1495428 found at 3s
Seconds: 3, Total Iterations: 1800, Iteration per second: 600.000000, Best solution: 1496791 found at 3s
Seconds: 3, Total Iterations: 1900, Iteration per second: 633.333333, Best solution: 1496791 found at 3s
Seconds: 3, Total Iterations: 2000, Iteration per second: 666.666667, Best solution: 1500407 found at 3s
Seconds: 3, Total Iterations: 2100, Iteration per second: 700.000000, Best solution: 1500410 found at 3s
Seconds: 3, Total Iterations: 2200, Iteration per second: 733.333333, Best solution: 1500593 found at 3s
Seconds: 3, Total Iterations: 2300, Iteration per second: 766.666667, Best solution: 1500593 found at 3s
Seconds: 4, Total Iterations: 2400, Iteration per second: 600.000000, Best solution: 1502481 found at 3s
Seconds: 4, Total Iterations: 2500, Iteration per second: 625.000000, Best solution: 1503377 found at 4s
Seconds: 4, Total Iterations: 2600, Iteration per second: 650.000000, Best solution: 1503965 found at 4s
Seconds: 4, Total Iterations: 2700, Iteration per second: 675.000000, Best solution: 1507814 found at 4s
Seconds: 4, Total Iterations: 2800, Iteration per second: 700.000000, Best solution: 1508135 found at 4s
Seconds: 4, Total Iterations: 2900, Iteration per second: 725.000000, Best solution: 1508135 found at 4s
Seconds: 4, Total Iterations: 3000, Iteration per second: 750.000000, Best solution: 1508135 found at 4s
Seconds: 4, Total Iterations: 3100, Iteration per second: 775.000000, Best solution: 1508135 found at 4s
Seconds: 4, Total Iterations: 3200, Iteration per second: 800.000000, Best solution: 1508135 found at 4s
Seconds: 4, Total Iterations: 3300, Iteration per second: 825.000000, Best solution: 1508135 found at 4s
Seconds: 4, Total Iterations: 3400, Iteration per second: 850.000000, Best solution: 1508135 found at 4s
Seconds: 4, Total Iterations: 3500, Iteration per second: 875.000000, Best solution: 1508135 found at 4s
Seconds: 4, Total Iterations: 3600, Iteration per second: 900.000000, Best solution: 1508154 found at 4s
Seconds: 4, Total Iterations: 3700, Iteration per second: 925.000000, Best solution: 1508154 found at 4s
Seconds: 4, Total Iterations: 3800, Iteration per second: 950.000000, Best solution: 1508154 found at 4s
Seconds: 4, Total Iterations: 3900, Iteration per second: 975.000000, Best solution: 1508154 found at 4s
Seconds: 4, Total Iterations: 4000, Iteration per second: 1000.000000, Best solution: 1508154 found at 4s
Seconds: 5, Total Iterations: 4100, Iteration per second: 820.000000, Best solution: 1508154 found at 4s
Seconds: 5, Total Iterations: 4200, Iteration per second: 840.000000, Best solution: 1509007 found at 5s
Seconds: 5, Total Iterations: 4300, Iteration per second: 860.000000, Best solution: 1509276 found at 5s
Seconds: 5, Total Iterations: 4400, Iteration per second: 880.000000, Best solution: 1509814 found at 5s
Seconds: 5, Total Iterations: 4500, Iteration per second: 900.000000, Best solution: 1509814 found at 5s
Seconds: 5, Total Iterations: 4600, Iteration per second: 920.000000, Best solution: 1510266 found at 5s
Seconds: 5, Total Iterations: 4700, Iteration per second: 940.000000, Best solution: 1510607 found at 5s
