Running GRASP algorithm...
Seconds: 0, Iteration: 10, Iteration per second: Infinity, Best solution: 700810 found at 0s
Seconds: 1, Iteration: 20, Iteration per second: 20.000000, Best solution: 700960 found at 0s
Seconds: 1, Iteration: 30, Iteration per second: 30.000000, Best solution: 704609 found at 1s
Seconds: 2, Iteration: 40, Iteration per second: 20.000000, Best solution: 705676 found at 2s
Seconds: 2, Iteration: 50, Iteration per second: 25.000000, Best solution: 706479 found at 2s
Seconds: 3, Iteration: 60, Iteration per second: 20.000000, Best solution: 707118 found at 3s
Seconds: 3, Iteration: 70, Iteration per second: 23.333333, Best solution: 707579 found at 3s
Seconds: 4, Iteration: 80, Iteration per second: 20.000000, Best solution: 707586 found at 4s
Seconds: 4, Iteration: 90, Iteration per second: 22.500000, Best solution: 707591 found at 4s
Seconds: 4, Iteration: 100, Iteration per second: 25.000000, Best solution: 709239 found at 4s
Seconds: 5, Iteration: 110, Iteration per second: 22.000000, Best solution: 709260 found at 5s
Seconds: 5, Iteration: 120, Iteration per second: 24.000000, Best solution: 709299 found at 5s
Seconds: 6, Iteration: 130, Iteration per second: 21.666667, Best solution: 709299 found at 5s
Seconds: 6, Iteration: 140, Iteration per second: 23.333333, Best solution: 709299 found at 5s
Seconds: 6, Iteration: 150, Iteration per second: 25.000000, Best solution: 709299 found at 5s
Seconds: 7, Iteration: 160, Iteration per second: 22.857143, Best solution: 709476 found at 7s
Seconds: 7, Iteration: 170, Iteration per second: 24.285714, Best solution: 709520 found at 7s
Seconds: 8, Iteration: 180, Iteration per second: 22.500000, Best solution: 709520 found at 7s
Seconds: 8, Iteration: 190, Iteration per second: 23.750000, Best solution: 709520 found at 7s
Seconds: 9, Iteration: 200, Iteration per second: 22.222222, Best solution: 709564 found at 8s
Seconds: 9, Iteration: 210, Iteration per second: 23.333333, Best solution: 709564 found at 8s
Seconds: 9, Iteration: 220, Iteration per second: 24.444444, Best solution: 711360 found at 9s
Seconds: 10, Iteration: 230, Iteration per second: 23.000000, Best solution: 711360 found at 9s
Seconds: 10, Iteration: 240, Iteration per second: 24.000000, Best solution: 711360 found at 9s
Seconds: 11, Iteration: 250, Iteration per second: 22.727273, Best solution: 711360 found at 9s
Seconds: 11, Iteration: 260, Iteration per second: 23.636364, Best solution: 711360 found at 9s
Seconds: 12, Iteration: 270, Iteration per second: 22.500000, Best solution: 711360 found at 9s
Seconds: 12, Iteration: 280, Iteration per second: 23.333333, Best solution: 711360 found at 9s
Seconds: 12, Iteration: 290, Iteration per second: 24.166667, Best solution: 711360 found at 9s
Seconds: 13, Iteration: 300, Iteration per second: 23.076923, Best solution: 711360 found at 9s
Seconds: 13, Iteration: 310, Iteration per second: 23.846154, Best solution: 711360 found at 9s
Seconds: 14, Iteration: 320, Iteration per second: 22.857143, Best solution: 711360 found at 9s
Seconds: 14, Iteration: 330, Iteration per second: 23.571429, Best solution: 711360 found at 9s
Seconds: 15, Iteration: 340, Iteration per second: 22.666667, Best solution: 711552 found at 14s
Seconds: 15, Iteration: 350, Iteration per second: 23.333333, Best solution: 711552 found at 14s
Seconds: 15, Iteration: 360, Iteration per second: 24.000000, Best solution: 711552 found at 14s
Seconds: 16, Iteration: 370, Iteration per second: 23.125000, Best solution: 711552 found at 14s
Seconds: 16, Iteration: 380, Iteration per second: 23.750000, Best solution: 711552 found at 14s
Seconds: 17, Iteration: 390, Iteration per second: 22.941176, Best solution: 711552 found at 14s
Seconds: 17, Iteration: 400, Iteration per second: 23.529412, Best solution: 711552 found at 14s
Seconds: 18, Iteration: 410, Iteration per second: 22.777778, Best solution: 712211 found at 17s
Seconds: 18, Iteration: 420, Iteration per second: 23.333333, Best solution: 712211 found at 17s
Seconds: 18, Iteration: 430, Iteration per second: 23.888889, Best solution: 712211 found at 17s
Seconds: 19, Iteration: 440, Iteration per second: 23.157895, Best solution: 712276 found at 19s
Seconds: 19, Iteration: 450, Iteration per second: 23.684211, Best solution: 712779 found at 19s
Seconds: 20, Iteration: 460, Iteration per second: 23.000000, Best solution: 712790 found at 19s
Seconds: 20, Iteration: 470, Iteration per second: 23.500000, Best solution: 712790 found at 19s
Seconds: 20, Iteration: 480, Iteration per second: 24.000000, Best solution: 712957 found at 20s
Seconds: 21, Iteration: 490, Iteration per second: 23.333333, Best solution: 712982 found at 21s
Seconds: 21, Iteration: 500, Iteration per second: 23.809524, Best solution: 713007 found at 21s
Seconds: 22, Iteration: 510, Iteration per second: 23.181818, Best solution: 713007 found at 21s
Seconds: 22, Iteration: 520, Iteration per second: 23.636364, Best solution: 713007 found at 21s
Seconds: 22, Iteration: 530, Iteration per second: 24.090909, Best solution: 714082 found at 22s
Seconds: 23, Iteration: 540, Iteration per second: 23.478261, Best solution: 714092 found at 23s
Seconds: 23, Iteration: 550, Iteration per second: 23.913043, Best solution: 714092 found at 23s
Seconds: 24, Iteration: 560, Iteration per second: 23.333333, Best solution: 714092 found at 23s
Seconds: 24, Iteration: 570, Iteration per second: 23.750000, Best solution: 714099 found at 24s
Seconds: 24, Iteration: 580, Iteration per second: 24.166667, Best solution: 714099 found at 24s
Seconds: 25, Iteration: 590, Iteration per second: 23.600000, Best solution: 714099 found at 24s
