Running GRASP algorithm...
Running with 31 threads (Available processors: 31).
Seconds: 1, Total Iterations: 100, Iteration per second: 100.000000, Best solution: 738740 found at 1s
Seconds: 2, Total Iterations: 200, Iteration per second: 100.000000, Best solution: 742732 found at 2s
Seconds: 2, Total Iterations: 300, Iteration per second: 150.000000, Best solution: 743512 found at 2s
Seconds: 3, Total Iterations: 400, Iteration per second: 133.333333, Best solution: 743614 found at 3s
Seconds: 3, Total Iterations: 500, Iteration per second: 166.666667, Best solution: 743896 found at 3s
Seconds: 3, Total Iterations: 600, Iteration per second: 200.000000, Best solution: 744003 found at 3s
Seconds: 4, Total Iterations: 700, Iteration per second: 175.000000, Best solution: 744025 found at 3s
Seconds: 4, Total Iterations: 800, Iteration per second: 200.000000, Best solution: 744031 found at 4s
Seconds: 4, Total Iterations: 900, Iteration per second: 225.000000, Best solution: 744056 found at 4s
Seconds: 5, Total Iterations: 1000, Iteration per second: 200.000000, Best solution: 744122 found at 5s
Seconds: 5, Total Iterations: 1100, Iteration per second: 220.000000, Best solution: 744122 found at 5s
Seconds: 6, Total Iterations: 1200, Iteration per second: 200.000000, Best solution: 744138 found at 6s
Seconds: 6, Total Iterations: 1300, Iteration per second: 216.666667, Best solution: 744195 found at 6s
Seconds: 6, Total Iterations: 1400, Iteration per second: 233.333333, Best solution: 744200 found at 6s
Seconds: 7, Total Iterations: 1500, Iteration per second: 214.285714, Best solution: 744211 found at 6s
Seconds: 7, Total Iterations: 1600, Iteration per second: 228.571429, Best solution: 744263 found at 7s
Seconds: 7, Total Iterations: 1700, Iteration per second: 242.857143, Best solution: 744263 found at 7s
Seconds: 8, Total Iterations: 1800, Iteration per second: 225.000000, Best solution: 744300 found at 8s
Seconds: 8, Total Iterations: 1900, Iteration per second: 237.500000, Best solution: 744307 found at 8s
Seconds: 9, Total Iterations: 2000, Iteration per second: 222.222222, Best solution: 744333 found at 8s
Seconds: 9, Total Iterations: 2100, Iteration per second: 233.333333, Best solution: 744358 found at 9s
