Running GRASP algorithm...
Running with 1 threads (Available processors: 1).
Seconds: 1, Total Iterations: 100, Iteration per second: 100.000000, Best solution: 408373 found at 1s
Seconds: 2, Total Iterations: 200, Iteration per second: 100.000000, Best solution: 408373 found at 1s
Seconds: 3, Total Iterations: 300, Iteration per second: 100.000000, Best solution: 408373 found at 1s
Seconds: 3, Total Iterations: 400, Iteration per second: 133.333333, Best solution: 408373 found at 1s
Seconds: 4, Total Iterations: 500, Iteration per second: 125.000000, Best solution: 408373 found at 1s
Seconds: 4, Total Iterations: 600, Iteration per second: 150.000000, Best solution: 408373 found at 1s
Seconds: 4, Total Iterations: 700, Iteration per second: 175.000000, Best solution: 408373 found at 1s
Seconds: 5, Total Iterations: 800, Iteration per second: 160.000000, Best solution: 408373 found at 1s
Seconds: 5, Total Iterations: 900, Iteration per second: 180.000000, Best solution: 408373 found at 1s
Seconds: 6, Total Iterations: 1000, Iteration per second: 166.666667, Best solution: 408373 found at 1s
Seconds: 6, Total Iterations: 1100, Iteration per second: 183.333333, Best solution: 408373 found at 1s
Seconds: 6, Total Iterations: 1200, Iteration per second: 200.000000, Best solution: 408373 found at 1s
Seconds: 7, Total Iterations: 1300, Iteration per second: 185.714286, Best solution: 408373 found at 1s
Seconds: 7, Total Iterations: 1400, Iteration per second: 200.000000, Best solution: 408373 found at 1s
Seconds: 7, Total Iterations: 1500, Iteration per second: 214.285714, Best solution: 408373 found at 1s
Seconds: 8, Total Iterations: 1600, Iteration per second: 200.000000, Best solution: 408373 found at 1s
Seconds: 8, Total Iterations: 1700, Iteration per second: 212.500000, Best solution: 408373 found at 1s
Seconds: 8, Total Iterations: 1800, Iteration per second: 225.000000, Best solution: 408373 found at 1s
Seconds: 9, Total Iterations: 1900, Iteration per second: 211.111111, Best solution: 408373 found at 1s
Seconds: 9, Total Iterations: 2000, Iteration per second: 222.222222, Best solution: 408373 found at 1s
Seconds: 9, Total Iterations: 2100, Iteration per second: 233.333333, Best solution: 408373 found at 1s
Seconds: 10, Total Iterations: 2200, Iteration per second: 220.000000, Best solution: 408373 found at 1s
Seconds: 10, Total Iterations: 2300, Iteration per second: 230.000000, Best solution: 408373 found at 1s
Seconds: 10, Total Iterations: 2400, Iteration per second: 240.000000, Best solution: 408373 found at 1s
Seconds: 10, Total Iterations: 2500, Iteration per second: 250.000000, Best solution: 408373 found at 1s
Seconds: 11, Total Iterations: 2600, Iteration per second: 236.363636, Best solution: 408373 found at 1s
Seconds: 11, Total Iterations: 2700, Iteration per second: 245.454545, Best solution: 408373 found at 1s
Seconds: 11, Total Iterations: 2800, Iteration per second: 254.545455, Best solution: 408373 found at 1s
Seconds: 11, Total Iterations: 2900, Iteration per second: 263.636364, Best solution: 408373 found at 1s
Seconds: 12, Total Iterations: 3000, Iteration per second: 250.000000, Best solution: 408373 found at 1s
Seconds: 12, Total Iterations: 3100, Iteration per second: 258.333333, Best solution: 408373 found at 1s
Seconds: 12, Total Iterations: 3200, Iteration per second: 266.666667, Best solution: 408373 found at 1s
Seconds: 12, Total Iterations: 3300, Iteration per second: 275.000000, Best solution: 408373 found at 1s
Seconds: 12, Total Iterations: 3400, Iteration per second: 283.333333, Best solution: 408373 found at 1s
Seconds: 12, Total Iterations: 3500, Iteration per second: 291.666667, Best solution: 408373 found at 1s
Seconds: 13, Total Iterations: 3600, Iteration per second: 276.923077, Best solution: 408373 found at 1s
Seconds: 13, Total Iterations: 3700, Iteration per second: 284.615385, Best solution: 408373 found at 1s
Seconds: 13, Total Iterations: 3800, Iteration per second: 292.307692, Best solution: 408373 found at 1s
Seconds: 13, Total Iterations: 3900, Iteration per second: 300.000000, Best solution: 408373 found at 1s
Seconds: 13, Total Iterations: 4000, Iteration per second: 307.692308, Best solution: 408373 found at 1s
Seconds: 14, Total Iterations: 4100, Iteration per second: 292.857143, Best solution: 408373 found at 1s
Seconds: 14, Total Iterations: 4200, Iteration per second: 300.000000, Best solution: 408373 found at 1s
Seconds: 14, Total Iterations: 4300, Iteration per second: 307.142857, Best solution: 408373 found at 1s
Seconds: 14, Total Iterations: 4400, Iteration per second: 314.285714, Best solution: 408373 found at 1s
Seconds: 14, Total Iterations: 4500, Iteration per second: 321.428571, Best solution: 408373 found at 1s
Seconds: 14, Total Iterations: 4600, Iteration per second: 328.571429, Best solution: 408373 found at 1s
Seconds: 15, Total Iterations: 4700, Iteration per second: 313.333333, Best solution: 408373 found at 1s
Seconds: 15, Total Iterations: 4800, Iteration per second: 320.000000, Best solution: 408373 found at 1s
Seconds: 15, Total Iterations: 4900, Iteration per second: 326.666667, Best solution: 408373 found at 1s
Seconds: 15, Total Iterations: 5000, Iteration per second: 333.333333, Best solution: 408373 found at 1s
Seconds: 15, Total Iterations: 5100, Iteration per second: 340.000000, Best solution: 408373 found at 1s
Seconds: 15, Total Iterations: 5200, Iteration per second: 346.666667, Best solution: 408373 found at 1s
Seconds: 16, Total Iterations: 5300, Iteration per second: 331.250000, Best solution: 408373 found at 1s
Seconds: 16, Total Iterations: 5400, Iteration per second: 337.500000, Best solution: 408373 found at 1s
Seconds: 16, Total Iterations: 5500, Iteration per second: 343.750000, Best solution: 408373 found at 1s
Seconds: 16, Total Iterations: 5600, Iteration per second: 350.000000, Best solution: 408373 found at 1s
Seconds: 16, Total Iterations: 5700, Iteration per second: 356.250000, Best solution: 408373 found at 1s
Seconds: 16, Total Iterations: 5800, Iteration per second: 362.500000, Best solution: 408373 found at 1s
Seconds: 16, Total Iterations: 5900, Iteration per second: 368.750000, Best solution: 408373 found at 1s
Seconds: 17, Total Iterations: 6000, Iteration per second: 352.941176, Best solution: 408373 found at 1s
Seconds: 17, Total Iterations: 6100, Iteration per second: 358.823529, Best solution: 408373 found at 1s
Seconds: 17, Total Iterations: 6200, Iteration per second: 364.705882, Best solution: 408373 found at 1s
Seconds: 17, Total Iterations: 6300, Iteration per second: 370.588235, Best solution: 408373 found at 1s
Seconds: 17, Total Iterations: 6400, Iteration per second: 376.470588, Best solution: 408373 found at 1s
Seconds: 17, Total Iterations: 6500, Iteration per second: 382.352941, Best solution: 408373 found at 1s
Seconds: 18, Total Iterations: 6600, Iteration per second: 366.666667, Best solution: 408373 found at 1s
Seconds: 18, Total Iterations: 6700, Iteration per second: 372.222222, Best solution: 408373 found at 1s
Seconds: 18, Total Iterations: 6800, Iteration per second: 377.777778, Best solution: 408373 found at 1s
Seconds: 18, Total Iterations: 6900, Iteration per second: 383.333333, Best solution: 408373 found at 1s
Seconds: 18, Total Iterations: 7000, Iteration per second: 388.888889, Best solution: 408373 found at 1s
Seconds: 18, Total Iterations: 7100, Iteration per second: 394.444444, Best solution: 408373 found at 1s
Seconds: 18, Total Iterations: 7200, Iteration per second: 400.000000, Best solution: 408373 found at 1s
Seconds: 19, Total Iterations: 7300, Iteration per second: 384.210526, Best solution: 408373 found at 1s
Seconds: 19, Total Iterations: 7400, Iteration per second: 389.473684, Best solution: 408373 found at 1s
Seconds: 19, Total Iterations: 7500, Iteration per second: 394.736842, Best solution: 408373 found at 1s
Seconds: 19, Total Iterations: 7600, Iteration per second: 400.000000, Best solution: 408373 found at 1s
Seconds: 19, Total Iterations: 7700, Iteration per second: 405.263158, Best solution: 408373 found at 1s
Seconds: 19, Total Iterations: 7800, Iteration per second: 410.526316, Best solution: 408373 found at 1s
Seconds: 20, Total Iterations: 7900, Iteration per second: 395.000000, Best solution: 408373 found at 1s
Seconds: 20, Total Iterations: 8000, Iteration per second: 400.000000, Best solution: 408373 found at 1s
Seconds: 20, Total Iterations: 8100, Iteration per second: 405.000000, Best solution: 408373 found at 1s
Seconds: 20, Total Iterations: 8200, Iteration per second: 410.000000, Best solution: 408373 found at 1s
Seconds: 20, Total Iterations: 8300, Iteration per second: 415.000000, Best solution: 408373 found at 1s
Seconds: 20, Total Iterations: 8400, Iteration per second: 420.000000, Best solution: 408373 found at 1s
Seconds: 21, Total Iterations: 8500, Iteration per second: 404.761905, Best solution: 408373 found at 1s
Seconds: 21, Total Iterations: 8600, Iteration per second: 409.523810, Best solution: 408373 found at 1s
Seconds: 21, Total Iterations: 8700, Iteration per second: 414.285714, Best solution: 408373 found at 1s
Seconds: 21, Total Iterations: 8800, Iteration per second: 419.047619, Best solution: 408373 found at 1s
Seconds: 21, Total Iterations: 8900, Iteration per second: 423.809524, Best solution: 408373 found at 1s
Seconds: 21, Total Iterations: 9000, Iteration per second: 428.571429, Best solution: 408373 found at 1s
Seconds: 22, Total Iterations: 9100, Iteration per second: 413.636364, Best solution: 408373 found at 1s
Seconds: 22, Total Iterations: 9200, Iteration per second: 418.181818, Best solution: 408373 found at 1s
Seconds: 22, Total Iterations: 9300, Iteration per second: 422.727273, Best solution: 408373 found at 1s
Seconds: 22, Total Iterations: 9400, Iteration per second: 427.272727, Best solution: 408373 found at 1s
Seconds: 22, Total Iterations: 9500, Iteration per second: 431.818182, Best solution: 408373 found at 1s
Seconds: 22, Total Iterations: 9600, Iteration per second: 436.363636, Best solution: 408373 found at 1s
Seconds: 22, Total Iterations: 9700, Iteration per second: 440.909091, Best solution: 408373 found at 1s
Seconds: 23, Total Iterations: 9800, Iteration per second: 426.086957, Best solution: 408373 found at 1s
Seconds: 23, Total Iterations: 9900, Iteration per second: 430.434783, Best solution: 408373 found at 1s
Seconds: 23, Total Iterations: 10000, Iteration per second: 434.782609, Best solution: 408373 found at 1s
Seconds: 23, Total Iterations: 10100, Iteration per second: 439.130435, Best solution: 408373 found at 1s
Seconds: 23, Total Iterations: 10200, Iteration per second: 443.478261, Best solution: 408373 found at 1s
Seconds: 23, Total Iterations: 10300, Iteration per second: 447.826087, Best solution: 408373 found at 1s
Seconds: 23, Total Iterations: 10400, Iteration per second: 452.173913, Best solution: 408373 found at 1s
Seconds: 24, Total Iterations: 10500, Iteration per second: 437.500000, Best solution: 408373 found at 1s
Seconds: 24, Total Iterations: 10600, Iteration per second: 441.666667, Best solution: 408373 found at 1s
Seconds: 24, Total Iterations: 10700, Iteration per second: 445.833333, Best solution: 408373 found at 1s
Seconds: 24, Total Iterations: 10800, Iteration per second: 450.000000, Best solution: 408373 found at 1s
Seconds: 24, Total Iterations: 10900, Iteration per second: 454.166667, Best solution: 408373 found at 1s
Seconds: 24, Total Iterations: 11000, Iteration per second: 458.333333, Best solution: 408373 found at 1s
Seconds: 25, Total Iterations: 11100, Iteration per second: 444.000000, Best solution: 408373 found at 1s
