Running GRASP algorithm...
Seconds: 1, Iteration: 10, Iteration per second: 10.000000, Best solution: 1066455 found at 1s
Seconds: 2, Iteration: 20, Iteration per second: 10.000000, Best solution: 1066455 found at 1s
Seconds: 2, Iteration: 30, Iteration per second: 15.000000, Best solution: 1066455 found at 1s
Seconds: 3, Iteration: 40, Iteration per second: 13.333333, Best solution: 1067391 found at 3s
Seconds: 3, Iteration: 50, Iteration per second: 16.666667, Best solution: 1067654 found at 3s
Seconds: 3, Iteration: 60, Iteration per second: 20.000000, Best solution: 1071626 found at 3s
Seconds: 4, Iteration: 70, Iteration per second: 17.500000, Best solution: 1071626 found at 3s
Seconds: 4, Iteration: 80, Iteration per second: 20.000000, Best solution: 1071626 found at 3s
Seconds: 4, Iteration: 90, Iteration per second: 22.500000, Best solution: 1071626 found at 3s
Seconds: 4, Iteration: 100, Iteration per second: 25.000000, Best solution: 1071753 found at 4s
Seconds: 5, Iteration: 110, Iteration per second: 22.000000, Best solution: 1074064 found at 5s
Seconds: 5, Iteration: 120, Iteration per second: 24.000000, Best solution: 1074858 found at 5s
Seconds: 5, Iteration: 130, Iteration per second: 26.000000, Best solution: 1076005 found at 5s
Seconds: 5, Iteration: 140, Iteration per second: 28.000000, Best solution: 1076005 found at 5s
Seconds: 5, Iteration: 150, Iteration per second: 30.000000, Best solution: 1076579 found at 5s
Seconds: 6, Iteration: 160, Iteration per second: 26.666667, Best solution: 1076579 found at 5s
Seconds: 6, Iteration: 170, Iteration per second: 28.333333, Best solution: 1076579 found at 5s
Seconds: 6, Iteration: 180, Iteration per second: 30.000000, Best solution: 1077533 found at 6s
Seconds: 6, Iteration: 190, Iteration per second: 31.666667, Best solution: 1077634 found at 6s
Seconds: 6, Iteration: 200, Iteration per second: 33.333333, Best solution: 1077634 found at 6s
Seconds: 6, Iteration: 210, Iteration per second: 35.000000, Best solution: 1079058 found at 6s
Seconds: 7, Iteration: 220, Iteration per second: 31.428571, Best solution: 1079058 found at 6s
Seconds: 7, Iteration: 230, Iteration per second: 32.857143, Best solution: 1079058 found at 6s
Seconds: 7, Iteration: 240, Iteration per second: 34.285714, Best solution: 1079058 found at 6s
Seconds: 7, Iteration: 250, Iteration per second: 35.714286, Best solution: 1079418 found at 7s
Seconds: 7, Iteration: 260, Iteration per second: 37.142857, Best solution: 1079418 found at 7s
Seconds: 8, Iteration: 270, Iteration per second: 33.750000, Best solution: 1079418 found at 7s
Seconds: 8, Iteration: 280, Iteration per second: 35.000000, Best solution: 1080437 found at 8s
Seconds: 8, Iteration: 290, Iteration per second: 36.250000, Best solution: 1081756 found at 8s
Seconds: 8, Iteration: 300, Iteration per second: 37.500000, Best solution: 1081756 found at 8s
Seconds: 9, Iteration: 310, Iteration per second: 34.444444, Best solution: 1081756 found at 8s
Seconds: 9, Iteration: 320, Iteration per second: 35.555556, Best solution: 1082274 found at 9s
Seconds: 9, Iteration: 330, Iteration per second: 36.666667, Best solution: 1082274 found at 9s
Seconds: 9, Iteration: 340, Iteration per second: 37.777778, Best solution: 1082274 found at 9s
Seconds: 9, Iteration: 350, Iteration per second: 38.888889, Best solution: 1082274 found at 9s
Seconds: 9, Iteration: 360, Iteration per second: 40.000000, Best solution: 1082274 found at 9s
Seconds: 10, Iteration: 370, Iteration per second: 37.000000, Best solution: 1082274 found at 9s
Seconds: 10, Iteration: 380, Iteration per second: 38.000000, Best solution: 1082824 found at 10s
Seconds: 10, Iteration: 390, Iteration per second: 39.000000, Best solution: 1082824 found at 10s
Seconds: 10, Iteration: 400, Iteration per second: 40.000000, Best solution: 1084542 found at 10s
Seconds: 10, Iteration: 410, Iteration per second: 41.000000, Best solution: 1084542 found at 10s
Seconds: 11, Iteration: 420, Iteration per second: 38.181818, Best solution: 1084542 found at 10s
Seconds: 11, Iteration: 430, Iteration per second: 39.090909, Best solution: 1084542 found at 10s
Seconds: 11, Iteration: 440, Iteration per second: 40.000000, Best solution: 1084542 found at 10s
Seconds: 11, Iteration: 450, Iteration per second: 40.909091, Best solution: 1084542 found at 10s
Seconds: 11, Iteration: 460, Iteration per second: 41.818182, Best solution: 1084542 found at 10s
Seconds: 11, Iteration: 470, Iteration per second: 42.727273, Best solution: 1086789 found at 11s
Seconds: 12, Iteration: 480, Iteration per second: 40.000000, Best solution: 1086789 found at 11s
Seconds: 12, Iteration: 490, Iteration per second: 40.833333, Best solution: 1086789 found at 11s
Seconds: 12, Iteration: 500, Iteration per second: 41.666667, Best solution: 1086789 found at 11s
Seconds: 12, Iteration: 510, Iteration per second: 42.500000, Best solution: 1086789 found at 11s
Seconds: 12, Iteration: 520, Iteration per second: 43.333333, Best solution: 1086789 found at 11s
Seconds: 13, Iteration: 530, Iteration per second: 40.769231, Best solution: 1086789 found at 11s
Seconds: 13, Iteration: 540, Iteration per second: 41.538462, Best solution: 1086789 found at 11s
Seconds: 13, Iteration: 550, Iteration per second: 42.307692, Best solution: 1086789 found at 11s
Seconds: 13, Iteration: 560, Iteration per second: 43.076923, Best solution: 1086789 found at 11s
Seconds: 13, Iteration: 570, Iteration per second: 43.846154, Best solution: 1086789 found at 11s
Seconds: 14, Iteration: 580, Iteration per second: 41.428571, Best solution: 1086789 found at 11s
Seconds: 14, Iteration: 590, Iteration per second: 42.142857, Best solution: 1086789 found at 11s
Seconds: 14, Iteration: 600, Iteration per second: 42.857143, Best solution: 1086789 found at 11s
Seconds: 14, Iteration: 610, Iteration per second: 43.571429, Best solution: 1086998 found at 14s
