Running GRASP algorithm...
Seconds: 0, Iteration: 10, Iteration per second: Infinity, Best solution: 715879 found at 0s
Seconds: 1, Iteration: 20, Iteration per second: 20.000000, Best solution: 729325 found at 1s
Seconds: 1, Iteration: 30, Iteration per second: 30.000000, Best solution: 757709 found at 1s
Seconds: 1, Iteration: 40, Iteration per second: 40.000000, Best solution: 772329 found at 1s
Seconds: 1, Iteration: 50, Iteration per second: 50.000000, Best solution: 772329 found at 1s
Seconds: 1, Iteration: 60, Iteration per second: 60.000000, Best solution: 772329 found at 1s
Seconds: 1, Iteration: 70, Iteration per second: 70.000000, Best solution: 778285 found at 1s
Seconds: 1, Iteration: 80, Iteration per second: 80.000000, Best solution: 782755 found at 1s
Seconds: 2, Iteration: 90, Iteration per second: 45.000000, Best solution: 790660 found at 1s
Seconds: 2, Iteration: 100, Iteration per second: 50.000000, Best solution: 793729 found at 2s
Seconds: 2, Iteration: 110, Iteration per second: 55.000000, Best solution: 795980 found at 2s
Seconds: 2, Iteration: 120, Iteration per second: 60.000000, Best solution: 795980 found at 2s
Seconds: 2, Iteration: 130, Iteration per second: 65.000000, Best solution: 795980 found at 2s
Seconds: 2, Iteration: 140, Iteration per second: 70.000000, Best solution: 797567 found at 2s
Seconds: 2, Iteration: 150, Iteration per second: 75.000000, Best solution: 797567 found at 2s
Seconds: 2, Iteration: 160, Iteration per second: 80.000000, Best solution: 797836 found at 2s
Seconds: 2, Iteration: 170, Iteration per second: 85.000000, Best solution: 807314 found at 2s
Seconds: 2, Iteration: 180, Iteration per second: 90.000000, Best solution: 809063 found at 2s
Seconds: 2, Iteration: 190, Iteration per second: 95.000000, Best solution: 809063 found at 2s
Seconds: 2, Iteration: 200, Iteration per second: 100.000000, Best solution: 810486 found at 2s
Seconds: 3, Iteration: 210, Iteration per second: 70.000000, Best solution: 810664 found at 2s
Seconds: 3, Iteration: 220, Iteration per second: 73.333333, Best solution: 813154 found at 3s
Seconds: 3, Iteration: 230, Iteration per second: 76.666667, Best solution: 813154 found at 3s
Seconds: 3, Iteration: 240, Iteration per second: 80.000000, Best solution: 813154 found at 3s
Seconds: 3, Iteration: 250, Iteration per second: 83.333333, Best solution: 813154 found at 3s
Seconds: 3, Iteration: 260, Iteration per second: 86.666667, Best solution: 813526 found at 3s
Seconds: 3, Iteration: 270, Iteration per second: 90.000000, Best solution: 813526 found at 3s
Seconds: 3, Iteration: 280, Iteration per second: 93.333333, Best solution: 813526 found at 3s
Seconds: 3, Iteration: 290, Iteration per second: 96.666667, Best solution: 813526 found at 3s
Seconds: 3, Iteration: 300, Iteration per second: 100.000000, Best solution: 815315 found at 3s
Seconds: 3, Iteration: 310, Iteration per second: 103.333333, Best solution: 815315 found at 3s
Seconds: 3, Iteration: 320, Iteration per second: 106.666667, Best solution: 815315 found at 3s
Seconds: 3, Iteration: 330, Iteration per second: 110.000000, Best solution: 815315 found at 3s
Seconds: 4, Iteration: 340, Iteration per second: 85.000000, Best solution: 815315 found at 3s
Seconds: 4, Iteration: 350, Iteration per second: 87.500000, Best solution: 815315 found at 3s
Seconds: 4, Iteration: 360, Iteration per second: 90.000000, Best solution: 815315 found at 3s
Seconds: 4, Iteration: 370, Iteration per second: 92.500000, Best solution: 815315 found at 3s
Seconds: 4, Iteration: 380, Iteration per second: 95.000000, Best solution: 815315 found at 3s
Seconds: 4, Iteration: 390, Iteration per second: 97.500000, Best solution: 816069 found at 4s
Seconds: 4, Iteration: 400, Iteration per second: 100.000000, Best solution: 816069 found at 4s
Seconds: 4, Iteration: 410, Iteration per second: 102.500000, Best solution: 816069 found at 4s
Seconds: 4, Iteration: 420, Iteration per second: 105.000000, Best solution: 816069 found at 4s
Seconds: 4, Iteration: 430, Iteration per second: 107.500000, Best solution: 817720 found at 4s
Seconds: 4, Iteration: 440, Iteration per second: 110.000000, Best solution: 817720 found at 4s
Seconds: 4, Iteration: 450, Iteration per second: 112.500000, Best solution: 817720 found at 4s
Seconds: 4, Iteration: 460, Iteration per second: 115.000000, Best solution: 819264 found at 4s
Seconds: 4, Iteration: 470, Iteration per second: 117.500000, Best solution: 819264 found at 4s
Seconds: 5, Iteration: 480, Iteration per second: 96.000000, Best solution: 819264 found at 4s
