Running GRASP algorithm...
Running with 31 threads (Available processors: 31).
Seconds: 2, Total Iterations: 100, Iteration per second: 50.000000, Best solution: 601844 found at 2s
Seconds: 3, Total Iterations: 200, Iteration per second: 66.666667, Best solution: 602501 found at 2s
Seconds: 3, Total Iterations: 300, Iteration per second: 100.000000, Best solution: 603890 found at 3s
Seconds: 4, Total Iterations: 400, Iteration per second: 100.000000, Best solution: 604439 found at 4s
Seconds: 4, Total Iterations: 500, Iteration per second: 125.000000, Best solution: 604439 found at 4s
Seconds: 5, Total Iterations: 600, Iteration per second: 120.000000, Best solution: 604523 found at 4s
Seconds: 5, Total Iterations: 700, Iteration per second: 140.000000, Best solution: 604523 found at 4s
Seconds: 6, Total Iterations: 800, Iteration per second: 133.333333, Best solution: 604523 found at 4s
Seconds: 6, Total Iterations: 900, Iteration per second: 150.000000, Best solution: 604540 found at 6s
Seconds: 6, Total Iterations: 1000, Iteration per second: 166.666667, Best solution: 604540 found at 6s
Seconds: 7, Total Iterations: 1100, Iteration per second: 157.142857, Best solution: 604540 found at 6s
Seconds: 7, Total Iterations: 1200, Iteration per second: 171.428571, Best solution: 604540 found at 6s
Seconds: 8, Total Iterations: 1300, Iteration per second: 162.500000, Best solution: 604540 found at 6s
Seconds: 8, Total Iterations: 1400, Iteration per second: 175.000000, Best solution: 604724 found at 8s
Seconds: 9, Total Iterations: 1500, Iteration per second: 166.666667, Best solution: 604724 found at 8s
Seconds: 9, Total Iterations: 1600, Iteration per second: 177.777778, Best solution: 604752 found at 9s
Seconds: 9, Total Iterations: 1700, Iteration per second: 188.888889, Best solution: 604818 found at 9s
Seconds: 10, Total Iterations: 1800, Iteration per second: 180.000000, Best solution: 604818 found at 9s
Seconds: 10, Total Iterations: 1900, Iteration per second: 190.000000, Best solution: 604827 found at 10s
Seconds: 11, Total Iterations: 2000, Iteration per second: 181.818182, Best solution: 604827 found at 10s
Seconds: 11, Total Iterations: 2100, Iteration per second: 190.909091, Best solution: 604888 found at 11s
Seconds: 11, Total Iterations: 2200, Iteration per second: 200.000000, Best solution: 605105 found at 11s
Seconds: 12, Total Iterations: 2300, Iteration per second: 191.666667, Best solution: 605133 found at 12s
Seconds: 12, Total Iterations: 2400, Iteration per second: 200.000000, Best solution: 605135 found at 12s
Seconds: 13, Total Iterations: 2500, Iteration per second: 192.307692, Best solution: 605157 found at 12s
Seconds: 13, Total Iterations: 2600, Iteration per second: 200.000000, Best solution: 605161 found at 13s
Seconds: 14, Total Iterations: 2700, Iteration per second: 192.857143, Best solution: 605161 found at 13s
Seconds: 14, Total Iterations: 2800, Iteration per second: 200.000000, Best solution: 605161 found at 13s
Seconds: 14, Total Iterations: 2900, Iteration per second: 207.142857, Best solution: 605224 found at 14s
Seconds: 15, Total Iterations: 3000, Iteration per second: 200.000000, Best solution: 605224 found at 14s
Seconds: 15, Total Iterations: 3100, Iteration per second: 206.666667, Best solution: 605224 found at 14s
Seconds: 16, Total Iterations: 3200, Iteration per second: 200.000000, Best solution: 605224 found at 14s
Seconds: 16, Total Iterations: 3300, Iteration per second: 206.250000, Best solution: 605224 found at 14s
Seconds: 16, Total Iterations: 3400, Iteration per second: 212.500000, Best solution: 605224 found at 14s
Seconds: 17, Total Iterations: 3500, Iteration per second: 205.882353, Best solution: 605224 found at 14s
Seconds: 17, Total Iterations: 3600, Iteration per second: 211.764706, Best solution: 605224 found at 14s
Seconds: 17, Total Iterations: 3700, Iteration per second: 217.647059, Best solution: 605224 found at 14s
Seconds: 18, Total Iterations: 3800, Iteration per second: 211.111111, Best solution: 605224 found at 14s
Seconds: 18, Total Iterations: 3900, Iteration per second: 216.666667, Best solution: 605224 found at 14s
Seconds: 19, Total Iterations: 4000, Iteration per second: 210.526316, Best solution: 605224 found at 14s
Seconds: 19, Total Iterations: 4100, Iteration per second: 215.789474, Best solution: 605224 found at 14s
Seconds: 19, Total Iterations: 4200, Iteration per second: 221.052632, Best solution: 605224 found at 14s
Seconds: 20, Total Iterations: 4300, Iteration per second: 215.000000, Best solution: 605224 found at 14s
Seconds: 20, Total Iterations: 4400, Iteration per second: 220.000000, Best solution: 605383 found at 20s
Seconds: 20, Total Iterations: 4500, Iteration per second: 225.000000, Best solution: 605386 found at 20s
Seconds: 21, Total Iterations: 4600, Iteration per second: 219.047619, Best solution: 605424 found at 21s
Seconds: 21, Total Iterations: 4700, Iteration per second: 223.809524, Best solution: 605424 found at 21s
Seconds: 21, Total Iterations: 4800, Iteration per second: 228.571429, Best solution: 605424 found at 21s
Seconds: 22, Total Iterations: 4900, Iteration per second: 222.727273, Best solution: 605444 found at 22s
Seconds: 22, Total Iterations: 5000, Iteration per second: 227.272727, Best solution: 605444 found at 22s
Seconds: 23, Total Iterations: 5100, Iteration per second: 221.739130, Best solution: 605444 found at 22s
Seconds: 23, Total Iterations: 5200, Iteration per second: 226.086957, Best solution: 605444 found at 22s
Seconds: 23, Total Iterations: 5300, Iteration per second: 230.434783, Best solution: 605444 found at 22s
Seconds: 24, Total Iterations: 5400, Iteration per second: 225.000000, Best solution: 605478 found at 24s
Seconds: 24, Total Iterations: 5500, Iteration per second: 229.166667, Best solution: 605478 found at 24s
Seconds: 24, Total Iterations: 5600, Iteration per second: 233.333333, Best solution: 605478 found at 24s
Seconds: 25, Total Iterations: 5700, Iteration per second: 228.000000, Best solution: 605510 found at 25s
Seconds: 25, Total Iterations: 5800, Iteration per second: 232.000000, Best solution: 605513 found at 25s
Seconds: 26, Total Iterations: 5900, Iteration per second: 226.923077, Best solution: 605514 found at 25s
Seconds: 26, Total Iterations: 6000, Iteration per second: 230.769231, Best solution: 605528 found at 26s
Seconds: 26, Total Iterations: 6100, Iteration per second: 234.615385, Best solution: 605528 found at 26s
Seconds: 27, Total Iterations: 6200, Iteration per second: 229.629630, Best solution: 605528 found at 26s
Seconds: 27, Total Iterations: 6300, Iteration per second: 233.333333, Best solution: 605528 found at 26s
Seconds: 27, Total Iterations: 6400, Iteration per second: 237.037037, Best solution: 605528 found at 26s
Seconds: 28, Total Iterations: 6500, Iteration per second: 232.142857, Best solution: 605528 found at 26s
Seconds: 28, Total Iterations: 6600, Iteration per second: 235.714286, Best solution: 605542 found at 28s
Seconds: 28, Total Iterations: 6700, Iteration per second: 239.285714, Best solution: 605556 found at 28s
Seconds: 29, Total Iterations: 6800, Iteration per second: 234.482759, Best solution: 605556 found at 28s
Seconds: 29, Total Iterations: 6900, Iteration per second: 237.931034, Best solution: 605556 found at 28s
Seconds: 30, Total Iterations: 7000, Iteration per second: 233.333333, Best solution: 605556 found at 28s
Seconds: 30, Total Iterations: 7100, Iteration per second: 236.666667, Best solution: 605568 found at 30s
Seconds: 30, Total Iterations: 7200, Iteration per second: 240.000000, Best solution: 605568 found at 30s
Seconds: 31, Total Iterations: 7300, Iteration per second: 235.483871, Best solution: 605568 found at 30s
Seconds: 31, Total Iterations: 7400, Iteration per second: 238.709677, Best solution: 605568 found at 30s
Seconds: 32, Total Iterations: 7500, Iteration per second: 234.375000, Best solution: 605568 found at 30s
Seconds: 32, Total Iterations: 7600, Iteration per second: 237.500000, Best solution: 605568 found at 30s
Seconds: 32, Total Iterations: 7700, Iteration per second: 240.625000, Best solution: 605568 found at 30s
Seconds: 33, Total Iterations: 7800, Iteration per second: 236.363636, Best solution: 605568 found at 30s
Seconds: 33, Total Iterations: 7900, Iteration per second: 239.393939, Best solution: 605568 found at 30s
Seconds: 33, Total Iterations: 8000, Iteration per second: 242.424242, Best solution: 605568 found at 30s
Seconds: 34, Total Iterations: 8100, Iteration per second: 238.235294, Best solution: 605568 found at 30s
Seconds: 34, Total Iterations: 8200, Iteration per second: 241.176471, Best solution: 605568 found at 30s
Seconds: 34, Total Iterations: 8300, Iteration per second: 244.117647, Best solution: 605568 found at 30s
Seconds: 35, Total Iterations: 8400, Iteration per second: 240.000000, Best solution: 605568 found at 30s
Seconds: 35, Total Iterations: 8500, Iteration per second: 242.857143, Best solution: 605568 found at 30s
Seconds: 36, Total Iterations: 8600, Iteration per second: 238.888889, Best solution: 605568 found at 30s
Seconds: 36, Total Iterations: 8700, Iteration per second: 241.666667, Best solution: 605568 found at 30s
Seconds: 36, Total Iterations: 8800, Iteration per second: 244.444444, Best solution: 605568 found at 30s
Seconds: 37, Total Iterations: 8900, Iteration per second: 240.540541, Best solution: 605568 found at 30s
Seconds: 37, Total Iterations: 9000, Iteration per second: 243.243243, Best solution: 605568 found at 30s
Seconds: 37, Total Iterations: 9100, Iteration per second: 245.945946, Best solution: 605568 found at 30s
Seconds: 38, Total Iterations: 9200, Iteration per second: 242.105263, Best solution: 605568 found at 30s
