Running GRASP algorithm...
Running with 1 threads (Available processors: 1).
Seconds: 2, Total Iterations: 100, Iteration per second: 50.000000, Best solution: 627608 found at 2s
Seconds: 3, Total Iterations: 200, Iteration per second: 66.666667, Best solution: 628223 found at 2s
Seconds: 3, Total Iterations: 300, Iteration per second: 100.000000, Best solution: 632443 found at 3s
Seconds: 4, Total Iterations: 400, Iteration per second: 100.000000, Best solution: 632826 found at 4s
Seconds: 5, Total Iterations: 500, Iteration per second: 100.000000, Best solution: 633026 found at 4s
Seconds: 5, Total Iterations: 600, Iteration per second: 120.000000, Best solution: 633026 found at 4s
Seconds: 6, Total Iterations: 700, Iteration per second: 116.666667, Best solution: 633026 found at 4s
Seconds: 7, Total Iterations: 800, Iteration per second: 114.285714, Best solution: 633791 found at 6s
Seconds: 7, Total Iterations: 900, Iteration per second: 128.571429, Best solution: 633791 found at 6s
Seconds: 8, Total Iterations: 1000, Iteration per second: 125.000000, Best solution: 633791 found at 6s
Seconds: 9, Total Iterations: 1100, Iteration per second: 122.222222, Best solution: 634139 found at 8s
Seconds: 9, Total Iterations: 1200, Iteration per second: 133.333333, Best solution: 634174 found at 9s
Seconds: 9, Total Iterations: 1300, Iteration per second: 144.444444, Best solution: 634174 found at 9s
Seconds: 10, Total Iterations: 1400, Iteration per second: 140.000000, Best solution: 634174 found at 9s
Seconds: 10, Total Iterations: 1500, Iteration per second: 150.000000, Best solution: 634174 found at 9s
Seconds: 10, Total Iterations: 1600, Iteration per second: 160.000000, Best solution: 634174 found at 9s
Seconds: 11, Total Iterations: 1700, Iteration per second: 154.545455, Best solution: 634174 found at 9s
Seconds: 11, Total Iterations: 1800, Iteration per second: 163.636364, Best solution: 634175 found at 11s
Seconds: 11, Total Iterations: 1900, Iteration per second: 172.727273, Best solution: 634175 found at 11s
Seconds: 12, Total Iterations: 2000, Iteration per second: 166.666667, Best solution: 634175 found at 11s
Seconds: 12, Total Iterations: 2100, Iteration per second: 175.000000, Best solution: 634175 found at 11s
Seconds: 12, Total Iterations: 2200, Iteration per second: 183.333333, Best solution: 634175 found at 11s
Seconds: 13, Total Iterations: 2300, Iteration per second: 176.923077, Best solution: 634175 found at 11s
Seconds: 13, Total Iterations: 2400, Iteration per second: 184.615385, Best solution: 634175 found at 11s
Seconds: 13, Total Iterations: 2500, Iteration per second: 192.307692, Best solution: 634175 found at 11s
Seconds: 13, Total Iterations: 2600, Iteration per second: 200.000000, Best solution: 634175 found at 11s
Seconds: 14, Total Iterations: 2700, Iteration per second: 192.857143, Best solution: 634175 found at 11s
Seconds: 14, Total Iterations: 2800, Iteration per second: 200.000000, Best solution: 634175 found at 11s
Seconds: 14, Total Iterations: 2900, Iteration per second: 207.142857, Best solution: 634175 found at 11s
Seconds: 15, Total Iterations: 3000, Iteration per second: 200.000000, Best solution: 634175 found at 11s
Seconds: 15, Total Iterations: 3100, Iteration per second: 206.666667, Best solution: 634175 found at 11s
Seconds: 15, Total Iterations: 3200, Iteration per second: 213.333333, Best solution: 634175 found at 11s
Seconds: 16, Total Iterations: 3300, Iteration per second: 206.250000, Best solution: 634175 found at 11s
Seconds: 16, Total Iterations: 3400, Iteration per second: 212.500000, Best solution: 634175 found at 11s
Seconds: 16, Total Iterations: 3500, Iteration per second: 218.750000, Best solution: 634175 found at 11s
Seconds: 16, Total Iterations: 3600, Iteration per second: 225.000000, Best solution: 634175 found at 11s
Seconds: 17, Total Iterations: 3700, Iteration per second: 217.647059, Best solution: 634175 found at 11s
