Running GRASP algorithm...
Running with 31 threads (Available processors: 31).
Seconds: 2, Total Iterations: 100, Iteration per second: 50.000000, Best solution: 787849 found at 2s
Seconds: 3, Total Iterations: 200, Iteration per second: 66.666667, Best solution: 790724 found at 3s
Seconds: 3, Total Iterations: 300, Iteration per second: 100.000000, Best solution: 792938 found at 3s
Seconds: 4, Total Iterations: 400, Iteration per second: 100.000000, Best solution: 794610 found at 4s
Seconds: 4, Total Iterations: 500, Iteration per second: 125.000000, Best solution: 795790 found at 4s
Seconds: 4, Total Iterations: 600, Iteration per second: 150.000000, Best solution: 796105 found at 4s
Seconds: 5, Total Iterations: 700, Iteration per second: 140.000000, Best solution: 796349 found at 5s
Seconds: 5, Total Iterations: 800, Iteration per second: 160.000000, Best solution: 796358 found at 5s
Seconds: 6, Total Iterations: 900, Iteration per second: 150.000000, Best solution: 796365 found at 6s
Seconds: 6, Total Iterations: 1000, Iteration per second: 166.666667, Best solution: 796376 found at 6s
Seconds: 7, Total Iterations: 1100, Iteration per second: 157.142857, Best solution: 796564 found at 7s
Seconds: 7, Total Iterations: 1200, Iteration per second: 171.428571, Best solution: 796564 found at 7s
Seconds: 7, Total Iterations: 1300, Iteration per second: 185.714286, Best solution: 796564 found at 7s
Seconds: 8, Total Iterations: 1400, Iteration per second: 175.000000, Best solution: 796764 found at 8s
Seconds: 8, Total Iterations: 1500, Iteration per second: 187.500000, Best solution: 796864 found at 8s
Seconds: 9, Total Iterations: 1600, Iteration per second: 177.777778, Best solution: 796876 found at 8s
Seconds: 9, Total Iterations: 1700, Iteration per second: 188.888889, Best solution: 796905 found at 9s
Seconds: 10, Total Iterations: 1800, Iteration per second: 180.000000, Best solution: 796916 found at 9s
Seconds: 10, Total Iterations: 1900, Iteration per second: 190.000000, Best solution: 797384 found at 10s
Seconds: 11, Total Iterations: 2000, Iteration per second: 181.818182, Best solution: 797395 found at 10s
Seconds: 11, Total Iterations: 2100, Iteration per second: 190.909091, Best solution: 797395 found at 10s
Seconds: 11, Total Iterations: 2200, Iteration per second: 200.000000, Best solution: 797557 found at 11s
Seconds: 12, Total Iterations: 2300, Iteration per second: 191.666667, Best solution: 797557 found at 11s
Seconds: 12, Total Iterations: 2400, Iteration per second: 200.000000, Best solution: 797557 found at 11s
Seconds: 13, Total Iterations: 2500, Iteration per second: 192.307692, Best solution: 798550 found at 13s
Seconds: 13, Total Iterations: 2600, Iteration per second: 200.000000, Best solution: 798576 found at 13s
Seconds: 14, Total Iterations: 2700, Iteration per second: 192.857143, Best solution: 799026 found at 13s
Seconds: 14, Total Iterations: 2800, Iteration per second: 200.000000, Best solution: 799250 found at 14s
Seconds: 15, Total Iterations: 2900, Iteration per second: 193.333333, Best solution: 799251 found at 14s
Seconds: 15, Total Iterations: 3000, Iteration per second: 200.000000, Best solution: 799252 found at 15s
Seconds: 16, Total Iterations: 3100, Iteration per second: 193.750000, Best solution: 799252 found at 15s
Seconds: 16, Total Iterations: 3200, Iteration per second: 200.000000, Best solution: 799252 found at 15s
Seconds: 16, Total Iterations: 3300, Iteration per second: 206.250000, Best solution: 799351 found at 16s
Seconds: 17, Total Iterations: 3400, Iteration per second: 200.000000, Best solution: 799351 found at 16s
Seconds: 17, Total Iterations: 3500, Iteration per second: 205.882353, Best solution: 799614 found at 17s
Seconds: 18, Total Iterations: 3600, Iteration per second: 200.000000, Best solution: 799701 found at 18s
Seconds: 18, Total Iterations: 3700, Iteration per second: 205.555556, Best solution: 799701 found at 18s
Seconds: 19, Total Iterations: 3800, Iteration per second: 200.000000, Best solution: 799701 found at 18s
Seconds: 19, Total Iterations: 3900, Iteration per second: 205.263158, Best solution: 799725 found at 19s
Seconds: 20, Total Iterations: 4000, Iteration per second: 200.000000, Best solution: 799727 found at 20s
Seconds: 20, Total Iterations: 4100, Iteration per second: 205.000000, Best solution: 799733 found at 20s
Seconds: 21, Total Iterations: 4200, Iteration per second: 200.000000, Best solution: 799924 found at 21s
Seconds: 21, Total Iterations: 4300, Iteration per second: 204.761905, Best solution: 799993 found at 21s
Seconds: 22, Total Iterations: 4400, Iteration per second: 200.000000, Best solution: 800019 found at 22s
Seconds: 22, Total Iterations: 4500, Iteration per second: 204.545455, Best solution: 800019 found at 22s
Seconds: 23, Total Iterations: 4600, Iteration per second: 200.000000, Best solution: 800019 found at 22s
Seconds: 23, Total Iterations: 4700, Iteration per second: 204.347826, Best solution: 800019 found at 22s
Seconds: 24, Total Iterations: 4800, Iteration per second: 200.000000, Best solution: 800019 found at 22s
Seconds: 24, Total Iterations: 4900, Iteration per second: 204.166667, Best solution: 800019 found at 22s
Seconds: 24, Total Iterations: 5000, Iteration per second: 208.333333, Best solution: 800019 found at 22s
Seconds: 25, Total Iterations: 5100, Iteration per second: 204.000000, Best solution: 800024 found at 25s
