Running GRASP algorithm...
Running with 31 threads (Available processors: 31).
Seconds: 2, Total Iterations: 100, Iteration per second: 50.000000, Best solution: 737770 found at 2s
Seconds: 3, Total Iterations: 200, Iteration per second: 66.666667, Best solution: 739894 found at 3s
Seconds: 3, Total Iterations: 300, Iteration per second: 100.000000, Best solution: 740835 found at 3s
Seconds: 4, Total Iterations: 400, Iteration per second: 100.000000, Best solution: 741787 found at 4s
Seconds: 4, Total Iterations: 500, Iteration per second: 125.000000, Best solution: 741911 found at 4s
Seconds: 4, Total Iterations: 600, Iteration per second: 150.000000, Best solution: 742252 found at 4s
Seconds: 5, Total Iterations: 700, Iteration per second: 140.000000, Best solution: 742271 found at 5s
Seconds: 5, Total Iterations: 800, Iteration per second: 160.000000, Best solution: 742480 found at 5s
Seconds: 6, Total Iterations: 900, Iteration per second: 150.000000, Best solution: 742550 found at 5s
Seconds: 6, Total Iterations: 1000, Iteration per second: 166.666667, Best solution: 742550 found at 5s
Seconds: 6, Total Iterations: 1100, Iteration per second: 183.333333, Best solution: 742550 found at 5s
Seconds: 7, Total Iterations: 1200, Iteration per second: 171.428571, Best solution: 742550 found at 5s
Seconds: 7, Total Iterations: 1300, Iteration per second: 185.714286, Best solution: 743182 found at 7s
Seconds: 8, Total Iterations: 1400, Iteration per second: 175.000000, Best solution: 743208 found at 7s
Seconds: 8, Total Iterations: 1500, Iteration per second: 187.500000, Best solution: 743609 found at 8s
Seconds: 8, Total Iterations: 1600, Iteration per second: 200.000000, Best solution: 743720 found at 8s
Seconds: 9, Total Iterations: 1700, Iteration per second: 188.888889, Best solution: 743750 found at 9s
Seconds: 9, Total Iterations: 1800, Iteration per second: 200.000000, Best solution: 743756 found at 9s
Seconds: 10, Total Iterations: 1900, Iteration per second: 190.000000, Best solution: 743850 found at 10s
Seconds: 10, Total Iterations: 2000, Iteration per second: 200.000000, Best solution: 743990 found at 10s
Seconds: 10, Total Iterations: 2100, Iteration per second: 210.000000, Best solution: 744002 found at 10s
Seconds: 11, Total Iterations: 2200, Iteration per second: 200.000000, Best solution: 744145 found at 11s
Seconds: 11, Total Iterations: 2300, Iteration per second: 209.090909, Best solution: 744196 found at 11s
Seconds: 12, Total Iterations: 2400, Iteration per second: 200.000000, Best solution: 744205 found at 12s
Seconds: 12, Total Iterations: 2500, Iteration per second: 208.333333, Best solution: 744205 found at 12s
Seconds: 12, Total Iterations: 2600, Iteration per second: 216.666667, Best solution: 744205 found at 12s
Seconds: 13, Total Iterations: 2700, Iteration per second: 207.692308, Best solution: 744221 found at 13s
Seconds: 13, Total Iterations: 2800, Iteration per second: 215.384615, Best solution: 744221 found at 13s
Seconds: 14, Total Iterations: 2900, Iteration per second: 207.142857, Best solution: 744221 found at 13s
Seconds: 14, Total Iterations: 3000, Iteration per second: 214.285714, Best solution: 744222 found at 14s
Seconds: 14, Total Iterations: 3100, Iteration per second: 221.428571, Best solution: 744228 found at 14s
Seconds: 15, Total Iterations: 3200, Iteration per second: 213.333333, Best solution: 744228 found at 14s
Seconds: 15, Total Iterations: 3300, Iteration per second: 220.000000, Best solution: 744242 found at 15s
Seconds: 15, Total Iterations: 3400, Iteration per second: 226.666667, Best solution: 744242 found at 15s
Seconds: 16, Total Iterations: 3500, Iteration per second: 218.750000, Best solution: 744242 found at 15s
Seconds: 16, Total Iterations: 3600, Iteration per second: 225.000000, Best solution: 744243 found at 16s
Seconds: 17, Total Iterations: 3700, Iteration per second: 217.647059, Best solution: 744243 found at 16s
Seconds: 17, Total Iterations: 3800, Iteration per second: 223.529412, Best solution: 744243 found at 16s
Seconds: 17, Total Iterations: 3900, Iteration per second: 229.411765, Best solution: 744252 found at 17s
Seconds: 18, Total Iterations: 4000, Iteration per second: 222.222222, Best solution: 744252 found at 17s
Seconds: 18, Total Iterations: 4100, Iteration per second: 227.777778, Best solution: 744262 found at 18s
Seconds: 19, Total Iterations: 4200, Iteration per second: 221.052632, Best solution: 744264 found at 19s
Seconds: 19, Total Iterations: 4300, Iteration per second: 226.315789, Best solution: 744266 found at 19s
Seconds: 19, Total Iterations: 4400, Iteration per second: 231.578947, Best solution: 744266 found at 19s
