Running GRASP algorithm...
Seconds: 0, Iteration: 10, Iteration per second: Infinity, Best solution: 626675 found at 0s
Seconds: 1, Iteration: 20, Iteration per second: 20.000000, Best solution: 628992 found at 1s
Seconds: 2, Iteration: 30, Iteration per second: 15.000000, Best solution: 634406 found at 1s
Seconds: 2, Iteration: 40, Iteration per second: 20.000000, Best solution: 634406 found at 1s
Seconds: 3, Iteration: 50, Iteration per second: 16.666667, Best solution: 634406 found at 1s
Seconds: 3, Iteration: 60, Iteration per second: 20.000000, Best solution: 634560 found at 3s
Seconds: 4, Iteration: 70, Iteration per second: 17.500000, Best solution: 635827 found at 3s
Seconds: 4, Iteration: 80, Iteration per second: 20.000000, Best solution: 635827 found at 3s
Seconds: 5, Iteration: 90, Iteration per second: 18.000000, Best solution: 635836 found at 4s
Seconds: 5, Iteration: 100, Iteration per second: 20.000000, Best solution: 636172 found at 5s
Seconds: 5, Iteration: 110, Iteration per second: 22.000000, Best solution: 636172 found at 5s
Seconds: 6, Iteration: 120, Iteration per second: 20.000000, Best solution: 636200 found at 6s
Seconds: 6, Iteration: 130, Iteration per second: 21.666667, Best solution: 636306 found at 6s
Seconds: 7, Iteration: 140, Iteration per second: 20.000000, Best solution: 636306 found at 6s
Seconds: 7, Iteration: 150, Iteration per second: 21.428571, Best solution: 636389 found at 7s
Seconds: 8, Iteration: 160, Iteration per second: 20.000000, Best solution: 636389 found at 7s
Seconds: 8, Iteration: 170, Iteration per second: 21.250000, Best solution: 636389 found at 7s
Seconds: 9, Iteration: 180, Iteration per second: 20.000000, Best solution: 636389 found at 7s
Seconds: 9, Iteration: 190, Iteration per second: 21.111111, Best solution: 636566 found at 9s
Seconds: 10, Iteration: 200, Iteration per second: 20.000000, Best solution: 636583 found at 9s
Seconds: 10, Iteration: 210, Iteration per second: 21.000000, Best solution: 636583 found at 9s
Seconds: 11, Iteration: 220, Iteration per second: 20.000000, Best solution: 636583 found at 9s
Seconds: 11, Iteration: 230, Iteration per second: 20.909091, Best solution: 636598 found at 11s
Seconds: 12, Iteration: 240, Iteration per second: 20.000000, Best solution: 636598 found at 11s
Seconds: 12, Iteration: 250, Iteration per second: 20.833333, Best solution: 636598 found at 11s
Seconds: 13, Iteration: 260, Iteration per second: 20.000000, Best solution: 636598 found at 11s
Seconds: 13, Iteration: 270, Iteration per second: 20.769231, Best solution: 636598 found at 11s
Seconds: 14, Iteration: 280, Iteration per second: 20.000000, Best solution: 636659 found at 13s
Seconds: 14, Iteration: 290, Iteration per second: 20.714286, Best solution: 636659 found at 13s
Seconds: 15, Iteration: 300, Iteration per second: 20.000000, Best solution: 636659 found at 13s
Seconds: 15, Iteration: 310, Iteration per second: 20.666667, Best solution: 636846 found at 15s
Seconds: 15, Iteration: 320, Iteration per second: 21.333333, Best solution: 636846 found at 15s
Seconds: 16, Iteration: 330, Iteration per second: 20.625000, Best solution: 636863 found at 16s
Seconds: 16, Iteration: 340, Iteration per second: 21.250000, Best solution: 636863 found at 16s
Seconds: 17, Iteration: 350, Iteration per second: 20.588235, Best solution: 636863 found at 16s
Seconds: 17, Iteration: 360, Iteration per second: 21.176471, Best solution: 636863 found at 16s
Seconds: 18, Iteration: 370, Iteration per second: 20.555556, Best solution: 636863 found at 16s
Seconds: 18, Iteration: 380, Iteration per second: 21.111111, Best solution: 636863 found at 16s
Seconds: 19, Iteration: 390, Iteration per second: 20.526316, Best solution: 636863 found at 16s
Seconds: 19, Iteration: 400, Iteration per second: 21.052632, Best solution: 636863 found at 16s
Seconds: 19, Iteration: 410, Iteration per second: 21.578947, Best solution: 636863 found at 16s
Seconds: 20, Iteration: 420, Iteration per second: 21.000000, Best solution: 636863 found at 16s
Seconds: 20, Iteration: 430, Iteration per second: 21.500000, Best solution: 637008 found at 20s
Seconds: 21, Iteration: 440, Iteration per second: 20.952381, Best solution: 637008 found at 20s
Seconds: 21, Iteration: 450, Iteration per second: 21.428571, Best solution: 637011 found at 21s
Seconds: 22, Iteration: 460, Iteration per second: 20.909091, Best solution: 637011 found at 21s
Seconds: 22, Iteration: 470, Iteration per second: 21.363636, Best solution: 637011 found at 21s
Seconds: 23, Iteration: 480, Iteration per second: 20.869565, Best solution: 637011 found at 21s
Seconds: 23, Iteration: 490, Iteration per second: 21.304348, Best solution: 637011 found at 21s
Seconds: 24, Iteration: 500, Iteration per second: 20.833333, Best solution: 637011 found at 21s
Seconds: 24, Iteration: 510, Iteration per second: 21.250000, Best solution: 637291 found at 24s
Seconds: 25, Iteration: 520, Iteration per second: 20.800000, Best solution: 637307 found at 25s
Seconds: 25, Iteration: 530, Iteration per second: 21.200000, Best solution: 637307 found at 25s
Seconds: 25, Iteration: 540, Iteration per second: 21.600000, Best solution: 637307 found at 25s
Seconds: 26, Iteration: 550, Iteration per second: 21.153846, Best solution: 637307 found at 25s
Seconds: 26, Iteration: 560, Iteration per second: 21.538462, Best solution: 637307 found at 25s
Seconds: 27, Iteration: 570, Iteration per second: 21.111111, Best solution: 637307 found at 25s
Seconds: 27, Iteration: 580, Iteration per second: 21.481481, Best solution: 637307 found at 25s
Seconds: 28, Iteration: 590, Iteration per second: 21.071429, Best solution: 637307 found at 25s
Seconds: 28, Iteration: 600, Iteration per second: 21.428571, Best solution: 637307 found at 25s
Seconds: 29, Iteration: 610, Iteration per second: 21.034483, Best solution: 637356 found at 28s
Seconds: 29, Iteration: 620, Iteration per second: 21.379310, Best solution: 637553 found at 29s
Seconds: 30, Iteration: 630, Iteration per second: 21.000000, Best solution: 637553 found at 29s
Seconds: 30, Iteration: 640, Iteration per second: 21.333333, Best solution: 637575 found at 30s
Seconds: 31, Iteration: 650, Iteration per second: 20.967742, Best solution: 637575 found at 30s
Seconds: 31, Iteration: 660, Iteration per second: 21.290323, Best solution: 637575 found at 30s
Seconds: 32, Iteration: 670, Iteration per second: 20.937500, Best solution: 637575 found at 30s
Seconds: 32, Iteration: 680, Iteration per second: 21.250000, Best solution: 637575 found at 30s
Seconds: 32, Iteration: 690, Iteration per second: 21.562500, Best solution: 637575 found at 30s
Seconds: 33, Iteration: 700, Iteration per second: 21.212121, Best solution: 637575 found at 30s
Seconds: 33, Iteration: 710, Iteration per second: 21.515152, Best solution: 637575 found at 30s
Seconds: 34, Iteration: 720, Iteration per second: 21.176471, Best solution: 637575 found at 30s
Seconds: 34, Iteration: 730, Iteration per second: 21.470588, Best solution: 637575 found at 30s
Seconds: 35, Iteration: 740, Iteration per second: 21.142857, Best solution: 637575 found at 30s
Seconds: 35, Iteration: 750, Iteration per second: 21.428571, Best solution: 637575 found at 30s
Seconds: 36, Iteration: 760, Iteration per second: 21.111111, Best solution: 637575 found at 30s
Seconds: 36, Iteration: 770, Iteration per second: 21.388889, Best solution: 637575 found at 30s
Seconds: 37, Iteration: 780, Iteration per second: 21.081081, Best solution: 637575 found at 30s
Seconds: 37, Iteration: 790, Iteration per second: 21.351351, Best solution: 637575 found at 30s
Seconds: 38, Iteration: 800, Iteration per second: 21.052632, Best solution: 638000 found at 38s
Seconds: 38, Iteration: 810, Iteration per second: 21.315789, Best solution: 638000 found at 38s
Seconds: 38, Iteration: 820, Iteration per second: 21.578947, Best solution: 638000 found at 38s
Seconds: 39, Iteration: 830, Iteration per second: 21.282051, Best solution: 638200 found at 39s
Seconds: 39, Iteration: 840, Iteration per second: 21.538462, Best solution: 638200 found at 39s
Seconds: 40, Iteration: 850, Iteration per second: 21.250000, Best solution: 638200 found at 39s
Seconds: 40, Iteration: 860, Iteration per second: 21.500000, Best solution: 638200 found at 39s
Seconds: 41, Iteration: 870, Iteration per second: 21.219512, Best solution: 638200 found at 39s
Seconds: 41, Iteration: 880, Iteration per second: 21.463415, Best solution: 638200 found at 39s
Seconds: 42, Iteration: 890, Iteration per second: 21.190476, Best solution: 638220 found at 42s
Seconds: 42, Iteration: 900, Iteration per second: 21.428571, Best solution: 638220 found at 42s
Seconds: 42, Iteration: 910, Iteration per second: 21.666667, Best solution: 638220 found at 42s
Seconds: 43, Iteration: 920, Iteration per second: 21.395349, Best solution: 638220 found at 42s
Seconds: 43, Iteration: 930, Iteration per second: 21.627907, Best solution: 638220 found at 42s
Seconds: 44, Iteration: 940, Iteration per second: 21.363636, Best solution: 638220 found at 42s
Seconds: 44, Iteration: 950, Iteration per second: 21.590909, Best solution: 638220 found at 42s
Seconds: 45, Iteration: 960, Iteration per second: 21.333333, Best solution: 638220 found at 42s
Seconds: 45, Iteration: 970, Iteration per second: 21.555556, Best solution: 638220 found at 42s
Seconds: 46, Iteration: 980, Iteration per second: 21.304348, Best solution: 638220 found at 42s
Seconds: 46, Iteration: 990, Iteration per second: 21.521739, Best solution: 638220 found at 42s
Seconds: 46, Iteration: 1000, Iteration per second: 21.739130, Best solution: 638220 found at 42s
Seconds: 47, Iteration: 1010, Iteration per second: 21.489362, Best solution: 638220 found at 42s
Seconds: 47, Iteration: 1020, Iteration per second: 21.702128, Best solution: 638220 found at 42s
Seconds: 48, Iteration: 1030, Iteration per second: 21.458333, Best solution: 638220 found at 42s
Seconds: 48, Iteration: 1040, Iteration per second: 21.666667, Best solution: 638220 found at 42s
Seconds: 49, Iteration: 1050, Iteration per second: 21.428571, Best solution: 638220 found at 42s
Seconds: 49, Iteration: 1060, Iteration per second: 21.632653, Best solution: 638220 found at 42s
Seconds: 50, Iteration: 1070, Iteration per second: 21.400000, Best solution: 638220 found at 42s
Seconds: 50, Iteration: 1080, Iteration per second: 21.600000, Best solution: 638220 found at 42s
Seconds: 51, Iteration: 1090, Iteration per second: 21.372549, Best solution: 638220 found at 42s
Seconds: 51, Iteration: 1100, Iteration per second: 21.568627, Best solution: 638220 found at 42s
Seconds: 51, Iteration: 1110, Iteration per second: 21.764706, Best solution: 638335 found at 51s
Seconds: 52, Iteration: 1120, Iteration per second: 21.538462, Best solution: 638335 found at 51s
Seconds: 52, Iteration: 1130, Iteration per second: 21.730769, Best solution: 638335 found at 51s
Seconds: 53, Iteration: 1140, Iteration per second: 21.509434, Best solution: 638335 found at 51s
Seconds: 53, Iteration: 1150, Iteration per second: 21.698113, Best solution: 638335 found at 51s
Seconds: 54, Iteration: 1160, Iteration per second: 21.481481, Best solution: 638335 found at 51s
Seconds: 54, Iteration: 1170, Iteration per second: 21.666667, Best solution: 638335 found at 51s
Seconds: 55, Iteration: 1180, Iteration per second: 21.454545, Best solution: 638335 found at 51s
Seconds: 55, Iteration: 1190, Iteration per second: 21.636364, Best solution: 638427 found at 55s
Seconds: 56, Iteration: 1200, Iteration per second: 21.428571, Best solution: 638427 found at 55s
Seconds: 56, Iteration: 1210, Iteration per second: 21.607143, Best solution: 638427 found at 55s
Seconds: 57, Iteration: 1220, Iteration per second: 21.403509, Best solution: 638427 found at 55s
Seconds: 57, Iteration: 1230, Iteration per second: 21.578947, Best solution: 638428 found at 57s
Seconds: 58, Iteration: 1240, Iteration per second: 21.379310, Best solution: 638428 found at 57s
Seconds: 58, Iteration: 1250, Iteration per second: 21.551724, Best solution: 638428 found at 57s
Seconds: 59, Iteration: 1260, Iteration per second: 21.355932, Best solution: 638428 found at 57s
Seconds: 59, Iteration: 1270, Iteration per second: 21.525424, Best solution: 638428 found at 57s
Seconds: 59, Iteration: 1280, Iteration per second: 21.694915, Best solution: 638428 found at 57s
Seconds: 60, Iteration: 1290, Iteration per second: 21.500000, Best solution: 638428 found at 57s
Seconds: 60, Iteration: 1300, Iteration per second: 21.666667, Best solution: 638428 found at 57s
Seconds: 61, Iteration: 1310, Iteration per second: 21.475410, Best solution: 638428 found at 57s
Seconds: 61, Iteration: 1320, Iteration per second: 21.639344, Best solution: 638428 found at 57s
Seconds: 62, Iteration: 1330, Iteration per second: 21.451613, Best solution: 638428 found at 57s
Seconds: 62, Iteration: 1340, Iteration per second: 21.612903, Best solution: 638428 found at 57s
Seconds: 63, Iteration: 1350, Iteration per second: 21.428571, Best solution: 638428 found at 57s
Seconds: 63, Iteration: 1360, Iteration per second: 21.587302, Best solution: 638428 found at 57s
Seconds: 64, Iteration: 1370, Iteration per second: 21.406250, Best solution: 638428 found at 57s
Seconds: 64, Iteration: 1380, Iteration per second: 21.562500, Best solution: 638428 found at 57s
Seconds: 64, Iteration: 1390, Iteration per second: 21.718750, Best solution: 638428 found at 57s
Seconds: 65, Iteration: 1400, Iteration per second: 21.538462, Best solution: 638428 found at 57s
Seconds: 65, Iteration: 1410, Iteration per second: 21.692308, Best solution: 638428 found at 57s
Seconds: 66, Iteration: 1420, Iteration per second: 21.515152, Best solution: 638428 found at 57s
Seconds: 66, Iteration: 1430, Iteration per second: 21.666667, Best solution: 638428 found at 57s
Seconds: 67, Iteration: 1440, Iteration per second: 21.492537, Best solution: 638428 found at 57s
Seconds: 67, Iteration: 1450, Iteration per second: 21.641791, Best solution: 638428 found at 57s
Seconds: 68, Iteration: 1460, Iteration per second: 21.470588, Best solution: 638428 found at 57s
Seconds: 68, Iteration: 1470, Iteration per second: 21.617647, Best solution: 638444 found at 68s
Seconds: 69, Iteration: 1480, Iteration per second: 21.449275, Best solution: 638444 found at 68s
Seconds: 69, Iteration: 1490, Iteration per second: 21.594203, Best solution: 638444 found at 68s
Seconds: 70, Iteration: 1500, Iteration per second: 21.428571, Best solution: 638444 found at 68s
Seconds: 70, Iteration: 1510, Iteration per second: 21.571429, Best solution: 638444 found at 68s
Seconds: 70, Iteration: 1520, Iteration per second: 21.714286, Best solution: 638444 found at 68s
Seconds: 71, Iteration: 1530, Iteration per second: 21.549296, Best solution: 638444 found at 68s
Seconds: 71, Iteration: 1540, Iteration per second: 21.690141, Best solution: 638484 found at 71s
Seconds: 72, Iteration: 1550, Iteration per second: 21.527778, Best solution: 638484 found at 71s
Seconds: 72, Iteration: 1560, Iteration per second: 21.666667, Best solution: 638484 found at 71s
Seconds: 73, Iteration: 1570, Iteration per second: 21.506849, Best solution: 638484 found at 71s
Seconds: 73, Iteration: 1580, Iteration per second: 21.643836, Best solution: 638484 found at 71s
Seconds: 74, Iteration: 1590, Iteration per second: 21.486486, Best solution: 638484 found at 71s
Seconds: 74, Iteration: 1600, Iteration per second: 21.621622, Best solution: 638484 found at 71s
Seconds: 74, Iteration: 1610, Iteration per second: 21.756757, Best solution: 638484 found at 71s
Seconds: 75, Iteration: 1620, Iteration per second: 21.600000, Best solution: 638484 found at 71s
Seconds: 75, Iteration: 1630, Iteration per second: 21.733333, Best solution: 638484 found at 71s
Seconds: 76, Iteration: 1640, Iteration per second: 21.578947, Best solution: 638484 found at 71s
Seconds: 76, Iteration: 1650, Iteration per second: 21.710526, Best solution: 638484 found at 71s
Seconds: 77, Iteration: 1660, Iteration per second: 21.558442, Best solution: 638484 found at 71s
Seconds: 77, Iteration: 1670, Iteration per second: 21.688312, Best solution: 638484 found at 71s
Seconds: 78, Iteration: 1680, Iteration per second: 21.538462, Best solution: 638484 found at 71s
Seconds: 78, Iteration: 1690, Iteration per second: 21.666667, Best solution: 638484 found at 71s
Seconds: 78, Iteration: 1700, Iteration per second: 21.794872, Best solution: 638484 found at 71s
Seconds: 79, Iteration: 1710, Iteration per second: 21.645570, Best solution: 638484 found at 71s
Seconds: 79, Iteration: 1720, Iteration per second: 21.772152, Best solution: 638484 found at 71s
Seconds: 80, Iteration: 1730, Iteration per second: 21.625000, Best solution: 638484 found at 71s
Seconds: 80, Iteration: 1740, Iteration per second: 21.750000, Best solution: 638484 found at 71s
Seconds: 81, Iteration: 1750, Iteration per second: 21.604938, Best solution: 638484 found at 71s
Seconds: 81, Iteration: 1760, Iteration per second: 21.728395, Best solution: 638484 found at 71s
Seconds: 82, Iteration: 1770, Iteration per second: 21.585366, Best solution: 638484 found at 71s
Seconds: 82, Iteration: 1780, Iteration per second: 21.707317, Best solution: 638484 found at 71s
Seconds: 82, Iteration: 1790, Iteration per second: 21.829268, Best solution: 638484 found at 71s
Seconds: 83, Iteration: 1800, Iteration per second: 21.686747, Best solution: 638484 found at 71s
Seconds: 83, Iteration: 1810, Iteration per second: 21.807229, Best solution: 638484 found at 71s
Seconds: 84, Iteration: 1820, Iteration per second: 21.666667, Best solution: 638484 found at 71s
Seconds: 84, Iteration: 1830, Iteration per second: 21.785714, Best solution: 638484 found at 71s
Seconds: 85, Iteration: 1840, Iteration per second: 21.647059, Best solution: 638484 found at 71s
Seconds: 85, Iteration: 1850, Iteration per second: 21.764706, Best solution: 638976 found at 85s
Seconds: 86, Iteration: 1860, Iteration per second: 21.627907, Best solution: 638976 found at 85s
Seconds: 86, Iteration: 1870, Iteration per second: 21.744186, Best solution: 638976 found at 85s
Seconds: 87, Iteration: 1880, Iteration per second: 21.609195, Best solution: 638976 found at 85s
Seconds: 87, Iteration: 1890, Iteration per second: 21.724138, Best solution: 638976 found at 85s
Seconds: 87, Iteration: 1900, Iteration per second: 21.839080, Best solution: 638976 found at 85s
Seconds: 88, Iteration: 1910, Iteration per second: 21.704545, Best solution: 638976 found at 85s
Seconds: 88, Iteration: 1920, Iteration per second: 21.818182, Best solution: 639431 found at 88s
Seconds: 89, Iteration: 1930, Iteration per second: 21.685393, Best solution: 639431 found at 88s
Seconds: 89, Iteration: 1940, Iteration per second: 21.797753, Best solution: 639431 found at 88s
Seconds: 90, Iteration: 1950, Iteration per second: 21.666667, Best solution: 639431 found at 88s
Seconds: 90, Iteration: 1960, Iteration per second: 21.777778, Best solution: 639431 found at 88s
Seconds: 91, Iteration: 1970, Iteration per second: 21.648352, Best solution: 639516 found at 91s
Seconds: 91, Iteration: 1980, Iteration per second: 21.758242, Best solution: 639516 found at 91s
Seconds: 92, Iteration: 1990, Iteration per second: 21.630435, Best solution: 639534 found at 91s
Seconds: 92, Iteration: 2000, Iteration per second: 21.739130, Best solution: 639534 found at 91s
Seconds: 93, Iteration: 2010, Iteration per second: 21.612903, Best solution: 639534 found at 91s
Seconds: 93, Iteration: 2020, Iteration per second: 21.720430, Best solution: 639534 found at 91s
Seconds: 93, Iteration: 2030, Iteration per second: 21.827957, Best solution: 639534 found at 91s
Seconds: 94, Iteration: 2040, Iteration per second: 21.702128, Best solution: 639534 found at 91s
Seconds: 94, Iteration: 2050, Iteration per second: 21.808511, Best solution: 639688 found at 94s
