Running GRASP algorithm...
Running with 31 threads (Available processors: 31).
Seconds: 3, Total Iterations: 100, Iteration per second: 33.333333, Best solution: 575267 found at 3s
Seconds: 4, Total Iterations: 200, Iteration per second: 50.000000, Best solution: 579381 found at 3s
Seconds: 5, Total Iterations: 300, Iteration per second: 60.000000, Best solution: 581610 found at 4s
Seconds: 6, Total Iterations: 400, Iteration per second: 66.666667, Best solution: 581880 found at 6s
Seconds: 7, Total Iterations: 500, Iteration per second: 71.428571, Best solution: 582741 found at 6s
Seconds: 8, Total Iterations: 600, Iteration per second: 75.000000, Best solution: 582845 found at 8s
Seconds: 9, Total Iterations: 700, Iteration per second: 77.777778, Best solution: 582933 found at 8s
Seconds: 10, Total Iterations: 800, Iteration per second: 80.000000, Best solution: 583183 found at 10s
Seconds: 11, Total Iterations: 900, Iteration per second: 81.818182, Best solution: 583516 found at 11s
Seconds: 12, Total Iterations: 1000, Iteration per second: 83.333333, Best solution: 583524 found at 12s
Seconds: 13, Total Iterations: 1100, Iteration per second: 84.615385, Best solution: 584347 found at 13s
Seconds: 14, Total Iterations: 1200, Iteration per second: 85.714286, Best solution: 584371 found at 14s
Seconds: 15, Total Iterations: 1300, Iteration per second: 86.666667, Best solution: 584371 found at 14s
Seconds: 16, Total Iterations: 1400, Iteration per second: 87.500000, Best solution: 584497 found at 15s
Seconds: 17, Total Iterations: 1500, Iteration per second: 88.235294, Best solution: 584815 found at 17s
Seconds: 17, Total Iterations: 1600, Iteration per second: 94.117647, Best solution: 585192 found at 17s
Seconds: 18, Total Iterations: 1700, Iteration per second: 94.444444, Best solution: 585253 found at 18s
Seconds: 18, Total Iterations: 1800, Iteration per second: 100.000000, Best solution: 585254 found at 18s
Seconds: 19, Total Iterations: 1900, Iteration per second: 100.000000, Best solution: 585260 found at 19s
Seconds: 19, Total Iterations: 2000, Iteration per second: 105.263158, Best solution: 585529 found at 19s
Seconds: 20, Total Iterations: 2100, Iteration per second: 105.000000, Best solution: 585716 found at 20s
Seconds: 20, Total Iterations: 2200, Iteration per second: 110.000000, Best solution: 585716 found at 20s
Seconds: 21, Total Iterations: 2300, Iteration per second: 109.523810, Best solution: 585867 found at 21s
Seconds: 21, Total Iterations: 2400, Iteration per second: 114.285714, Best solution: 585869 found at 21s
Seconds: 22, Total Iterations: 2500, Iteration per second: 113.636364, Best solution: 585877 found at 21s
Seconds: 22, Total Iterations: 2600, Iteration per second: 118.181818, Best solution: 586255 found at 22s
Seconds: 23, Total Iterations: 2700, Iteration per second: 117.391304, Best solution: 586350 found at 23s
