Running GRASP algorithm...
Seconds: 0, Iteration: 10, Iteration per second: Infinity, Best solution: 981231 found at 0s
Seconds: 1, Iteration: 20, Iteration per second: 20.000000, Best solution: 991017 found at 0s
Seconds: 1, Iteration: 30, Iteration per second: 30.000000, Best solution: 991017 found at 0s
Seconds: 2, Iteration: 40, Iteration per second: 20.000000, Best solution: 1014645 found at 2s
Seconds: 2, Iteration: 50, Iteration per second: 25.000000, Best solution: 1014645 found at 2s
Seconds: 2, Iteration: 60, Iteration per second: 30.000000, Best solution: 1045731 found at 2s
Seconds: 2, Iteration: 70, Iteration per second: 35.000000, Best solution: 1045731 found at 2s
Seconds: 3, Iteration: 80, Iteration per second: 26.666667, Best solution: 1054535 found at 3s
Seconds: 3, Iteration: 90, Iteration per second: 30.000000, Best solution: 1064179 found at 3s
Seconds: 3, Iteration: 100, Iteration per second: 33.333333, Best solution: 1066112 found at 3s
Seconds: 3, Iteration: 110, Iteration per second: 36.666667, Best solution: 1073641 found at 3s
Seconds: 4, Iteration: 120, Iteration per second: 30.000000, Best solution: 1074343 found at 4s
Seconds: 4, Iteration: 130, Iteration per second: 32.500000, Best solution: 1076565 found at 4s
Seconds: 4, Iteration: 140, Iteration per second: 35.000000, Best solution: 1076565 found at 4s
Seconds: 4, Iteration: 150, Iteration per second: 37.500000, Best solution: 1076565 found at 4s
Seconds: 5, Iteration: 160, Iteration per second: 32.000000, Best solution: 1076565 found at 4s
Seconds: 5, Iteration: 170, Iteration per second: 34.000000, Best solution: 1083462 found at 5s
Seconds: 5, Iteration: 180, Iteration per second: 36.000000, Best solution: 1083981 found at 5s
Seconds: 5, Iteration: 190, Iteration per second: 38.000000, Best solution: 1085363 found at 5s
Seconds: 6, Iteration: 200, Iteration per second: 33.333333, Best solution: 1087968 found at 6s
Seconds: 6, Iteration: 210, Iteration per second: 35.000000, Best solution: 1088093 found at 6s
Seconds: 6, Iteration: 220, Iteration per second: 36.666667, Best solution: 1088093 found at 6s
Seconds: 7, Iteration: 230, Iteration per second: 32.857143, Best solution: 1088425 found at 6s
Seconds: 7, Iteration: 240, Iteration per second: 34.285714, Best solution: 1090381 found at 7s
Seconds: 7, Iteration: 250, Iteration per second: 35.714286, Best solution: 1090381 found at 7s
Seconds: 7, Iteration: 260, Iteration per second: 37.142857, Best solution: 1091520 found at 7s
Seconds: 7, Iteration: 270, Iteration per second: 38.571429, Best solution: 1091520 found at 7s
Seconds: 8, Iteration: 280, Iteration per second: 35.000000, Best solution: 1092237 found at 8s
Seconds: 8, Iteration: 290, Iteration per second: 36.250000, Best solution: 1093062 found at 8s
