Running GRASP algorithm...
Running with 31 threads (Available processors: 31).
Seconds: 1, Total Iterations: 100, Iteration per second: 100.000000, Best solution: 1042040 found at 1s
Seconds: 2, Total Iterations: 200, Iteration per second: 100.000000, Best solution: 1051395 found at 2s
Seconds: 2, Total Iterations: 300, Iteration per second: 150.000000, Best solution: 1084177 found at 2s
Seconds: 2, Total Iterations: 400, Iteration per second: 200.000000, Best solution: 1086923 found at 2s
Seconds: 3, Total Iterations: 500, Iteration per second: 166.666667, Best solution: 1088582 found at 2s
Seconds: 3, Total Iterations: 600, Iteration per second: 200.000000, Best solution: 1089100 found at 3s
Seconds: 3, Total Iterations: 700, Iteration per second: 233.333333, Best solution: 1092539 found at 3s
Seconds: 3, Total Iterations: 800, Iteration per second: 266.666667, Best solution: 1093194 found at 3s
Seconds: 4, Total Iterations: 900, Iteration per second: 225.000000, Best solution: 1093390 found at 3s
Seconds: 4, Total Iterations: 1000, Iteration per second: 250.000000, Best solution: 1093390 found at 3s
Seconds: 4, Total Iterations: 1100, Iteration per second: 275.000000, Best solution: 1093648 found at 4s
Seconds: 4, Total Iterations: 1200, Iteration per second: 300.000000, Best solution: 1094411 found at 4s
Seconds: 5, Total Iterations: 1300, Iteration per second: 260.000000, Best solution: 1094411 found at 4s
Seconds: 5, Total Iterations: 1400, Iteration per second: 280.000000, Best solution: 1094545 found at 5s
Seconds: 5, Total Iterations: 1500, Iteration per second: 300.000000, Best solution: 1094546 found at 5s
Seconds: 5, Total Iterations: 1600, Iteration per second: 320.000000, Best solution: 1094546 found at 5s
Seconds: 6, Total Iterations: 1700, Iteration per second: 283.333333, Best solution: 1094546 found at 5s
Seconds: 6, Total Iterations: 1800, Iteration per second: 300.000000, Best solution: 1094546 found at 5s
Seconds: 6, Total Iterations: 1900, Iteration per second: 316.666667, Best solution: 1094546 found at 5s
Seconds: 6, Total Iterations: 2000, Iteration per second: 333.333333, Best solution: 1094546 found at 5s
Seconds: 7, Total Iterations: 2100, Iteration per second: 300.000000, Best solution: 1094596 found at 7s
Seconds: 7, Total Iterations: 2200, Iteration per second: 314.285714, Best solution: 1094596 found at 7s
Seconds: 7, Total Iterations: 2300, Iteration per second: 328.571429, Best solution: 1094596 found at 7s
Seconds: 8, Total Iterations: 2400, Iteration per second: 300.000000, Best solution: 1094596 found at 7s
Seconds: 8, Total Iterations: 2500, Iteration per second: 312.500000, Best solution: 1094596 found at 7s
Seconds: 8, Total Iterations: 2600, Iteration per second: 325.000000, Best solution: 1094597 found at 8s
Seconds: 8, Total Iterations: 2700, Iteration per second: 337.500000, Best solution: 1094599 found at 8s
Seconds: 9, Total Iterations: 2800, Iteration per second: 311.111111, Best solution: 1094599 found at 8s
Seconds: 9, Total Iterations: 2900, Iteration per second: 322.222222, Best solution: 1094599 found at 8s
Seconds: 9, Total Iterations: 3000, Iteration per second: 333.333333, Best solution: 1094599 found at 8s
Seconds: 9, Total Iterations: 3100, Iteration per second: 344.444444, Best solution: 1094600 found at 9s
Seconds: 10, Total Iterations: 3200, Iteration per second: 320.000000, Best solution: 1094600 found at 9s
Seconds: 10, Total Iterations: 3300, Iteration per second: 330.000000, Best solution: 1094600 found at 9s
Seconds: 10, Total Iterations: 3400, Iteration per second: 340.000000, Best solution: 1094600 found at 9s
Seconds: 10, Total Iterations: 3500, Iteration per second: 350.000000, Best solution: 1100839 found at 10s
Seconds: 11, Total Iterations: 3600, Iteration per second: 327.272727, Best solution: 1101062 found at 11s
Seconds: 11, Total Iterations: 3700, Iteration per second: 336.363636, Best solution: 1103453 found at 11s
Seconds: 11, Total Iterations: 3800, Iteration per second: 345.454545, Best solution: 1103453 found at 11s
Seconds: 11, Total Iterations: 3900, Iteration per second: 354.545455, Best solution: 1103483 found at 11s
Seconds: 12, Total Iterations: 4000, Iteration per second: 333.333333, Best solution: 1103483 found at 11s
Seconds: 12, Total Iterations: 4100, Iteration per second: 341.666667, Best solution: 1103532 found at 12s
Seconds: 12, Total Iterations: 4200, Iteration per second: 350.000000, Best solution: 1103534 found at 12s
Seconds: 13, Total Iterations: 4300, Iteration per second: 330.769231, Best solution: 1103534 found at 12s
Seconds: 13, Total Iterations: 4400, Iteration per second: 338.461538, Best solution: 1103534 found at 12s
Seconds: 13, Total Iterations: 4500, Iteration per second: 346.153846, Best solution: 1103534 found at 12s
Seconds: 13, Total Iterations: 4600, Iteration per second: 353.846154, Best solution: 1103534 found at 12s
Seconds: 14, Total Iterations: 4700, Iteration per second: 335.714286, Best solution: 1103534 found at 12s
Seconds: 14, Total Iterations: 4800, Iteration per second: 342.857143, Best solution: 1103534 found at 12s
Seconds: 14, Total Iterations: 4900, Iteration per second: 350.000000, Best solution: 1103534 found at 12s
Seconds: 14, Total Iterations: 5000, Iteration per second: 357.142857, Best solution: 1103534 found at 12s
Seconds: 15, Total Iterations: 5100, Iteration per second: 340.000000, Best solution: 1103534 found at 12s
Seconds: 15, Total Iterations: 5200, Iteration per second: 346.666667, Best solution: 1103534 found at 12s
Seconds: 15, Total Iterations: 5300, Iteration per second: 353.333333, Best solution: 1103534 found at 12s
Seconds: 15, Total Iterations: 5400, Iteration per second: 360.000000, Best solution: 1103534 found at 12s
Seconds: 16, Total Iterations: 5500, Iteration per second: 343.750000, Best solution: 1103534 found at 12s
Seconds: 16, Total Iterations: 5600, Iteration per second: 350.000000, Best solution: 1103534 found at 12s
Seconds: 16, Total Iterations: 5700, Iteration per second: 356.250000, Best solution: 1103534 found at 12s
Seconds: 16, Total Iterations: 5800, Iteration per second: 362.500000, Best solution: 1103534 found at 12s
Seconds: 17, Total Iterations: 5900, Iteration per second: 347.058824, Best solution: 1103534 found at 12s
Seconds: 17, Total Iterations: 6000, Iteration per second: 352.941176, Best solution: 1103534 found at 12s
Seconds: 17, Total Iterations: 6100, Iteration per second: 358.823529, Best solution: 1103534 found at 12s
Seconds: 17, Total Iterations: 6200, Iteration per second: 364.705882, Best solution: 1103534 found at 12s
Seconds: 18, Total Iterations: 6300, Iteration per second: 350.000000, Best solution: 1103534 found at 12s
Seconds: 18, Total Iterations: 6400, Iteration per second: 355.555556, Best solution: 1103534 found at 12s
Seconds: 18, Total Iterations: 6500, Iteration per second: 361.111111, Best solution: 1103534 found at 12s
Seconds: 18, Total Iterations: 6600, Iteration per second: 366.666667, Best solution: 1103534 found at 12s
Seconds: 19, Total Iterations: 6700, Iteration per second: 352.631579, Best solution: 1103534 found at 12s
Seconds: 19, Total Iterations: 6800, Iteration per second: 357.894737, Best solution: 1103534 found at 12s
Seconds: 19, Total Iterations: 6900, Iteration per second: 363.157895, Best solution: 1103599 found at 19s
Seconds: 20, Total Iterations: 7000, Iteration per second: 350.000000, Best solution: 1103599 found at 19s
Seconds: 20, Total Iterations: 7100, Iteration per second: 355.000000, Best solution: 1103599 found at 19s
Seconds: 20, Total Iterations: 7200, Iteration per second: 360.000000, Best solution: 1103599 found at 19s
Seconds: 20, Total Iterations: 7300, Iteration per second: 365.000000, Best solution: 1103599 found at 19s
Seconds: 21, Total Iterations: 7400, Iteration per second: 352.380952, Best solution: 1103599 found at 19s
Seconds: 21, Total Iterations: 7500, Iteration per second: 357.142857, Best solution: 1103599 found at 19s
Seconds: 21, Total Iterations: 7600, Iteration per second: 361.904762, Best solution: 1103599 found at 19s
