Running GRASP algorithm...
Seconds: 2, Iteration: 10, Iteration per second: 5.000000, Best solution: 385714 found at 2s
Seconds: 4, Iteration: 20, Iteration per second: 5.000000, Best solution: 385821 found at 3s
Seconds: 5, Iteration: 30, Iteration per second: 6.000000, Best solution: 385946 found at 4s
Seconds: 6, Iteration: 40, Iteration per second: 6.666667, Best solution: 387704 found at 6s
Seconds: 7, Iteration: 50, Iteration per second: 7.142857, Best solution: 388246 found at 6s
Seconds: 7, Iteration: 60, Iteration per second: 8.571429, Best solution: 388246 found at 6s
Seconds: 8, Iteration: 70, Iteration per second: 8.750000, Best solution: 388449 found at 8s
Seconds: 8, Iteration: 80, Iteration per second: 10.000000, Best solution: 388449 found at 8s
Seconds: 9, Iteration: 90, Iteration per second: 10.000000, Best solution: 388705 found at 9s
Seconds: 9, Iteration: 100, Iteration per second: 11.111111, Best solution: 388705 found at 9s
Seconds: 10, Iteration: 110, Iteration per second: 11.000000, Best solution: 389647 found at 9s
Seconds: 10, Iteration: 120, Iteration per second: 12.000000, Best solution: 389656 found at 10s
Seconds: 11, Iteration: 130, Iteration per second: 11.818182, Best solution: 389763 found at 11s
Seconds: 11, Iteration: 140, Iteration per second: 12.727273, Best solution: 389763 found at 11s
Seconds: 11, Iteration: 150, Iteration per second: 13.636364, Best solution: 389770 found at 11s
Seconds: 12, Iteration: 160, Iteration per second: 13.333333, Best solution: 389811 found at 12s
Seconds: 12, Iteration: 170, Iteration per second: 14.166667, Best solution: 389851 found at 12s
Seconds: 13, Iteration: 180, Iteration per second: 13.846154, Best solution: 389852 found at 12s
Seconds: 13, Iteration: 190, Iteration per second: 14.615385, Best solution: 389852 found at 12s
Seconds: 14, Iteration: 200, Iteration per second: 14.285714, Best solution: 389852 found at 12s
Seconds: 14, Iteration: 210, Iteration per second: 15.000000, Best solution: 389852 found at 12s
Seconds: 14, Iteration: 220, Iteration per second: 15.714286, Best solution: 389852 found at 12s
Seconds: 15, Iteration: 230, Iteration per second: 15.333333, Best solution: 389863 found at 14s
Seconds: 15, Iteration: 240, Iteration per second: 16.000000, Best solution: 389863 found at 14s
Seconds: 15, Iteration: 250, Iteration per second: 16.666667, Best solution: 389863 found at 14s
Seconds: 16, Iteration: 260, Iteration per second: 16.250000, Best solution: 389863 found at 14s
Seconds: 16, Iteration: 270, Iteration per second: 16.875000, Best solution: 389863 found at 14s
Seconds: 17, Iteration: 280, Iteration per second: 16.470588, Best solution: 389863 found at 14s
Seconds: 17, Iteration: 290, Iteration per second: 17.058824, Best solution: 389863 found at 14s
Seconds: 18, Iteration: 300, Iteration per second: 16.666667, Best solution: 389863 found at 14s
Seconds: 18, Iteration: 310, Iteration per second: 17.222222, Best solution: 389863 found at 14s
Seconds: 19, Iteration: 320, Iteration per second: 16.842105, Best solution: 389863 found at 14s
Seconds: 19, Iteration: 330, Iteration per second: 17.368421, Best solution: 389863 found at 14s
Seconds: 19, Iteration: 340, Iteration per second: 17.894737, Best solution: 389863 found at 14s
Seconds: 20, Iteration: 350, Iteration per second: 17.500000, Best solution: 389863 found at 14s
Seconds: 20, Iteration: 360, Iteration per second: 18.000000, Best solution: 389863 found at 14s
Seconds: 20, Iteration: 370, Iteration per second: 18.500000, Best solution: 389863 found at 14s
Seconds: 21, Iteration: 380, Iteration per second: 18.095238, Best solution: 389863 found at 14s
Seconds: 21, Iteration: 390, Iteration per second: 18.571429, Best solution: 389881 found at 21s
Seconds: 22, Iteration: 400, Iteration per second: 18.181818, Best solution: 389881 found at 21s
Seconds: 22, Iteration: 410, Iteration per second: 18.636364, Best solution: 389881 found at 21s
Seconds: 22, Iteration: 420, Iteration per second: 19.090909, Best solution: 389881 found at 21s
Seconds: 23, Iteration: 430, Iteration per second: 18.695652, Best solution: 389881 found at 21s
Seconds: 23, Iteration: 440, Iteration per second: 19.130435, Best solution: 389881 found at 21s
Seconds: 24, Iteration: 450, Iteration per second: 18.750000, Best solution: 389881 found at 21s
Seconds: 24, Iteration: 460, Iteration per second: 19.166667, Best solution: 389881 found at 21s
Seconds: 24, Iteration: 470, Iteration per second: 19.583333, Best solution: 389881 found at 21s
Seconds: 25, Iteration: 480, Iteration per second: 19.200000, Best solution: 389881 found at 21s
Seconds: 25, Iteration: 490, Iteration per second: 19.600000, Best solution: 389881 found at 21s
Seconds: 26, Iteration: 500, Iteration per second: 19.230769, Best solution: 389881 found at 21s
Seconds: 26, Iteration: 510, Iteration per second: 19.615385, Best solution: 389881 found at 21s
Seconds: 27, Iteration: 520, Iteration per second: 19.259259, Best solution: 389881 found at 21s
Seconds: 27, Iteration: 530, Iteration per second: 19.629630, Best solution: 389881 found at 21s
Seconds: 27, Iteration: 540, Iteration per second: 20.000000, Best solution: 389881 found at 21s
Seconds: 28, Iteration: 550, Iteration per second: 19.642857, Best solution: 389881 found at 21s
Seconds: 28, Iteration: 560, Iteration per second: 20.000000, Best solution: 389881 found at 21s
Seconds: 28, Iteration: 570, Iteration per second: 20.357143, Best solution: 389881 found at 21s
Seconds: 29, Iteration: 580, Iteration per second: 20.000000, Best solution: 389881 found at 21s
Seconds: 29, Iteration: 590, Iteration per second: 20.344828, Best solution: 389881 found at 21s
Seconds: 29, Iteration: 600, Iteration per second: 20.689655, Best solution: 389881 found at 21s
Seconds: 30, Iteration: 610, Iteration per second: 20.333333, Best solution: 389883 found at 30s
Seconds: 31, Iteration: 620, Iteration per second: 20.000000, Best solution: 389883 found at 30s
Seconds: 31, Iteration: 630, Iteration per second: 20.322581, Best solution: 389883 found at 30s
Seconds: 32, Iteration: 640, Iteration per second: 20.000000, Best solution: 389883 found at 30s
Seconds: 32, Iteration: 650, Iteration per second: 20.312500, Best solution: 389883 found at 30s
Seconds: 33, Iteration: 660, Iteration per second: 20.000000, Best solution: 389883 found at 30s
Seconds: 33, Iteration: 670, Iteration per second: 20.303030, Best solution: 389883 found at 30s
Seconds: 33, Iteration: 680, Iteration per second: 20.606061, Best solution: 389915 found at 33s
Seconds: 34, Iteration: 690, Iteration per second: 20.294118, Best solution: 389915 found at 33s
Seconds: 34, Iteration: 700, Iteration per second: 20.588235, Best solution: 389915 found at 33s
Seconds: 34, Iteration: 710, Iteration per second: 20.882353, Best solution: 389915 found at 33s
Seconds: 35, Iteration: 720, Iteration per second: 20.571429, Best solution: 389915 found at 33s
Seconds: 35, Iteration: 730, Iteration per second: 20.857143, Best solution: 389915 found at 33s
Seconds: 36, Iteration: 740, Iteration per second: 20.555556, Best solution: 389915 found at 33s
Seconds: 36, Iteration: 750, Iteration per second: 20.833333, Best solution: 389915 found at 33s
Seconds: 36, Iteration: 760, Iteration per second: 21.111111, Best solution: 389915 found at 33s
Seconds: 37, Iteration: 770, Iteration per second: 20.810811, Best solution: 389915 found at 33s
Seconds: 37, Iteration: 780, Iteration per second: 21.081081, Best solution: 389915 found at 33s
Seconds: 37, Iteration: 790, Iteration per second: 21.351351, Best solution: 389915 found at 33s
Seconds: 38, Iteration: 800, Iteration per second: 21.052632, Best solution: 389915 found at 33s
Seconds: 38, Iteration: 810, Iteration per second: 21.315789, Best solution: 389915 found at 33s
Seconds: 39, Iteration: 820, Iteration per second: 21.025641, Best solution: 389915 found at 33s
Seconds: 39, Iteration: 830, Iteration per second: 21.282051, Best solution: 389915 found at 33s
Seconds: 39, Iteration: 840, Iteration per second: 21.538462, Best solution: 389915 found at 33s
Seconds: 40, Iteration: 850, Iteration per second: 21.250000, Best solution: 389915 found at 33s
Seconds: 40, Iteration: 860, Iteration per second: 21.500000, Best solution: 389915 found at 33s
Seconds: 40, Iteration: 870, Iteration per second: 21.750000, Best solution: 389915 found at 33s
Seconds: 41, Iteration: 880, Iteration per second: 21.463415, Best solution: 389915 found at 33s
