Running GRASP algorithm...
Running with 31 threads (Available processors: 31).
Seconds: 1, Total Iterations: 100, Iteration per second: 100.000000, Best solution: 497529 found at 1s
Seconds: 2, Total Iterations: 200, Iteration per second: 100.000000, Best solution: 498203 found at 1s
Seconds: 2, Total Iterations: 300, Iteration per second: 150.000000, Best solution: 501372 found at 2s
Seconds: 2, Total Iterations: 400, Iteration per second: 200.000000, Best solution: 501515 found at 2s
Seconds: 2, Total Iterations: 500, Iteration per second: 250.000000, Best solution: 501515 found at 2s
Seconds: 2, Total Iterations: 600, Iteration per second: 300.000000, Best solution: 501854 found at 2s
Seconds: 2, Total Iterations: 700, Iteration per second: 350.000000, Best solution: 501854 found at 2s
Seconds: 3, Total Iterations: 800, Iteration per second: 266.666667, Best solution: 501997 found at 3s
Seconds: 3, Total Iterations: 900, Iteration per second: 300.000000, Best solution: 501997 found at 3s
Seconds: 3, Total Iterations: 1000, Iteration per second: 333.333333, Best solution: 501997 found at 3s
Seconds: 3, Total Iterations: 1100, Iteration per second: 366.666667, Best solution: 503665 found at 3s
Seconds: 3, Total Iterations: 1200, Iteration per second: 400.000000, Best solution: 503665 found at 3s
Seconds: 4, Total Iterations: 1300, Iteration per second: 325.000000, Best solution: 503665 found at 3s
Seconds: 4, Total Iterations: 1400, Iteration per second: 350.000000, Best solution: 504449 found at 4s
Seconds: 4, Total Iterations: 1500, Iteration per second: 375.000000, Best solution: 504449 found at 4s
Seconds: 4, Total Iterations: 1600, Iteration per second: 400.000000, Best solution: 504449 found at 4s
Seconds: 4, Total Iterations: 1700, Iteration per second: 425.000000, Best solution: 504449 found at 4s
Seconds: 5, Total Iterations: 1800, Iteration per second: 360.000000, Best solution: 504519 found at 4s
Seconds: 5, Total Iterations: 1900, Iteration per second: 380.000000, Best solution: 504519 found at 4s
Seconds: 5, Total Iterations: 2000, Iteration per second: 400.000000, Best solution: 504519 found at 4s
Seconds: 5, Total Iterations: 2100, Iteration per second: 420.000000, Best solution: 504792 found at 5s
Seconds: 5, Total Iterations: 2200, Iteration per second: 440.000000, Best solution: 505652 found at 5s
Seconds: 5, Total Iterations: 2300, Iteration per second: 460.000000, Best solution: 505652 found at 5s
Seconds: 6, Total Iterations: 2400, Iteration per second: 400.000000, Best solution: 505654 found at 6s
Seconds: 6, Total Iterations: 2500, Iteration per second: 416.666667, Best solution: 505924 found at 6s
Seconds: 6, Total Iterations: 2600, Iteration per second: 433.333333, Best solution: 505924 found at 6s
Seconds: 6, Total Iterations: 2700, Iteration per second: 450.000000, Best solution: 505924 found at 6s
