Running GRASP algorithm...
Running with 31 threads (Available processors: 31).
Seconds: 1, Total Iterations: 100, Iteration per second: 100.000000, Best solution: 1290488 found at 1s
Seconds: 2, Total Iterations: 200, Iteration per second: 100.000000, Best solution: 1294967 found at 2s
Seconds: 2, Total Iterations: 300, Iteration per second: 150.000000, Best solution: 1300017 found at 2s
Seconds: 2, Total Iterations: 400, Iteration per second: 200.000000, Best solution: 1300640 found at 2s
Seconds: 2, Total Iterations: 500, Iteration per second: 250.000000, Best solution: 1302932 found at 2s
Seconds: 3, Total Iterations: 600, Iteration per second: 200.000000, Best solution: 1303549 found at 3s
Seconds: 3, Total Iterations: 700, Iteration per second: 233.333333, Best solution: 1303565 found at 3s
Seconds: 3, Total Iterations: 800, Iteration per second: 266.666667, Best solution: 1304296 found at 3s
Seconds: 4, Total Iterations: 900, Iteration per second: 225.000000, Best solution: 1304498 found at 3s
Seconds: 4, Total Iterations: 1000, Iteration per second: 250.000000, Best solution: 1304498 found at 3s
Seconds: 4, Total Iterations: 1100, Iteration per second: 275.000000, Best solution: 1304552 found at 4s
Seconds: 4, Total Iterations: 1200, Iteration per second: 300.000000, Best solution: 1304759 found at 4s
Seconds: 5, Total Iterations: 1300, Iteration per second: 260.000000, Best solution: 1304886 found at 5s
Seconds: 5, Total Iterations: 1400, Iteration per second: 280.000000, Best solution: 1304893 found at 5s
Seconds: 5, Total Iterations: 1500, Iteration per second: 300.000000, Best solution: 1304894 found at 5s
Seconds: 5, Total Iterations: 1600, Iteration per second: 320.000000, Best solution: 1304906 found at 5s
Seconds: 6, Total Iterations: 1700, Iteration per second: 283.333333, Best solution: 1304907 found at 5s
Seconds: 6, Total Iterations: 1800, Iteration per second: 300.000000, Best solution: 1304914 found at 6s
Seconds: 6, Total Iterations: 1900, Iteration per second: 316.666667, Best solution: 1304914 found at 6s
Seconds: 6, Total Iterations: 2000, Iteration per second: 333.333333, Best solution: 1304914 found at 6s
Seconds: 7, Total Iterations: 2100, Iteration per second: 300.000000, Best solution: 1304920 found at 7s
Seconds: 7, Total Iterations: 2200, Iteration per second: 314.285714, Best solution: 1305005 found at 7s
Seconds: 7, Total Iterations: 2300, Iteration per second: 328.571429, Best solution: 1305008 found at 7s
Seconds: 7, Total Iterations: 2400, Iteration per second: 342.857143, Best solution: 1305008 found at 7s
Seconds: 8, Total Iterations: 2500, Iteration per second: 312.500000, Best solution: 1305010 found at 8s
Seconds: 8, Total Iterations: 2600, Iteration per second: 325.000000, Best solution: 1305010 found at 8s
Seconds: 8, Total Iterations: 2700, Iteration per second: 337.500000, Best solution: 1305028 found at 8s
Seconds: 9, Total Iterations: 2800, Iteration per second: 311.111111, Best solution: 1305135 found at 8s
Seconds: 9, Total Iterations: 2900, Iteration per second: 322.222222, Best solution: 1305350 found at 9s
Seconds: 9, Total Iterations: 3000, Iteration per second: 333.333333, Best solution: 1305446 found at 9s
Seconds: 9, Total Iterations: 3100, Iteration per second: 344.444444, Best solution: 1305521 found at 9s
Seconds: 10, Total Iterations: 3200, Iteration per second: 320.000000, Best solution: 1305521 found at 9s
Seconds: 10, Total Iterations: 3300, Iteration per second: 330.000000, Best solution: 1305544 found at 10s
Seconds: 10, Total Iterations: 3400, Iteration per second: 340.000000, Best solution: 1305704 found at 10s
Seconds: 10, Total Iterations: 3500, Iteration per second: 350.000000, Best solution: 1305745 found at 10s
Seconds: 11, Total Iterations: 3600, Iteration per second: 327.272727, Best solution: 1305918 found at 11s
Seconds: 11, Total Iterations: 3700, Iteration per second: 336.363636, Best solution: 1305926 found at 11s
Seconds: 11, Total Iterations: 3800, Iteration per second: 345.454545, Best solution: 1306053 found at 11s
Seconds: 11, Total Iterations: 3900, Iteration per second: 354.545455, Best solution: 1306598 found at 11s
Seconds: 12, Total Iterations: 4000, Iteration per second: 333.333333, Best solution: 1306627 found at 12s
Seconds: 12, Total Iterations: 4100, Iteration per second: 341.666667, Best solution: 1306696 found at 12s
Seconds: 12, Total Iterations: 4200, Iteration per second: 350.000000, Best solution: 1306696 found at 12s
Seconds: 12, Total Iterations: 4300, Iteration per second: 358.333333, Best solution: 1306833 found at 12s
Seconds: 13, Total Iterations: 4400, Iteration per second: 338.461538, Best solution: 1307185 found at 13s
Seconds: 13, Total Iterations: 4500, Iteration per second: 346.153846, Best solution: 1307246 found at 13s
Seconds: 13, Total Iterations: 4600, Iteration per second: 353.846154, Best solution: 1307258 found at 13s
Seconds: 13, Total Iterations: 4700, Iteration per second: 361.538462, Best solution: 1307337 found at 13s
Seconds: 14, Total Iterations: 4800, Iteration per second: 342.857143, Best solution: 1307337 found at 13s
Seconds: 14, Total Iterations: 4900, Iteration per second: 350.000000, Best solution: 1307364 found at 14s
Seconds: 14, Total Iterations: 5000, Iteration per second: 357.142857, Best solution: 1307427 found at 14s
Seconds: 14, Total Iterations: 5100, Iteration per second: 364.285714, Best solution: 1307475 found at 14s
Seconds: 15, Total Iterations: 5200, Iteration per second: 346.666667, Best solution: 1307561 found at 15s
