Running GRASP algorithm...
Seconds: 1, Iteration: 10, Iteration per second: 10.000000, Best solution: 956659 found at 1s
Seconds: 2, Iteration: 20, Iteration per second: 10.000000, Best solution: 957577 found at 2s
Seconds: 3, Iteration: 30, Iteration per second: 10.000000, Best solution: 957877 found at 3s
Seconds: 4, Iteration: 40, Iteration per second: 10.000000, Best solution: 968464 found at 4s
Seconds: 5, Iteration: 50, Iteration per second: 10.000000, Best solution: 968464 found at 4s
Seconds: 5, Iteration: 60, Iteration per second: 12.000000, Best solution: 968464 found at 4s
Seconds: 6, Iteration: 70, Iteration per second: 11.666667, Best solution: 968512 found at 6s
Seconds: 6, Iteration: 80, Iteration per second: 13.333333, Best solution: 968854 found at 6s
Seconds: 6, Iteration: 90, Iteration per second: 15.000000, Best solution: 968884 found at 6s
Seconds: 7, Iteration: 100, Iteration per second: 14.285714, Best solution: 981068 found at 7s
Seconds: 7, Iteration: 110, Iteration per second: 15.714286, Best solution: 981068 found at 7s
Seconds: 8, Iteration: 120, Iteration per second: 15.000000, Best solution: 981068 found at 7s
Seconds: 8, Iteration: 130, Iteration per second: 16.250000, Best solution: 983645 found at 8s
Seconds: 8, Iteration: 140, Iteration per second: 17.500000, Best solution: 985935 found at 8s
Seconds: 9, Iteration: 150, Iteration per second: 16.666667, Best solution: 985935 found at 8s
Seconds: 9, Iteration: 160, Iteration per second: 17.777778, Best solution: 985935 found at 8s
Seconds: 10, Iteration: 170, Iteration per second: 17.000000, Best solution: 985935 found at 8s
Seconds: 10, Iteration: 180, Iteration per second: 18.000000, Best solution: 985935 found at 8s
Seconds: 10, Iteration: 190, Iteration per second: 19.000000, Best solution: 985935 found at 8s
Seconds: 11, Iteration: 200, Iteration per second: 18.181818, Best solution: 985935 found at 8s
Seconds: 11, Iteration: 210, Iteration per second: 19.090909, Best solution: 985935 found at 8s
Seconds: 11, Iteration: 220, Iteration per second: 20.000000, Best solution: 985935 found at 8s
Seconds: 12, Iteration: 230, Iteration per second: 19.166667, Best solution: 985935 found at 8s
Seconds: 12, Iteration: 240, Iteration per second: 20.000000, Best solution: 985935 found at 8s
Seconds: 13, Iteration: 250, Iteration per second: 19.230769, Best solution: 985935 found at 8s
Seconds: 13, Iteration: 260, Iteration per second: 20.000000, Best solution: 985935 found at 8s
Seconds: 13, Iteration: 270, Iteration per second: 20.769231, Best solution: 986072 found at 13s
Seconds: 14, Iteration: 280, Iteration per second: 20.000000, Best solution: 986072 found at 13s
Seconds: 14, Iteration: 290, Iteration per second: 20.714286, Best solution: 986072 found at 13s
Seconds: 15, Iteration: 300, Iteration per second: 20.000000, Best solution: 986072 found at 13s
Seconds: 15, Iteration: 310, Iteration per second: 20.666667, Best solution: 986072 found at 13s
Seconds: 15, Iteration: 320, Iteration per second: 21.333333, Best solution: 986072 found at 13s
Seconds: 16, Iteration: 330, Iteration per second: 20.625000, Best solution: 986072 found at 13s
Seconds: 16, Iteration: 340, Iteration per second: 21.250000, Best solution: 986072 found at 13s
Seconds: 16, Iteration: 350, Iteration per second: 21.875000, Best solution: 986072 found at 13s
Seconds: 17, Iteration: 360, Iteration per second: 21.176471, Best solution: 986072 found at 13s
Seconds: 17, Iteration: 370, Iteration per second: 21.764706, Best solution: 986072 found at 13s
Seconds: 17, Iteration: 380, Iteration per second: 22.352941, Best solution: 986072 found at 13s
Seconds: 18, Iteration: 390, Iteration per second: 21.666667, Best solution: 986072 found at 13s
Seconds: 18, Iteration: 400, Iteration per second: 22.222222, Best solution: 986072 found at 13s
Seconds: 19, Iteration: 410, Iteration per second: 21.578947, Best solution: 986072 found at 13s
Seconds: 19, Iteration: 420, Iteration per second: 22.105263, Best solution: 986072 found at 13s
Seconds: 19, Iteration: 430, Iteration per second: 22.631579, Best solution: 986072 found at 13s
Seconds: 20, Iteration: 440, Iteration per second: 22.000000, Best solution: 986362 found at 20s
Seconds: 20, Iteration: 450, Iteration per second: 22.500000, Best solution: 986362 found at 20s
Seconds: 20, Iteration: 460, Iteration per second: 23.000000, Best solution: 986362 found at 20s
Seconds: 21, Iteration: 470, Iteration per second: 22.380952, Best solution: 986362 found at 20s
Seconds: 21, Iteration: 480, Iteration per second: 22.857143, Best solution: 986362 found at 20s
Seconds: 21, Iteration: 490, Iteration per second: 23.333333, Best solution: 986362 found at 20s
Seconds: 22, Iteration: 500, Iteration per second: 22.727273, Best solution: 986362 found at 20s
Seconds: 22, Iteration: 510, Iteration per second: 23.181818, Best solution: 986362 found at 20s
Seconds: 23, Iteration: 520, Iteration per second: 22.608696, Best solution: 986362 found at 20s
Seconds: 23, Iteration: 530, Iteration per second: 23.043478, Best solution: 986362 found at 20s
Seconds: 23, Iteration: 540, Iteration per second: 23.478261, Best solution: 986362 found at 20s
