Running GRASP algorithm...
Seconds: 0, Iteration: 10, Iteration per second: Infinity, Best solution: 1390163 found at 0s
Seconds: 1, Iteration: 20, Iteration per second: 20.000000, Best solution: 1393031 found at 0s
Seconds: 1, Iteration: 30, Iteration per second: 30.000000, Best solution: 1398406 found at 1s
Seconds: 1, Iteration: 40, Iteration per second: 40.000000, Best solution: 1402900 found at 1s
Seconds: 2, Iteration: 50, Iteration per second: 25.000000, Best solution: 1443130 found at 2s
Seconds: 2, Iteration: 60, Iteration per second: 30.000000, Best solution: 1447343 found at 2s
Seconds: 2, Iteration: 70, Iteration per second: 35.000000, Best solution: 1451065 found at 2s
Seconds: 2, Iteration: 80, Iteration per second: 40.000000, Best solution: 1451942 found at 2s
Seconds: 3, Iteration: 90, Iteration per second: 30.000000, Best solution: 1451942 found at 2s
Seconds: 3, Iteration: 100, Iteration per second: 33.333333, Best solution: 1459046 found at 3s
Seconds: 3, Iteration: 110, Iteration per second: 36.666667, Best solution: 1459046 found at 3s
Seconds: 4, Iteration: 120, Iteration per second: 30.000000, Best solution: 1459046 found at 3s
Seconds: 4, Iteration: 130, Iteration per second: 32.500000, Best solution: 1459046 found at 3s
Seconds: 4, Iteration: 140, Iteration per second: 35.000000, Best solution: 1462908 found at 4s
Seconds: 4, Iteration: 150, Iteration per second: 37.500000, Best solution: 1462908 found at 4s
Seconds: 5, Iteration: 160, Iteration per second: 32.000000, Best solution: 1463767 found at 4s
Seconds: 5, Iteration: 170, Iteration per second: 34.000000, Best solution: 1464167 found at 5s
Seconds: 5, Iteration: 180, Iteration per second: 36.000000, Best solution: 1464167 found at 5s
Seconds: 5, Iteration: 190, Iteration per second: 38.000000, Best solution: 1464167 found at 5s
Seconds: 6, Iteration: 200, Iteration per second: 33.333333, Best solution: 1464851 found at 6s
Seconds: 6, Iteration: 210, Iteration per second: 35.000000, Best solution: 1464851 found at 6s
Seconds: 6, Iteration: 220, Iteration per second: 36.666667, Best solution: 1464851 found at 6s
Seconds: 7, Iteration: 230, Iteration per second: 32.857143, Best solution: 1464938 found at 7s
Seconds: 7, Iteration: 240, Iteration per second: 34.285714, Best solution: 1464938 found at 7s
Seconds: 7, Iteration: 250, Iteration per second: 35.714286, Best solution: 1465211 found at 7s
Seconds: 7, Iteration: 260, Iteration per second: 37.142857, Best solution: 1465211 found at 7s
Seconds: 8, Iteration: 270, Iteration per second: 33.750000, Best solution: 1467188 found at 7s
Seconds: 8, Iteration: 280, Iteration per second: 35.000000, Best solution: 1467188 found at 7s
Seconds: 8, Iteration: 290, Iteration per second: 36.250000, Best solution: 1467639 found at 8s
Seconds: 8, Iteration: 300, Iteration per second: 37.500000, Best solution: 1467639 found at 8s
Seconds: 9, Iteration: 310, Iteration per second: 34.444444, Best solution: 1467639 found at 8s
Seconds: 9, Iteration: 320, Iteration per second: 35.555556, Best solution: 1467639 found at 8s
Seconds: 9, Iteration: 330, Iteration per second: 36.666667, Best solution: 1467639 found at 8s
Seconds: 9, Iteration: 340, Iteration per second: 37.777778, Best solution: 1467639 found at 8s
Seconds: 10, Iteration: 350, Iteration per second: 35.000000, Best solution: 1467639 found at 8s
Seconds: 10, Iteration: 360, Iteration per second: 36.000000, Best solution: 1467639 found at 8s
Seconds: 10, Iteration: 370, Iteration per second: 37.000000, Best solution: 1467639 found at 8s
Seconds: 11, Iteration: 380, Iteration per second: 34.545455, Best solution: 1468408 found at 11s
Seconds: 11, Iteration: 390, Iteration per second: 35.454545, Best solution: 1468520 found at 11s
Seconds: 11, Iteration: 400, Iteration per second: 36.363636, Best solution: 1468520 found at 11s
Seconds: 11, Iteration: 410, Iteration per second: 37.272727, Best solution: 1468520 found at 11s
Seconds: 12, Iteration: 420, Iteration per second: 35.000000, Best solution: 1468520 found at 11s
Seconds: 12, Iteration: 430, Iteration per second: 35.833333, Best solution: 1469849 found at 12s
Seconds: 12, Iteration: 440, Iteration per second: 36.666667, Best solution: 1469849 found at 12s
Seconds: 12, Iteration: 450, Iteration per second: 37.500000, Best solution: 1469849 found at 12s
Seconds: 13, Iteration: 460, Iteration per second: 35.384615, Best solution: 1469849 found at 12s
Seconds: 13, Iteration: 470, Iteration per second: 36.153846, Best solution: 1469849 found at 12s
Seconds: 13, Iteration: 480, Iteration per second: 36.923077, Best solution: 1469849 found at 12s
Seconds: 13, Iteration: 490, Iteration per second: 37.692308, Best solution: 1469849 found at 12s
Seconds: 14, Iteration: 500, Iteration per second: 35.714286, Best solution: 1469849 found at 12s
Seconds: 14, Iteration: 510, Iteration per second: 36.428571, Best solution: 1470173 found at 14s
Seconds: 14, Iteration: 520, Iteration per second: 37.142857, Best solution: 1470455 found at 14s
Seconds: 14, Iteration: 530, Iteration per second: 37.857143, Best solution: 1471556 found at 14s
Seconds: 15, Iteration: 540, Iteration per second: 36.000000, Best solution: 1471556 found at 14s
Seconds: 15, Iteration: 550, Iteration per second: 36.666667, Best solution: 1471909 found at 15s
