Running GRASP algorithm...
Running with 31 threads (Available processors: 31).
Seconds: 2, Total Iterations: 100, Iteration per second: 50.000000, Best solution: 758172 found at 2s
Seconds: 3, Total Iterations: 200, Iteration per second: 66.666667, Best solution: 760415 found at 3s
Seconds: 3, Total Iterations: 300, Iteration per second: 100.000000, Best solution: 762983 found at 3s
Seconds: 4, Total Iterations: 400, Iteration per second: 100.000000, Best solution: 763024 found at 3s
Seconds: 4, Total Iterations: 500, Iteration per second: 125.000000, Best solution: 763188 found at 4s
Seconds: 4, Total Iterations: 600, Iteration per second: 150.000000, Best solution: 763489 found at 4s
Seconds: 5, Total Iterations: 700, Iteration per second: 140.000000, Best solution: 763529 found at 5s
Seconds: 5, Total Iterations: 800, Iteration per second: 160.000000, Best solution: 763589 found at 5s
Seconds: 6, Total Iterations: 900, Iteration per second: 150.000000, Best solution: 763589 found at 5s
Seconds: 6, Total Iterations: 1000, Iteration per second: 166.666667, Best solution: 763589 found at 5s
Seconds: 7, Total Iterations: 1100, Iteration per second: 157.142857, Best solution: 763589 found at 5s
Seconds: 7, Total Iterations: 1200, Iteration per second: 171.428571, Best solution: 763589 found at 5s
Seconds: 8, Total Iterations: 1300, Iteration per second: 162.500000, Best solution: 763589 found at 5s
Seconds: 8, Total Iterations: 1400, Iteration per second: 175.000000, Best solution: 763649 found at 8s
Seconds: 8, Total Iterations: 1500, Iteration per second: 187.500000, Best solution: 763655 found at 8s
Seconds: 9, Total Iterations: 1600, Iteration per second: 177.777778, Best solution: 763706 found at 8s
Seconds: 9, Total Iterations: 1700, Iteration per second: 188.888889, Best solution: 763706 found at 8s
Seconds: 10, Total Iterations: 1800, Iteration per second: 180.000000, Best solution: 763710 found at 10s
Seconds: 10, Total Iterations: 1900, Iteration per second: 190.000000, Best solution: 763710 found at 10s
Seconds: 11, Total Iterations: 2000, Iteration per second: 181.818182, Best solution: 763710 found at 10s
Seconds: 11, Total Iterations: 2100, Iteration per second: 190.909091, Best solution: 763719 found at 11s
Seconds: 11, Total Iterations: 2200, Iteration per second: 200.000000, Best solution: 763722 found at 11s
Seconds: 12, Total Iterations: 2300, Iteration per second: 191.666667, Best solution: 763722 found at 11s
Seconds: 12, Total Iterations: 2400, Iteration per second: 200.000000, Best solution: 763722 found at 11s
Seconds: 13, Total Iterations: 2500, Iteration per second: 192.307692, Best solution: 763722 found at 11s
Seconds: 13, Total Iterations: 2600, Iteration per second: 200.000000, Best solution: 763722 found at 11s
Seconds: 14, Total Iterations: 2700, Iteration per second: 192.857143, Best solution: 763722 found at 11s
Seconds: 14, Total Iterations: 2800, Iteration per second: 200.000000, Best solution: 763722 found at 11s
Seconds: 15, Total Iterations: 2900, Iteration per second: 193.333333, Best solution: 763730 found at 14s
Seconds: 15, Total Iterations: 3000, Iteration per second: 200.000000, Best solution: 763730 found at 14s
Seconds: 15, Total Iterations: 3100, Iteration per second: 206.666667, Best solution: 763730 found at 14s
Seconds: 16, Total Iterations: 3200, Iteration per second: 200.000000, Best solution: 763756 found at 16s
Seconds: 16, Total Iterations: 3300, Iteration per second: 206.250000, Best solution: 763770 found at 16s
Seconds: 17, Total Iterations: 3400, Iteration per second: 200.000000, Best solution: 763962 found at 17s
Seconds: 17, Total Iterations: 3500, Iteration per second: 205.882353, Best solution: 763971 found at 17s
Seconds: 18, Total Iterations: 3600, Iteration per second: 200.000000, Best solution: 763979 found at 17s
Seconds: 18, Total Iterations: 3700, Iteration per second: 205.555556, Best solution: 763980 found at 18s
Seconds: 19, Total Iterations: 3800, Iteration per second: 200.000000, Best solution: 763988 found at 19s
