Running GRASP algorithm...
Running with 31 threads (Available processors: 31).
Seconds: 2, Total Iterations: 100, Iteration per second: 50.000000, Best solution: 925269 found at 2s
Seconds: 3, Total Iterations: 200, Iteration per second: 66.666667, Best solution: 928001 found at 3s
Seconds: 3, Total Iterations: 300, Iteration per second: 100.000000, Best solution: 930694 found at 3s
Seconds: 4, Total Iterations: 400, Iteration per second: 100.000000, Best solution: 935200 found at 4s
Seconds: 4, Total Iterations: 500, Iteration per second: 125.000000, Best solution: 935571 found at 4s
Seconds: 5, Total Iterations: 600, Iteration per second: 120.000000, Best solution: 936056 found at 4s
Seconds: 5, Total Iterations: 700, Iteration per second: 140.000000, Best solution: 936169 found at 5s
Seconds: 6, Total Iterations: 800, Iteration per second: 133.333333, Best solution: 936169 found at 5s
Seconds: 6, Total Iterations: 900, Iteration per second: 150.000000, Best solution: 936291 found at 6s
Seconds: 7, Total Iterations: 1000, Iteration per second: 142.857143, Best solution: 937152 found at 6s
Seconds: 7, Total Iterations: 1100, Iteration per second: 157.142857, Best solution: 937363 found at 7s
Seconds: 8, Total Iterations: 1200, Iteration per second: 150.000000, Best solution: 937964 found at 8s
Seconds: 8, Total Iterations: 1300, Iteration per second: 162.500000, Best solution: 938499 found at 8s
Seconds: 9, Total Iterations: 1400, Iteration per second: 155.555556, Best solution: 938499 found at 8s
Seconds: 9, Total Iterations: 1500, Iteration per second: 166.666667, Best solution: 939147 found at 9s
Seconds: 10, Total Iterations: 1600, Iteration per second: 160.000000, Best solution: 939147 found at 9s
Seconds: 10, Total Iterations: 1700, Iteration per second: 170.000000, Best solution: 939147 found at 9s
Seconds: 11, Total Iterations: 1800, Iteration per second: 163.636364, Best solution: 939219 found at 10s
Seconds: 11, Total Iterations: 1900, Iteration per second: 172.727273, Best solution: 939219 found at 10s
Seconds: 12, Total Iterations: 2000, Iteration per second: 166.666667, Best solution: 939219 found at 10s
Seconds: 12, Total Iterations: 2100, Iteration per second: 175.000000, Best solution: 939219 found at 10s
Seconds: 13, Total Iterations: 2200, Iteration per second: 169.230769, Best solution: 940356 found at 12s
Seconds: 13, Total Iterations: 2300, Iteration per second: 176.923077, Best solution: 940356 found at 12s
Seconds: 14, Total Iterations: 2400, Iteration per second: 171.428571, Best solution: 940356 found at 12s
Seconds: 14, Total Iterations: 2500, Iteration per second: 178.571429, Best solution: 940356 found at 12s
Seconds: 15, Total Iterations: 2600, Iteration per second: 173.333333, Best solution: 940356 found at 12s
Seconds: 15, Total Iterations: 2700, Iteration per second: 180.000000, Best solution: 940356 found at 12s
Seconds: 16, Total Iterations: 2800, Iteration per second: 175.000000, Best solution: 940481 found at 15s
Seconds: 16, Total Iterations: 2900, Iteration per second: 181.250000, Best solution: 940532 found at 16s
Seconds: 16, Total Iterations: 3000, Iteration per second: 187.500000, Best solution: 941180 found at 16s
Seconds: 17, Total Iterations: 3100, Iteration per second: 182.352941, Best solution: 941541 found at 17s
Seconds: 17, Total Iterations: 3200, Iteration per second: 188.235294, Best solution: 941541 found at 17s
Seconds: 18, Total Iterations: 3300, Iteration per second: 183.333333, Best solution: 941541 found at 17s
Seconds: 18, Total Iterations: 3400, Iteration per second: 188.888889, Best solution: 941541 found at 17s
Seconds: 19, Total Iterations: 3500, Iteration per second: 184.210526, Best solution: 941541 found at 17s
Seconds: 19, Total Iterations: 3600, Iteration per second: 189.473684, Best solution: 941541 found at 17s
Seconds: 20, Total Iterations: 3700, Iteration per second: 185.000000, Best solution: 941541 found at 17s
Seconds: 20, Total Iterations: 3800, Iteration per second: 190.000000, Best solution: 941541 found at 17s
Seconds: 21, Total Iterations: 3900, Iteration per second: 185.714286, Best solution: 941735 found at 21s
Seconds: 21, Total Iterations: 4000, Iteration per second: 190.476190, Best solution: 941735 found at 21s
Seconds: 22, Total Iterations: 4100, Iteration per second: 186.363636, Best solution: 941735 found at 21s
Seconds: 22, Total Iterations: 4200, Iteration per second: 190.909091, Best solution: 941735 found at 21s
Seconds: 23, Total Iterations: 4300, Iteration per second: 186.956522, Best solution: 941735 found at 21s
Seconds: 23, Total Iterations: 4400, Iteration per second: 191.304348, Best solution: 941735 found at 21s
Seconds: 24, Total Iterations: 4500, Iteration per second: 187.500000, Best solution: 941735 found at 21s
Seconds: 24, Total Iterations: 4600, Iteration per second: 191.666667, Best solution: 942036 found at 24s
Seconds: 25, Total Iterations: 4700, Iteration per second: 188.000000, Best solution: 942036 found at 24s
Seconds: 25, Total Iterations: 4800, Iteration per second: 192.000000, Best solution: 942036 found at 24s
Seconds: 26, Total Iterations: 4900, Iteration per second: 188.461538, Best solution: 942036 found at 24s
Seconds: 26, Total Iterations: 5000, Iteration per second: 192.307692, Best solution: 942036 found at 24s
Seconds: 27, Total Iterations: 5100, Iteration per second: 188.888889, Best solution: 942036 found at 24s
Seconds: 27, Total Iterations: 5200, Iteration per second: 192.592593, Best solution: 942036 found at 24s
Seconds: 28, Total Iterations: 5300, Iteration per second: 189.285714, Best solution: 942258 found at 28s
Seconds: 28, Total Iterations: 5400, Iteration per second: 192.857143, Best solution: 942258 found at 28s
Seconds: 29, Total Iterations: 5500, Iteration per second: 189.655172, Best solution: 942258 found at 28s
Seconds: 29, Total Iterations: 5600, Iteration per second: 193.103448, Best solution: 942969 found at 29s
Seconds: 30, Total Iterations: 5700, Iteration per second: 190.000000, Best solution: 942970 found at 30s
Seconds: 30, Total Iterations: 5800, Iteration per second: 193.333333, Best solution: 942970 found at 30s
Seconds: 31, Total Iterations: 5900, Iteration per second: 190.322581, Best solution: 942970 found at 30s
Seconds: 31, Total Iterations: 6000, Iteration per second: 193.548387, Best solution: 942970 found at 30s
Seconds: 32, Total Iterations: 6100, Iteration per second: 190.625000, Best solution: 943116 found at 32s
Seconds: 32, Total Iterations: 6200, Iteration per second: 193.750000, Best solution: 943157 found at 32s
Seconds: 33, Total Iterations: 6300, Iteration per second: 190.909091, Best solution: 943157 found at 32s
Seconds: 33, Total Iterations: 6400, Iteration per second: 193.939394, Best solution: 943202 found at 33s
Seconds: 34, Total Iterations: 6500, Iteration per second: 191.176471, Best solution: 943202 found at 33s
Seconds: 34, Total Iterations: 6600, Iteration per second: 194.117647, Best solution: 943244 found at 34s
Seconds: 35, Total Iterations: 6700, Iteration per second: 191.428571, Best solution: 943244 found at 34s
Seconds: 35, Total Iterations: 6800, Iteration per second: 194.285714, Best solution: 943311 found at 35s
Seconds: 36, Total Iterations: 6900, Iteration per second: 191.666667, Best solution: 943354 found at 35s
Seconds: 36, Total Iterations: 7000, Iteration per second: 194.444444, Best solution: 943735 found at 36s
Seconds: 37, Total Iterations: 7100, Iteration per second: 191.891892, Best solution: 943735 found at 36s
Seconds: 37, Total Iterations: 7200, Iteration per second: 194.594595, Best solution: 943735 found at 36s
