Running GRASP algorithm...
Seconds: 0, Iteration: 10, Iteration per second: Infinity, Best solution: 1285382 found at 0s
Seconds: 1, Iteration: 20, Iteration per second: 20.000000, Best solution: 1285382 found at 0s
Seconds: 1, Iteration: 30, Iteration per second: 30.000000, Best solution: 1300483 found at 1s
Seconds: 1, Iteration: 40, Iteration per second: 40.000000, Best solution: 1304164 found at 1s
Seconds: 1, Iteration: 50, Iteration per second: 50.000000, Best solution: 1308078 found at 1s
Seconds: 2, Iteration: 60, Iteration per second: 30.000000, Best solution: 1308078 found at 1s
Seconds: 2, Iteration: 70, Iteration per second: 35.000000, Best solution: 1308078 found at 1s
Seconds: 2, Iteration: 80, Iteration per second: 40.000000, Best solution: 1308078 found at 1s
Seconds: 3, Iteration: 90, Iteration per second: 30.000000, Best solution: 1308078 found at 1s
Seconds: 3, Iteration: 100, Iteration per second: 33.333333, Best solution: 1308517 found at 3s
Seconds: 3, Iteration: 110, Iteration per second: 36.666667, Best solution: 1308517 found at 3s
Seconds: 3, Iteration: 120, Iteration per second: 40.000000, Best solution: 1308517 found at 3s
Seconds: 3, Iteration: 130, Iteration per second: 43.333333, Best solution: 1308517 found at 3s
Seconds: 4, Iteration: 140, Iteration per second: 35.000000, Best solution: 1311300 found at 3s
Seconds: 4, Iteration: 150, Iteration per second: 37.500000, Best solution: 1311300 found at 3s
Seconds: 4, Iteration: 160, Iteration per second: 40.000000, Best solution: 1312202 found at 4s
Seconds: 4, Iteration: 170, Iteration per second: 42.500000, Best solution: 1312202 found at 4s
Seconds: 4, Iteration: 180, Iteration per second: 45.000000, Best solution: 1313668 found at 4s
Seconds: 5, Iteration: 190, Iteration per second: 38.000000, Best solution: 1313668 found at 4s
Seconds: 5, Iteration: 200, Iteration per second: 40.000000, Best solution: 1314107 found at 5s
Seconds: 5, Iteration: 210, Iteration per second: 42.000000, Best solution: 1314107 found at 5s
Seconds: 5, Iteration: 220, Iteration per second: 44.000000, Best solution: 1319255 found at 5s
Seconds: 6, Iteration: 230, Iteration per second: 38.333333, Best solution: 1319255 found at 5s
Seconds: 6, Iteration: 240, Iteration per second: 40.000000, Best solution: 1319255 found at 5s
Seconds: 6, Iteration: 250, Iteration per second: 41.666667, Best solution: 1319255 found at 5s
Seconds: 6, Iteration: 260, Iteration per second: 43.333333, Best solution: 1319318 found at 6s
Seconds: 6, Iteration: 270, Iteration per second: 45.000000, Best solution: 1319318 found at 6s
Seconds: 7, Iteration: 280, Iteration per second: 40.000000, Best solution: 1319676 found at 7s
Seconds: 7, Iteration: 290, Iteration per second: 41.428571, Best solution: 1320109 found at 7s
Seconds: 7, Iteration: 300, Iteration per second: 42.857143, Best solution: 1320109 found at 7s
Seconds: 7, Iteration: 310, Iteration per second: 44.285714, Best solution: 1322390 found at 7s
