Running GRASP algorithm...
Seconds: 1, Iteration: 10, Iteration per second: 10.000000, Best solution: 674260 found at 1s
Seconds: 2, Iteration: 20, Iteration per second: 10.000000, Best solution: 678748 found at 2s
Seconds: 2, Iteration: 30, Iteration per second: 15.000000, Best solution: 682279 found at 2s
Seconds: 3, Iteration: 40, Iteration per second: 13.333333, Best solution: 682279 found at 2s
Seconds: 3, Iteration: 50, Iteration per second: 16.666667, Best solution: 683143 found at 3s
Seconds: 4, Iteration: 60, Iteration per second: 15.000000, Best solution: 683699 found at 4s
Seconds: 4, Iteration: 70, Iteration per second: 17.500000, Best solution: 683699 found at 4s
Seconds: 5, Iteration: 80, Iteration per second: 16.000000, Best solution: 683699 found at 4s
Seconds: 5, Iteration: 90, Iteration per second: 18.000000, Best solution: 684274 found at 5s
Seconds: 6, Iteration: 100, Iteration per second: 16.666667, Best solution: 684655 found at 5s
Seconds: 6, Iteration: 110, Iteration per second: 18.333333, Best solution: 684655 found at 5s
Seconds: 7, Iteration: 120, Iteration per second: 17.142857, Best solution: 685433 found at 7s
Seconds: 7, Iteration: 130, Iteration per second: 18.571429, Best solution: 685433 found at 7s
Seconds: 8, Iteration: 140, Iteration per second: 17.500000, Best solution: 686014 found at 8s
Seconds: 8, Iteration: 150, Iteration per second: 18.750000, Best solution: 686540 found at 8s
Seconds: 9, Iteration: 160, Iteration per second: 17.777778, Best solution: 686789 found at 9s
Seconds: 9, Iteration: 170, Iteration per second: 18.888889, Best solution: 686901 found at 9s
Seconds: 10, Iteration: 180, Iteration per second: 18.000000, Best solution: 686993 found at 10s
Seconds: 10, Iteration: 190, Iteration per second: 19.000000, Best solution: 686993 found at 10s
Seconds: 11, Iteration: 200, Iteration per second: 18.181818, Best solution: 687438 found at 10s
Seconds: 11, Iteration: 210, Iteration per second: 19.090909, Best solution: 688939 found at 11s
Seconds: 11, Iteration: 220, Iteration per second: 20.000000, Best solution: 688939 found at 11s
