Running GRASP algorithm...
Seconds: 2, Iteration: 10, Iteration per second: 5.000000, Best solution: 381481 found at 1s
Seconds: 3, Iteration: 20, Iteration per second: 6.666667, Best solution: 383705 found at 2s
Seconds: 3, Iteration: 30, Iteration per second: 10.000000, Best solution: 383705 found at 2s
Seconds: 4, Iteration: 40, Iteration per second: 10.000000, Best solution: 386706 found at 4s
Seconds: 6, Iteration: 50, Iteration per second: 8.333333, Best solution: 387412 found at 6s
Seconds: 6, Iteration: 60, Iteration per second: 10.000000, Best solution: 387626 found at 6s
Seconds: 7, Iteration: 70, Iteration per second: 10.000000, Best solution: 387926 found at 7s
Seconds: 7, Iteration: 80, Iteration per second: 11.428571, Best solution: 387926 found at 7s
Seconds: 8, Iteration: 90, Iteration per second: 11.250000, Best solution: 388024 found at 7s
Seconds: 8, Iteration: 100, Iteration per second: 12.500000, Best solution: 388143 found at 8s
Seconds: 8, Iteration: 110, Iteration per second: 13.750000, Best solution: 388176 found at 8s
Seconds: 9, Iteration: 120, Iteration per second: 13.333333, Best solution: 388187 found at 8s
Seconds: 9, Iteration: 130, Iteration per second: 14.444444, Best solution: 390454 found at 9s
Seconds: 9, Iteration: 140, Iteration per second: 15.555556, Best solution: 390454 found at 9s
Seconds: 10, Iteration: 150, Iteration per second: 15.000000, Best solution: 390454 found at 9s
Seconds: 10, Iteration: 160, Iteration per second: 16.000000, Best solution: 390454 found at 9s
Seconds: 11, Iteration: 170, Iteration per second: 15.454545, Best solution: 390708 found at 10s
Seconds: 11, Iteration: 180, Iteration per second: 16.363636, Best solution: 390708 found at 10s
Seconds: 11, Iteration: 190, Iteration per second: 17.272727, Best solution: 390919 found at 11s
Seconds: 12, Iteration: 200, Iteration per second: 16.666667, Best solution: 390967 found at 11s
Seconds: 12, Iteration: 210, Iteration per second: 17.500000, Best solution: 390967 found at 11s
Seconds: 13, Iteration: 220, Iteration per second: 16.923077, Best solution: 390967 found at 11s
Seconds: 13, Iteration: 230, Iteration per second: 17.692308, Best solution: 391027 found at 13s
Seconds: 14, Iteration: 240, Iteration per second: 17.142857, Best solution: 391100 found at 14s
Seconds: 14, Iteration: 250, Iteration per second: 17.857143, Best solution: 391270 found at 14s
Seconds: 15, Iteration: 260, Iteration per second: 17.333333, Best solution: 391462 found at 15s
Seconds: 15, Iteration: 270, Iteration per second: 18.000000, Best solution: 391494 found at 15s
Seconds: 16, Iteration: 280, Iteration per second: 17.500000, Best solution: 391500 found at 15s
Seconds: 16, Iteration: 290, Iteration per second: 18.125000, Best solution: 391538 found at 16s
Seconds: 16, Iteration: 300, Iteration per second: 18.750000, Best solution: 391538 found at 16s
Seconds: 17, Iteration: 310, Iteration per second: 18.235294, Best solution: 391538 found at 16s
Seconds: 17, Iteration: 320, Iteration per second: 18.823529, Best solution: 391608 found at 17s
Seconds: 17, Iteration: 330, Iteration per second: 19.411765, Best solution: 391608 found at 17s
Seconds: 18, Iteration: 340, Iteration per second: 18.888889, Best solution: 391608 found at 17s
Seconds: 18, Iteration: 350, Iteration per second: 19.444444, Best solution: 391623 found at 18s
Seconds: 18, Iteration: 360, Iteration per second: 20.000000, Best solution: 391628 found at 18s
Seconds: 19, Iteration: 370, Iteration per second: 19.473684, Best solution: 391628 found at 18s
Seconds: 19, Iteration: 380, Iteration per second: 20.000000, Best solution: 391630 found at 19s
Seconds: 20, Iteration: 390, Iteration per second: 19.500000, Best solution: 391631 found at 20s
Seconds: 20, Iteration: 400, Iteration per second: 20.000000, Best solution: 391658 found at 20s
Seconds: 20, Iteration: 410, Iteration per second: 20.500000, Best solution: 393243 found at 20s
Seconds: 21, Iteration: 420, Iteration per second: 20.000000, Best solution: 393414 found at 20s
Seconds: 21, Iteration: 430, Iteration per second: 20.476190, Best solution: 393552 found at 21s
Seconds: 21, Iteration: 440, Iteration per second: 20.952381, Best solution: 393588 found at 21s
Seconds: 22, Iteration: 450, Iteration per second: 20.454545, Best solution: 393589 found at 22s
Seconds: 22, Iteration: 460, Iteration per second: 20.909091, Best solution: 393589 found at 22s
Seconds: 22, Iteration: 470, Iteration per second: 21.363636, Best solution: 393589 found at 22s
Seconds: 23, Iteration: 480, Iteration per second: 20.869565, Best solution: 393589 found at 22s
Seconds: 23, Iteration: 490, Iteration per second: 21.304348, Best solution: 393606 found at 23s
Seconds: 23, Iteration: 500, Iteration per second: 21.739130, Best solution: 393606 found at 23s
Seconds: 24, Iteration: 510, Iteration per second: 21.250000, Best solution: 393616 found at 24s
Seconds: 24, Iteration: 520, Iteration per second: 21.666667, Best solution: 393616 found at 24s
Seconds: 25, Iteration: 530, Iteration per second: 21.200000, Best solution: 393624 found at 24s
Seconds: 25, Iteration: 540, Iteration per second: 21.600000, Best solution: 393624 found at 24s
Seconds: 25, Iteration: 550, Iteration per second: 22.000000, Best solution: 393665 found at 25s
Seconds: 26, Iteration: 560, Iteration per second: 21.538462, Best solution: 393667 found at 25s
Seconds: 26, Iteration: 570, Iteration per second: 21.923077, Best solution: 393667 found at 25s
Seconds: 26, Iteration: 580, Iteration per second: 22.307692, Best solution: 393667 found at 25s
Seconds: 27, Iteration: 590, Iteration per second: 21.851852, Best solution: 393697 found at 26s
Seconds: 27, Iteration: 600, Iteration per second: 22.222222, Best solution: 393697 found at 26s
Seconds: 27, Iteration: 610, Iteration per second: 22.592593, Best solution: 393697 found at 26s
Seconds: 28, Iteration: 620, Iteration per second: 22.142857, Best solution: 393697 found at 26s
Seconds: 28, Iteration: 630, Iteration per second: 22.500000, Best solution: 393697 found at 26s
Seconds: 28, Iteration: 640, Iteration per second: 22.857143, Best solution: 393697 found at 26s
Seconds: 29, Iteration: 650, Iteration per second: 22.413793, Best solution: 393697 found at 26s
Seconds: 29, Iteration: 660, Iteration per second: 22.758621, Best solution: 393697 found at 26s
Seconds: 29, Iteration: 670, Iteration per second: 23.103448, Best solution: 393697 found at 26s
Seconds: 30, Iteration: 680, Iteration per second: 22.666667, Best solution: 393700 found at 29s
Seconds: 30, Iteration: 690, Iteration per second: 23.000000, Best solution: 393700 found at 29s
Seconds: 30, Iteration: 700, Iteration per second: 23.333333, Best solution: 393700 found at 29s
Seconds: 31, Iteration: 710, Iteration per second: 22.903226, Best solution: 393700 found at 29s
Seconds: 31, Iteration: 720, Iteration per second: 23.225806, Best solution: 393700 found at 29s
Seconds: 31, Iteration: 730, Iteration per second: 23.548387, Best solution: 393704 found at 31s
Seconds: 32, Iteration: 740, Iteration per second: 23.125000, Best solution: 393704 found at 31s
Seconds: 32, Iteration: 750, Iteration per second: 23.437500, Best solution: 393704 found at 31s
Seconds: 32, Iteration: 760, Iteration per second: 23.750000, Best solution: 393705 found at 32s
Seconds: 33, Iteration: 770, Iteration per second: 23.333333, Best solution: 393705 found at 32s
Seconds: 33, Iteration: 780, Iteration per second: 23.636364, Best solution: 393706 found at 33s
Seconds: 33, Iteration: 790, Iteration per second: 23.939394, Best solution: 393706 found at 33s
Seconds: 34, Iteration: 800, Iteration per second: 23.529412, Best solution: 393710 found at 34s
Seconds: 34, Iteration: 810, Iteration per second: 23.823529, Best solution: 393710 found at 34s
Seconds: 34, Iteration: 820, Iteration per second: 24.117647, Best solution: 393710 found at 34s
Seconds: 35, Iteration: 830, Iteration per second: 23.714286, Best solution: 393710 found at 34s
Seconds: 35, Iteration: 840, Iteration per second: 24.000000, Best solution: 393710 found at 34s
Seconds: 35, Iteration: 850, Iteration per second: 24.285714, Best solution: 393710 found at 34s
Seconds: 36, Iteration: 860, Iteration per second: 23.888889, Best solution: 393710 found at 34s
Seconds: 36, Iteration: 870, Iteration per second: 24.166667, Best solution: 393720 found at 36s
Seconds: 36, Iteration: 880, Iteration per second: 24.444444, Best solution: 393720 found at 36s
Seconds: 37, Iteration: 890, Iteration per second: 24.054054, Best solution: 393720 found at 36s
Seconds: 37, Iteration: 900, Iteration per second: 24.324324, Best solution: 393720 found at 36s
Seconds: 38, Iteration: 910, Iteration per second: 23.947368, Best solution: 393720 found at 36s
Seconds: 38, Iteration: 920, Iteration per second: 24.210526, Best solution: 393720 found at 36s
Seconds: 38, Iteration: 930, Iteration per second: 24.473684, Best solution: 393720 found at 36s
Seconds: 39, Iteration: 940, Iteration per second: 24.102564, Best solution: 393720 found at 36s
Seconds: 39, Iteration: 950, Iteration per second: 24.358974, Best solution: 393720 found at 36s
Seconds: 39, Iteration: 960, Iteration per second: 24.615385, Best solution: 393720 found at 36s
Seconds: 40, Iteration: 970, Iteration per second: 24.250000, Best solution: 393720 found at 36s
