Running GRASP algorithm...
Seconds: 2, Iteration: 10, Iteration per second: 5.000000, Best solution: 1006909 found at 1s
Seconds: 3, Iteration: 20, Iteration per second: 6.666667, Best solution: 1038621 found at 2s
Seconds: 4, Iteration: 30, Iteration per second: 7.500000, Best solution: 1038621 found at 2s
Seconds: 5, Iteration: 40, Iteration per second: 8.000000, Best solution: 1038621 found at 2s
Seconds: 5, Iteration: 50, Iteration per second: 10.000000, Best solution: 1038621 found at 2s
Seconds: 6, Iteration: 60, Iteration per second: 10.000000, Best solution: 1038621 found at 2s
Seconds: 6, Iteration: 70, Iteration per second: 11.666667, Best solution: 1038994 found at 6s
Seconds: 6, Iteration: 80, Iteration per second: 13.333333, Best solution: 1038994 found at 6s
Seconds: 7, Iteration: 90, Iteration per second: 12.857143, Best solution: 1039062 found at 7s
Seconds: 7, Iteration: 100, Iteration per second: 14.285714, Best solution: 1040665 found at 7s
Seconds: 8, Iteration: 110, Iteration per second: 13.750000, Best solution: 1040665 found at 7s
Seconds: 8, Iteration: 120, Iteration per second: 15.000000, Best solution: 1040665 found at 7s
Seconds: 8, Iteration: 130, Iteration per second: 16.250000, Best solution: 1044235 found at 8s
Seconds: 9, Iteration: 140, Iteration per second: 15.555556, Best solution: 1047408 found at 8s
Seconds: 9, Iteration: 150, Iteration per second: 16.666667, Best solution: 1047408 found at 8s
Seconds: 9, Iteration: 160, Iteration per second: 17.777778, Best solution: 1047408 found at 8s
Seconds: 10, Iteration: 170, Iteration per second: 17.000000, Best solution: 1047408 found at 8s
Seconds: 10, Iteration: 180, Iteration per second: 18.000000, Best solution: 1047408 found at 8s
Seconds: 10, Iteration: 190, Iteration per second: 19.000000, Best solution: 1049072 found at 10s
Seconds: 11, Iteration: 200, Iteration per second: 18.181818, Best solution: 1049583 found at 11s
Seconds: 11, Iteration: 210, Iteration per second: 19.090909, Best solution: 1049583 found at 11s
Seconds: 12, Iteration: 220, Iteration per second: 18.333333, Best solution: 1050256 found at 11s
Seconds: 12, Iteration: 230, Iteration per second: 19.166667, Best solution: 1052880 found at 12s
Seconds: 12, Iteration: 240, Iteration per second: 20.000000, Best solution: 1052880 found at 12s
Seconds: 13, Iteration: 250, Iteration per second: 19.230769, Best solution: 1052880 found at 12s
Seconds: 13, Iteration: 260, Iteration per second: 20.000000, Best solution: 1052880 found at 12s
Seconds: 14, Iteration: 270, Iteration per second: 19.285714, Best solution: 1052880 found at 12s
Seconds: 14, Iteration: 280, Iteration per second: 20.000000, Best solution: 1053571 found at 14s
