Running GRASP algorithm...
Seconds: 0, Iteration: 10, Iteration per second: Infinity, Best solution: 1051805 found at 0s
Seconds: 1, Iteration: 20, Iteration per second: 20.000000, Best solution: 1058445 found at 1s
Seconds: 1, Iteration: 30, Iteration per second: 30.000000, Best solution: 1060363 found at 1s
Seconds: 1, Iteration: 40, Iteration per second: 40.000000, Best solution: 1067680 found at 1s
Seconds: 1, Iteration: 50, Iteration per second: 50.000000, Best solution: 1075753 found at 1s
Seconds: 1, Iteration: 60, Iteration per second: 60.000000, Best solution: 1075753 found at 1s
Seconds: 1, Iteration: 70, Iteration per second: 70.000000, Best solution: 1075753 found at 1s
Seconds: 2, Iteration: 80, Iteration per second: 40.000000, Best solution: 1075753 found at 1s
Seconds: 2, Iteration: 90, Iteration per second: 45.000000, Best solution: 1075753 found at 1s
Seconds: 2, Iteration: 100, Iteration per second: 50.000000, Best solution: 1076350 found at 2s
Seconds: 2, Iteration: 110, Iteration per second: 55.000000, Best solution: 1076350 found at 2s
Seconds: 2, Iteration: 120, Iteration per second: 60.000000, Best solution: 1076350 found at 2s
Seconds: 2, Iteration: 130, Iteration per second: 65.000000, Best solution: 1077150 found at 2s
Seconds: 3, Iteration: 140, Iteration per second: 46.666667, Best solution: 1077150 found at 2s
Seconds: 3, Iteration: 150, Iteration per second: 50.000000, Best solution: 1077150 found at 2s
Seconds: 3, Iteration: 160, Iteration per second: 53.333333, Best solution: 1077873 found at 3s
Seconds: 3, Iteration: 170, Iteration per second: 56.666667, Best solution: 1077873 found at 3s
Seconds: 3, Iteration: 180, Iteration per second: 60.000000, Best solution: 1077873 found at 3s
Seconds: 3, Iteration: 190, Iteration per second: 63.333333, Best solution: 1078827 found at 3s
Seconds: 3, Iteration: 200, Iteration per second: 66.666667, Best solution: 1079095 found at 3s
Seconds: 4, Iteration: 210, Iteration per second: 52.500000, Best solution: 1079095 found at 3s
Seconds: 4, Iteration: 220, Iteration per second: 55.000000, Best solution: 1079095 found at 3s
Seconds: 4, Iteration: 230, Iteration per second: 57.500000, Best solution: 1079805 found at 4s
Seconds: 4, Iteration: 240, Iteration per second: 60.000000, Best solution: 1079805 found at 4s
Seconds: 4, Iteration: 250, Iteration per second: 62.500000, Best solution: 1079805 found at 4s
Seconds: 4, Iteration: 260, Iteration per second: 65.000000, Best solution: 1079805 found at 4s
Seconds: 4, Iteration: 270, Iteration per second: 67.500000, Best solution: 1079807 found at 4s
Seconds: 4, Iteration: 280, Iteration per second: 70.000000, Best solution: 1080662 found at 4s
Seconds: 5, Iteration: 290, Iteration per second: 58.000000, Best solution: 1080662 found at 4s
Seconds: 5, Iteration: 300, Iteration per second: 60.000000, Best solution: 1080662 found at 4s
Seconds: 5, Iteration: 310, Iteration per second: 62.000000, Best solution: 1080750 found at 5s
Seconds: 5, Iteration: 320, Iteration per second: 64.000000, Best solution: 1080994 found at 5s
Seconds: 5, Iteration: 330, Iteration per second: 66.000000, Best solution: 1080994 found at 5s
Seconds: 5, Iteration: 340, Iteration per second: 68.000000, Best solution: 1080994 found at 5s
Seconds: 6, Iteration: 350, Iteration per second: 58.333333, Best solution: 1080994 found at 5s
Seconds: 6, Iteration: 360, Iteration per second: 60.000000, Best solution: 1083691 found at 6s
Seconds: 6, Iteration: 370, Iteration per second: 61.666667, Best solution: 1083691 found at 6s
Seconds: 6, Iteration: 380, Iteration per second: 63.333333, Best solution: 1083969 found at 6s
Seconds: 6, Iteration: 390, Iteration per second: 65.000000, Best solution: 1083969 found at 6s
Seconds: 6, Iteration: 400, Iteration per second: 66.666667, Best solution: 1083969 found at 6s
Seconds: 6, Iteration: 410, Iteration per second: 68.333333, Best solution: 1084072 found at 6s
Seconds: 7, Iteration: 420, Iteration per second: 60.000000, Best solution: 1084072 found at 6s
Seconds: 7, Iteration: 430, Iteration per second: 61.428571, Best solution: 1084211 found at 7s
Seconds: 7, Iteration: 440, Iteration per second: 62.857143, Best solution: 1084211 found at 7s
Seconds: 7, Iteration: 450, Iteration per second: 64.285714, Best solution: 1084575 found at 7s
Seconds: 7, Iteration: 460, Iteration per second: 65.714286, Best solution: 1084575 found at 7s
Seconds: 7, Iteration: 470, Iteration per second: 67.142857, Best solution: 1084575 found at 7s
Seconds: 7, Iteration: 480, Iteration per second: 68.571429, Best solution: 1084575 found at 7s
Seconds: 8, Iteration: 490, Iteration per second: 61.250000, Best solution: 1084575 found at 7s
Seconds: 8, Iteration: 500, Iteration per second: 62.500000, Best solution: 1084575 found at 7s
Seconds: 8, Iteration: 510, Iteration per second: 63.750000, Best solution: 1084575 found at 7s
Seconds: 8, Iteration: 520, Iteration per second: 65.000000, Best solution: 1084575 found at 7s
Seconds: 8, Iteration: 530, Iteration per second: 66.250000, Best solution: 1084575 found at 7s
Seconds: 8, Iteration: 540, Iteration per second: 67.500000, Best solution: 1084575 found at 7s
Seconds: 8, Iteration: 550, Iteration per second: 68.750000, Best solution: 1084582 found at 8s
Seconds: 9, Iteration: 560, Iteration per second: 62.222222, Best solution: 1084582 found at 8s
Seconds: 9, Iteration: 570, Iteration per second: 63.333333, Best solution: 1084808 found at 9s
Seconds: 9, Iteration: 580, Iteration per second: 64.444444, Best solution: 1085167 found at 9s
Seconds: 9, Iteration: 590, Iteration per second: 65.555556, Best solution: 1085169 found at 9s
Seconds: 9, Iteration: 600, Iteration per second: 66.666667, Best solution: 1085169 found at 9s
Seconds: 9, Iteration: 610, Iteration per second: 67.777778, Best solution: 1085171 found at 9s
Seconds: 9, Iteration: 620, Iteration per second: 68.888889, Best solution: 1085171 found at 9s
Seconds: 10, Iteration: 630, Iteration per second: 63.000000, Best solution: 1085246 found at 10s
Seconds: 10, Iteration: 640, Iteration per second: 64.000000, Best solution: 1085246 found at 10s
Seconds: 10, Iteration: 650, Iteration per second: 65.000000, Best solution: 1087278 found at 10s
Seconds: 10, Iteration: 660, Iteration per second: 66.000000, Best solution: 1087278 found at 10s
Seconds: 10, Iteration: 670, Iteration per second: 67.000000, Best solution: 1087278 found at 10s
Seconds: 10, Iteration: 680, Iteration per second: 68.000000, Best solution: 1087278 found at 10s
Seconds: 10, Iteration: 690, Iteration per second: 69.000000, Best solution: 1087278 found at 10s
Seconds: 11, Iteration: 700, Iteration per second: 63.636364, Best solution: 1087278 found at 10s
Seconds: 11, Iteration: 710, Iteration per second: 64.545455, Best solution: 1087961 found at 11s
Seconds: 11, Iteration: 720, Iteration per second: 65.454545, Best solution: 1087961 found at 11s
Seconds: 11, Iteration: 730, Iteration per second: 66.363636, Best solution: 1087961 found at 11s
Seconds: 11, Iteration: 740, Iteration per second: 67.272727, Best solution: 1087972 found at 11s
Seconds: 11, Iteration: 750, Iteration per second: 68.181818, Best solution: 1087972 found at 11s
Seconds: 11, Iteration: 760, Iteration per second: 69.090909, Best solution: 1087972 found at 11s
Seconds: 11, Iteration: 770, Iteration per second: 70.000000, Best solution: 1087972 found at 11s
Seconds: 12, Iteration: 780, Iteration per second: 65.000000, Best solution: 1087972 found at 11s
Seconds: 12, Iteration: 790, Iteration per second: 65.833333, Best solution: 1087972 found at 11s
Seconds: 12, Iteration: 800, Iteration per second: 66.666667, Best solution: 1087972 found at 11s
Seconds: 12, Iteration: 810, Iteration per second: 67.500000, Best solution: 1087972 found at 11s
Seconds: 12, Iteration: 820, Iteration per second: 68.333333, Best solution: 1087972 found at 11s
Seconds: 12, Iteration: 830, Iteration per second: 69.166667, Best solution: 1087972 found at 11s
Seconds: 12, Iteration: 840, Iteration per second: 70.000000, Best solution: 1087972 found at 11s
Seconds: 13, Iteration: 850, Iteration per second: 65.384615, Best solution: 1087972 found at 11s
Seconds: 13, Iteration: 860, Iteration per second: 66.153846, Best solution: 1087972 found at 11s
Seconds: 13, Iteration: 870, Iteration per second: 66.923077, Best solution: 1087972 found at 11s
Seconds: 13, Iteration: 880, Iteration per second: 67.692308, Best solution: 1087972 found at 11s
Seconds: 13, Iteration: 890, Iteration per second: 68.461538, Best solution: 1087972 found at 11s
Seconds: 13, Iteration: 900, Iteration per second: 69.230769, Best solution: 1087972 found at 11s
Seconds: 13, Iteration: 910, Iteration per second: 70.000000, Best solution: 1087972 found at 11s
Seconds: 14, Iteration: 920, Iteration per second: 65.714286, Best solution: 1087972 found at 11s
Seconds: 14, Iteration: 930, Iteration per second: 66.428571, Best solution: 1087972 found at 11s
Seconds: 14, Iteration: 940, Iteration per second: 67.142857, Best solution: 1087972 found at 11s
Seconds: 14, Iteration: 950, Iteration per second: 67.857143, Best solution: 1087972 found at 11s
Seconds: 14, Iteration: 960, Iteration per second: 68.571429, Best solution: 1087972 found at 11s
Seconds: 14, Iteration: 970, Iteration per second: 69.285714, Best solution: 1087972 found at 11s
Seconds: 14, Iteration: 980, Iteration per second: 70.000000, Best solution: 1087972 found at 11s
Seconds: 15, Iteration: 990, Iteration per second: 66.000000, Best solution: 1087972 found at 11s
Seconds: 15, Iteration: 1000, Iteration per second: 66.666667, Best solution: 1087972 found at 11s
Seconds: 15, Iteration: 1010, Iteration per second: 67.333333, Best solution: 1087972 found at 11s
Seconds: 15, Iteration: 1020, Iteration per second: 68.000000, Best solution: 1087972 found at 11s
Seconds: 15, Iteration: 1030, Iteration per second: 68.666667, Best solution: 1087972 found at 11s
Seconds: 15, Iteration: 1040, Iteration per second: 69.333333, Best solution: 1087972 found at 11s
Seconds: 15, Iteration: 1050, Iteration per second: 70.000000, Best solution: 1088592 found at 15s
Seconds: 16, Iteration: 1060, Iteration per second: 66.250000, Best solution: 1088592 found at 15s
Seconds: 16, Iteration: 1070, Iteration per second: 66.875000, Best solution: 1088592 found at 15s
Seconds: 16, Iteration: 1080, Iteration per second: 67.500000, Best solution: 1088592 found at 15s
Seconds: 16, Iteration: 1090, Iteration per second: 68.125000, Best solution: 1088592 found at 15s
Seconds: 16, Iteration: 1100, Iteration per second: 68.750000, Best solution: 1088592 found at 15s
Seconds: 16, Iteration: 1110, Iteration per second: 69.375000, Best solution: 1088592 found at 15s
Seconds: 16, Iteration: 1120, Iteration per second: 70.000000, Best solution: 1088592 found at 15s
Seconds: 16, Iteration: 1130, Iteration per second: 70.625000, Best solution: 1088592 found at 15s
Seconds: 17, Iteration: 1140, Iteration per second: 67.058824, Best solution: 1088592 found at 15s
Seconds: 17, Iteration: 1150, Iteration per second: 67.647059, Best solution: 1088592 found at 15s
Seconds: 17, Iteration: 1160, Iteration per second: 68.235294, Best solution: 1088592 found at 15s
Seconds: 17, Iteration: 1170, Iteration per second: 68.823529, Best solution: 1088592 found at 15s
Seconds: 17, Iteration: 1180, Iteration per second: 69.411765, Best solution: 1088592 found at 15s
Seconds: 17, Iteration: 1190, Iteration per second: 70.000000, Best solution: 1088592 found at 15s
Seconds: 17, Iteration: 1200, Iteration per second: 70.588235, Best solution: 1088592 found at 15s
Seconds: 18, Iteration: 1210, Iteration per second: 67.222222, Best solution: 1088594 found at 18s
Seconds: 18, Iteration: 1220, Iteration per second: 67.777778, Best solution: 1088594 found at 18s
Seconds: 18, Iteration: 1230, Iteration per second: 68.333333, Best solution: 1088594 found at 18s
Seconds: 18, Iteration: 1240, Iteration per second: 68.888889, Best solution: 1088594 found at 18s
Seconds: 18, Iteration: 1250, Iteration per second: 69.444444, Best solution: 1088594 found at 18s
Seconds: 18, Iteration: 1260, Iteration per second: 70.000000, Best solution: 1088594 found at 18s
Seconds: 18, Iteration: 1270, Iteration per second: 70.555556, Best solution: 1088594 found at 18s
Seconds: 19, Iteration: 1280, Iteration per second: 67.368421, Best solution: 1088594 found at 18s
Seconds: 19, Iteration: 1290, Iteration per second: 67.894737, Best solution: 1088594 found at 18s
Seconds: 19, Iteration: 1300, Iteration per second: 68.421053, Best solution: 1088594 found at 18s
Seconds: 19, Iteration: 1310, Iteration per second: 68.947368, Best solution: 1088701 found at 19s
Seconds: 19, Iteration: 1320, Iteration per second: 69.473684, Best solution: 1088701 found at 19s
Seconds: 19, Iteration: 1330, Iteration per second: 70.000000, Best solution: 1088701 found at 19s
