Running GRASP algorithm...
Seconds: 0, Iteration: 10, Iteration per second: Infinity, Best solution: 191513 found at 0s
Seconds: 1, Iteration: 20, Iteration per second: 20.000000, Best solution: 191642 found at 1s
Seconds: 1, Iteration: 30, Iteration per second: 30.000000, Best solution: 193172 found at 1s
Seconds: 2, Iteration: 40, Iteration per second: 20.000000, Best solution: 193300 found at 2s
Seconds: 2, Iteration: 50, Iteration per second: 25.000000, Best solution: 193300 found at 2s
Seconds: 2, Iteration: 60, Iteration per second: 30.000000, Best solution: 193300 found at 2s
Seconds: 3, Iteration: 70, Iteration per second: 23.333333, Best solution: 193351 found at 2s
Seconds: 3, Iteration: 80, Iteration per second: 26.666667, Best solution: 193540 found at 3s
Seconds: 3, Iteration: 90, Iteration per second: 30.000000, Best solution: 193540 found at 3s
Seconds: 3, Iteration: 100, Iteration per second: 33.333333, Best solution: 193655 found at 3s
Seconds: 4, Iteration: 110, Iteration per second: 27.500000, Best solution: 193657 found at 4s
Seconds: 4, Iteration: 120, Iteration per second: 30.000000, Best solution: 193657 found at 4s
Seconds: 4, Iteration: 130, Iteration per second: 32.500000, Best solution: 193657 found at 4s
Seconds: 5, Iteration: 140, Iteration per second: 28.000000, Best solution: 193701 found at 5s
Seconds: 5, Iteration: 150, Iteration per second: 30.000000, Best solution: 193734 found at 5s
Seconds: 5, Iteration: 160, Iteration per second: 32.000000, Best solution: 193734 found at 5s
Seconds: 5, Iteration: 170, Iteration per second: 34.000000, Best solution: 193734 found at 5s
Seconds: 6, Iteration: 180, Iteration per second: 30.000000, Best solution: 193734 found at 5s
Seconds: 6, Iteration: 190, Iteration per second: 31.666667, Best solution: 193754 found at 6s
Seconds: 6, Iteration: 200, Iteration per second: 33.333333, Best solution: 193754 found at 6s
Seconds: 7, Iteration: 210, Iteration per second: 30.000000, Best solution: 193931 found at 6s
Seconds: 7, Iteration: 220, Iteration per second: 31.428571, Best solution: 193969 found at 7s
Seconds: 7, Iteration: 230, Iteration per second: 32.857143, Best solution: 193969 found at 7s
Seconds: 7, Iteration: 240, Iteration per second: 34.285714, Best solution: 193969 found at 7s
Seconds: 8, Iteration: 250, Iteration per second: 31.250000, Best solution: 193969 found at 7s
Seconds: 8, Iteration: 260, Iteration per second: 32.500000, Best solution: 193969 found at 7s
Seconds: 8, Iteration: 270, Iteration per second: 33.750000, Best solution: 193969 found at 7s
Seconds: 8, Iteration: 280, Iteration per second: 35.000000, Best solution: 193969 found at 7s
Seconds: 9, Iteration: 290, Iteration per second: 32.222222, Best solution: 193994 found at 8s
Seconds: 9, Iteration: 300, Iteration per second: 33.333333, Best solution: 193994 found at 8s
Seconds: 9, Iteration: 310, Iteration per second: 34.444444, Best solution: 193994 found at 8s
Seconds: 10, Iteration: 320, Iteration per second: 32.000000, Best solution: 193994 found at 8s
Seconds: 10, Iteration: 330, Iteration per second: 33.000000, Best solution: 194023 found at 10s
Seconds: 10, Iteration: 340, Iteration per second: 34.000000, Best solution: 194027 found at 10s
Seconds: 10, Iteration: 350, Iteration per second: 35.000000, Best solution: 194027 found at 10s
Seconds: 11, Iteration: 360, Iteration per second: 32.727273, Best solution: 194042 found at 10s
Seconds: 11, Iteration: 370, Iteration per second: 33.636364, Best solution: 194042 found at 10s
Seconds: 11, Iteration: 380, Iteration per second: 34.545455, Best solution: 194046 found at 11s
Seconds: 11, Iteration: 390, Iteration per second: 35.454545, Best solution: 194065 found at 11s
Seconds: 12, Iteration: 400, Iteration per second: 33.333333, Best solution: 194065 found at 11s
Seconds: 12, Iteration: 410, Iteration per second: 34.166667, Best solution: 194065 found at 11s
Seconds: 12, Iteration: 420, Iteration per second: 35.000000, Best solution: 194137 found at 12s
Seconds: 12, Iteration: 430, Iteration per second: 35.833333, Best solution: 194137 found at 12s
Seconds: 13, Iteration: 440, Iteration per second: 33.846154, Best solution: 194137 found at 12s
Seconds: 13, Iteration: 450, Iteration per second: 34.615385, Best solution: 194137 found at 12s
Seconds: 13, Iteration: 460, Iteration per second: 35.384615, Best solution: 194156 found at 13s
Seconds: 14, Iteration: 470, Iteration per second: 33.571429, Best solution: 194167 found at 13s
Seconds: 14, Iteration: 480, Iteration per second: 34.285714, Best solution: 194167 found at 13s
Seconds: 14, Iteration: 490, Iteration per second: 35.000000, Best solution: 194181 found at 14s
Seconds: 14, Iteration: 500, Iteration per second: 35.714286, Best solution: 194189 found at 14s
Seconds: 15, Iteration: 510, Iteration per second: 34.000000, Best solution: 194189 found at 14s
Seconds: 15, Iteration: 520, Iteration per second: 34.666667, Best solution: 194189 found at 14s
Seconds: 15, Iteration: 530, Iteration per second: 35.333333, Best solution: 194202 found at 15s
Seconds: 15, Iteration: 540, Iteration per second: 36.000000, Best solution: 194206 found at 15s
Seconds: 16, Iteration: 550, Iteration per second: 34.375000, Best solution: 194216 found at 15s
Seconds: 16, Iteration: 560, Iteration per second: 35.000000, Best solution: 194216 found at 15s
Seconds: 16, Iteration: 570, Iteration per second: 35.625000, Best solution: 194241 found at 16s
Seconds: 16, Iteration: 580, Iteration per second: 36.250000, Best solution: 194241 found at 16s
Seconds: 17, Iteration: 590, Iteration per second: 34.705882, Best solution: 194241 found at 16s
Seconds: 17, Iteration: 600, Iteration per second: 35.294118, Best solution: 194410 found at 17s
Seconds: 17, Iteration: 610, Iteration per second: 35.882353, Best solution: 194410 found at 17s
Seconds: 17, Iteration: 620, Iteration per second: 36.470588, Best solution: 194410 found at 17s
Seconds: 18, Iteration: 630, Iteration per second: 35.000000, Best solution: 194410 found at 17s
Seconds: 18, Iteration: 640, Iteration per second: 35.555556, Best solution: 194410 found at 17s
