Running GRASP algorithm...
Running with 31 threads (Available processors: 31).
Seconds: 3, Total Iterations: 100, Iteration per second: 33.333333, Best solution: 759716 found at 3s
Seconds: 4, Total Iterations: 200, Iteration per second: 50.000000, Best solution: 760498 found at 4s
Seconds: 4, Total Iterations: 300, Iteration per second: 75.000000, Best solution: 762171 found at 4s
Seconds: 4, Total Iterations: 400, Iteration per second: 100.000000, Best solution: 763346 found at 4s
Seconds: 5, Total Iterations: 500, Iteration per second: 100.000000, Best solution: 763860 found at 5s
Seconds: 5, Total Iterations: 600, Iteration per second: 120.000000, Best solution: 764435 found at 5s
Seconds: 6, Total Iterations: 700, Iteration per second: 116.666667, Best solution: 764616 found at 6s
Seconds: 6, Total Iterations: 800, Iteration per second: 133.333333, Best solution: 764758 found at 6s
Seconds: 7, Total Iterations: 900, Iteration per second: 128.571429, Best solution: 764901 found at 6s
Seconds: 7, Total Iterations: 1000, Iteration per second: 142.857143, Best solution: 764980 found at 7s
Seconds: 8, Total Iterations: 1100, Iteration per second: 137.500000, Best solution: 765358 found at 8s
Seconds: 8, Total Iterations: 1200, Iteration per second: 150.000000, Best solution: 765358 found at 8s
Seconds: 8, Total Iterations: 1300, Iteration per second: 162.500000, Best solution: 765402 found at 8s
Seconds: 9, Total Iterations: 1400, Iteration per second: 155.555556, Best solution: 765405 found at 9s
Seconds: 9, Total Iterations: 1500, Iteration per second: 166.666667, Best solution: 765493 found at 9s
Seconds: 10, Total Iterations: 1600, Iteration per second: 160.000000, Best solution: 765500 found at 10s
Seconds: 10, Total Iterations: 1700, Iteration per second: 170.000000, Best solution: 765508 found at 10s
Seconds: 11, Total Iterations: 1800, Iteration per second: 163.636364, Best solution: 765518 found at 11s
Seconds: 11, Total Iterations: 1900, Iteration per second: 172.727273, Best solution: 765518 found at 11s
Seconds: 11, Total Iterations: 2000, Iteration per second: 181.818182, Best solution: 765555 found at 11s
Seconds: 12, Total Iterations: 2100, Iteration per second: 175.000000, Best solution: 765686 found at 12s
Seconds: 12, Total Iterations: 2200, Iteration per second: 183.333333, Best solution: 765686 found at 12s
Seconds: 13, Total Iterations: 2300, Iteration per second: 176.923077, Best solution: 765776 found at 13s
