Running GRASP algorithm...
Running with 31 threads (Available processors: 31).
Seconds: 2, Total Iterations: 100, Iteration per second: 50.000000, Best solution: 1069980 found at 2s
Seconds: 3, Total Iterations: 200, Iteration per second: 66.666667, Best solution: 1081159 found at 3s
Seconds: 3, Total Iterations: 300, Iteration per second: 100.000000, Best solution: 1082665 found at 3s
Seconds: 4, Total Iterations: 400, Iteration per second: 100.000000, Best solution: 1087740 found at 4s
Seconds: 4, Total Iterations: 500, Iteration per second: 125.000000, Best solution: 1089532 found at 4s
Seconds: 5, Total Iterations: 600, Iteration per second: 120.000000, Best solution: 1089823 found at 5s
Seconds: 5, Total Iterations: 700, Iteration per second: 140.000000, Best solution: 1090209 found at 5s
Seconds: 6, Total Iterations: 800, Iteration per second: 133.333333, Best solution: 1093441 found at 6s
Seconds: 6, Total Iterations: 900, Iteration per second: 150.000000, Best solution: 1094581 found at 6s
Seconds: 7, Total Iterations: 1000, Iteration per second: 142.857143, Best solution: 1097689 found at 7s
Seconds: 7, Total Iterations: 1100, Iteration per second: 157.142857, Best solution: 1097905 found at 7s
Seconds: 8, Total Iterations: 1200, Iteration per second: 150.000000, Best solution: 1098370 found at 8s
Seconds: 8, Total Iterations: 1300, Iteration per second: 162.500000, Best solution: 1098370 found at 8s
Seconds: 9, Total Iterations: 1400, Iteration per second: 155.555556, Best solution: 1098389 found at 9s
Seconds: 9, Total Iterations: 1500, Iteration per second: 166.666667, Best solution: 1098389 found at 9s
Seconds: 10, Total Iterations: 1600, Iteration per second: 160.000000, Best solution: 1098389 found at 9s
Seconds: 10, Total Iterations: 1700, Iteration per second: 170.000000, Best solution: 1098389 found at 9s
Seconds: 11, Total Iterations: 1800, Iteration per second: 163.636364, Best solution: 1098890 found at 11s
Seconds: 11, Total Iterations: 1900, Iteration per second: 172.727273, Best solution: 1098890 found at 11s
Seconds: 12, Total Iterations: 2000, Iteration per second: 166.666667, Best solution: 1099502 found at 11s
Seconds: 12, Total Iterations: 2100, Iteration per second: 175.000000, Best solution: 1100268 found at 12s
Seconds: 13, Total Iterations: 2200, Iteration per second: 169.230769, Best solution: 1100268 found at 12s
Seconds: 13, Total Iterations: 2300, Iteration per second: 176.923077, Best solution: 1100268 found at 12s
Seconds: 14, Total Iterations: 2400, Iteration per second: 171.428571, Best solution: 1100290 found at 13s
Seconds: 14, Total Iterations: 2500, Iteration per second: 178.571429, Best solution: 1100290 found at 13s
Seconds: 15, Total Iterations: 2600, Iteration per second: 173.333333, Best solution: 1100391 found at 14s
Seconds: 15, Total Iterations: 2700, Iteration per second: 180.000000, Best solution: 1100391 found at 14s
Seconds: 16, Total Iterations: 2800, Iteration per second: 175.000000, Best solution: 1100391 found at 14s
Seconds: 16, Total Iterations: 2900, Iteration per second: 181.250000, Best solution: 1100799 found at 16s
Seconds: 16, Total Iterations: 3000, Iteration per second: 187.500000, Best solution: 1100799 found at 16s
Seconds: 17, Total Iterations: 3100, Iteration per second: 182.352941, Best solution: 1100799 found at 16s
Seconds: 17, Total Iterations: 3200, Iteration per second: 188.235294, Best solution: 1101428 found at 17s
Seconds: 18, Total Iterations: 3300, Iteration per second: 183.333333, Best solution: 1101429 found at 18s
Seconds: 18, Total Iterations: 3400, Iteration per second: 188.888889, Best solution: 1102320 found at 18s
Seconds: 19, Total Iterations: 3500, Iteration per second: 184.210526, Best solution: 1102320 found at 18s
Seconds: 19, Total Iterations: 3600, Iteration per second: 189.473684, Best solution: 1102320 found at 18s
Seconds: 20, Total Iterations: 3700, Iteration per second: 185.000000, Best solution: 1102320 found at 18s
Seconds: 20, Total Iterations: 3800, Iteration per second: 190.000000, Best solution: 1102320 found at 18s
Seconds: 21, Total Iterations: 3900, Iteration per second: 185.714286, Best solution: 1102320 found at 18s
Seconds: 21, Total Iterations: 4000, Iteration per second: 190.476190, Best solution: 1102320 found at 18s
Seconds: 22, Total Iterations: 4100, Iteration per second: 186.363636, Best solution: 1102320 found at 18s
Seconds: 22, Total Iterations: 4200, Iteration per second: 190.909091, Best solution: 1102320 found at 18s
Seconds: 23, Total Iterations: 4300, Iteration per second: 186.956522, Best solution: 1102320 found at 18s
Seconds: 23, Total Iterations: 4400, Iteration per second: 191.304348, Best solution: 1102320 found at 18s
Seconds: 24, Total Iterations: 4500, Iteration per second: 187.500000, Best solution: 1102336 found at 24s
