Running GRASP algorithm...
Seconds: 1, Iteration: 10, Iteration per second: 10.000000, Best solution: 611925 found at 1s
Seconds: 2, Iteration: 20, Iteration per second: 10.000000, Best solution: 611925 found at 1s
Seconds: 2, Iteration: 30, Iteration per second: 15.000000, Best solution: 613771 found at 2s
Seconds: 3, Iteration: 40, Iteration per second: 13.333333, Best solution: 613771 found at 2s
Seconds: 3, Iteration: 50, Iteration per second: 16.666667, Best solution: 613771 found at 2s
Seconds: 4, Iteration: 60, Iteration per second: 15.000000, Best solution: 613824 found at 3s
Seconds: 4, Iteration: 70, Iteration per second: 17.500000, Best solution: 614341 found at 4s
Seconds: 5, Iteration: 80, Iteration per second: 16.000000, Best solution: 614593 found at 5s
Seconds: 5, Iteration: 90, Iteration per second: 18.000000, Best solution: 614593 found at 5s
Seconds: 6, Iteration: 100, Iteration per second: 16.666667, Best solution: 615087 found at 6s
Seconds: 6, Iteration: 110, Iteration per second: 18.333333, Best solution: 615146 found at 6s
Seconds: 7, Iteration: 120, Iteration per second: 17.142857, Best solution: 615218 found at 7s
Seconds: 7, Iteration: 130, Iteration per second: 18.571429, Best solution: 615218 found at 7s
Seconds: 8, Iteration: 140, Iteration per second: 17.500000, Best solution: 615218 found at 7s
Seconds: 8, Iteration: 150, Iteration per second: 18.750000, Best solution: 615250 found at 8s
Seconds: 9, Iteration: 160, Iteration per second: 17.777778, Best solution: 615250 found at 8s
Seconds: 9, Iteration: 170, Iteration per second: 18.888889, Best solution: 615350 found at 9s
Seconds: 10, Iteration: 180, Iteration per second: 18.000000, Best solution: 615350 found at 9s
Seconds: 10, Iteration: 190, Iteration per second: 19.000000, Best solution: 615740 found at 10s
Seconds: 11, Iteration: 200, Iteration per second: 18.181818, Best solution: 615740 found at 10s
Seconds: 11, Iteration: 210, Iteration per second: 19.090909, Best solution: 616856 found at 11s
Seconds: 12, Iteration: 220, Iteration per second: 18.333333, Best solution: 616856 found at 11s
Seconds: 12, Iteration: 230, Iteration per second: 19.166667, Best solution: 616856 found at 11s
Seconds: 13, Iteration: 240, Iteration per second: 18.461538, Best solution: 616863 found at 12s
Seconds: 13, Iteration: 250, Iteration per second: 19.230769, Best solution: 616863 found at 12s
Seconds: 14, Iteration: 260, Iteration per second: 18.571429, Best solution: 616863 found at 12s
Seconds: 14, Iteration: 270, Iteration per second: 19.285714, Best solution: 616885 found at 14s
Seconds: 15, Iteration: 280, Iteration per second: 18.666667, Best solution: 616926 found at 14s
Seconds: 15, Iteration: 290, Iteration per second: 19.333333, Best solution: 616926 found at 14s
Seconds: 16, Iteration: 300, Iteration per second: 18.750000, Best solution: 617386 found at 15s
Seconds: 16, Iteration: 310, Iteration per second: 19.375000, Best solution: 617386 found at 15s
Seconds: 17, Iteration: 320, Iteration per second: 18.823529, Best solution: 617396 found at 17s
Seconds: 17, Iteration: 330, Iteration per second: 19.411765, Best solution: 617553 found at 17s
Seconds: 18, Iteration: 340, Iteration per second: 18.888889, Best solution: 617557 found at 17s
Seconds: 18, Iteration: 350, Iteration per second: 19.444444, Best solution: 618234 found at 18s
Seconds: 19, Iteration: 360, Iteration per second: 18.947368, Best solution: 618234 found at 18s
