Running GRASP algorithm...
Running with 31 threads (Available processors: 31).
Seconds: 2, Total Iterations: 100, Iteration per second: 50.000000, Best solution: 940631 found at 2s
Seconds: 3, Total Iterations: 200, Iteration per second: 66.666667, Best solution: 942236 found at 3s
Seconds: 4, Total Iterations: 300, Iteration per second: 75.000000, Best solution: 943508 found at 4s
Seconds: 5, Total Iterations: 400, Iteration per second: 80.000000, Best solution: 944171 found at 5s
Seconds: 6, Total Iterations: 500, Iteration per second: 83.333333, Best solution: 944803 found at 6s
Seconds: 7, Total Iterations: 600, Iteration per second: 85.714286, Best solution: 945420 found at 7s
Seconds: 8, Total Iterations: 700, Iteration per second: 87.500000, Best solution: 946102 found at 8s
Seconds: 9, Total Iterations: 800, Iteration per second: 88.888889, Best solution: 946686 found at 9s
Seconds: 10, Total Iterations: 900, Iteration per second: 90.000000, Best solution: 946904 found at 9s
Seconds: 11, Total Iterations: 1000, Iteration per second: 90.909091, Best solution: 947015 found at 10s
Seconds: 12, Total Iterations: 1100, Iteration per second: 91.666667, Best solution: 948651 found at 11s
Seconds: 13, Total Iterations: 1200, Iteration per second: 92.307692, Best solution: 948978 found at 13s
Seconds: 14, Total Iterations: 1300, Iteration per second: 92.857143, Best solution: 948978 found at 13s
Seconds: 14, Total Iterations: 1400, Iteration per second: 100.000000, Best solution: 948978 found at 13s
Seconds: 15, Total Iterations: 1500, Iteration per second: 100.000000, Best solution: 949191 found at 15s
Seconds: 16, Total Iterations: 1600, Iteration per second: 100.000000, Best solution: 949237 found at 16s
Seconds: 17, Total Iterations: 1700, Iteration per second: 100.000000, Best solution: 949237 found at 16s
Seconds: 18, Total Iterations: 1800, Iteration per second: 100.000000, Best solution: 949237 found at 16s
Seconds: 19, Total Iterations: 1900, Iteration per second: 100.000000, Best solution: 949576 found at 19s
Seconds: 20, Total Iterations: 2000, Iteration per second: 100.000000, Best solution: 949678 found at 20s
Seconds: 21, Total Iterations: 2100, Iteration per second: 100.000000, Best solution: 949753 found at 21s
Seconds: 22, Total Iterations: 2200, Iteration per second: 100.000000, Best solution: 949969 found at 22s
Seconds: 23, Total Iterations: 2300, Iteration per second: 100.000000, Best solution: 949997 found at 23s
Seconds: 24, Total Iterations: 2400, Iteration per second: 100.000000, Best solution: 950028 found at 23s
Seconds: 25, Total Iterations: 2500, Iteration per second: 100.000000, Best solution: 950036 found at 25s
Seconds: 26, Total Iterations: 2600, Iteration per second: 100.000000, Best solution: 950036 found at 25s
Seconds: 27, Total Iterations: 2700, Iteration per second: 100.000000, Best solution: 950037 found at 26s
Seconds: 28, Total Iterations: 2800, Iteration per second: 100.000000, Best solution: 950063 found at 28s
Seconds: 29, Total Iterations: 2900, Iteration per second: 100.000000, Best solution: 950073 found at 29s
Seconds: 30, Total Iterations: 3000, Iteration per second: 100.000000, Best solution: 950080 found at 30s
Seconds: 31, Total Iterations: 3100, Iteration per second: 100.000000, Best solution: 950092 found at 30s
Seconds: 32, Total Iterations: 3200, Iteration per second: 100.000000, Best solution: 950156 found at 32s
Seconds: 33, Total Iterations: 3300, Iteration per second: 100.000000, Best solution: 950159 found at 33s
Seconds: 34, Total Iterations: 3400, Iteration per second: 100.000000, Best solution: 950213 found at 33s
Seconds: 35, Total Iterations: 3500, Iteration per second: 100.000000, Best solution: 950215 found at 34s
Seconds: 36, Total Iterations: 3600, Iteration per second: 100.000000, Best solution: 950215 found at 34s
Seconds: 37, Total Iterations: 3700, Iteration per second: 100.000000, Best solution: 950215 found at 34s
Seconds: 38, Total Iterations: 3800, Iteration per second: 100.000000, Best solution: 950215 found at 34s
Seconds: 39, Total Iterations: 3900, Iteration per second: 100.000000, Best solution: 950215 found at 34s
Seconds: 40, Total Iterations: 4000, Iteration per second: 100.000000, Best solution: 950217 found at 39s
Seconds: 41, Total Iterations: 4100, Iteration per second: 100.000000, Best solution: 950313 found at 40s
Seconds: 42, Total Iterations: 4200, Iteration per second: 100.000000, Best solution: 950313 found at 40s
