Running GRASP algorithm...
Running with 31 threads (Available processors: 31).
Seconds: 2, Total Iterations: 100, Iteration per second: 50.000000, Best solution: 782394 found at 2s
Seconds: 3, Total Iterations: 200, Iteration per second: 66.666667, Best solution: 785633 found at 3s
Seconds: 3, Total Iterations: 300, Iteration per second: 100.000000, Best solution: 787087 found at 3s
Seconds: 3, Total Iterations: 400, Iteration per second: 133.333333, Best solution: 788786 found at 3s
Seconds: 4, Total Iterations: 500, Iteration per second: 125.000000, Best solution: 789347 found at 4s
Seconds: 4, Total Iterations: 600, Iteration per second: 150.000000, Best solution: 790521 found at 4s
Seconds: 5, Total Iterations: 700, Iteration per second: 140.000000, Best solution: 791470 found at 5s
Seconds: 5, Total Iterations: 800, Iteration per second: 160.000000, Best solution: 791711 found at 5s
Seconds: 6, Total Iterations: 900, Iteration per second: 150.000000, Best solution: 791887 found at 5s
Seconds: 6, Total Iterations: 1000, Iteration per second: 166.666667, Best solution: 792194 found at 6s
Seconds: 7, Total Iterations: 1100, Iteration per second: 157.142857, Best solution: 792344 found at 6s
Seconds: 7, Total Iterations: 1200, Iteration per second: 171.428571, Best solution: 792371 found at 7s
Seconds: 7, Total Iterations: 1300, Iteration per second: 185.714286, Best solution: 792877 found at 7s
Seconds: 8, Total Iterations: 1400, Iteration per second: 175.000000, Best solution: 792877 found at 7s
Seconds: 8, Total Iterations: 1500, Iteration per second: 187.500000, Best solution: 792877 found at 7s
Seconds: 9, Total Iterations: 1600, Iteration per second: 177.777778, Best solution: 792891 found at 9s
Seconds: 9, Total Iterations: 1700, Iteration per second: 188.888889, Best solution: 792916 found at 9s
Seconds: 10, Total Iterations: 1800, Iteration per second: 180.000000, Best solution: 792942 found at 9s
Seconds: 10, Total Iterations: 1900, Iteration per second: 190.000000, Best solution: 793012 found at 10s
Seconds: 11, Total Iterations: 2000, Iteration per second: 181.818182, Best solution: 793012 found at 10s
Seconds: 11, Total Iterations: 2100, Iteration per second: 190.909091, Best solution: 793086 found at 11s
Seconds: 12, Total Iterations: 2200, Iteration per second: 183.333333, Best solution: 793785 found at 11s
Seconds: 12, Total Iterations: 2300, Iteration per second: 191.666667, Best solution: 793786 found at 12s
Seconds: 12, Total Iterations: 2400, Iteration per second: 200.000000, Best solution: 793786 found at 12s
Seconds: 13, Total Iterations: 2500, Iteration per second: 192.307692, Best solution: 793786 found at 12s
Seconds: 13, Total Iterations: 2600, Iteration per second: 200.000000, Best solution: 793786 found at 12s
Seconds: 14, Total Iterations: 2700, Iteration per second: 192.857143, Best solution: 793786 found at 12s
Seconds: 14, Total Iterations: 2800, Iteration per second: 200.000000, Best solution: 793786 found at 12s
Seconds: 15, Total Iterations: 2900, Iteration per second: 193.333333, Best solution: 793786 found at 12s
Seconds: 15, Total Iterations: 3000, Iteration per second: 200.000000, Best solution: 793786 found at 12s
Seconds: 16, Total Iterations: 3100, Iteration per second: 193.750000, Best solution: 793786 found at 12s
Seconds: 16, Total Iterations: 3200, Iteration per second: 200.000000, Best solution: 793786 found at 12s
Seconds: 17, Total Iterations: 3300, Iteration per second: 194.117647, Best solution: 793786 found at 12s
Seconds: 17, Total Iterations: 3400, Iteration per second: 200.000000, Best solution: 793786 found at 12s
Seconds: 18, Total Iterations: 3500, Iteration per second: 194.444444, Best solution: 793786 found at 12s
Seconds: 18, Total Iterations: 3600, Iteration per second: 200.000000, Best solution: 793786 found at 12s
Seconds: 19, Total Iterations: 3700, Iteration per second: 194.736842, Best solution: 793794 found at 19s
Seconds: 19, Total Iterations: 3800, Iteration per second: 200.000000, Best solution: 793794 found at 19s
Seconds: 20, Total Iterations: 3900, Iteration per second: 195.000000, Best solution: 793794 found at 19s
Seconds: 20, Total Iterations: 4000, Iteration per second: 200.000000, Best solution: 793797 found at 20s
Seconds: 21, Total Iterations: 4100, Iteration per second: 195.238095, Best solution: 793799 found at 20s
Seconds: 21, Total Iterations: 4200, Iteration per second: 200.000000, Best solution: 793800 found at 21s
Seconds: 21, Total Iterations: 4300, Iteration per second: 204.761905, Best solution: 793800 found at 21s
Seconds: 22, Total Iterations: 4400, Iteration per second: 200.000000, Best solution: 793806 found at 22s
Seconds: 22, Total Iterations: 4500, Iteration per second: 204.545455, Best solution: 793806 found at 22s
Seconds: 23, Total Iterations: 4600, Iteration per second: 200.000000, Best solution: 793806 found at 22s
Seconds: 23, Total Iterations: 4700, Iteration per second: 204.347826, Best solution: 793806 found at 22s
Seconds: 24, Total Iterations: 4800, Iteration per second: 200.000000, Best solution: 793806 found at 22s
Seconds: 24, Total Iterations: 4900, Iteration per second: 204.166667, Best solution: 793806 found at 22s
Seconds: 25, Total Iterations: 5000, Iteration per second: 200.000000, Best solution: 793806 found at 22s
Seconds: 25, Total Iterations: 5100, Iteration per second: 204.000000, Best solution: 793806 found at 22s
Seconds: 26, Total Iterations: 5200, Iteration per second: 200.000000, Best solution: 793806 found at 22s
Seconds: 26, Total Iterations: 5300, Iteration per second: 203.846154, Best solution: 793806 found at 22s
Seconds: 27, Total Iterations: 5400, Iteration per second: 200.000000, Best solution: 793965 found at 27s
Seconds: 27, Total Iterations: 5500, Iteration per second: 203.703704, Best solution: 794034 found at 27s
Seconds: 28, Total Iterations: 5600, Iteration per second: 200.000000, Best solution: 794083 found at 28s
Seconds: 28, Total Iterations: 5700, Iteration per second: 203.571429, Best solution: 794168 found at 28s
Seconds: 29, Total Iterations: 5800, Iteration per second: 200.000000, Best solution: 794591 found at 29s
Seconds: 29, Total Iterations: 5900, Iteration per second: 203.448276, Best solution: 794591 found at 29s
Seconds: 30, Total Iterations: 6000, Iteration per second: 200.000000, Best solution: 794591 found at 29s
Seconds: 30, Total Iterations: 6100, Iteration per second: 203.333333, Best solution: 794591 found at 29s
Seconds: 31, Total Iterations: 6200, Iteration per second: 200.000000, Best solution: 794591 found at 29s
Seconds: 31, Total Iterations: 6300, Iteration per second: 203.225806, Best solution: 794657 found at 31s
Seconds: 32, Total Iterations: 6400, Iteration per second: 200.000000, Best solution: 794688 found at 31s
Seconds: 32, Total Iterations: 6500, Iteration per second: 203.125000, Best solution: 794709 found at 32s
Seconds: 33, Total Iterations: 6600, Iteration per second: 200.000000, Best solution: 794709 found at 32s
Seconds: 33, Total Iterations: 6700, Iteration per second: 203.030303, Best solution: 794709 found at 32s
