Running GRASP algorithm...
Running with 31 threads (Available processors: 31).
Seconds: 1, Total Iterations: 100, Iteration per second: 100.000000, Best solution: 972594 found at 1s
Seconds: 2, Total Iterations: 200, Iteration per second: 100.000000, Best solution: 978354 found at 2s
Seconds: 2, Total Iterations: 300, Iteration per second: 150.000000, Best solution: 980986 found at 2s
Seconds: 2, Total Iterations: 400, Iteration per second: 200.000000, Best solution: 983383 found at 2s
Seconds: 2, Total Iterations: 500, Iteration per second: 250.000000, Best solution: 986761 found at 2s
Seconds: 2, Total Iterations: 600, Iteration per second: 300.000000, Best solution: 988654 found at 2s
Seconds: 2, Total Iterations: 700, Iteration per second: 350.000000, Best solution: 989572 found at 2s
Seconds: 2, Total Iterations: 800, Iteration per second: 400.000000, Best solution: 990261 found at 2s
Seconds: 2, Total Iterations: 900, Iteration per second: 450.000000, Best solution: 990966 found at 2s
Seconds: 3, Total Iterations: 1000, Iteration per second: 333.333333, Best solution: 990976 found at 3s
Seconds: 3, Total Iterations: 1100, Iteration per second: 366.666667, Best solution: 993425 found at 3s
Seconds: 3, Total Iterations: 1200, Iteration per second: 400.000000, Best solution: 994799 found at 3s
Seconds: 3, Total Iterations: 1300, Iteration per second: 433.333333, Best solution: 996175 found at 3s
Seconds: 3, Total Iterations: 1400, Iteration per second: 466.666667, Best solution: 996473 found at 3s
Seconds: 3, Total Iterations: 1500, Iteration per second: 500.000000, Best solution: 996473 found at 3s
Seconds: 3, Total Iterations: 1600, Iteration per second: 533.333333, Best solution: 997571 found at 3s
Seconds: 3, Total Iterations: 1700, Iteration per second: 566.666667, Best solution: 997571 found at 3s
Seconds: 3, Total Iterations: 1800, Iteration per second: 600.000000, Best solution: 998056 found at 3s
Seconds: 3, Total Iterations: 1900, Iteration per second: 633.333333, Best solution: 998056 found at 3s
Seconds: 3, Total Iterations: 2000, Iteration per second: 666.666667, Best solution: 998056 found at 3s
Seconds: 4, Total Iterations: 2100, Iteration per second: 525.000000, Best solution: 998056 found at 3s
Seconds: 4, Total Iterations: 2200, Iteration per second: 550.000000, Best solution: 998056 found at 3s
Seconds: 4, Total Iterations: 2300, Iteration per second: 575.000000, Best solution: 998056 found at 3s
Seconds: 4, Total Iterations: 2400, Iteration per second: 600.000000, Best solution: 998056 found at 3s
Seconds: 4, Total Iterations: 2500, Iteration per second: 625.000000, Best solution: 998056 found at 3s
Seconds: 4, Total Iterations: 2600, Iteration per second: 650.000000, Best solution: 998056 found at 3s
Seconds: 4, Total Iterations: 2700, Iteration per second: 675.000000, Best solution: 998056 found at 3s
Seconds: 4, Total Iterations: 2800, Iteration per second: 700.000000, Best solution: 998056 found at 3s
Seconds: 4, Total Iterations: 2900, Iteration per second: 725.000000, Best solution: 998056 found at 3s
Seconds: 4, Total Iterations: 3000, Iteration per second: 750.000000, Best solution: 998773 found at 4s
Seconds: 4, Total Iterations: 3100, Iteration per second: 775.000000, Best solution: 998773 found at 4s
Seconds: 4, Total Iterations: 3200, Iteration per second: 800.000000, Best solution: 998773 found at 4s
Seconds: 5, Total Iterations: 3300, Iteration per second: 660.000000, Best solution: 998773 found at 4s
Seconds: 5, Total Iterations: 3400, Iteration per second: 680.000000, Best solution: 998773 found at 4s
Seconds: 5, Total Iterations: 3500, Iteration per second: 700.000000, Best solution: 998773 found at 4s
Seconds: 5, Total Iterations: 3600, Iteration per second: 720.000000, Best solution: 998773 found at 4s
Seconds: 5, Total Iterations: 3700, Iteration per second: 740.000000, Best solution: 998773 found at 4s
Seconds: 5, Total Iterations: 3800, Iteration per second: 760.000000, Best solution: 998773 found at 4s
Seconds: 5, Total Iterations: 3900, Iteration per second: 780.000000, Best solution: 998773 found at 4s
Seconds: 5, Total Iterations: 4000, Iteration per second: 800.000000, Best solution: 998773 found at 4s
Seconds: 5, Total Iterations: 4100, Iteration per second: 820.000000, Best solution: 998773 found at 4s
Seconds: 5, Total Iterations: 4200, Iteration per second: 840.000000, Best solution: 998773 found at 4s
Seconds: 5, Total Iterations: 4300, Iteration per second: 860.000000, Best solution: 998773 found at 4s
Seconds: 5, Total Iterations: 4400, Iteration per second: 880.000000, Best solution: 998773 found at 4s
Seconds: 6, Total Iterations: 4500, Iteration per second: 750.000000, Best solution: 998773 found at 4s
Seconds: 6, Total Iterations: 4600, Iteration per second: 766.666667, Best solution: 998773 found at 4s
Seconds: 6, Total Iterations: 4700, Iteration per second: 783.333333, Best solution: 998773 found at 4s
Seconds: 6, Total Iterations: 4800, Iteration per second: 800.000000, Best solution: 998773 found at 4s
Seconds: 6, Total Iterations: 4900, Iteration per second: 816.666667, Best solution: 998774 found at 6s
Seconds: 6, Total Iterations: 5000, Iteration per second: 833.333333, Best solution: 998774 found at 6s
Seconds: 6, Total Iterations: 5100, Iteration per second: 850.000000, Best solution: 998774 found at 6s
Seconds: 6, Total Iterations: 5200, Iteration per second: 866.666667, Best solution: 998774 found at 6s
Seconds: 6, Total Iterations: 5300, Iteration per second: 883.333333, Best solution: 998774 found at 6s
Seconds: 6, Total Iterations: 5400, Iteration per second: 900.000000, Best solution: 998774 found at 6s
Seconds: 6, Total Iterations: 5500, Iteration per second: 916.666667, Best solution: 998774 found at 6s
Seconds: 6, Total Iterations: 5600, Iteration per second: 933.333333, Best solution: 998774 found at 6s
Seconds: 6, Total Iterations: 5700, Iteration per second: 950.000000, Best solution: 998774 found at 6s
Seconds: 7, Total Iterations: 5800, Iteration per second: 828.571429, Best solution: 998774 found at 6s
Seconds: 7, Total Iterations: 5900, Iteration per second: 842.857143, Best solution: 998774 found at 6s
Seconds: 7, Total Iterations: 6000, Iteration per second: 857.142857, Best solution: 999522 found at 7s
Seconds: 7, Total Iterations: 6100, Iteration per second: 871.428571, Best solution: 999522 found at 7s
Seconds: 7, Total Iterations: 6200, Iteration per second: 885.714286, Best solution: 1000015 found at 7s
Seconds: 7, Total Iterations: 6300, Iteration per second: 900.000000, Best solution: 1000015 found at 7s
Seconds: 7, Total Iterations: 6400, Iteration per second: 914.285714, Best solution: 1000016 found at 7s
Seconds: 7, Total Iterations: 6500, Iteration per second: 928.571429, Best solution: 1000016 found at 7s
Seconds: 7, Total Iterations: 6600, Iteration per second: 942.857143, Best solution: 1000016 found at 7s
Seconds: 7, Total Iterations: 6700, Iteration per second: 957.142857, Best solution: 1000016 found at 7s
Seconds: 7, Total Iterations: 6800, Iteration per second: 971.428571, Best solution: 1000016 found at 7s
Seconds: 7, Total Iterations: 6900, Iteration per second: 985.714286, Best solution: 1000016 found at 7s
Seconds: 8, Total Iterations: 7000, Iteration per second: 875.000000, Best solution: 1000016 found at 7s
Seconds: 8, Total Iterations: 7100, Iteration per second: 887.500000, Best solution: 1000016 found at 7s
Seconds: 8, Total Iterations: 7200, Iteration per second: 900.000000, Best solution: 1000373 found at 8s
Seconds: 8, Total Iterations: 7300, Iteration per second: 912.500000, Best solution: 1000373 found at 8s
Seconds: 8, Total Iterations: 7400, Iteration per second: 925.000000, Best solution: 1000373 found at 8s
Seconds: 8, Total Iterations: 7500, Iteration per second: 937.500000, Best solution: 1000373 found at 8s
Seconds: 8, Total Iterations: 7600, Iteration per second: 950.000000, Best solution: 1000373 found at 8s
Seconds: 8, Total Iterations: 7700, Iteration per second: 962.500000, Best solution: 1000373 found at 8s
Seconds: 8, Total Iterations: 7800, Iteration per second: 975.000000, Best solution: 1000373 found at 8s
Seconds: 8, Total Iterations: 7900, Iteration per second: 987.500000, Best solution: 1000373 found at 8s
Seconds: 8, Total Iterations: 8000, Iteration per second: 1000.000000, Best solution: 1000373 found at 8s
Seconds: 8, Total Iterations: 8100, Iteration per second: 1012.500000, Best solution: 1000373 found at 8s
Seconds: 9, Total Iterations: 8200, Iteration per second: 911.111111, Best solution: 1000378 found at 9s
Seconds: 9, Total Iterations: 8300, Iteration per second: 922.222222, Best solution: 1000378 found at 9s
Seconds: 9, Total Iterations: 8400, Iteration per second: 933.333333, Best solution: 1000378 found at 9s
Seconds: 9, Total Iterations: 8500, Iteration per second: 944.444444, Best solution: 1000378 found at 9s
Seconds: 9, Total Iterations: 8600, Iteration per second: 955.555556, Best solution: 1000378 found at 9s
Seconds: 9, Total Iterations: 8700, Iteration per second: 966.666667, Best solution: 1000378 found at 9s
