Running GRASP algorithm...
Seconds: 1, Iteration: 10, Iteration per second: 10.000000, Best solution: 335749 found at 1s
Seconds: 2, Iteration: 20, Iteration per second: 10.000000, Best solution: 336241 found at 1s
Seconds: 2, Iteration: 30, Iteration per second: 15.000000, Best solution: 336548 found at 2s
Seconds: 3, Iteration: 40, Iteration per second: 13.333333, Best solution: 337087 found at 3s
Seconds: 4, Iteration: 50, Iteration per second: 12.500000, Best solution: 337348 found at 3s
Seconds: 4, Iteration: 60, Iteration per second: 15.000000, Best solution: 337348 found at 3s
Seconds: 5, Iteration: 70, Iteration per second: 14.000000, Best solution: 337348 found at 3s
Seconds: 5, Iteration: 80, Iteration per second: 16.000000, Best solution: 339757 found at 5s
Seconds: 6, Iteration: 90, Iteration per second: 15.000000, Best solution: 339757 found at 5s
Seconds: 6, Iteration: 100, Iteration per second: 16.666667, Best solution: 339757 found at 5s
Seconds: 7, Iteration: 110, Iteration per second: 15.714286, Best solution: 339757 found at 5s
Seconds: 7, Iteration: 120, Iteration per second: 17.142857, Best solution: 339781 found at 7s
Seconds: 7, Iteration: 130, Iteration per second: 18.571429, Best solution: 339781 found at 7s
Seconds: 8, Iteration: 140, Iteration per second: 17.500000, Best solution: 339808 found at 7s
Seconds: 8, Iteration: 150, Iteration per second: 18.750000, Best solution: 339884 found at 8s
Seconds: 9, Iteration: 160, Iteration per second: 17.777778, Best solution: 339884 found at 8s
Seconds: 9, Iteration: 170, Iteration per second: 18.888889, Best solution: 339886 found at 9s
Seconds: 10, Iteration: 180, Iteration per second: 18.000000, Best solution: 339912 found at 9s
Seconds: 10, Iteration: 190, Iteration per second: 19.000000, Best solution: 339912 found at 9s
Seconds: 10, Iteration: 200, Iteration per second: 20.000000, Best solution: 339912 found at 9s
Seconds: 11, Iteration: 210, Iteration per second: 19.090909, Best solution: 339912 found at 9s
Seconds: 11, Iteration: 220, Iteration per second: 20.000000, Best solution: 339912 found at 9s
Seconds: 12, Iteration: 230, Iteration per second: 19.166667, Best solution: 339912 found at 9s
Seconds: 12, Iteration: 240, Iteration per second: 20.000000, Best solution: 339912 found at 9s
Seconds: 12, Iteration: 250, Iteration per second: 20.833333, Best solution: 339912 found at 9s
Seconds: 13, Iteration: 260, Iteration per second: 20.000000, Best solution: 339912 found at 9s
Seconds: 13, Iteration: 270, Iteration per second: 20.769231, Best solution: 339913 found at 13s
Seconds: 14, Iteration: 280, Iteration per second: 20.000000, Best solution: 339913 found at 13s
Seconds: 14, Iteration: 290, Iteration per second: 20.714286, Best solution: 340356 found at 14s
Seconds: 15, Iteration: 300, Iteration per second: 20.000000, Best solution: 340356 found at 14s
Seconds: 15, Iteration: 310, Iteration per second: 20.666667, Best solution: 340356 found at 14s
Seconds: 15, Iteration: 320, Iteration per second: 21.333333, Best solution: 340356 found at 14s
Seconds: 16, Iteration: 330, Iteration per second: 20.625000, Best solution: 340356 found at 14s
Seconds: 16, Iteration: 340, Iteration per second: 21.250000, Best solution: 340470 found at 16s
Seconds: 17, Iteration: 350, Iteration per second: 20.588235, Best solution: 340521 found at 16s
Seconds: 17, Iteration: 360, Iteration per second: 21.176471, Best solution: 340538 found at 17s
Seconds: 17, Iteration: 370, Iteration per second: 21.764706, Best solution: 340543 found at 17s
Seconds: 18, Iteration: 380, Iteration per second: 21.111111, Best solution: 340652 found at 18s
Seconds: 18, Iteration: 390, Iteration per second: 21.666667, Best solution: 341914 found at 18s
Seconds: 19, Iteration: 400, Iteration per second: 21.052632, Best solution: 341914 found at 18s
Seconds: 19, Iteration: 410, Iteration per second: 21.578947, Best solution: 342215 found at 19s
Seconds: 19, Iteration: 420, Iteration per second: 22.105263, Best solution: 343082 found at 19s
Seconds: 20, Iteration: 430, Iteration per second: 21.500000, Best solution: 343172 found at 20s
Seconds: 20, Iteration: 440, Iteration per second: 22.000000, Best solution: 343172 found at 20s
Seconds: 21, Iteration: 450, Iteration per second: 21.428571, Best solution: 343402 found at 21s
Seconds: 21, Iteration: 460, Iteration per second: 21.904762, Best solution: 343812 found at 21s
Seconds: 21, Iteration: 470, Iteration per second: 22.380952, Best solution: 343869 found at 21s
Seconds: 22, Iteration: 480, Iteration per second: 21.818182, Best solution: 343869 found at 21s
Seconds: 22, Iteration: 490, Iteration per second: 22.272727, Best solution: 343869 found at 21s
Seconds: 22, Iteration: 500, Iteration per second: 22.727273, Best solution: 343976 found at 22s
Seconds: 23, Iteration: 510, Iteration per second: 22.173913, Best solution: 344142 found at 23s
Seconds: 23, Iteration: 520, Iteration per second: 22.608696, Best solution: 344142 found at 23s
Seconds: 24, Iteration: 530, Iteration per second: 22.083333, Best solution: 344163 found at 24s
Seconds: 24, Iteration: 540, Iteration per second: 22.500000, Best solution: 344163 found at 24s
Seconds: 25, Iteration: 550, Iteration per second: 22.000000, Best solution: 344163 found at 24s
Seconds: 25, Iteration: 560, Iteration per second: 22.400000, Best solution: 344163 found at 24s
Seconds: 25, Iteration: 570, Iteration per second: 22.800000, Best solution: 344163 found at 24s
Seconds: 26, Iteration: 580, Iteration per second: 22.307692, Best solution: 344163 found at 24s
Seconds: 26, Iteration: 590, Iteration per second: 22.692308, Best solution: 344163 found at 24s
Seconds: 26, Iteration: 600, Iteration per second: 23.076923, Best solution: 344163 found at 24s
Seconds: 27, Iteration: 610, Iteration per second: 22.592593, Best solution: 344163 found at 24s
Seconds: 27, Iteration: 620, Iteration per second: 22.962963, Best solution: 344163 found at 24s
Seconds: 28, Iteration: 630, Iteration per second: 22.500000, Best solution: 344168 found at 27s
Seconds: 28, Iteration: 640, Iteration per second: 22.857143, Best solution: 344170 found at 28s
Seconds: 28, Iteration: 650, Iteration per second: 23.214286, Best solution: 344170 found at 28s
Seconds: 29, Iteration: 660, Iteration per second: 22.758621, Best solution: 344170 found at 28s
Seconds: 29, Iteration: 670, Iteration per second: 23.103448, Best solution: 344170 found at 28s
Seconds: 29, Iteration: 680, Iteration per second: 23.448276, Best solution: 344170 found at 28s
Seconds: 30, Iteration: 690, Iteration per second: 23.000000, Best solution: 344170 found at 28s
Seconds: 30, Iteration: 700, Iteration per second: 23.333333, Best solution: 344170 found at 28s
Seconds: 31, Iteration: 710, Iteration per second: 22.903226, Best solution: 344170 found at 28s
Seconds: 31, Iteration: 720, Iteration per second: 23.225806, Best solution: 344170 found at 28s
Seconds: 32, Iteration: 730, Iteration per second: 22.812500, Best solution: 344170 found at 28s
Seconds: 32, Iteration: 740, Iteration per second: 23.125000, Best solution: 344208 found at 32s
Seconds: 32, Iteration: 750, Iteration per second: 23.437500, Best solution: 344208 found at 32s
Seconds: 33, Iteration: 760, Iteration per second: 23.030303, Best solution: 344208 found at 32s
Seconds: 33, Iteration: 770, Iteration per second: 23.333333, Best solution: 344246 found at 33s
Seconds: 33, Iteration: 780, Iteration per second: 23.636364, Best solution: 344270 found at 33s
Seconds: 34, Iteration: 790, Iteration per second: 23.235294, Best solution: 344270 found at 33s
Seconds: 34, Iteration: 800, Iteration per second: 23.529412, Best solution: 344308 found at 34s
Seconds: 35, Iteration: 810, Iteration per second: 23.142857, Best solution: 344308 found at 34s
Seconds: 35, Iteration: 820, Iteration per second: 23.428571, Best solution: 344317 found at 35s
Seconds: 36, Iteration: 830, Iteration per second: 23.055556, Best solution: 344317 found at 35s
Seconds: 36, Iteration: 840, Iteration per second: 23.333333, Best solution: 344317 found at 35s
Seconds: 36, Iteration: 850, Iteration per second: 23.611111, Best solution: 344317 found at 35s
Seconds: 37, Iteration: 860, Iteration per second: 23.243243, Best solution: 344319 found at 37s
Seconds: 37, Iteration: 870, Iteration per second: 23.513514, Best solution: 344320 found at 37s
Seconds: 38, Iteration: 880, Iteration per second: 23.157895, Best solution: 344320 found at 37s
Seconds: 38, Iteration: 890, Iteration per second: 23.421053, Best solution: 344320 found at 37s
Seconds: 38, Iteration: 900, Iteration per second: 23.684211, Best solution: 344320 found at 37s
Seconds: 39, Iteration: 910, Iteration per second: 23.333333, Best solution: 344320 found at 37s
Seconds: 39, Iteration: 920, Iteration per second: 23.589744, Best solution: 344320 found at 37s
Seconds: 39, Iteration: 930, Iteration per second: 23.846154, Best solution: 344320 found at 37s
Seconds: 40, Iteration: 940, Iteration per second: 23.500000, Best solution: 344320 found at 37s
Seconds: 40, Iteration: 950, Iteration per second: 23.750000, Best solution: 344320 found at 37s
Seconds: 41, Iteration: 960, Iteration per second: 23.414634, Best solution: 344321 found at 40s
Seconds: 41, Iteration: 970, Iteration per second: 23.658537, Best solution: 344323 found at 41s
Seconds: 41, Iteration: 980, Iteration per second: 23.902439, Best solution: 344323 found at 41s
Seconds: 42, Iteration: 990, Iteration per second: 23.571429, Best solution: 344323 found at 41s
Seconds: 42, Iteration: 1000, Iteration per second: 23.809524, Best solution: 344323 found at 41s
Seconds: 42, Iteration: 1010, Iteration per second: 24.047619, Best solution: 344323 found at 41s
Seconds: 43, Iteration: 1020, Iteration per second: 23.720930, Best solution: 344323 found at 41s
Seconds: 43, Iteration: 1030, Iteration per second: 23.953488, Best solution: 344323 found at 41s
Seconds: 44, Iteration: 1040, Iteration per second: 23.636364, Best solution: 344323 found at 41s
Seconds: 44, Iteration: 1050, Iteration per second: 23.863636, Best solution: 344323 found at 41s
