Running GRASP algorithm...
Seconds: 0, Iteration: 10, Iteration per second: Infinity, Best solution: 910698 found at 0s
Seconds: 1, Iteration: 20, Iteration per second: 20.000000, Best solution: 914527 found at 1s
Seconds: 1, Iteration: 30, Iteration per second: 30.000000, Best solution: 914638 found at 1s
Seconds: 1, Iteration: 40, Iteration per second: 40.000000, Best solution: 916681 found at 1s
Seconds: 1, Iteration: 50, Iteration per second: 50.000000, Best solution: 918316 found at 1s
Seconds: 1, Iteration: 60, Iteration per second: 60.000000, Best solution: 918947 found at 1s
Seconds: 2, Iteration: 70, Iteration per second: 35.000000, Best solution: 919062 found at 1s
Seconds: 2, Iteration: 80, Iteration per second: 40.000000, Best solution: 919063 found at 2s
Seconds: 2, Iteration: 90, Iteration per second: 45.000000, Best solution: 919485 found at 2s
Seconds: 2, Iteration: 100, Iteration per second: 50.000000, Best solution: 920110 found at 2s
Seconds: 2, Iteration: 110, Iteration per second: 55.000000, Best solution: 920112 found at 2s
Seconds: 2, Iteration: 120, Iteration per second: 60.000000, Best solution: 920112 found at 2s
Seconds: 3, Iteration: 130, Iteration per second: 43.333333, Best solution: 921006 found at 3s
Seconds: 3, Iteration: 140, Iteration per second: 46.666667, Best solution: 921006 found at 3s
Seconds: 3, Iteration: 150, Iteration per second: 50.000000, Best solution: 921006 found at 3s
Seconds: 3, Iteration: 160, Iteration per second: 53.333333, Best solution: 921006 found at 3s
Seconds: 3, Iteration: 170, Iteration per second: 56.666667, Best solution: 921006 found at 3s
Seconds: 3, Iteration: 180, Iteration per second: 60.000000, Best solution: 921006 found at 3s
Seconds: 3, Iteration: 190, Iteration per second: 63.333333, Best solution: 922092 found at 3s
Seconds: 4, Iteration: 200, Iteration per second: 50.000000, Best solution: 923512 found at 4s
Seconds: 4, Iteration: 210, Iteration per second: 52.500000, Best solution: 923512 found at 4s
Seconds: 4, Iteration: 220, Iteration per second: 55.000000, Best solution: 923765 found at 4s
Seconds: 4, Iteration: 230, Iteration per second: 57.500000, Best solution: 923765 found at 4s
Seconds: 4, Iteration: 240, Iteration per second: 60.000000, Best solution: 926389 found at 4s
Seconds: 4, Iteration: 250, Iteration per second: 62.500000, Best solution: 926389 found at 4s
Seconds: 4, Iteration: 260, Iteration per second: 65.000000, Best solution: 926389 found at 4s
Seconds: 5, Iteration: 270, Iteration per second: 54.000000, Best solution: 927689 found at 5s
Seconds: 5, Iteration: 280, Iteration per second: 56.000000, Best solution: 927689 found at 5s
Seconds: 5, Iteration: 290, Iteration per second: 58.000000, Best solution: 927689 found at 5s
Seconds: 5, Iteration: 300, Iteration per second: 60.000000, Best solution: 927689 found at 5s
Seconds: 5, Iteration: 310, Iteration per second: 62.000000, Best solution: 927689 found at 5s
Seconds: 5, Iteration: 320, Iteration per second: 64.000000, Best solution: 927689 found at 5s
Seconds: 6, Iteration: 330, Iteration per second: 55.000000, Best solution: 927689 found at 5s
Seconds: 6, Iteration: 340, Iteration per second: 56.666667, Best solution: 928545 found at 6s
Seconds: 6, Iteration: 350, Iteration per second: 58.333333, Best solution: 928545 found at 6s
Seconds: 6, Iteration: 360, Iteration per second: 60.000000, Best solution: 928545 found at 6s
Seconds: 6, Iteration: 370, Iteration per second: 61.666667, Best solution: 932117 found at 6s
Seconds: 6, Iteration: 380, Iteration per second: 63.333333, Best solution: 932117 found at 6s
