Running GRASP algorithm...
Seconds: 2, Iteration: 10, Iteration per second: 5.000000, Best solution: 1177294 found at 2s
Seconds: 3, Iteration: 20, Iteration per second: 6.666667, Best solution: 1177294 found at 2s
Seconds: 4, Iteration: 30, Iteration per second: 7.500000, Best solution: 1178604 found at 4s
Seconds: 5, Iteration: 40, Iteration per second: 8.000000, Best solution: 1183266 found at 5s
Seconds: 6, Iteration: 50, Iteration per second: 8.333333, Best solution: 1185532 found at 5s
Seconds: 7, Iteration: 60, Iteration per second: 8.571429, Best solution: 1195692 found at 6s
Seconds: 8, Iteration: 70, Iteration per second: 8.750000, Best solution: 1196306 found at 8s
Seconds: 8, Iteration: 80, Iteration per second: 10.000000, Best solution: 1197138 found at 8s
Seconds: 9, Iteration: 90, Iteration per second: 10.000000, Best solution: 1201149 found at 9s
Seconds: 9, Iteration: 100, Iteration per second: 11.111111, Best solution: 1201149 found at 9s
Seconds: 10, Iteration: 110, Iteration per second: 11.000000, Best solution: 1201521 found at 10s
Seconds: 10, Iteration: 120, Iteration per second: 12.000000, Best solution: 1201521 found at 10s
Seconds: 11, Iteration: 130, Iteration per second: 11.818182, Best solution: 1201734 found at 10s
Seconds: 11, Iteration: 140, Iteration per second: 12.727273, Best solution: 1203367 found at 11s
Seconds: 11, Iteration: 150, Iteration per second: 13.636364, Best solution: 1203367 found at 11s
Seconds: 12, Iteration: 160, Iteration per second: 13.333333, Best solution: 1203367 found at 11s
Seconds: 12, Iteration: 170, Iteration per second: 14.166667, Best solution: 1203367 found at 11s
Seconds: 12, Iteration: 180, Iteration per second: 15.000000, Best solution: 1203475 found at 12s
Seconds: 13, Iteration: 190, Iteration per second: 14.615385, Best solution: 1204148 found at 13s
Seconds: 13, Iteration: 200, Iteration per second: 15.384615, Best solution: 1204397 found at 13s
Seconds: 14, Iteration: 210, Iteration per second: 15.000000, Best solution: 1204732 found at 13s
Seconds: 14, Iteration: 220, Iteration per second: 15.714286, Best solution: 1204732 found at 13s
Seconds: 14, Iteration: 230, Iteration per second: 16.428571, Best solution: 1206782 found at 14s
Seconds: 15, Iteration: 240, Iteration per second: 16.000000, Best solution: 1206782 found at 14s
Seconds: 15, Iteration: 250, Iteration per second: 16.666667, Best solution: 1206782 found at 14s
Seconds: 16, Iteration: 260, Iteration per second: 16.250000, Best solution: 1206782 found at 14s
Seconds: 16, Iteration: 270, Iteration per second: 16.875000, Best solution: 1206782 found at 14s
Seconds: 16, Iteration: 280, Iteration per second: 17.500000, Best solution: 1206782 found at 14s
Seconds: 17, Iteration: 290, Iteration per second: 17.058824, Best solution: 1207366 found at 17s
Seconds: 17, Iteration: 300, Iteration per second: 17.647059, Best solution: 1207366 found at 17s
Seconds: 17, Iteration: 310, Iteration per second: 18.235294, Best solution: 1207366 found at 17s
Seconds: 18, Iteration: 320, Iteration per second: 17.777778, Best solution: 1207366 found at 17s
Seconds: 18, Iteration: 330, Iteration per second: 18.333333, Best solution: 1207366 found at 17s
Seconds: 18, Iteration: 340, Iteration per second: 18.888889, Best solution: 1207366 found at 17s
Seconds: 19, Iteration: 350, Iteration per second: 18.421053, Best solution: 1207366 found at 17s
Seconds: 19, Iteration: 360, Iteration per second: 18.947368, Best solution: 1207366 found at 17s
Seconds: 19, Iteration: 370, Iteration per second: 19.473684, Best solution: 1207366 found at 17s
Seconds: 20, Iteration: 380, Iteration per second: 19.000000, Best solution: 1207366 found at 17s
Seconds: 20, Iteration: 390, Iteration per second: 19.500000, Best solution: 1207366 found at 17s
Seconds: 20, Iteration: 400, Iteration per second: 20.000000, Best solution: 1207366 found at 17s
Seconds: 21, Iteration: 410, Iteration per second: 19.523810, Best solution: 1210321 found at 21s
Seconds: 21, Iteration: 420, Iteration per second: 20.000000, Best solution: 1210321 found at 21s
Seconds: 22, Iteration: 430, Iteration per second: 19.545455, Best solution: 1210321 found at 21s
Seconds: 22, Iteration: 440, Iteration per second: 20.000000, Best solution: 1210321 found at 21s
Seconds: 22, Iteration: 450, Iteration per second: 20.454545, Best solution: 1210321 found at 21s
Seconds: 23, Iteration: 460, Iteration per second: 20.000000, Best solution: 1210321 found at 21s
Seconds: 23, Iteration: 470, Iteration per second: 20.434783, Best solution: 1210321 found at 21s
Seconds: 23, Iteration: 480, Iteration per second: 20.869565, Best solution: 1210321 found at 21s
Seconds: 24, Iteration: 490, Iteration per second: 20.416667, Best solution: 1210321 found at 21s
Seconds: 24, Iteration: 500, Iteration per second: 20.833333, Best solution: 1210321 found at 21s
Seconds: 24, Iteration: 510, Iteration per second: 21.250000, Best solution: 1210321 found at 21s
Seconds: 25, Iteration: 520, Iteration per second: 20.800000, Best solution: 1211109 found at 25s
Seconds: 25, Iteration: 530, Iteration per second: 21.200000, Best solution: 1211109 found at 25s
Seconds: 26, Iteration: 540, Iteration per second: 20.769231, Best solution: 1211109 found at 25s
Seconds: 26, Iteration: 550, Iteration per second: 21.153846, Best solution: 1211109 found at 25s
Seconds: 26, Iteration: 560, Iteration per second: 21.538462, Best solution: 1211109 found at 25s
Seconds: 27, Iteration: 570, Iteration per second: 21.111111, Best solution: 1211109 found at 25s
Seconds: 27, Iteration: 580, Iteration per second: 21.481481, Best solution: 1212175 found at 27s
Seconds: 27, Iteration: 590, Iteration per second: 21.851852, Best solution: 1212175 found at 27s
Seconds: 28, Iteration: 600, Iteration per second: 21.428571, Best solution: 1212175 found at 27s
Seconds: 28, Iteration: 610, Iteration per second: 21.785714, Best solution: 1212175 found at 27s
Seconds: 28, Iteration: 620, Iteration per second: 22.142857, Best solution: 1212261 found at 28s
Seconds: 29, Iteration: 630, Iteration per second: 21.724138, Best solution: 1212261 found at 28s
Seconds: 29, Iteration: 640, Iteration per second: 22.068966, Best solution: 1212261 found at 28s
Seconds: 29, Iteration: 650, Iteration per second: 22.413793, Best solution: 1212261 found at 28s
Seconds: 30, Iteration: 660, Iteration per second: 22.000000, Best solution: 1212261 found at 28s
Seconds: 30, Iteration: 670, Iteration per second: 22.333333, Best solution: 1212261 found at 28s
Seconds: 30, Iteration: 680, Iteration per second: 22.666667, Best solution: 1214728 found at 30s
Seconds: 31, Iteration: 690, Iteration per second: 22.258065, Best solution: 1214728 found at 30s
Seconds: 31, Iteration: 700, Iteration per second: 22.580645, Best solution: 1214728 found at 30s
Seconds: 31, Iteration: 710, Iteration per second: 22.903226, Best solution: 1214728 found at 30s
Seconds: 32, Iteration: 720, Iteration per second: 22.500000, Best solution: 1214728 found at 30s
Seconds: 32, Iteration: 730, Iteration per second: 22.812500, Best solution: 1214728 found at 30s
Seconds: 32, Iteration: 740, Iteration per second: 23.125000, Best solution: 1215157 found at 32s
Seconds: 33, Iteration: 750, Iteration per second: 22.727273, Best solution: 1215157 found at 32s
Seconds: 33, Iteration: 760, Iteration per second: 23.030303, Best solution: 1218294 found at 33s
Seconds: 33, Iteration: 770, Iteration per second: 23.333333, Best solution: 1219211 found at 33s
Seconds: 34, Iteration: 780, Iteration per second: 22.941176, Best solution: 1219211 found at 33s
Seconds: 34, Iteration: 790, Iteration per second: 23.235294, Best solution: 1219211 found at 33s
Seconds: 35, Iteration: 800, Iteration per second: 22.857143, Best solution: 1219211 found at 33s
Seconds: 35, Iteration: 810, Iteration per second: 23.142857, Best solution: 1219211 found at 33s
Seconds: 35, Iteration: 820, Iteration per second: 23.428571, Best solution: 1219759 found at 35s
Seconds: 36, Iteration: 830, Iteration per second: 23.055556, Best solution: 1219759 found at 35s
Seconds: 36, Iteration: 840, Iteration per second: 23.333333, Best solution: 1219759 found at 35s
Seconds: 36, Iteration: 850, Iteration per second: 23.611111, Best solution: 1219759 found at 35s
Seconds: 37, Iteration: 860, Iteration per second: 23.243243, Best solution: 1219759 found at 35s
Seconds: 37, Iteration: 870, Iteration per second: 23.513514, Best solution: 1219759 found at 35s
Seconds: 37, Iteration: 880, Iteration per second: 23.783784, Best solution: 1219792 found at 37s
Seconds: 38, Iteration: 890, Iteration per second: 23.421053, Best solution: 1220527 found at 38s
Seconds: 38, Iteration: 900, Iteration per second: 23.684211, Best solution: 1220892 found at 38s
Seconds: 38, Iteration: 910, Iteration per second: 23.947368, Best solution: 1220892 found at 38s
Seconds: 39, Iteration: 920, Iteration per second: 23.589744, Best solution: 1220892 found at 38s
Seconds: 39, Iteration: 930, Iteration per second: 23.846154, Best solution: 1220892 found at 38s
Seconds: 39, Iteration: 940, Iteration per second: 24.102564, Best solution: 1220892 found at 38s
Seconds: 40, Iteration: 950, Iteration per second: 23.750000, Best solution: 1220892 found at 38s
Seconds: 40, Iteration: 960, Iteration per second: 24.000000, Best solution: 1220892 found at 38s
Seconds: 40, Iteration: 970, Iteration per second: 24.250000, Best solution: 1220892 found at 38s
Seconds: 41, Iteration: 980, Iteration per second: 23.902439, Best solution: 1220892 found at 38s
Seconds: 41, Iteration: 990, Iteration per second: 24.146341, Best solution: 1220892 found at 38s
Seconds: 41, Iteration: 1000, Iteration per second: 24.390244, Best solution: 1220892 found at 38s
Seconds: 42, Iteration: 1010, Iteration per second: 24.047619, Best solution: 1220892 found at 38s
Seconds: 42, Iteration: 1020, Iteration per second: 24.285714, Best solution: 1220892 found at 38s
Seconds: 42, Iteration: 1030, Iteration per second: 24.523810, Best solution: 1220892 found at 38s
Seconds: 43, Iteration: 1040, Iteration per second: 24.186047, Best solution: 1220892 found at 38s
Seconds: 43, Iteration: 1050, Iteration per second: 24.418605, Best solution: 1221004 found at 43s
Seconds: 43, Iteration: 1060, Iteration per second: 24.651163, Best solution: 1221240 found at 43s
Seconds: 44, Iteration: 1070, Iteration per second: 24.318182, Best solution: 1221240 found at 43s
Seconds: 44, Iteration: 1080, Iteration per second: 24.545455, Best solution: 1221240 found at 43s
Seconds: 45, Iteration: 1090, Iteration per second: 24.222222, Best solution: 1222591 found at 44s
Seconds: 45, Iteration: 1100, Iteration per second: 24.444444, Best solution: 1222591 found at 44s
Seconds: 45, Iteration: 1110, Iteration per second: 24.666667, Best solution: 1222591 found at 44s
Seconds: 46, Iteration: 1120, Iteration per second: 24.347826, Best solution: 1222591 found at 44s
Seconds: 46, Iteration: 1130, Iteration per second: 24.565217, Best solution: 1222791 found at 46s
Seconds: 46, Iteration: 1140, Iteration per second: 24.782609, Best solution: 1222791 found at 46s
Seconds: 47, Iteration: 1150, Iteration per second: 24.468085, Best solution: 1222791 found at 46s
Seconds: 47, Iteration: 1160, Iteration per second: 24.680851, Best solution: 1222792 found at 47s
Seconds: 47, Iteration: 1170, Iteration per second: 24.893617, Best solution: 1222792 found at 47s
Seconds: 48, Iteration: 1180, Iteration per second: 24.583333, Best solution: 1222792 found at 47s
Seconds: 48, Iteration: 1190, Iteration per second: 24.791667, Best solution: 1222792 found at 47s
Seconds: 48, Iteration: 1200, Iteration per second: 25.000000, Best solution: 1222792 found at 47s
Seconds: 49, Iteration: 1210, Iteration per second: 24.693878, Best solution: 1222792 found at 47s
Seconds: 49, Iteration: 1220, Iteration per second: 24.897959, Best solution: 1222792 found at 47s
Seconds: 49, Iteration: 1230, Iteration per second: 25.102041, Best solution: 1222792 found at 47s
Seconds: 50, Iteration: 1240, Iteration per second: 24.800000, Best solution: 1222792 found at 47s
Seconds: 50, Iteration: 1250, Iteration per second: 25.000000, Best solution: 1222792 found at 47s
Seconds: 50, Iteration: 1260, Iteration per second: 25.200000, Best solution: 1222792 found at 47s
Seconds: 51, Iteration: 1270, Iteration per second: 24.901961, Best solution: 1222792 found at 47s
Seconds: 51, Iteration: 1280, Iteration per second: 25.098039, Best solution: 1222873 found at 51s
Seconds: 51, Iteration: 1290, Iteration per second: 25.294118, Best solution: 1222873 found at 51s
Seconds: 52, Iteration: 1300, Iteration per second: 25.000000, Best solution: 1222873 found at 51s
Seconds: 52, Iteration: 1310, Iteration per second: 25.192308, Best solution: 1222873 found at 51s
Seconds: 52, Iteration: 1320, Iteration per second: 25.384615, Best solution: 1222873 found at 51s
Seconds: 53, Iteration: 1330, Iteration per second: 25.094340, Best solution: 1222873 found at 51s
Seconds: 53, Iteration: 1340, Iteration per second: 25.283019, Best solution: 1222873 found at 51s
Seconds: 54, Iteration: 1350, Iteration per second: 25.000000, Best solution: 1222873 found at 51s
Seconds: 54, Iteration: 1360, Iteration per second: 25.185185, Best solution: 1222873 found at 51s
Seconds: 54, Iteration: 1370, Iteration per second: 25.370370, Best solution: 1222873 found at 51s
Seconds: 55, Iteration: 1380, Iteration per second: 25.090909, Best solution: 1222873 found at 51s
Seconds: 55, Iteration: 1390, Iteration per second: 25.272727, Best solution: 1222873 found at 51s
Seconds: 55, Iteration: 1400, Iteration per second: 25.454545, Best solution: 1222873 found at 51s
Seconds: 56, Iteration: 1410, Iteration per second: 25.178571, Best solution: 1222873 found at 51s
Seconds: 56, Iteration: 1420, Iteration per second: 25.357143, Best solution: 1222873 found at 51s
Seconds: 56, Iteration: 1430, Iteration per second: 25.535714, Best solution: 1222873 found at 51s
Seconds: 57, Iteration: 1440, Iteration per second: 25.263158, Best solution: 1223075 found at 56s
Seconds: 57, Iteration: 1450, Iteration per second: 25.438596, Best solution: 1223075 found at 56s
Seconds: 57, Iteration: 1460, Iteration per second: 25.614035, Best solution: 1223075 found at 56s
Seconds: 58, Iteration: 1470, Iteration per second: 25.344828, Best solution: 1223270 found at 57s
Seconds: 58, Iteration: 1480, Iteration per second: 25.517241, Best solution: 1223270 found at 57s
Seconds: 58, Iteration: 1490, Iteration per second: 25.689655, Best solution: 1223270 found at 57s
Seconds: 59, Iteration: 1500, Iteration per second: 25.423729, Best solution: 1224209 found at 59s
Seconds: 59, Iteration: 1510, Iteration per second: 25.593220, Best solution: 1224209 found at 59s
Seconds: 59, Iteration: 1520, Iteration per second: 25.762712, Best solution: 1224209 found at 59s
Seconds: 60, Iteration: 1530, Iteration per second: 25.500000, Best solution: 1224209 found at 59s
Seconds: 60, Iteration: 1540, Iteration per second: 25.666667, Best solution: 1224209 found at 59s
Seconds: 60, Iteration: 1550, Iteration per second: 25.833333, Best solution: 1224209 found at 59s
Seconds: 61, Iteration: 1560, Iteration per second: 25.573770, Best solution: 1224209 found at 59s
Seconds: 61, Iteration: 1570, Iteration per second: 25.737705, Best solution: 1224209 found at 59s
Seconds: 61, Iteration: 1580, Iteration per second: 25.901639, Best solution: 1224209 found at 59s
Seconds: 62, Iteration: 1590, Iteration per second: 25.645161, Best solution: 1224209 found at 59s
Seconds: 62, Iteration: 1600, Iteration per second: 25.806452, Best solution: 1224209 found at 59s
Seconds: 62, Iteration: 1610, Iteration per second: 25.967742, Best solution: 1224209 found at 59s
Seconds: 63, Iteration: 1620, Iteration per second: 25.714286, Best solution: 1224209 found at 59s
Seconds: 63, Iteration: 1630, Iteration per second: 25.873016, Best solution: 1224209 found at 59s
Seconds: 63, Iteration: 1640, Iteration per second: 26.031746, Best solution: 1224209 found at 59s
Seconds: 64, Iteration: 1650, Iteration per second: 25.781250, Best solution: 1224209 found at 59s
Seconds: 64, Iteration: 1660, Iteration per second: 25.937500, Best solution: 1224209 found at 59s
Seconds: 64, Iteration: 1670, Iteration per second: 26.093750, Best solution: 1224209 found at 59s
Seconds: 65, Iteration: 1680, Iteration per second: 25.846154, Best solution: 1224209 found at 59s
Seconds: 65, Iteration: 1690, Iteration per second: 26.000000, Best solution: 1224209 found at 59s
Seconds: 65, Iteration: 1700, Iteration per second: 26.153846, Best solution: 1224209 found at 59s
Seconds: 65, Iteration: 1710, Iteration per second: 26.307692, Best solution: 1224209 found at 59s
Seconds: 66, Iteration: 1720, Iteration per second: 26.060606, Best solution: 1224209 found at 59s
Seconds: 66, Iteration: 1730, Iteration per second: 26.212121, Best solution: 1224209 found at 59s
Seconds: 67, Iteration: 1740, Iteration per second: 25.970149, Best solution: 1224209 found at 59s
Seconds: 67, Iteration: 1750, Iteration per second: 26.119403, Best solution: 1224209 found at 59s
Seconds: 67, Iteration: 1760, Iteration per second: 26.268657, Best solution: 1224209 found at 59s
Seconds: 68, Iteration: 1770, Iteration per second: 26.029412, Best solution: 1224209 found at 59s
Seconds: 68, Iteration: 1780, Iteration per second: 26.176471, Best solution: 1224209 found at 59s
Seconds: 68, Iteration: 1790, Iteration per second: 26.323529, Best solution: 1224209 found at 59s
Seconds: 69, Iteration: 1800, Iteration per second: 26.086957, Best solution: 1224209 found at 59s
Seconds: 69, Iteration: 1810, Iteration per second: 26.231884, Best solution: 1224209 found at 59s
Seconds: 69, Iteration: 1820, Iteration per second: 26.376812, Best solution: 1224209 found at 59s
Seconds: 70, Iteration: 1830, Iteration per second: 26.142857, Best solution: 1224209 found at 59s
Seconds: 70, Iteration: 1840, Iteration per second: 26.285714, Best solution: 1224209 found at 59s
Seconds: 70, Iteration: 1850, Iteration per second: 26.428571, Best solution: 1224209 found at 59s
Seconds: 71, Iteration: 1860, Iteration per second: 26.197183, Best solution: 1224209 found at 59s
Seconds: 71, Iteration: 1870, Iteration per second: 26.338028, Best solution: 1224209 found at 59s
Seconds: 71, Iteration: 1880, Iteration per second: 26.478873, Best solution: 1224209 found at 59s
Seconds: 72, Iteration: 1890, Iteration per second: 26.250000, Best solution: 1224209 found at 59s
Seconds: 72, Iteration: 1900, Iteration per second: 26.388889, Best solution: 1224209 found at 59s
Seconds: 72, Iteration: 1910, Iteration per second: 26.527778, Best solution: 1224209 found at 59s
Seconds: 73, Iteration: 1920, Iteration per second: 26.301370, Best solution: 1224209 found at 59s
Seconds: 73, Iteration: 1930, Iteration per second: 26.438356, Best solution: 1224209 found at 59s
Seconds: 73, Iteration: 1940, Iteration per second: 26.575342, Best solution: 1224209 found at 59s
Seconds: 74, Iteration: 1950, Iteration per second: 26.351351, Best solution: 1224209 found at 59s
Seconds: 74, Iteration: 1960, Iteration per second: 26.486486, Best solution: 1224209 found at 59s
Seconds: 74, Iteration: 1970, Iteration per second: 26.621622, Best solution: 1224209 found at 59s
Seconds: 75, Iteration: 1980, Iteration per second: 26.400000, Best solution: 1224209 found at 59s
Seconds: 75, Iteration: 1990, Iteration per second: 26.533333, Best solution: 1224209 found at 59s
Seconds: 75, Iteration: 2000, Iteration per second: 26.666667, Best solution: 1224209 found at 59s
Seconds: 76, Iteration: 2010, Iteration per second: 26.447368, Best solution: 1224209 found at 59s
Seconds: 76, Iteration: 2020, Iteration per second: 26.578947, Best solution: 1224209 found at 59s
Seconds: 77, Iteration: 2030, Iteration per second: 26.363636, Best solution: 1224209 found at 59s
Seconds: 77, Iteration: 2040, Iteration per second: 26.493506, Best solution: 1224209 found at 59s
Seconds: 77, Iteration: 2050, Iteration per second: 26.623377, Best solution: 1224209 found at 59s
Seconds: 78, Iteration: 2060, Iteration per second: 26.410256, Best solution: 1224209 found at 59s
Seconds: 78, Iteration: 2070, Iteration per second: 26.538462, Best solution: 1224209 found at 59s
Seconds: 78, Iteration: 2080, Iteration per second: 26.666667, Best solution: 1224209 found at 59s
Seconds: 79, Iteration: 2090, Iteration per second: 26.455696, Best solution: 1224209 found at 59s
Seconds: 79, Iteration: 2100, Iteration per second: 26.582278, Best solution: 1224209 found at 59s
Seconds: 79, Iteration: 2110, Iteration per second: 26.708861, Best solution: 1224209 found at 59s
Seconds: 80, Iteration: 2120, Iteration per second: 26.500000, Best solution: 1224209 found at 59s
Seconds: 80, Iteration: 2130, Iteration per second: 26.625000, Best solution: 1224209 found at 59s
Seconds: 80, Iteration: 2140, Iteration per second: 26.750000, Best solution: 1224209 found at 59s
Seconds: 81, Iteration: 2150, Iteration per second: 26.543210, Best solution: 1224209 found at 59s
Seconds: 81, Iteration: 2160, Iteration per second: 26.666667, Best solution: 1224209 found at 59s
Seconds: 81, Iteration: 2170, Iteration per second: 26.790123, Best solution: 1224209 found at 59s
Seconds: 82, Iteration: 2180, Iteration per second: 26.585366, Best solution: 1224209 found at 59s
Seconds: 82, Iteration: 2190, Iteration per second: 26.707317, Best solution: 1224209 found at 59s
Seconds: 82, Iteration: 2200, Iteration per second: 26.829268, Best solution: 1224209 found at 59s
Seconds: 83, Iteration: 2210, Iteration per second: 26.626506, Best solution: 1224209 found at 59s
Seconds: 83, Iteration: 2220, Iteration per second: 26.746988, Best solution: 1224209 found at 59s
Seconds: 84, Iteration: 2230, Iteration per second: 26.547619, Best solution: 1224209 found at 59s
Seconds: 84, Iteration: 2240, Iteration per second: 26.666667, Best solution: 1224209 found at 59s
Seconds: 84, Iteration: 2250, Iteration per second: 26.785714, Best solution: 1224209 found at 59s
Seconds: 85, Iteration: 2260, Iteration per second: 26.588235, Best solution: 1224209 found at 59s
Seconds: 85, Iteration: 2270, Iteration per second: 26.705882, Best solution: 1224209 found at 59s
Seconds: 86, Iteration: 2280, Iteration per second: 26.511628, Best solution: 1224209 found at 59s
Seconds: 87, Iteration: 2290, Iteration per second: 26.321839, Best solution: 1224209 found at 59s
