Running GRASP algorithm...
Running with 31 threads (Available processors: 31).
Seconds: 1, Total Iterations: 100, Iteration per second: 100.000000, Best solution: 35304 found at 1s
Seconds: 2, Total Iterations: 200, Iteration per second: 100.000000, Best solution: 35338 found at 2s
Seconds: 2, Total Iterations: 300, Iteration per second: 150.000000, Best solution: 35368 found at 2s
Seconds: 2, Total Iterations: 400, Iteration per second: 200.000000, Best solution: 35375 found at 2s
Seconds: 2, Total Iterations: 500, Iteration per second: 250.000000, Best solution: 35393 found at 2s
Seconds: 2, Total Iterations: 600, Iteration per second: 300.000000, Best solution: 35396 found at 2s
Seconds: 3, Total Iterations: 700, Iteration per second: 233.333333, Best solution: 35396 found at 2s
Seconds: 3, Total Iterations: 800, Iteration per second: 266.666667, Best solution: 35399 found at 3s
Seconds: 3, Total Iterations: 900, Iteration per second: 300.000000, Best solution: 35401 found at 3s
Seconds: 3, Total Iterations: 1000, Iteration per second: 333.333333, Best solution: 35401 found at 3s
Seconds: 3, Total Iterations: 1100, Iteration per second: 366.666667, Best solution: 35403 found at 3s
Seconds: 3, Total Iterations: 1200, Iteration per second: 400.000000, Best solution: 35403 found at 3s
Seconds: 3, Total Iterations: 1300, Iteration per second: 433.333333, Best solution: 35403 found at 3s
Seconds: 3, Total Iterations: 1400, Iteration per second: 466.666667, Best solution: 35403 found at 3s
Seconds: 4, Total Iterations: 1500, Iteration per second: 375.000000, Best solution: 35405 found at 4s
Seconds: 4, Total Iterations: 1600, Iteration per second: 400.000000, Best solution: 35405 found at 4s
Seconds: 4, Total Iterations: 1700, Iteration per second: 425.000000, Best solution: 35405 found at 4s
Seconds: 4, Total Iterations: 1800, Iteration per second: 450.000000, Best solution: 35405 found at 4s
Seconds: 4, Total Iterations: 1900, Iteration per second: 475.000000, Best solution: 35405 found at 4s
Seconds: 4, Total Iterations: 2000, Iteration per second: 500.000000, Best solution: 35406 found at 4s
Seconds: 4, Total Iterations: 2100, Iteration per second: 525.000000, Best solution: 35406 found at 4s
Seconds: 4, Total Iterations: 2200, Iteration per second: 550.000000, Best solution: 35406 found at 4s
Seconds: 4, Total Iterations: 2300, Iteration per second: 575.000000, Best solution: 35406 found at 4s
Seconds: 5, Total Iterations: 2400, Iteration per second: 480.000000, Best solution: 35407 found at 5s
Seconds: 5, Total Iterations: 2500, Iteration per second: 500.000000, Best solution: 35407 found at 5s
Seconds: 5, Total Iterations: 2600, Iteration per second: 520.000000, Best solution: 35407 found at 5s
Seconds: 5, Total Iterations: 2700, Iteration per second: 540.000000, Best solution: 35407 found at 5s
Seconds: 5, Total Iterations: 2800, Iteration per second: 560.000000, Best solution: 35407 found at 5s
Seconds: 5, Total Iterations: 2900, Iteration per second: 580.000000, Best solution: 35407 found at 5s
Seconds: 5, Total Iterations: 3000, Iteration per second: 600.000000, Best solution: 35407 found at 5s
Seconds: 5, Total Iterations: 3100, Iteration per second: 620.000000, Best solution: 35407 found at 5s
Seconds: 6, Total Iterations: 3200, Iteration per second: 533.333333, Best solution: 35408 found at 5s
Seconds: 6, Total Iterations: 3300, Iteration per second: 550.000000, Best solution: 35408 found at 5s
Seconds: 6, Total Iterations: 3400, Iteration per second: 566.666667, Best solution: 35424 found at 6s
Seconds: 6, Total Iterations: 3500, Iteration per second: 583.333333, Best solution: 35445 found at 6s
Seconds: 6, Total Iterations: 3600, Iteration per second: 600.000000, Best solution: 35447 found at 6s
Seconds: 6, Total Iterations: 3700, Iteration per second: 616.666667, Best solution: 35447 found at 6s
Seconds: 6, Total Iterations: 3800, Iteration per second: 633.333333, Best solution: 35447 found at 6s
Seconds: 6, Total Iterations: 3900, Iteration per second: 650.000000, Best solution: 35451 found at 6s
Seconds: 6, Total Iterations: 4000, Iteration per second: 666.666667, Best solution: 35451 found at 6s
Seconds: 7, Total Iterations: 4100, Iteration per second: 585.714286, Best solution: 35451 found at 6s
Seconds: 7, Total Iterations: 4200, Iteration per second: 600.000000, Best solution: 35451 found at 6s
Seconds: 7, Total Iterations: 4300, Iteration per second: 614.285714, Best solution: 35451 found at 6s
Seconds: 7, Total Iterations: 4400, Iteration per second: 628.571429, Best solution: 35451 found at 6s
Seconds: 7, Total Iterations: 4500, Iteration per second: 642.857143, Best solution: 35451 found at 6s
Seconds: 7, Total Iterations: 4600, Iteration per second: 657.142857, Best solution: 35451 found at 6s
Seconds: 7, Total Iterations: 4700, Iteration per second: 671.428571, Best solution: 35451 found at 6s
Seconds: 7, Total Iterations: 4800, Iteration per second: 685.714286, Best solution: 35451 found at 6s
Seconds: 8, Total Iterations: 4900, Iteration per second: 612.500000, Best solution: 35451 found at 6s
Seconds: 8, Total Iterations: 5000, Iteration per second: 625.000000, Best solution: 35451 found at 6s
Seconds: 8, Total Iterations: 5100, Iteration per second: 637.500000, Best solution: 35451 found at 6s
Seconds: 8, Total Iterations: 5200, Iteration per second: 650.000000, Best solution: 35451 found at 6s
Seconds: 8, Total Iterations: 5300, Iteration per second: 662.500000, Best solution: 35451 found at 6s
Seconds: 8, Total Iterations: 5400, Iteration per second: 675.000000, Best solution: 35451 found at 6s
Seconds: 8, Total Iterations: 5500, Iteration per second: 687.500000, Best solution: 35451 found at 6s
