Running GRASP algorithm...
Seconds: 0, Iteration: 10, Iteration per second: Infinity, Best solution: 142068 found at 0s
Seconds: 1, Iteration: 20, Iteration per second: 20.000000, Best solution: 142068 found at 0s
Seconds: 1, Iteration: 30, Iteration per second: 30.000000, Best solution: 142068 found at 0s
Seconds: 1, Iteration: 40, Iteration per second: 40.000000, Best solution: 142139 found at 1s
Seconds: 2, Iteration: 50, Iteration per second: 25.000000, Best solution: 142178 found at 2s
Seconds: 2, Iteration: 60, Iteration per second: 30.000000, Best solution: 142178 found at 2s
Seconds: 2, Iteration: 70, Iteration per second: 35.000000, Best solution: 142178 found at 2s
Seconds: 3, Iteration: 80, Iteration per second: 26.666667, Best solution: 142218 found at 3s
Seconds: 3, Iteration: 90, Iteration per second: 30.000000, Best solution: 142236 found at 3s
Seconds: 3, Iteration: 100, Iteration per second: 33.333333, Best solution: 142236 found at 3s
Seconds: 4, Iteration: 110, Iteration per second: 27.500000, Best solution: 142270 found at 4s
Seconds: 4, Iteration: 120, Iteration per second: 30.000000, Best solution: 142303 found at 4s
Seconds: 5, Iteration: 130, Iteration per second: 26.000000, Best solution: 142303 found at 4s
Seconds: 5, Iteration: 140, Iteration per second: 28.000000, Best solution: 142376 found at 5s
Seconds: 5, Iteration: 150, Iteration per second: 30.000000, Best solution: 142376 found at 5s
Seconds: 6, Iteration: 160, Iteration per second: 26.666667, Best solution: 142376 found at 5s
Seconds: 6, Iteration: 170, Iteration per second: 28.333333, Best solution: 142428 found at 6s
Seconds: 6, Iteration: 180, Iteration per second: 30.000000, Best solution: 142434 found at 6s
Seconds: 7, Iteration: 190, Iteration per second: 27.142857, Best solution: 142444 found at 7s
Seconds: 7, Iteration: 200, Iteration per second: 28.571429, Best solution: 142444 found at 7s
Seconds: 7, Iteration: 210, Iteration per second: 30.000000, Best solution: 142444 found at 7s
Seconds: 8, Iteration: 220, Iteration per second: 27.500000, Best solution: 142449 found at 8s
Seconds: 8, Iteration: 230, Iteration per second: 28.750000, Best solution: 142457 found at 8s
Seconds: 8, Iteration: 240, Iteration per second: 30.000000, Best solution: 142457 found at 8s
Seconds: 9, Iteration: 250, Iteration per second: 27.777778, Best solution: 142457 found at 8s
Seconds: 9, Iteration: 260, Iteration per second: 28.888889, Best solution: 142461 found at 9s
Seconds: 10, Iteration: 270, Iteration per second: 27.000000, Best solution: 142512 found at 9s
Seconds: 10, Iteration: 280, Iteration per second: 28.000000, Best solution: 142512 found at 9s
Seconds: 10, Iteration: 290, Iteration per second: 29.000000, Best solution: 142512 found at 9s
Seconds: 11, Iteration: 300, Iteration per second: 27.272727, Best solution: 142512 found at 9s
Seconds: 11, Iteration: 310, Iteration per second: 28.181818, Best solution: 142546 found at 11s
Seconds: 11, Iteration: 320, Iteration per second: 29.090909, Best solution: 142568 found at 11s
Seconds: 11, Iteration: 330, Iteration per second: 30.000000, Best solution: 142568 found at 11s
Seconds: 12, Iteration: 340, Iteration per second: 28.333333, Best solution: 142572 found at 12s
Seconds: 12, Iteration: 350, Iteration per second: 29.166667, Best solution: 142572 found at 12s
Seconds: 13, Iteration: 360, Iteration per second: 27.692308, Best solution: 142630 found at 12s
Seconds: 13, Iteration: 370, Iteration per second: 28.461538, Best solution: 142630 found at 12s
Seconds: 13, Iteration: 380, Iteration per second: 29.230769, Best solution: 142630 found at 12s
Seconds: 14, Iteration: 390, Iteration per second: 27.857143, Best solution: 142630 found at 12s
Seconds: 14, Iteration: 400, Iteration per second: 28.571429, Best solution: 142630 found at 12s
Seconds: 14, Iteration: 410, Iteration per second: 29.285714, Best solution: 142652 found at 14s
Seconds: 15, Iteration: 420, Iteration per second: 28.000000, Best solution: 142652 found at 14s
Seconds: 15, Iteration: 430, Iteration per second: 28.666667, Best solution: 142652 found at 14s
Seconds: 15, Iteration: 440, Iteration per second: 29.333333, Best solution: 142664 found at 15s
Seconds: 16, Iteration: 450, Iteration per second: 28.125000, Best solution: 142664 found at 15s
Seconds: 16, Iteration: 460, Iteration per second: 28.750000, Best solution: 142687 found at 16s
Seconds: 16, Iteration: 470, Iteration per second: 29.375000, Best solution: 142694 found at 16s
Seconds: 16, Iteration: 480, Iteration per second: 30.000000, Best solution: 142694 found at 16s
Seconds: 17, Iteration: 490, Iteration per second: 28.823529, Best solution: 142694 found at 16s
Seconds: 17, Iteration: 500, Iteration per second: 29.411765, Best solution: 142694 found at 16s
Seconds: 17, Iteration: 510, Iteration per second: 30.000000, Best solution: 142694 found at 16s
Seconds: 18, Iteration: 520, Iteration per second: 28.888889, Best solution: 142694 found at 16s
Seconds: 18, Iteration: 530, Iteration per second: 29.444444, Best solution: 142694 found at 16s
Seconds: 18, Iteration: 540, Iteration per second: 30.000000, Best solution: 142697 found at 18s
Seconds: 19, Iteration: 550, Iteration per second: 28.947368, Best solution: 142697 found at 18s
Seconds: 19, Iteration: 560, Iteration per second: 29.473684, Best solution: 142698 found at 19s
Seconds: 19, Iteration: 570, Iteration per second: 30.000000, Best solution: 142698 found at 19s
Seconds: 20, Iteration: 580, Iteration per second: 29.000000, Best solution: 142706 found at 20s
Seconds: 20, Iteration: 590, Iteration per second: 29.500000, Best solution: 142726 found at 20s
Seconds: 20, Iteration: 600, Iteration per second: 30.000000, Best solution: 142726 found at 20s
Seconds: 21, Iteration: 610, Iteration per second: 29.047619, Best solution: 142730 found at 21s
Seconds: 21, Iteration: 620, Iteration per second: 29.523810, Best solution: 142730 found at 21s
Seconds: 21, Iteration: 630, Iteration per second: 30.000000, Best solution: 142735 found at 21s
Seconds: 22, Iteration: 640, Iteration per second: 29.090909, Best solution: 142735 found at 21s
Seconds: 22, Iteration: 650, Iteration per second: 29.545455, Best solution: 142735 found at 21s
Seconds: 22, Iteration: 660, Iteration per second: 30.000000, Best solution: 142736 found at 22s
Seconds: 23, Iteration: 670, Iteration per second: 29.130435, Best solution: 142736 found at 22s
Seconds: 23, Iteration: 680, Iteration per second: 29.565217, Best solution: 142741 found at 23s
Seconds: 23, Iteration: 690, Iteration per second: 30.000000, Best solution: 142741 found at 23s
Seconds: 24, Iteration: 700, Iteration per second: 29.166667, Best solution: 142741 found at 23s
Seconds: 24, Iteration: 710, Iteration per second: 29.583333, Best solution: 142741 found at 23s
Seconds: 24, Iteration: 720, Iteration per second: 30.000000, Best solution: 142741 found at 23s
Seconds: 25, Iteration: 730, Iteration per second: 29.200000, Best solution: 142769 found at 24s
Seconds: 25, Iteration: 740, Iteration per second: 29.600000, Best solution: 142769 found at 24s
Seconds: 25, Iteration: 750, Iteration per second: 30.000000, Best solution: 142769 found at 24s
Seconds: 26, Iteration: 760, Iteration per second: 29.230769, Best solution: 142774 found at 26s
Seconds: 26, Iteration: 770, Iteration per second: 29.615385, Best solution: 142774 found at 26s
Seconds: 26, Iteration: 780, Iteration per second: 30.000000, Best solution: 142774 found at 26s
Seconds: 27, Iteration: 790, Iteration per second: 29.259259, Best solution: 142774 found at 26s
Seconds: 27, Iteration: 800, Iteration per second: 29.629630, Best solution: 142778 found at 27s
Seconds: 27, Iteration: 810, Iteration per second: 30.000000, Best solution: 142778 found at 27s
Seconds: 28, Iteration: 820, Iteration per second: 29.285714, Best solution: 142778 found at 27s
Seconds: 28, Iteration: 830, Iteration per second: 29.642857, Best solution: 142778 found at 27s
Seconds: 28, Iteration: 840, Iteration per second: 30.000000, Best solution: 142778 found at 27s
Seconds: 29, Iteration: 850, Iteration per second: 29.310345, Best solution: 142780 found at 29s
Seconds: 29, Iteration: 860, Iteration per second: 29.655172, Best solution: 142780 found at 29s
