Running GRASP algorithm...
Seconds: 1, Iteration: 10, Iteration per second: 10.000000, Best solution: 1281700 found at 1s
Seconds: 2, Iteration: 20, Iteration per second: 10.000000, Best solution: 1281700 found at 1s
Seconds: 2, Iteration: 30, Iteration per second: 15.000000, Best solution: 1294838 found at 2s
Seconds: 3, Iteration: 40, Iteration per second: 13.333333, Best solution: 1296033 found at 2s
Seconds: 3, Iteration: 50, Iteration per second: 16.666667, Best solution: 1300236 found at 3s
Seconds: 3, Iteration: 60, Iteration per second: 20.000000, Best solution: 1300236 found at 3s
Seconds: 4, Iteration: 70, Iteration per second: 17.500000, Best solution: 1300236 found at 3s
Seconds: 4, Iteration: 80, Iteration per second: 20.000000, Best solution: 1303799 found at 4s
Seconds: 4, Iteration: 90, Iteration per second: 22.500000, Best solution: 1309325 found at 4s
Seconds: 4, Iteration: 100, Iteration per second: 25.000000, Best solution: 1309325 found at 4s
Seconds: 5, Iteration: 110, Iteration per second: 22.000000, Best solution: 1309325 found at 4s
Seconds: 5, Iteration: 120, Iteration per second: 24.000000, Best solution: 1309325 found at 4s
Seconds: 5, Iteration: 130, Iteration per second: 26.000000, Best solution: 1309325 found at 4s
Seconds: 5, Iteration: 140, Iteration per second: 28.000000, Best solution: 1309645 found at 5s
Seconds: 5, Iteration: 150, Iteration per second: 30.000000, Best solution: 1310081 found at 5s
Seconds: 5, Iteration: 160, Iteration per second: 32.000000, Best solution: 1312084 found at 5s
Seconds: 6, Iteration: 170, Iteration per second: 28.333333, Best solution: 1313173 found at 6s
Seconds: 6, Iteration: 180, Iteration per second: 30.000000, Best solution: 1313173 found at 6s
Seconds: 6, Iteration: 190, Iteration per second: 31.666667, Best solution: 1314559 found at 6s
Seconds: 6, Iteration: 200, Iteration per second: 33.333333, Best solution: 1318231 found at 6s
Seconds: 6, Iteration: 210, Iteration per second: 35.000000, Best solution: 1326982 found at 6s
Seconds: 7, Iteration: 220, Iteration per second: 31.428571, Best solution: 1326982 found at 6s
Seconds: 7, Iteration: 230, Iteration per second: 32.857143, Best solution: 1326982 found at 6s
Seconds: 7, Iteration: 240, Iteration per second: 34.285714, Best solution: 1326982 found at 6s
Seconds: 7, Iteration: 250, Iteration per second: 35.714286, Best solution: 1327616 found at 7s
Seconds: 7, Iteration: 260, Iteration per second: 37.142857, Best solution: 1328211 found at 7s
Seconds: 8, Iteration: 270, Iteration per second: 33.750000, Best solution: 1328211 found at 7s
Seconds: 8, Iteration: 280, Iteration per second: 35.000000, Best solution: 1328211 found at 7s
Seconds: 8, Iteration: 290, Iteration per second: 36.250000, Best solution: 1331406 found at 8s
Seconds: 8, Iteration: 300, Iteration per second: 37.500000, Best solution: 1331406 found at 8s
Seconds: 8, Iteration: 310, Iteration per second: 38.750000, Best solution: 1331406 found at 8s
Seconds: 8, Iteration: 320, Iteration per second: 40.000000, Best solution: 1332084 found at 8s
Seconds: 8, Iteration: 330, Iteration per second: 41.250000, Best solution: 1332084 found at 8s
Seconds: 9, Iteration: 340, Iteration per second: 37.777778, Best solution: 1332084 found at 8s
Seconds: 9, Iteration: 350, Iteration per second: 38.888889, Best solution: 1332084 found at 8s
Seconds: 9, Iteration: 360, Iteration per second: 40.000000, Best solution: 1332084 found at 8s
Seconds: 9, Iteration: 370, Iteration per second: 41.111111, Best solution: 1336413 found at 9s
Seconds: 9, Iteration: 380, Iteration per second: 42.222222, Best solution: 1336413 found at 9s
Seconds: 10, Iteration: 390, Iteration per second: 39.000000, Best solution: 1336413 found at 9s
Seconds: 10, Iteration: 400, Iteration per second: 40.000000, Best solution: 1336413 found at 9s
Seconds: 10, Iteration: 410, Iteration per second: 41.000000, Best solution: 1336413 found at 9s
Seconds: 10, Iteration: 420, Iteration per second: 42.000000, Best solution: 1336413 found at 9s
Seconds: 10, Iteration: 430, Iteration per second: 43.000000, Best solution: 1336413 found at 9s
Seconds: 10, Iteration: 440, Iteration per second: 44.000000, Best solution: 1336413 found at 9s
Seconds: 10, Iteration: 450, Iteration per second: 45.000000, Best solution: 1336413 found at 9s
Seconds: 11, Iteration: 460, Iteration per second: 41.818182, Best solution: 1337145 found at 11s
Seconds: 11, Iteration: 470, Iteration per second: 42.727273, Best solution: 1337286 found at 11s
Seconds: 11, Iteration: 480, Iteration per second: 43.636364, Best solution: 1338529 found at 11s
Seconds: 11, Iteration: 490, Iteration per second: 44.545455, Best solution: 1338529 found at 11s
Seconds: 11, Iteration: 500, Iteration per second: 45.454545, Best solution: 1338529 found at 11s
Seconds: 11, Iteration: 510, Iteration per second: 46.363636, Best solution: 1339389 found at 11s
Seconds: 11, Iteration: 520, Iteration per second: 47.272727, Best solution: 1339389 found at 11s
Seconds: 12, Iteration: 530, Iteration per second: 44.166667, Best solution: 1344074 found at 12s
Seconds: 12, Iteration: 540, Iteration per second: 45.000000, Best solution: 1344074 found at 12s
Seconds: 12, Iteration: 550, Iteration per second: 45.833333, Best solution: 1344074 found at 12s
Seconds: 12, Iteration: 560, Iteration per second: 46.666667, Best solution: 1344074 found at 12s
Seconds: 12, Iteration: 570, Iteration per second: 47.500000, Best solution: 1344170 found at 12s
Seconds: 12, Iteration: 580, Iteration per second: 48.333333, Best solution: 1344170 found at 12s
