Running GRASP algorithm...
Seconds: 0, Iteration: 10, Iteration per second: Infinity, Best solution: 602274 found at 0s
Seconds: 1, Iteration: 20, Iteration per second: 20.000000, Best solution: 610868 found at 1s
Seconds: 2, Iteration: 30, Iteration per second: 15.000000, Best solution: 611497 found at 1s
Seconds: 2, Iteration: 40, Iteration per second: 20.000000, Best solution: 611497 found at 1s
Seconds: 2, Iteration: 50, Iteration per second: 25.000000, Best solution: 614577 found at 2s
Seconds: 3, Iteration: 60, Iteration per second: 20.000000, Best solution: 614577 found at 2s
Seconds: 3, Iteration: 70, Iteration per second: 23.333333, Best solution: 614767 found at 3s
Seconds: 3, Iteration: 80, Iteration per second: 26.666667, Best solution: 614767 found at 3s
Seconds: 4, Iteration: 90, Iteration per second: 22.500000, Best solution: 614803 found at 4s
Seconds: 4, Iteration: 100, Iteration per second: 25.000000, Best solution: 615255 found at 4s
Seconds: 5, Iteration: 110, Iteration per second: 22.000000, Best solution: 616332 found at 4s
Seconds: 5, Iteration: 120, Iteration per second: 24.000000, Best solution: 617830 found at 5s
Seconds: 5, Iteration: 130, Iteration per second: 26.000000, Best solution: 617830 found at 5s
Seconds: 6, Iteration: 140, Iteration per second: 23.333333, Best solution: 617830 found at 5s
Seconds: 6, Iteration: 150, Iteration per second: 25.000000, Best solution: 617930 found at 6s
Seconds: 6, Iteration: 160, Iteration per second: 26.666667, Best solution: 618975 found at 6s
Seconds: 7, Iteration: 170, Iteration per second: 24.285714, Best solution: 618975 found at 6s
Seconds: 7, Iteration: 180, Iteration per second: 25.714286, Best solution: 618975 found at 6s
Seconds: 8, Iteration: 190, Iteration per second: 23.750000, Best solution: 618975 found at 6s
Seconds: 8, Iteration: 200, Iteration per second: 25.000000, Best solution: 619022 found at 8s
Seconds: 8, Iteration: 210, Iteration per second: 26.250000, Best solution: 619022 found at 8s
Seconds: 9, Iteration: 220, Iteration per second: 24.444444, Best solution: 619047 found at 9s
Seconds: 9, Iteration: 230, Iteration per second: 25.555556, Best solution: 619047 found at 9s
Seconds: 10, Iteration: 240, Iteration per second: 24.000000, Best solution: 619047 found at 9s
Seconds: 10, Iteration: 250, Iteration per second: 25.000000, Best solution: 619053 found at 10s
Seconds: 10, Iteration: 260, Iteration per second: 26.000000, Best solution: 619054 found at 10s
Seconds: 11, Iteration: 270, Iteration per second: 24.545455, Best solution: 619057 found at 11s
Seconds: 11, Iteration: 280, Iteration per second: 25.454545, Best solution: 619156 found at 11s
Seconds: 11, Iteration: 290, Iteration per second: 26.363636, Best solution: 619156 found at 11s
Seconds: 12, Iteration: 300, Iteration per second: 25.000000, Best solution: 619156 found at 11s
Seconds: 12, Iteration: 310, Iteration per second: 25.833333, Best solution: 619169 found at 12s
Seconds: 13, Iteration: 320, Iteration per second: 24.615385, Best solution: 619350 found at 13s
Seconds: 13, Iteration: 330, Iteration per second: 25.384615, Best solution: 619415 found at 13s
Seconds: 13, Iteration: 340, Iteration per second: 26.153846, Best solution: 619415 found at 13s
Seconds: 14, Iteration: 350, Iteration per second: 25.000000, Best solution: 619415 found at 13s
Seconds: 14, Iteration: 360, Iteration per second: 25.714286, Best solution: 619424 found at 14s
Seconds: 15, Iteration: 370, Iteration per second: 24.666667, Best solution: 619466 found at 15s
Seconds: 15, Iteration: 380, Iteration per second: 25.333333, Best solution: 619466 found at 15s
Seconds: 15, Iteration: 390, Iteration per second: 26.000000, Best solution: 619466 found at 15s
Seconds: 16, Iteration: 400, Iteration per second: 25.000000, Best solution: 619466 found at 15s
Seconds: 16, Iteration: 410, Iteration per second: 25.625000, Best solution: 619482 found at 16s
Seconds: 16, Iteration: 420, Iteration per second: 26.250000, Best solution: 619482 found at 16s
Seconds: 17, Iteration: 430, Iteration per second: 25.294118, Best solution: 619482 found at 16s
Seconds: 17, Iteration: 440, Iteration per second: 25.882353, Best solution: 619484 found at 17s
Seconds: 18, Iteration: 450, Iteration per second: 25.000000, Best solution: 619484 found at 17s
Seconds: 18, Iteration: 460, Iteration per second: 25.555556, Best solution: 619522 found at 18s
Seconds: 18, Iteration: 470, Iteration per second: 26.111111, Best solution: 619522 found at 18s
Seconds: 19, Iteration: 480, Iteration per second: 25.263158, Best solution: 619522 found at 18s
Seconds: 19, Iteration: 490, Iteration per second: 25.789474, Best solution: 619522 found at 18s
Seconds: 19, Iteration: 500, Iteration per second: 26.315789, Best solution: 619522 found at 18s
Seconds: 20, Iteration: 510, Iteration per second: 25.500000, Best solution: 619522 found at 18s
Seconds: 20, Iteration: 520, Iteration per second: 26.000000, Best solution: 619522 found at 18s
Seconds: 21, Iteration: 530, Iteration per second: 25.238095, Best solution: 619522 found at 18s
Seconds: 21, Iteration: 540, Iteration per second: 25.714286, Best solution: 620777 found at 21s
Seconds: 21, Iteration: 550, Iteration per second: 26.190476, Best solution: 620777 found at 21s
Seconds: 22, Iteration: 560, Iteration per second: 25.454545, Best solution: 620777 found at 21s
Seconds: 22, Iteration: 570, Iteration per second: 25.909091, Best solution: 620777 found at 21s
Seconds: 22, Iteration: 580, Iteration per second: 26.363636, Best solution: 620842 found at 22s
Seconds: 23, Iteration: 590, Iteration per second: 25.652174, Best solution: 620842 found at 22s
Seconds: 23, Iteration: 600, Iteration per second: 26.086957, Best solution: 620842 found at 22s
Seconds: 24, Iteration: 610, Iteration per second: 25.416667, Best solution: 620842 found at 22s
Seconds: 24, Iteration: 620, Iteration per second: 25.833333, Best solution: 620842 found at 22s
Seconds: 24, Iteration: 630, Iteration per second: 26.250000, Best solution: 620842 found at 22s
Seconds: 25, Iteration: 640, Iteration per second: 25.600000, Best solution: 620842 found at 22s
Seconds: 25, Iteration: 650, Iteration per second: 26.000000, Best solution: 620842 found at 22s
Seconds: 25, Iteration: 660, Iteration per second: 26.400000, Best solution: 620842 found at 22s
Seconds: 26, Iteration: 670, Iteration per second: 25.769231, Best solution: 620842 found at 22s
Seconds: 26, Iteration: 680, Iteration per second: 26.153846, Best solution: 620842 found at 22s
Seconds: 27, Iteration: 690, Iteration per second: 25.555556, Best solution: 620842 found at 22s
Seconds: 27, Iteration: 700, Iteration per second: 25.925926, Best solution: 620842 found at 22s
Seconds: 27, Iteration: 710, Iteration per second: 26.296296, Best solution: 620878 found at 27s
Seconds: 28, Iteration: 720, Iteration per second: 25.714286, Best solution: 620878 found at 27s
Seconds: 28, Iteration: 730, Iteration per second: 26.071429, Best solution: 620878 found at 27s
Seconds: 29, Iteration: 740, Iteration per second: 25.517241, Best solution: 620878 found at 27s
Seconds: 29, Iteration: 750, Iteration per second: 25.862069, Best solution: 620878 found at 27s
Seconds: 29, Iteration: 760, Iteration per second: 26.206897, Best solution: 620878 found at 27s
Seconds: 30, Iteration: 770, Iteration per second: 25.666667, Best solution: 620878 found at 27s
Seconds: 30, Iteration: 780, Iteration per second: 26.000000, Best solution: 620878 found at 27s
Seconds: 30, Iteration: 790, Iteration per second: 26.333333, Best solution: 620878 found at 27s
Seconds: 31, Iteration: 800, Iteration per second: 25.806452, Best solution: 620878 found at 27s
Seconds: 31, Iteration: 810, Iteration per second: 26.129032, Best solution: 620878 found at 27s
Seconds: 32, Iteration: 820, Iteration per second: 25.625000, Best solution: 620878 found at 27s
Seconds: 32, Iteration: 830, Iteration per second: 25.937500, Best solution: 620912 found at 32s
Seconds: 33, Iteration: 840, Iteration per second: 25.454545, Best solution: 620912 found at 32s
Seconds: 33, Iteration: 850, Iteration per second: 25.757576, Best solution: 620912 found at 32s
Seconds: 33, Iteration: 860, Iteration per second: 26.060606, Best solution: 620912 found at 32s
Seconds: 34, Iteration: 870, Iteration per second: 25.588235, Best solution: 620912 found at 32s
Seconds: 34, Iteration: 880, Iteration per second: 25.882353, Best solution: 620912 found at 32s
Seconds: 34, Iteration: 890, Iteration per second: 26.176471, Best solution: 620912 found at 32s
Seconds: 35, Iteration: 900, Iteration per second: 25.714286, Best solution: 620912 found at 32s
Seconds: 35, Iteration: 910, Iteration per second: 26.000000, Best solution: 620971 found at 35s
Seconds: 36, Iteration: 920, Iteration per second: 25.555556, Best solution: 620971 found at 35s
Seconds: 36, Iteration: 930, Iteration per second: 25.833333, Best solution: 620971 found at 35s
Seconds: 36, Iteration: 940, Iteration per second: 26.111111, Best solution: 620971 found at 35s
Seconds: 37, Iteration: 950, Iteration per second: 25.675676, Best solution: 620971 found at 35s
Seconds: 37, Iteration: 960, Iteration per second: 25.945946, Best solution: 620971 found at 35s
Seconds: 37, Iteration: 970, Iteration per second: 26.216216, Best solution: 620985 found at 37s
Seconds: 38, Iteration: 980, Iteration per second: 25.789474, Best solution: 620985 found at 37s
Seconds: 38, Iteration: 990, Iteration per second: 26.052632, Best solution: 620985 found at 37s
Seconds: 39, Iteration: 1000, Iteration per second: 25.641026, Best solution: 620985 found at 37s
Seconds: 39, Iteration: 1010, Iteration per second: 25.897436, Best solution: 620985 found at 37s
Seconds: 39, Iteration: 1020, Iteration per second: 26.153846, Best solution: 620985 found at 37s
Seconds: 40, Iteration: 1030, Iteration per second: 25.750000, Best solution: 620985 found at 37s
Seconds: 40, Iteration: 1040, Iteration per second: 26.000000, Best solution: 620985 found at 37s
Seconds: 41, Iteration: 1050, Iteration per second: 25.609756, Best solution: 620985 found at 37s
Seconds: 41, Iteration: 1060, Iteration per second: 25.853659, Best solution: 620985 found at 37s
Seconds: 41, Iteration: 1070, Iteration per second: 26.097561, Best solution: 620985 found at 37s
Seconds: 42, Iteration: 1080, Iteration per second: 25.714286, Best solution: 620985 found at 37s
Seconds: 42, Iteration: 1090, Iteration per second: 25.952381, Best solution: 620986 found at 42s
Seconds: 42, Iteration: 1100, Iteration per second: 26.190476, Best solution: 620986 found at 42s
Seconds: 43, Iteration: 1110, Iteration per second: 25.813953, Best solution: 620987 found at 43s
Seconds: 43, Iteration: 1120, Iteration per second: 26.046512, Best solution: 620987 found at 43s
Seconds: 44, Iteration: 1130, Iteration per second: 25.681818, Best solution: 620987 found at 43s
Seconds: 44, Iteration: 1140, Iteration per second: 25.909091, Best solution: 620993 found at 44s
Seconds: 44, Iteration: 1150, Iteration per second: 26.136364, Best solution: 620993 found at 44s
Seconds: 45, Iteration: 1160, Iteration per second: 25.777778, Best solution: 620993 found at 44s
Seconds: 45, Iteration: 1170, Iteration per second: 26.000000, Best solution: 620993 found at 44s
Seconds: 46, Iteration: 1180, Iteration per second: 25.652174, Best solution: 620993 found at 44s
Seconds: 46, Iteration: 1190, Iteration per second: 25.869565, Best solution: 620993 found at 44s
Seconds: 46, Iteration: 1200, Iteration per second: 26.086957, Best solution: 620993 found at 44s
Seconds: 47, Iteration: 1210, Iteration per second: 25.744681, Best solution: 620993 found at 44s
Seconds: 47, Iteration: 1220, Iteration per second: 25.957447, Best solution: 620993 found at 44s
Seconds: 47, Iteration: 1230, Iteration per second: 26.170213, Best solution: 620993 found at 44s
Seconds: 48, Iteration: 1240, Iteration per second: 25.833333, Best solution: 620993 found at 44s
Seconds: 48, Iteration: 1250, Iteration per second: 26.041667, Best solution: 620993 found at 44s
Seconds: 49, Iteration: 1260, Iteration per second: 25.714286, Best solution: 620993 found at 44s
Seconds: 49, Iteration: 1270, Iteration per second: 25.918367, Best solution: 620993 found at 44s
Seconds: 49, Iteration: 1280, Iteration per second: 26.122449, Best solution: 620993 found at 44s
Seconds: 50, Iteration: 1290, Iteration per second: 25.800000, Best solution: 620998 found at 50s
Seconds: 50, Iteration: 1300, Iteration per second: 26.000000, Best solution: 620998 found at 50s
Seconds: 50, Iteration: 1310, Iteration per second: 26.200000, Best solution: 620998 found at 50s
Seconds: 51, Iteration: 1320, Iteration per second: 25.882353, Best solution: 621000 found at 51s
Seconds: 51, Iteration: 1330, Iteration per second: 26.078431, Best solution: 621000 found at 51s
Seconds: 52, Iteration: 1340, Iteration per second: 25.769231, Best solution: 621000 found at 51s
