Running GRASP algorithm...
Running with 31 threads (Available processors: 31).
Seconds: 1, Total Iterations: 100, Iteration per second: 100.000000, Best solution: 38789 found at 1s
Seconds: 2, Total Iterations: 200, Iteration per second: 100.000000, Best solution: 38860 found at 2s
Seconds: 2, Total Iterations: 300, Iteration per second: 150.000000, Best solution: 38862 found at 2s
Seconds: 2, Total Iterations: 400, Iteration per second: 200.000000, Best solution: 38878 found at 2s
Seconds: 3, Total Iterations: 500, Iteration per second: 166.666667, Best solution: 38943 found at 3s
Seconds: 3, Total Iterations: 600, Iteration per second: 200.000000, Best solution: 38954 found at 3s
Seconds: 3, Total Iterations: 700, Iteration per second: 233.333333, Best solution: 38957 found at 3s
Seconds: 4, Total Iterations: 800, Iteration per second: 200.000000, Best solution: 38958 found at 4s
Seconds: 4, Total Iterations: 900, Iteration per second: 225.000000, Best solution: 38958 found at 4s
Seconds: 4, Total Iterations: 1000, Iteration per second: 250.000000, Best solution: 38959 found at 4s
Seconds: 5, Total Iterations: 1100, Iteration per second: 220.000000, Best solution: 38959 found at 4s
Seconds: 5, Total Iterations: 1200, Iteration per second: 240.000000, Best solution: 38959 found at 4s
Seconds: 5, Total Iterations: 1300, Iteration per second: 260.000000, Best solution: 38959 found at 4s
Seconds: 6, Total Iterations: 1400, Iteration per second: 233.333333, Best solution: 38959 found at 4s
Seconds: 6, Total Iterations: 1500, Iteration per second: 250.000000, Best solution: 38959 found at 4s
Seconds: 7, Total Iterations: 1600, Iteration per second: 228.571429, Best solution: 38959 found at 4s
Seconds: 7, Total Iterations: 1700, Iteration per second: 242.857143, Best solution: 38961 found at 7s
Seconds: 7, Total Iterations: 1800, Iteration per second: 257.142857, Best solution: 38961 found at 7s
Seconds: 8, Total Iterations: 1900, Iteration per second: 237.500000, Best solution: 38961 found at 7s
Seconds: 8, Total Iterations: 2000, Iteration per second: 250.000000, Best solution: 38961 found at 7s
Seconds: 9, Total Iterations: 2100, Iteration per second: 233.333333, Best solution: 38961 found at 7s
Seconds: 9, Total Iterations: 2200, Iteration per second: 244.444444, Best solution: 38962 found at 9s
Seconds: 9, Total Iterations: 2300, Iteration per second: 255.555556, Best solution: 38962 found at 9s
Seconds: 10, Total Iterations: 2400, Iteration per second: 240.000000, Best solution: 38964 found at 9s
Seconds: 10, Total Iterations: 2500, Iteration per second: 250.000000, Best solution: 38964 found at 9s
Seconds: 11, Total Iterations: 2600, Iteration per second: 236.363636, Best solution: 38964 found at 9s
Seconds: 11, Total Iterations: 2700, Iteration per second: 245.454545, Best solution: 38964 found at 9s
Seconds: 11, Total Iterations: 2800, Iteration per second: 254.545455, Best solution: 38964 found at 9s
Seconds: 12, Total Iterations: 2900, Iteration per second: 241.666667, Best solution: 38964 found at 9s
Seconds: 12, Total Iterations: 3000, Iteration per second: 250.000000, Best solution: 38964 found at 9s
Seconds: 13, Total Iterations: 3100, Iteration per second: 238.461538, Best solution: 38964 found at 9s
Seconds: 13, Total Iterations: 3200, Iteration per second: 246.153846, Best solution: 38964 found at 9s
Seconds: 14, Total Iterations: 3300, Iteration per second: 235.714286, Best solution: 38964 found at 9s
Seconds: 14, Total Iterations: 3400, Iteration per second: 242.857143, Best solution: 38964 found at 9s
Seconds: 14, Total Iterations: 3500, Iteration per second: 250.000000, Best solution: 38964 found at 9s
Seconds: 15, Total Iterations: 3600, Iteration per second: 240.000000, Best solution: 38964 found at 9s
Seconds: 15, Total Iterations: 3700, Iteration per second: 246.666667, Best solution: 38964 found at 9s
Seconds: 16, Total Iterations: 3800, Iteration per second: 237.500000, Best solution: 38964 found at 9s
Seconds: 16, Total Iterations: 3900, Iteration per second: 243.750000, Best solution: 38964 found at 9s
Seconds: 17, Total Iterations: 4000, Iteration per second: 235.294118, Best solution: 38964 found at 9s
Seconds: 17, Total Iterations: 4100, Iteration per second: 241.176471, Best solution: 38965 found at 17s
Seconds: 17, Total Iterations: 4200, Iteration per second: 247.058824, Best solution: 38965 found at 17s
Seconds: 18, Total Iterations: 4300, Iteration per second: 238.888889, Best solution: 38965 found at 17s
Seconds: 18, Total Iterations: 4400, Iteration per second: 244.444444, Best solution: 38965 found at 17s
Seconds: 19, Total Iterations: 4500, Iteration per second: 236.842105, Best solution: 38965 found at 17s
Seconds: 19, Total Iterations: 4600, Iteration per second: 242.105263, Best solution: 38965 found at 17s
Seconds: 20, Total Iterations: 4700, Iteration per second: 235.000000, Best solution: 38966 found at 19s
Seconds: 20, Total Iterations: 4800, Iteration per second: 240.000000, Best solution: 38966 found at 19s
Seconds: 20, Total Iterations: 4900, Iteration per second: 245.000000, Best solution: 38966 found at 19s
Seconds: 21, Total Iterations: 5000, Iteration per second: 238.095238, Best solution: 38966 found at 19s
Seconds: 21, Total Iterations: 5100, Iteration per second: 242.857143, Best solution: 38966 found at 19s
Seconds: 22, Total Iterations: 5200, Iteration per second: 236.363636, Best solution: 38966 found at 19s
Seconds: 22, Total Iterations: 5300, Iteration per second: 240.909091, Best solution: 38966 found at 19s
Seconds: 23, Total Iterations: 5400, Iteration per second: 234.782609, Best solution: 38966 found at 19s
Seconds: 23, Total Iterations: 5500, Iteration per second: 239.130435, Best solution: 38966 found at 19s
Seconds: 23, Total Iterations: 5600, Iteration per second: 243.478261, Best solution: 38966 found at 19s
Seconds: 24, Total Iterations: 5700, Iteration per second: 237.500000, Best solution: 38966 found at 19s
Seconds: 24, Total Iterations: 5800, Iteration per second: 241.666667, Best solution: 38966 found at 19s
Seconds: 25, Total Iterations: 5900, Iteration per second: 236.000000, Best solution: 38966 found at 19s
Seconds: 25, Total Iterations: 6000, Iteration per second: 240.000000, Best solution: 38966 found at 19s
Seconds: 26, Total Iterations: 6100, Iteration per second: 234.615385, Best solution: 38966 found at 19s
Seconds: 26, Total Iterations: 6200, Iteration per second: 238.461538, Best solution: 38966 found at 19s
Seconds: 27, Total Iterations: 6300, Iteration per second: 233.333333, Best solution: 38966 found at 19s
Seconds: 27, Total Iterations: 6400, Iteration per second: 237.037037, Best solution: 38966 found at 19s
Seconds: 27, Total Iterations: 6500, Iteration per second: 240.740741, Best solution: 38966 found at 19s
Seconds: 28, Total Iterations: 6600, Iteration per second: 235.714286, Best solution: 38966 found at 19s
Seconds: 28, Total Iterations: 6700, Iteration per second: 239.285714, Best solution: 38966 found at 19s
Seconds: 29, Total Iterations: 6800, Iteration per second: 234.482759, Best solution: 38966 found at 19s
Seconds: 29, Total Iterations: 6900, Iteration per second: 237.931034, Best solution: 38966 found at 19s
Seconds: 30, Total Iterations: 7000, Iteration per second: 233.333333, Best solution: 38966 found at 19s
