Running GRASP algorithm...
Running with 31 threads (Available processors: 31).
Seconds: 0, Total Iterations: 100, Iteration per second: Infinity, Best solution: 271421 found at 0s
Seconds: 3, Total Iterations: 9200, Iteration per second: 3066.666667, Best solution: 271711 found at 3s
Seconds: 3, Total Iterations: 9300, Iteration per second: 3100.000000, Best solution: 271711 found at 3s
Seconds: 3, Total Iterations: 9400, Iteration per second: 3133.333333, Best solution: 271711 found at 3s
Seconds: 3, Total Iterations: 9500, Iteration per second: 3166.666667, Best solution: 271711 found at 3s
Seconds: 3, Total Iterations: 9600, Iteration per second: 3200.000000, Best solution: 271711 found at 3s
Seconds: 3, Total Iterations: 9700, Iteration per second: 3233.333333, Best solution: 271711 found at 3s
Seconds: 3, Total Iterations: 9800, Iteration per second: 3266.666667, Best solution: 271711 found at 3s
Seconds: 3, Total Iterations: 9900, Iteration per second: 3300.000000, Best solution: 271711 found at 3s
Seconds: 3, Total Iterations: 10000, Iteration per second: 3333.333333, Best solution: 271711 found at 3s
Seconds: 3, Total Iterations: 10100, Iteration per second: 3366.666667, Best solution: 271711 found at 3s
Seconds: 3, Total Iterations: 10200, Iteration per second: 3400.000000, Best solution: 271711 found at 3s
Seconds: 3, Total Iterations: 10300, Iteration per second: 3433.333333, Best solution: 271711 found at 3s
Seconds: 3, Total Iterations: 10400, Iteration per second: 3466.666667, Best solution: 271711 found at 3s
Seconds: 3, Total Iterations: 10500, Iteration per second: 3500.000000, Best solution: 271711 found at 3s
Seconds: 3, Total Iterations: 10600, Iteration per second: 3533.333333, Best solution: 271711 found at 3s
Seconds: 3, Total Iterations: 10700, Iteration per second: 3566.666667, Best solution: 271711 found at 3s
Seconds: 3, Total Iterations: 10800, Iteration per second: 3600.000000, Best solution: 271711 found at 3s
Seconds: 3, Total Iterations: 10900, Iteration per second: 3633.333333, Best solution: 271711 found at 3s
Seconds: 3, Total Iterations: 11000, Iteration per second: 3666.666667, Best solution: 271711 found at 3s
Seconds: 3, Total Iterations: 11100, Iteration per second: 3700.000000, Best solution: 271711 found at 3s
Seconds: 3, Total Iterations: 11200, Iteration per second: 3733.333333, Best solution: 271711 found at 3s
Seconds: 3, Total Iterations: 11300, Iteration per second: 3766.666667, Best solution: 271711 found at 3s
Seconds: 3, Total Iterations: 11400, Iteration per second: 3800.000000, Best solution: 271711 found at 3s
Seconds: 3, Total Iterations: 11500, Iteration per second: 3833.333333, Best solution: 271711 found at 3s
Seconds: 3, Total Iterations: 11600, Iteration per second: 3866.666667, Best solution: 271711 found at 3s
Seconds: 3, Total Iterations: 11700, Iteration per second: 3900.000000, Best solution: 271711 found at 3s
Seconds: 3, Total Iterations: 11800, Iteration per second: 3933.333333, Best solution: 271711 found at 3s
Seconds: 3, Total Iterations: 11900, Iteration per second: 3966.666667, Best solution: 271711 found at 3s
Seconds: 3, Total Iterations: 12000, Iteration per second: 4000.000000, Best solution: 271711 found at 3s
Seconds: 3, Total Iterations: 12100, Iteration per second: 4033.333333, Best solution: 271711 found at 3s
Seconds: 3, Total Iterations: 12200, Iteration per second: 4066.666667, Best solution: 271711 found at 3s
Seconds: 3, Total Iterations: 12300, Iteration per second: 4100.000000, Best solution: 271711 found at 3s
Seconds: 3, Total Iterations: 12400, Iteration per second: 4133.333333, Best solution: 271711 found at 3s
Seconds: 3, Total Iterations: 12500, Iteration per second: 4166.666667, Best solution: 271711 found at 3s
Seconds: 3, Total Iterations: 12600, Iteration per second: 4200.000000, Best solution: 271711 found at 3s
Seconds: 3, Total Iterations: 12700, Iteration per second: 4233.333333, Best solution: 271711 found at 3s
Seconds: 3, Total Iterations: 12800, Iteration per second: 4266.666667, Best solution: 271711 found at 3s
Seconds: 3, Total Iterations: 12900, Iteration per second: 4300.000000, Best solution: 271711 found at 3s
Seconds: 3, Total Iterations: 13000, Iteration per second: 4333.333333, Best solution: 271711 found at 3s
Seconds: 3, Total Iterations: 13100, Iteration per second: 4366.666667, Best solution: 271711 found at 3s
Seconds: 3, Total Iterations: 13200, Iteration per second: 4400.000000, Best solution: 271711 found at 3s
Seconds: 3, Total Iterations: 13300, Iteration per second: 4433.333333, Best solution: 271711 found at 3s
Seconds: 3, Total Iterations: 13400, Iteration per second: 4466.666667, Best solution: 271711 found at 3s
Seconds: 3, Total Iterations: 13500, Iteration per second: 4500.000000, Best solution: 271711 found at 3s
Seconds: 3, Total Iterations: 13600, Iteration per second: 4533.333333, Best solution: 271711 found at 3s
Seconds: 3, Total Iterations: 13700, Iteration per second: 4566.666667, Best solution: 271711 found at 3s
Seconds: 3, Total Iterations: 13800, Iteration per second: 4600.000000, Best solution: 271711 found at 3s
Seconds: 3, Total Iterations: 13900, Iteration per second: 4633.333333, Best solution: 271711 found at 3s
Seconds: 3, Total Iterations: 14000, Iteration per second: 4666.666667, Best solution: 271711 found at 3s
Seconds: 3, Total Iterations: 14100, Iteration per second: 4700.000000, Best solution: 271711 found at 3s
Seconds: 3, Total Iterations: 14200, Iteration per second: 4733.333333, Best solution: 271711 found at 3s
Seconds: 3, Total Iterations: 14300, Iteration per second: 4766.666667, Best solution: 271711 found at 3s
Seconds: 4, Total Iterations: 14400, Iteration per second: 3600.000000, Best solution: 271711 found at 3s
Seconds: 4, Total Iterations: 14500, Iteration per second: 3625.000000, Best solution: 271711 found at 3s
Seconds: 4, Total Iterations: 14600, Iteration per second: 3650.000000, Best solution: 271711 found at 3s
Seconds: 4, Total Iterations: 14700, Iteration per second: 3675.000000, Best solution: 271711 found at 3s
Seconds: 4, Total Iterations: 14800, Iteration per second: 3700.000000, Best solution: 271711 found at 3s
Seconds: 4, Total Iterations: 14900, Iteration per second: 3725.000000, Best solution: 271711 found at 3s
Seconds: 4, Total Iterations: 15000, Iteration per second: 3750.000000, Best solution: 271711 found at 3s
Seconds: 4, Total Iterations: 15100, Iteration per second: 3775.000000, Best solution: 271711 found at 3s
Seconds: 4, Total Iterations: 15200, Iteration per second: 3800.000000, Best solution: 271711 found at 3s
Seconds: 4, Total Iterations: 15300, Iteration per second: 3825.000000, Best solution: 271711 found at 3s
Seconds: 4, Total Iterations: 15400, Iteration per second: 3850.000000, Best solution: 271711 found at 3s
Seconds: 4, Total Iterations: 15500, Iteration per second: 3875.000000, Best solution: 271711 found at 3s
Seconds: 4, Total Iterations: 15600, Iteration per second: 3900.000000, Best solution: 271711 found at 3s
Seconds: 4, Total Iterations: 15700, Iteration per second: 3925.000000, Best solution: 271711 found at 3s
Seconds: 4, Total Iterations: 15800, Iteration per second: 3950.000000, Best solution: 271711 found at 3s
Seconds: 4, Total Iterations: 15900, Iteration per second: 3975.000000, Best solution: 271711 found at 3s
Seconds: 4, Total Iterations: 16000, Iteration per second: 4000.000000, Best solution: 271711 found at 3s
Seconds: 4, Total Iterations: 16100, Iteration per second: 4025.000000, Best solution: 271711 found at 3s
Seconds: 4, Total Iterations: 16200, Iteration per second: 4050.000000, Best solution: 271711 found at 3s
Seconds: 4, Total Iterations: 16300, Iteration per second: 4075.000000, Best solution: 271711 found at 3s
Seconds: 4, Total Iterations: 16400, Iteration per second: 4100.000000, Best solution: 271711 found at 3s
Seconds: 4, Total Iterations: 16500, Iteration per second: 4125.000000, Best solution: 271711 found at 3s
Seconds: 4, Total Iterations: 16600, Iteration per second: 4150.000000, Best solution: 271711 found at 3s
Seconds: 4, Total Iterations: 16700, Iteration per second: 4175.000000, Best solution: 271711 found at 3s
Seconds: 4, Total Iterations: 16800, Iteration per second: 4200.000000, Best solution: 271711 found at 3s
Seconds: 4, Total Iterations: 16900, Iteration per second: 4225.000000, Best solution: 271711 found at 3s
Seconds: 4, Total Iterations: 17000, Iteration per second: 4250.000000, Best solution: 271711 found at 3s
Seconds: 4, Total Iterations: 17100, Iteration per second: 4275.000000, Best solution: 271711 found at 3s
Seconds: 4, Total Iterations: 17200, Iteration per second: 4300.000000, Best solution: 271711 found at 3s
Seconds: 4, Total Iterations: 17300, Iteration per second: 4325.000000, Best solution: 271711 found at 3s
Seconds: 4, Total Iterations: 17400, Iteration per second: 4350.000000, Best solution: 271711 found at 3s
Seconds: 4, Total Iterations: 17500, Iteration per second: 4375.000000, Best solution: 271711 found at 3s
Seconds: 4, Total Iterations: 17600, Iteration per second: 4400.000000, Best solution: 271711 found at 3s
Seconds: 4, Total Iterations: 17700, Iteration per second: 4425.000000, Best solution: 271711 found at 3s
Seconds: 4, Total Iterations: 17800, Iteration per second: 4450.000000, Best solution: 271711 found at 3s
Seconds: 4, Total Iterations: 17900, Iteration per second: 4475.000000, Best solution: 271711 found at 3s
Seconds: 4, Total Iterations: 18000, Iteration per second: 4500.000000, Best solution: 271711 found at 3s
Seconds: 4, Total Iterations: 18100, Iteration per second: 4525.000000, Best solution: 271711 found at 3s
Seconds: 4, Total Iterations: 18200, Iteration per second: 4550.000000, Best solution: 271711 found at 3s
Seconds: 4, Total Iterations: 18300, Iteration per second: 4575.000000, Best solution: 271711 found at 3s
Seconds: 4, Total Iterations: 18400, Iteration per second: 4600.000000, Best solution: 271711 found at 3s
Seconds: 4, Total Iterations: 18500, Iteration per second: 4625.000000, Best solution: 271711 found at 3s
Seconds: 4, Total Iterations: 18600, Iteration per second: 4650.000000, Best solution: 271711 found at 3s
Seconds: 4, Total Iterations: 18700, Iteration per second: 4675.000000, Best solution: 271711 found at 3s
Seconds: 4, Total Iterations: 18800, Iteration per second: 4700.000000, Best solution: 271711 found at 3s
Seconds: 4, Total Iterations: 18900, Iteration per second: 4725.000000, Best solution: 271711 found at 3s
Seconds: 4, Total Iterations: 19000, Iteration per second: 4750.000000, Best solution: 271711 found at 3s
Seconds: 4, Total Iterations: 19100, Iteration per second: 4775.000000, Best solution: 271711 found at 3s
Seconds: 4, Total Iterations: 19200, Iteration per second: 4800.000000, Best solution: 271711 found at 3s
Seconds: 4, Total Iterations: 19300, Iteration per second: 4825.000000, Best solution: 271711 found at 3s
Seconds: 4, Total Iterations: 19400, Iteration per second: 4850.000000, Best solution: 271711 found at 3s
Seconds: 4, Total Iterations: 19500, Iteration per second: 4875.000000, Best solution: 271711 found at 3s
Seconds: 4, Total Iterations: 19600, Iteration per second: 4900.000000, Best solution: 271711 found at 3s
Seconds: 4, Total Iterations: 19700, Iteration per second: 4925.000000, Best solution: 271711 found at 3s
Seconds: 4, Total Iterations: 19800, Iteration per second: 4950.000000, Best solution: 271711 found at 3s
Seconds: 4, Total Iterations: 19900, Iteration per second: 4975.000000, Best solution: 271711 found at 3s
Seconds: 4, Total Iterations: 20000, Iteration per second: 5000.000000, Best solution: 271711 found at 3s
Seconds: 4, Total Iterations: 20100, Iteration per second: 5025.000000, Best solution: 271711 found at 3s
Seconds: 4, Total Iterations: 20200, Iteration per second: 5050.000000, Best solution: 271711 found at 3s
Seconds: 4, Total Iterations: 20300, Iteration per second: 5075.000000, Best solution: 271711 found at 3s
Seconds: 4, Total Iterations: 20400, Iteration per second: 5100.000000, Best solution: 271711 found at 3s
Seconds: 4, Total Iterations: 20500, Iteration per second: 5125.000000, Best solution: 271711 found at 3s
Seconds: 5, Total Iterations: 20600, Iteration per second: 4120.000000, Best solution: 271711 found at 3s
Seconds: 5, Total Iterations: 20700, Iteration per second: 4140.000000, Best solution: 271711 found at 3s
Seconds: 5, Total Iterations: 20800, Iteration per second: 4160.000000, Best solution: 271711 found at 3s
Seconds: 5, Total Iterations: 20900, Iteration per second: 4180.000000, Best solution: 271711 found at 3s
Seconds: 5, Total Iterations: 21000, Iteration per second: 4200.000000, Best solution: 271711 found at 3s
Seconds: 5, Total Iterations: 21100, Iteration per second: 4220.000000, Best solution: 271711 found at 3s
Seconds: 5, Total Iterations: 21200, Iteration per second: 4240.000000, Best solution: 271711 found at 3s
Seconds: 5, Total Iterations: 21300, Iteration per second: 4260.000000, Best solution: 271711 found at 3s
Seconds: 5, Total Iterations: 21400, Iteration per second: 4280.000000, Best solution: 271711 found at 3s
Seconds: 5, Total Iterations: 21500, Iteration per second: 4300.000000, Best solution: 271711 found at 3s
Seconds: 5, Total Iterations: 21600, Iteration per second: 4320.000000, Best solution: 271711 found at 3s
Seconds: 5, Total Iterations: 21700, Iteration per second: 4340.000000, Best solution: 271711 found at 3s
Seconds: 5, Total Iterations: 21800, Iteration per second: 4360.000000, Best solution: 271711 found at 3s
Seconds: 5, Total Iterations: 21900, Iteration per second: 4380.000000, Best solution: 271711 found at 3s
Seconds: 5, Total Iterations: 22000, Iteration per second: 4400.000000, Best solution: 271711 found at 3s
Seconds: 5, Total Iterations: 22100, Iteration per second: 4420.000000, Best solution: 271711 found at 3s
Seconds: 5, Total Iterations: 22200, Iteration per second: 4440.000000, Best solution: 271711 found at 3s
Seconds: 5, Total Iterations: 22300, Iteration per second: 4460.000000, Best solution: 271711 found at 3s
Seconds: 5, Total Iterations: 22400, Iteration per second: 4480.000000, Best solution: 271711 found at 3s
Seconds: 5, Total Iterations: 22500, Iteration per second: 4500.000000, Best solution: 271711 found at 3s
Seconds: 5, Total Iterations: 22600, Iteration per second: 4520.000000, Best solution: 271711 found at 3s
Seconds: 5, Total Iterations: 22700, Iteration per second: 4540.000000, Best solution: 271711 found at 3s
Seconds: 5, Total Iterations: 22800, Iteration per second: 4560.000000, Best solution: 271711 found at 3s
Seconds: 5, Total Iterations: 22900, Iteration per second: 4580.000000, Best solution: 271711 found at 3s
Seconds: 5, Total Iterations: 23000, Iteration per second: 4600.000000, Best solution: 271711 found at 3s
Seconds: 5, Total Iterations: 23100, Iteration per second: 4620.000000, Best solution: 271711 found at 3s
Seconds: 5, Total Iterations: 23200, Iteration per second: 4640.000000, Best solution: 271711 found at 3s
Seconds: 5, Total Iterations: 23300, Iteration per second: 4660.000000, Best solution: 271711 found at 3s
Seconds: 5, Total Iterations: 23400, Iteration per second: 4680.000000, Best solution: 271711 found at 3s
Seconds: 5, Total Iterations: 23500, Iteration per second: 4700.000000, Best solution: 271711 found at 3s
Seconds: 5, Total Iterations: 23600, Iteration per second: 4720.000000, Best solution: 271711 found at 3s
Seconds: 5, Total Iterations: 23700, Iteration per second: 4740.000000, Best solution: 271711 found at 3s
Seconds: 5, Total Iterations: 23800, Iteration per second: 4760.000000, Best solution: 271711 found at 3s
Seconds: 5, Total Iterations: 23900, Iteration per second: 4780.000000, Best solution: 271711 found at 3s
Seconds: 5, Total Iterations: 24000, Iteration per second: 4800.000000, Best solution: 271711 found at 3s
Seconds: 5, Total Iterations: 24100, Iteration per second: 4820.000000, Best solution: 271711 found at 3s
Seconds: 5, Total Iterations: 24200, Iteration per second: 4840.000000, Best solution: 271711 found at 3s
Seconds: 5, Total Iterations: 24300, Iteration per second: 4860.000000, Best solution: 271711 found at 3s
Seconds: 5, Total Iterations: 24400, Iteration per second: 4880.000000, Best solution: 271711 found at 3s
Seconds: 5, Total Iterations: 24500, Iteration per second: 4900.000000, Best solution: 271711 found at 3s
Seconds: 5, Total Iterations: 24600, Iteration per second: 4920.000000, Best solution: 271711 found at 3s
Seconds: 5, Total Iterations: 24700, Iteration per second: 4940.000000, Best solution: 271711 found at 3s
Seconds: 5, Total Iterations: 24800, Iteration per second: 4960.000000, Best solution: 271711 found at 3s
Seconds: 5, Total Iterations: 24900, Iteration per second: 4980.000000, Best solution: 271711 found at 3s
Seconds: 5, Total Iterations: 25000, Iteration per second: 5000.000000, Best solution: 271711 found at 3s
Seconds: 5, Total Iterations: 25100, Iteration per second: 5020.000000, Best solution: 271711 found at 3s
Seconds: 5, Total Iterations: 25200, Iteration per second: 5040.000000, Best solution: 271711 found at 3s
Seconds: 5, Total Iterations: 25300, Iteration per second: 5060.000000, Best solution: 271711 found at 3s
Seconds: 5, Total Iterations: 25400, Iteration per second: 5080.000000, Best solution: 271711 found at 3s
Seconds: 5, Total Iterations: 25500, Iteration per second: 5100.000000, Best solution: 271711 found at 3s
Seconds: 5, Total Iterations: 25600, Iteration per second: 5120.000000, Best solution: 271711 found at 3s
Seconds: 5, Total Iterations: 25700, Iteration per second: 5140.000000, Best solution: 271711 found at 3s
Seconds: 5, Total Iterations: 25800, Iteration per second: 5160.000000, Best solution: 271711 found at 3s
Seconds: 5, Total Iterations: 25900, Iteration per second: 5180.000000, Best solution: 271711 found at 3s
Seconds: 5, Total Iterations: 26000, Iteration per second: 5200.000000, Best solution: 271711 found at 3s
Seconds: 5, Total Iterations: 26100, Iteration per second: 5220.000000, Best solution: 271711 found at 3s
Seconds: 5, Total Iterations: 26200, Iteration per second: 5240.000000, Best solution: 271711 found at 3s
Seconds: 5, Total Iterations: 26300, Iteration per second: 5260.000000, Best solution: 271711 found at 3s
Seconds: 5, Total Iterations: 26400, Iteration per second: 5280.000000, Best solution: 271711 found at 3s
Seconds: 5, Total Iterations: 26500, Iteration per second: 5300.000000, Best solution: 271711 found at 3s
Seconds: 5, Total Iterations: 26600, Iteration per second: 5320.000000, Best solution: 271711 found at 3s
Seconds: 5, Total Iterations: 26700, Iteration per second: 5340.000000, Best solution: 271711 found at 3s
Seconds: 5, Total Iterations: 26800, Iteration per second: 5360.000000, Best solution: 271711 found at 3s
Seconds: 6, Total Iterations: 26900, Iteration per second: 4483.333333, Best solution: 271711 found at 3s
Seconds: 6, Total Iterations: 27000, Iteration per second: 4500.000000, Best solution: 271711 found at 3s
Seconds: 6, Total Iterations: 27100, Iteration per second: 4516.666667, Best solution: 271711 found at 3s
Seconds: 6, Total Iterations: 27200, Iteration per second: 4533.333333, Best solution: 271711 found at 3s
Seconds: 6, Total Iterations: 27300, Iteration per second: 4550.000000, Best solution: 271711 found at 3s
Seconds: 6, Total Iterations: 27400, Iteration per second: 4566.666667, Best solution: 271711 found at 3s
Seconds: 6, Total Iterations: 27500, Iteration per second: 4583.333333, Best solution: 271711 found at 3s
Seconds: 6, Total Iterations: 27600, Iteration per second: 4600.000000, Best solution: 271711 found at 3s
Seconds: 6, Total Iterations: 27700, Iteration per second: 4616.666667, Best solution: 271711 found at 3s
Seconds: 6, Total Iterations: 27800, Iteration per second: 4633.333333, Best solution: 271711 found at 3s
Seconds: 6, Total Iterations: 27900, Iteration per second: 4650.000000, Best solution: 271711 found at 3s
Seconds: 6, Total Iterations: 28000, Iteration per second: 4666.666667, Best solution: 271711 found at 3s
Seconds: 6, Total Iterations: 28100, Iteration per second: 4683.333333, Best solution: 271711 found at 3s
Seconds: 6, Total Iterations: 28200, Iteration per second: 4700.000000, Best solution: 271711 found at 3s
Seconds: 6, Total Iterations: 28300, Iteration per second: 4716.666667, Best solution: 271711 found at 3s
Seconds: 6, Total Iterations: 28400, Iteration per second: 4733.333333, Best solution: 271711 found at 3s
Seconds: 6, Total Iterations: 28500, Iteration per second: 4750.000000, Best solution: 271711 found at 3s
Seconds: 6, Total Iterations: 28600, Iteration per second: 4766.666667, Best solution: 271711 found at 3s
Seconds: 6, Total Iterations: 28700, Iteration per second: 4783.333333, Best solution: 271711 found at 3s
Seconds: 6, Total Iterations: 28800, Iteration per second: 4800.000000, Best solution: 271711 found at 3s
Seconds: 6, Total Iterations: 28900, Iteration per second: 4816.666667, Best solution: 271711 found at 3s
Seconds: 6, Total Iterations: 29000, Iteration per second: 4833.333333, Best solution: 271711 found at 3s
