Running GRASP algorithm...
Running with 31 threads (Available processors: 31).
Seconds: 1, Total Iterations: 100, Iteration per second: 100.000000, Best solution: 1143988 found at 1s
Seconds: 2, Total Iterations: 200, Iteration per second: 100.000000, Best solution: 1164676 found at 2s
Seconds: 2, Total Iterations: 300, Iteration per second: 150.000000, Best solution: 1185992 found at 2s
Seconds: 2, Total Iterations: 400, Iteration per second: 200.000000, Best solution: 1189570 found at 2s
Seconds: 2, Total Iterations: 500, Iteration per second: 250.000000, Best solution: 1190406 found at 2s
Seconds: 2, Total Iterations: 600, Iteration per second: 300.000000, Best solution: 1193802 found at 2s
Seconds: 2, Total Iterations: 700, Iteration per second: 350.000000, Best solution: 1196074 found at 2s
Seconds: 2, Total Iterations: 800, Iteration per second: 400.000000, Best solution: 1196288 found at 2s
Seconds: 2, Total Iterations: 900, Iteration per second: 450.000000, Best solution: 1197595 found at 2s
Seconds: 2, Total Iterations: 1000, Iteration per second: 500.000000, Best solution: 1200838 found at 2s
Seconds: 2, Total Iterations: 1100, Iteration per second: 550.000000, Best solution: 1200838 found at 2s
Seconds: 2, Total Iterations: 1200, Iteration per second: 600.000000, Best solution: 1200838 found at 2s
Seconds: 2, Total Iterations: 1300, Iteration per second: 650.000000, Best solution: 1201925 found at 2s
Seconds: 2, Total Iterations: 1400, Iteration per second: 700.000000, Best solution: 1202155 found at 2s
Seconds: 2, Total Iterations: 1500, Iteration per second: 750.000000, Best solution: 1202679 found at 2s
Seconds: 2, Total Iterations: 1600, Iteration per second: 800.000000, Best solution: 1202956 found at 2s
Seconds: 3, Total Iterations: 1700, Iteration per second: 566.666667, Best solution: 1205003 found at 2s
Seconds: 3, Total Iterations: 1800, Iteration per second: 600.000000, Best solution: 1206029 found at 3s
Seconds: 3, Total Iterations: 1900, Iteration per second: 633.333333, Best solution: 1206030 found at 3s
Seconds: 3, Total Iterations: 2000, Iteration per second: 666.666667, Best solution: 1216742 found at 3s
Seconds: 3, Total Iterations: 2100, Iteration per second: 700.000000, Best solution: 1216916 found at 3s
Seconds: 3, Total Iterations: 2200, Iteration per second: 733.333333, Best solution: 1216917 found at 3s
Seconds: 3, Total Iterations: 2300, Iteration per second: 766.666667, Best solution: 1217213 found at 3s
Seconds: 3, Total Iterations: 2400, Iteration per second: 800.000000, Best solution: 1217725 found at 3s
Seconds: 3, Total Iterations: 2500, Iteration per second: 833.333333, Best solution: 1217731 found at 3s
Seconds: 3, Total Iterations: 2600, Iteration per second: 866.666667, Best solution: 1217731 found at 3s
Seconds: 3, Total Iterations: 2700, Iteration per second: 900.000000, Best solution: 1217731 found at 3s
Seconds: 3, Total Iterations: 2800, Iteration per second: 933.333333, Best solution: 1217731 found at 3s
Seconds: 3, Total Iterations: 2900, Iteration per second: 966.666667, Best solution: 1217745 found at 3s
Seconds: 3, Total Iterations: 3000, Iteration per second: 1000.000000, Best solution: 1217745 found at 3s
Seconds: 3, Total Iterations: 3100, Iteration per second: 1033.333333, Best solution: 1217872 found at 3s
Seconds: 3, Total Iterations: 3200, Iteration per second: 1066.666667, Best solution: 1218752 found at 3s
Seconds: 3, Total Iterations: 3300, Iteration per second: 1100.000000, Best solution: 1218752 found at 3s
Seconds: 3, Total Iterations: 3400, Iteration per second: 1133.333333, Best solution: 1218752 found at 3s
Seconds: 3, Total Iterations: 3500, Iteration per second: 1166.666667, Best solution: 1218752 found at 3s
Seconds: 3, Total Iterations: 3600, Iteration per second: 1200.000000, Best solution: 1218752 found at 3s
Seconds: 3, Total Iterations: 3700, Iteration per second: 1233.333333, Best solution: 1218752 found at 3s
Seconds: 3, Total Iterations: 3800, Iteration per second: 1266.666667, Best solution: 1218752 found at 3s
Seconds: 4, Total Iterations: 3900, Iteration per second: 975.000000, Best solution: 1219526 found at 4s
Seconds: 4, Total Iterations: 4000, Iteration per second: 1000.000000, Best solution: 1219526 found at 4s
Seconds: 4, Total Iterations: 4100, Iteration per second: 1025.000000, Best solution: 1219533 found at 4s
Seconds: 4, Total Iterations: 4200, Iteration per second: 1050.000000, Best solution: 1219533 found at 4s
Seconds: 4, Total Iterations: 4300, Iteration per second: 1075.000000, Best solution: 1219533 found at 4s
Seconds: 4, Total Iterations: 4400, Iteration per second: 1100.000000, Best solution: 1219552 found at 4s
Seconds: 4, Total Iterations: 4500, Iteration per second: 1125.000000, Best solution: 1219554 found at 4s
Seconds: 4, Total Iterations: 4600, Iteration per second: 1150.000000, Best solution: 1219554 found at 4s
Seconds: 4, Total Iterations: 4700, Iteration per second: 1175.000000, Best solution: 1220964 found at 4s
Seconds: 4, Total Iterations: 4800, Iteration per second: 1200.000000, Best solution: 1220964 found at 4s
Seconds: 4, Total Iterations: 4900, Iteration per second: 1225.000000, Best solution: 1220964 found at 4s
Seconds: 4, Total Iterations: 5000, Iteration per second: 1250.000000, Best solution: 1220964 found at 4s
Seconds: 4, Total Iterations: 5100, Iteration per second: 1275.000000, Best solution: 1220964 found at 4s
Seconds: 4, Total Iterations: 5200, Iteration per second: 1300.000000, Best solution: 1220964 found at 4s
Seconds: 4, Total Iterations: 5300, Iteration per second: 1325.000000, Best solution: 1220964 found at 4s
Seconds: 4, Total Iterations: 5400, Iteration per second: 1350.000000, Best solution: 1221377 found at 4s
Seconds: 4, Total Iterations: 5500, Iteration per second: 1375.000000, Best solution: 1223056 found at 4s
Seconds: 4, Total Iterations: 5600, Iteration per second: 1400.000000, Best solution: 1223056 found at 4s
Seconds: 4, Total Iterations: 5700, Iteration per second: 1425.000000, Best solution: 1223056 found at 4s
Seconds: 4, Total Iterations: 5800, Iteration per second: 1450.000000, Best solution: 1223664 found at 4s
Seconds: 4, Total Iterations: 5900, Iteration per second: 1475.000000, Best solution: 1223664 found at 4s
Seconds: 4, Total Iterations: 6000, Iteration per second: 1500.000000, Best solution: 1223664 found at 4s
Seconds: 4, Total Iterations: 6100, Iteration per second: 1525.000000, Best solution: 1224107 found at 4s
Seconds: 4, Total Iterations: 6200, Iteration per second: 1550.000000, Best solution: 1224462 found at 4s
Seconds: 4, Total Iterations: 6300, Iteration per second: 1575.000000, Best solution: 1224462 found at 4s
Seconds: 5, Total Iterations: 6400, Iteration per second: 1280.000000, Best solution: 1224462 found at 4s
Seconds: 5, Total Iterations: 6500, Iteration per second: 1300.000000, Best solution: 1224462 found at 4s
Seconds: 5, Total Iterations: 6600, Iteration per second: 1320.000000, Best solution: 1224462 found at 4s
Seconds: 5, Total Iterations: 6700, Iteration per second: 1340.000000, Best solution: 1224462 found at 4s
Seconds: 5, Total Iterations: 6800, Iteration per second: 1360.000000, Best solution: 1224462 found at 4s
Seconds: 5, Total Iterations: 6900, Iteration per second: 1380.000000, Best solution: 1224462 found at 4s
Seconds: 5, Total Iterations: 7000, Iteration per second: 1400.000000, Best solution: 1224462 found at 4s
Seconds: 5, Total Iterations: 7100, Iteration per second: 1420.000000, Best solution: 1224462 found at 4s
Seconds: 5, Total Iterations: 7200, Iteration per second: 1440.000000, Best solution: 1224462 found at 4s
Seconds: 5, Total Iterations: 7300, Iteration per second: 1460.000000, Best solution: 1224462 found at 4s
Seconds: 5, Total Iterations: 7400, Iteration per second: 1480.000000, Best solution: 1225306 found at 5s
Seconds: 5, Total Iterations: 7500, Iteration per second: 1500.000000, Best solution: 1225306 found at 5s
Seconds: 5, Total Iterations: 7600, Iteration per second: 1520.000000, Best solution: 1225520 found at 5s
Seconds: 5, Total Iterations: 7700, Iteration per second: 1540.000000, Best solution: 1228908 found at 5s
Seconds: 5, Total Iterations: 7800, Iteration per second: 1560.000000, Best solution: 1229410 found at 5s
Seconds: 5, Total Iterations: 7900, Iteration per second: 1580.000000, Best solution: 1229850 found at 5s
Seconds: 5, Total Iterations: 8000, Iteration per second: 1600.000000, Best solution: 1229850 found at 5s
Seconds: 5, Total Iterations: 8100, Iteration per second: 1620.000000, Best solution: 1230542 found at 5s
Seconds: 5, Total Iterations: 8200, Iteration per second: 1640.000000, Best solution: 1230542 found at 5s
Seconds: 5, Total Iterations: 8300, Iteration per second: 1660.000000, Best solution: 1230714 found at 5s
Seconds: 5, Total Iterations: 8400, Iteration per second: 1680.000000, Best solution: 1230780 found at 5s
Seconds: 5, Total Iterations: 8500, Iteration per second: 1700.000000, Best solution: 1230780 found at 5s
Seconds: 5, Total Iterations: 8600, Iteration per second: 1720.000000, Best solution: 1230803 found at 5s
Seconds: 5, Total Iterations: 8700, Iteration per second: 1740.000000, Best solution: 1231683 found at 5s
Seconds: 6, Total Iterations: 8800, Iteration per second: 1466.666667, Best solution: 1231948 found at 6s
Seconds: 6, Total Iterations: 8900, Iteration per second: 1483.333333, Best solution: 1232147 found at 6s
Seconds: 6, Total Iterations: 9000, Iteration per second: 1500.000000, Best solution: 1232342 found at 6s
Seconds: 6, Total Iterations: 9100, Iteration per second: 1516.666667, Best solution: 1232342 found at 6s
Seconds: 6, Total Iterations: 9200, Iteration per second: 1533.333333, Best solution: 1232342 found at 6s
Seconds: 6, Total Iterations: 9300, Iteration per second: 1550.000000, Best solution: 1232343 found at 6s
Seconds: 6, Total Iterations: 9400, Iteration per second: 1566.666667, Best solution: 1232344 found at 6s
Seconds: 6, Total Iterations: 9500, Iteration per second: 1583.333333, Best solution: 1232344 found at 6s
Seconds: 6, Total Iterations: 9600, Iteration per second: 1600.000000, Best solution: 1232344 found at 6s
Seconds: 6, Total Iterations: 9700, Iteration per second: 1616.666667, Best solution: 1232344 found at 6s
Seconds: 6, Total Iterations: 9800, Iteration per second: 1633.333333, Best solution: 1232344 found at 6s
Seconds: 6, Total Iterations: 9900, Iteration per second: 1650.000000, Best solution: 1232344 found at 6s
Seconds: 6, Total Iterations: 10000, Iteration per second: 1666.666667, Best solution: 1232344 found at 6s
Seconds: 6, Total Iterations: 10100, Iteration per second: 1683.333333, Best solution: 1233254 found at 6s
Seconds: 6, Total Iterations: 10200, Iteration per second: 1700.000000, Best solution: 1233254 found at 6s
