Running GRASP algorithm...
Running with 31 threads (Available processors: 31).
Seconds: 2, Total Iterations: 100, Iteration per second: 50.000000, Best solution: 658207 found at 2s
Seconds: 3, Total Iterations: 200, Iteration per second: 66.666667, Best solution: 660409 found at 3s
Seconds: 3, Total Iterations: 300, Iteration per second: 100.000000, Best solution: 662537 found at 3s
Seconds: 4, Total Iterations: 400, Iteration per second: 100.000000, Best solution: 662543 found at 4s
Seconds: 5, Total Iterations: 500, Iteration per second: 100.000000, Best solution: 663318 found at 4s
Seconds: 5, Total Iterations: 600, Iteration per second: 120.000000, Best solution: 663318 found at 4s
Seconds: 6, Total Iterations: 700, Iteration per second: 116.666667, Best solution: 663874 found at 6s
Seconds: 7, Total Iterations: 800, Iteration per second: 114.285714, Best solution: 664120 found at 7s
Seconds: 7, Total Iterations: 900, Iteration per second: 128.571429, Best solution: 664157 found at 7s
Seconds: 8, Total Iterations: 1000, Iteration per second: 125.000000, Best solution: 664170 found at 8s
Seconds: 8, Total Iterations: 1100, Iteration per second: 137.500000, Best solution: 664211 found at 8s
Seconds: 9, Total Iterations: 1200, Iteration per second: 133.333333, Best solution: 664213 found at 9s
Seconds: 10, Total Iterations: 1300, Iteration per second: 130.000000, Best solution: 664298 found at 10s
Seconds: 10, Total Iterations: 1400, Iteration per second: 140.000000, Best solution: 664417 found at 10s
Seconds: 11, Total Iterations: 1500, Iteration per second: 136.363636, Best solution: 664439 found at 11s
Seconds: 11, Total Iterations: 1600, Iteration per second: 145.454545, Best solution: 664586 found at 11s
Seconds: 12, Total Iterations: 1700, Iteration per second: 141.666667, Best solution: 664586 found at 11s
Seconds: 12, Total Iterations: 1800, Iteration per second: 150.000000, Best solution: 664586 found at 11s
Seconds: 13, Total Iterations: 1900, Iteration per second: 146.153846, Best solution: 664783 found at 12s
Seconds: 13, Total Iterations: 2000, Iteration per second: 153.846154, Best solution: 664809 found at 13s
Seconds: 14, Total Iterations: 2100, Iteration per second: 150.000000, Best solution: 664809 found at 13s
Seconds: 14, Total Iterations: 2200, Iteration per second: 157.142857, Best solution: 664809 found at 13s
Seconds: 14, Total Iterations: 2300, Iteration per second: 164.285714, Best solution: 664809 found at 13s
Seconds: 15, Total Iterations: 2400, Iteration per second: 160.000000, Best solution: 664809 found at 13s
Seconds: 15, Total Iterations: 2500, Iteration per second: 166.666667, Best solution: 664809 found at 13s
Seconds: 16, Total Iterations: 2600, Iteration per second: 162.500000, Best solution: 664809 found at 13s
Seconds: 16, Total Iterations: 2700, Iteration per second: 168.750000, Best solution: 664815 found at 16s
Seconds: 17, Total Iterations: 2800, Iteration per second: 164.705882, Best solution: 664871 found at 16s
Seconds: 17, Total Iterations: 2900, Iteration per second: 170.588235, Best solution: 664871 found at 16s
Seconds: 18, Total Iterations: 3000, Iteration per second: 166.666667, Best solution: 664876 found at 17s
Seconds: 18, Total Iterations: 3100, Iteration per second: 172.222222, Best solution: 664876 found at 17s
Seconds: 18, Total Iterations: 3200, Iteration per second: 177.777778, Best solution: 664876 found at 17s
Seconds: 19, Total Iterations: 3300, Iteration per second: 173.684211, Best solution: 664876 found at 17s
Seconds: 19, Total Iterations: 3400, Iteration per second: 178.947368, Best solution: 664876 found at 17s
Seconds: 20, Total Iterations: 3500, Iteration per second: 175.000000, Best solution: 664876 found at 17s
Seconds: 20, Total Iterations: 3600, Iteration per second: 180.000000, Best solution: 664876 found at 17s
Seconds: 20, Total Iterations: 3700, Iteration per second: 185.000000, Best solution: 664876 found at 17s
