Running GRASP algorithm...
Seconds: 3, Iteration: 10, Iteration per second: 3.333333, Best solution: 384579 found at 3s
Seconds: 5, Iteration: 20, Iteration per second: 4.000000, Best solution: 386173 found at 5s
Seconds: 6, Iteration: 30, Iteration per second: 5.000000, Best solution: 387541 found at 5s
Seconds: 6, Iteration: 40, Iteration per second: 6.666667, Best solution: 388471 found at 6s
Seconds: 7, Iteration: 50, Iteration per second: 7.142857, Best solution: 388521 found at 7s
Seconds: 8, Iteration: 60, Iteration per second: 7.500000, Best solution: 389171 found at 8s
Seconds: 8, Iteration: 70, Iteration per second: 8.750000, Best solution: 389516 found at 8s
Seconds: 9, Iteration: 80, Iteration per second: 8.888889, Best solution: 389586 found at 9s
Seconds: 9, Iteration: 90, Iteration per second: 10.000000, Best solution: 389602 found at 9s
Seconds: 10, Iteration: 100, Iteration per second: 10.000000, Best solution: 389614 found at 10s
Seconds: 10, Iteration: 110, Iteration per second: 11.000000, Best solution: 389614 found at 10s
Seconds: 11, Iteration: 120, Iteration per second: 10.909091, Best solution: 389687 found at 11s
Seconds: 11, Iteration: 130, Iteration per second: 11.818182, Best solution: 389747 found at 11s
Seconds: 11, Iteration: 140, Iteration per second: 12.727273, Best solution: 389927 found at 11s
Seconds: 12, Iteration: 150, Iteration per second: 12.500000, Best solution: 389927 found at 11s
Seconds: 12, Iteration: 160, Iteration per second: 13.333333, Best solution: 389927 found at 11s
Seconds: 13, Iteration: 170, Iteration per second: 13.076923, Best solution: 389927 found at 11s
Seconds: 13, Iteration: 180, Iteration per second: 13.846154, Best solution: 389969 found at 13s
Seconds: 14, Iteration: 190, Iteration per second: 13.571429, Best solution: 389969 found at 13s
Seconds: 14, Iteration: 200, Iteration per second: 14.285714, Best solution: 389969 found at 13s
Seconds: 14, Iteration: 210, Iteration per second: 15.000000, Best solution: 389969 found at 13s
Seconds: 15, Iteration: 220, Iteration per second: 14.666667, Best solution: 389969 found at 13s
Seconds: 15, Iteration: 230, Iteration per second: 15.333333, Best solution: 389969 found at 13s
Seconds: 16, Iteration: 240, Iteration per second: 15.000000, Best solution: 389969 found at 13s
Seconds: 17, Iteration: 250, Iteration per second: 14.705882, Best solution: 390720 found at 17s
Seconds: 17, Iteration: 260, Iteration per second: 15.294118, Best solution: 391172 found at 17s
Seconds: 18, Iteration: 270, Iteration per second: 15.000000, Best solution: 391176 found at 18s
Seconds: 18, Iteration: 280, Iteration per second: 15.555556, Best solution: 391238 found at 18s
Seconds: 19, Iteration: 290, Iteration per second: 15.263158, Best solution: 391482 found at 18s
Seconds: 19, Iteration: 300, Iteration per second: 15.789474, Best solution: 391482 found at 18s
Seconds: 20, Iteration: 310, Iteration per second: 15.500000, Best solution: 391647 found at 20s
Seconds: 20, Iteration: 320, Iteration per second: 16.000000, Best solution: 391647 found at 20s
Seconds: 21, Iteration: 330, Iteration per second: 15.714286, Best solution: 391841 found at 21s
Seconds: 21, Iteration: 340, Iteration per second: 16.190476, Best solution: 392534 found at 21s
Seconds: 22, Iteration: 350, Iteration per second: 15.909091, Best solution: 392534 found at 21s
Seconds: 22, Iteration: 360, Iteration per second: 16.363636, Best solution: 392534 found at 21s
Seconds: 23, Iteration: 370, Iteration per second: 16.086957, Best solution: 392534 found at 21s
Seconds: 23, Iteration: 380, Iteration per second: 16.521739, Best solution: 392534 found at 21s
Seconds: 24, Iteration: 390, Iteration per second: 16.250000, Best solution: 392542 found at 23s
Seconds: 24, Iteration: 400, Iteration per second: 16.666667, Best solution: 392570 found at 24s
Seconds: 24, Iteration: 410, Iteration per second: 17.083333, Best solution: 392573 found at 24s
Seconds: 25, Iteration: 420, Iteration per second: 16.800000, Best solution: 392716 found at 25s
Seconds: 25, Iteration: 430, Iteration per second: 17.200000, Best solution: 392742 found at 25s
Seconds: 26, Iteration: 440, Iteration per second: 16.923077, Best solution: 392742 found at 25s
Seconds: 26, Iteration: 450, Iteration per second: 17.307692, Best solution: 392742 found at 25s
Seconds: 26, Iteration: 460, Iteration per second: 17.692308, Best solution: 392742 found at 25s
Seconds: 27, Iteration: 470, Iteration per second: 17.407407, Best solution: 392742 found at 25s
Seconds: 27, Iteration: 480, Iteration per second: 17.777778, Best solution: 392797 found at 27s
Seconds: 28, Iteration: 490, Iteration per second: 17.500000, Best solution: 392797 found at 27s
Seconds: 28, Iteration: 500, Iteration per second: 17.857143, Best solution: 392797 found at 27s
Seconds: 28, Iteration: 510, Iteration per second: 18.214286, Best solution: 392797 found at 27s
Seconds: 29, Iteration: 520, Iteration per second: 17.931034, Best solution: 392986 found at 29s
Seconds: 29, Iteration: 530, Iteration per second: 18.275862, Best solution: 393223 found at 29s
Seconds: 30, Iteration: 540, Iteration per second: 18.000000, Best solution: 393299 found at 30s
Seconds: 30, Iteration: 550, Iteration per second: 18.333333, Best solution: 393299 found at 30s
Seconds: 30, Iteration: 560, Iteration per second: 18.666667, Best solution: 393299 found at 30s
Seconds: 31, Iteration: 570, Iteration per second: 18.387097, Best solution: 393332 found at 31s
Seconds: 31, Iteration: 580, Iteration per second: 18.709677, Best solution: 393332 found at 31s
Seconds: 32, Iteration: 590, Iteration per second: 18.437500, Best solution: 393332 found at 31s
Seconds: 32, Iteration: 600, Iteration per second: 18.750000, Best solution: 393387 found at 32s
Seconds: 32, Iteration: 610, Iteration per second: 19.062500, Best solution: 393387 found at 32s
Seconds: 33, Iteration: 620, Iteration per second: 18.787879, Best solution: 393387 found at 32s
Seconds: 33, Iteration: 630, Iteration per second: 19.090909, Best solution: 393387 found at 32s
Seconds: 34, Iteration: 640, Iteration per second: 18.823529, Best solution: 393404 found at 34s
Seconds: 34, Iteration: 650, Iteration per second: 19.117647, Best solution: 393404 found at 34s
Seconds: 35, Iteration: 660, Iteration per second: 18.857143, Best solution: 393404 found at 34s
Seconds: 35, Iteration: 670, Iteration per second: 19.142857, Best solution: 393404 found at 34s
Seconds: 36, Iteration: 680, Iteration per second: 18.888889, Best solution: 393416 found at 35s
Seconds: 36, Iteration: 690, Iteration per second: 19.166667, Best solution: 393431 found at 36s
Seconds: 37, Iteration: 700, Iteration per second: 18.918919, Best solution: 393431 found at 36s
Seconds: 37, Iteration: 710, Iteration per second: 19.189189, Best solution: 393431 found at 36s
Seconds: 37, Iteration: 720, Iteration per second: 19.459459, Best solution: 393440 found at 37s
Seconds: 38, Iteration: 730, Iteration per second: 19.210526, Best solution: 393440 found at 37s
Seconds: 38, Iteration: 740, Iteration per second: 19.473684, Best solution: 393440 found at 37s
Seconds: 38, Iteration: 750, Iteration per second: 19.736842, Best solution: 393464 found at 38s
Seconds: 39, Iteration: 760, Iteration per second: 19.487179, Best solution: 393464 found at 38s
Seconds: 39, Iteration: 770, Iteration per second: 19.743590, Best solution: 393464 found at 38s
Seconds: 40, Iteration: 780, Iteration per second: 19.500000, Best solution: 393464 found at 38s
Seconds: 40, Iteration: 790, Iteration per second: 19.750000, Best solution: 393464 found at 38s
Seconds: 41, Iteration: 800, Iteration per second: 19.512195, Best solution: 393464 found at 38s
Seconds: 41, Iteration: 810, Iteration per second: 19.756098, Best solution: 393464 found at 38s
Seconds: 41, Iteration: 820, Iteration per second: 20.000000, Best solution: 393464 found at 38s
Seconds: 42, Iteration: 830, Iteration per second: 19.761905, Best solution: 393464 found at 38s
Seconds: 42, Iteration: 840, Iteration per second: 20.000000, Best solution: 393464 found at 38s
Seconds: 43, Iteration: 850, Iteration per second: 19.767442, Best solution: 393497 found at 43s
Seconds: 43, Iteration: 860, Iteration per second: 20.000000, Best solution: 393497 found at 43s
Seconds: 43, Iteration: 870, Iteration per second: 20.232558, Best solution: 393497 found at 43s
Seconds: 44, Iteration: 880, Iteration per second: 20.000000, Best solution: 393497 found at 43s
Seconds: 44, Iteration: 890, Iteration per second: 20.227273, Best solution: 393497 found at 43s
Seconds: 45, Iteration: 900, Iteration per second: 20.000000, Best solution: 393497 found at 43s
Seconds: 45, Iteration: 910, Iteration per second: 20.222222, Best solution: 393520 found at 45s
