Running GRASP algorithm...
Seconds: 1, Iteration: 10, Iteration per second: 10.000000, Best solution: 643805 found at 1s
Seconds: 2, Iteration: 20, Iteration per second: 10.000000, Best solution: 646433 found at 1s
Seconds: 2, Iteration: 30, Iteration per second: 15.000000, Best solution: 646881 found at 2s
Seconds: 3, Iteration: 40, Iteration per second: 13.333333, Best solution: 648232 found at 3s
Seconds: 4, Iteration: 50, Iteration per second: 12.500000, Best solution: 648232 found at 3s
Seconds: 4, Iteration: 60, Iteration per second: 15.000000, Best solution: 648503 found at 4s
Seconds: 5, Iteration: 70, Iteration per second: 14.000000, Best solution: 649007 found at 4s
Seconds: 5, Iteration: 80, Iteration per second: 16.000000, Best solution: 650235 found at 5s
Seconds: 5, Iteration: 90, Iteration per second: 18.000000, Best solution: 651452 found at 5s
Seconds: 6, Iteration: 100, Iteration per second: 16.666667, Best solution: 651952 found at 6s
Seconds: 6, Iteration: 110, Iteration per second: 18.333333, Best solution: 652250 found at 6s
Seconds: 6, Iteration: 120, Iteration per second: 20.000000, Best solution: 652564 found at 6s
Seconds: 7, Iteration: 130, Iteration per second: 18.571429, Best solution: 653672 found at 7s
Seconds: 7, Iteration: 140, Iteration per second: 20.000000, Best solution: 655201 found at 7s
Seconds: 8, Iteration: 150, Iteration per second: 18.750000, Best solution: 655633 found at 8s
Seconds: 8, Iteration: 160, Iteration per second: 20.000000, Best solution: 656005 found at 8s
Seconds: 8, Iteration: 170, Iteration per second: 21.250000, Best solution: 656851 found at 8s
Seconds: 9, Iteration: 180, Iteration per second: 20.000000, Best solution: 656851 found at 8s
Seconds: 9, Iteration: 190, Iteration per second: 21.111111, Best solution: 656964 found at 9s
Seconds: 9, Iteration: 200, Iteration per second: 22.222222, Best solution: 656964 found at 9s
Seconds: 10, Iteration: 210, Iteration per second: 21.000000, Best solution: 657169 found at 10s
Seconds: 10, Iteration: 220, Iteration per second: 22.000000, Best solution: 657169 found at 10s
Seconds: 10, Iteration: 230, Iteration per second: 23.000000, Best solution: 657169 found at 10s
Seconds: 11, Iteration: 240, Iteration per second: 21.818182, Best solution: 657169 found at 10s
Seconds: 11, Iteration: 250, Iteration per second: 22.727273, Best solution: 657249 found at 11s
Seconds: 12, Iteration: 260, Iteration per second: 21.666667, Best solution: 657249 found at 11s
Seconds: 12, Iteration: 270, Iteration per second: 22.500000, Best solution: 657249 found at 11s
Seconds: 12, Iteration: 280, Iteration per second: 23.333333, Best solution: 657249 found at 11s
Seconds: 13, Iteration: 290, Iteration per second: 22.307692, Best solution: 657271 found at 13s
Seconds: 13, Iteration: 300, Iteration per second: 23.076923, Best solution: 657360 found at 13s
Seconds: 13, Iteration: 310, Iteration per second: 23.846154, Best solution: 657360 found at 13s
Seconds: 14, Iteration: 320, Iteration per second: 22.857143, Best solution: 657400 found at 13s
Seconds: 14, Iteration: 330, Iteration per second: 23.571429, Best solution: 657400 found at 13s
Seconds: 14, Iteration: 340, Iteration per second: 24.285714, Best solution: 657400 found at 13s
Seconds: 15, Iteration: 350, Iteration per second: 23.333333, Best solution: 657400 found at 13s
Seconds: 15, Iteration: 360, Iteration per second: 24.000000, Best solution: 657400 found at 13s
Seconds: 15, Iteration: 370, Iteration per second: 24.666667, Best solution: 657708 found at 15s
Seconds: 16, Iteration: 380, Iteration per second: 23.750000, Best solution: 657708 found at 15s
Seconds: 16, Iteration: 390, Iteration per second: 24.375000, Best solution: 657708 found at 15s
Seconds: 16, Iteration: 400, Iteration per second: 25.000000, Best solution: 658017 found at 16s
Seconds: 17, Iteration: 410, Iteration per second: 24.117647, Best solution: 658017 found at 16s
Seconds: 17, Iteration: 420, Iteration per second: 24.705882, Best solution: 658017 found at 16s
Seconds: 17, Iteration: 430, Iteration per second: 25.294118, Best solution: 658017 found at 16s
Seconds: 18, Iteration: 440, Iteration per second: 24.444444, Best solution: 658017 found at 16s
Seconds: 18, Iteration: 450, Iteration per second: 25.000000, Best solution: 658017 found at 16s
Seconds: 18, Iteration: 460, Iteration per second: 25.555556, Best solution: 658064 found at 18s
Seconds: 19, Iteration: 470, Iteration per second: 24.736842, Best solution: 658134 found at 19s
Seconds: 19, Iteration: 480, Iteration per second: 25.263158, Best solution: 658134 found at 19s
Seconds: 19, Iteration: 490, Iteration per second: 25.789474, Best solution: 658134 found at 19s
Seconds: 20, Iteration: 500, Iteration per second: 25.000000, Best solution: 658134 found at 19s
Seconds: 20, Iteration: 510, Iteration per second: 25.500000, Best solution: 658134 found at 19s
Seconds: 20, Iteration: 520, Iteration per second: 26.000000, Best solution: 658134 found at 19s
Seconds: 21, Iteration: 530, Iteration per second: 25.238095, Best solution: 658134 found at 19s
Seconds: 21, Iteration: 540, Iteration per second: 25.714286, Best solution: 658134 found at 19s
Seconds: 21, Iteration: 550, Iteration per second: 26.190476, Best solution: 658134 found at 19s
Seconds: 22, Iteration: 560, Iteration per second: 25.454545, Best solution: 658134 found at 19s
Seconds: 22, Iteration: 570, Iteration per second: 25.909091, Best solution: 658142 found at 22s
Seconds: 22, Iteration: 580, Iteration per second: 26.363636, Best solution: 658142 found at 22s
Seconds: 23, Iteration: 590, Iteration per second: 25.652174, Best solution: 658142 found at 22s
Seconds: 23, Iteration: 600, Iteration per second: 26.086957, Best solution: 658144 found at 23s
Seconds: 23, Iteration: 610, Iteration per second: 26.521739, Best solution: 658144 found at 23s
Seconds: 24, Iteration: 620, Iteration per second: 25.833333, Best solution: 658234 found at 24s
Seconds: 24, Iteration: 630, Iteration per second: 26.250000, Best solution: 658237 found at 24s
Seconds: 25, Iteration: 640, Iteration per second: 25.600000, Best solution: 658237 found at 24s
Seconds: 25, Iteration: 650, Iteration per second: 26.000000, Best solution: 658237 found at 24s
Seconds: 25, Iteration: 660, Iteration per second: 26.400000, Best solution: 658237 found at 24s
Seconds: 26, Iteration: 670, Iteration per second: 25.769231, Best solution: 658237 found at 24s
Seconds: 26, Iteration: 680, Iteration per second: 26.153846, Best solution: 658237 found at 24s
Seconds: 26, Iteration: 690, Iteration per second: 26.538462, Best solution: 658279 found at 26s
Seconds: 27, Iteration: 700, Iteration per second: 25.925926, Best solution: 658279 found at 26s
Seconds: 27, Iteration: 710, Iteration per second: 26.296296, Best solution: 658279 found at 26s
Seconds: 27, Iteration: 720, Iteration per second: 26.666667, Best solution: 658279 found at 26s
Seconds: 28, Iteration: 730, Iteration per second: 26.071429, Best solution: 658279 found at 26s
Seconds: 28, Iteration: 740, Iteration per second: 26.428571, Best solution: 658279 found at 26s
Seconds: 28, Iteration: 750, Iteration per second: 26.785714, Best solution: 658279 found at 26s
Seconds: 29, Iteration: 760, Iteration per second: 26.206897, Best solution: 658279 found at 26s
Seconds: 29, Iteration: 770, Iteration per second: 26.551724, Best solution: 658289 found at 29s
Seconds: 29, Iteration: 780, Iteration per second: 26.896552, Best solution: 658289 found at 29s
Seconds: 30, Iteration: 790, Iteration per second: 26.333333, Best solution: 658289 found at 29s
Seconds: 30, Iteration: 800, Iteration per second: 26.666667, Best solution: 658289 found at 29s
Seconds: 30, Iteration: 810, Iteration per second: 27.000000, Best solution: 658289 found at 29s
Seconds: 31, Iteration: 820, Iteration per second: 26.451613, Best solution: 658532 found at 31s
Seconds: 31, Iteration: 830, Iteration per second: 26.774194, Best solution: 658532 found at 31s
Seconds: 31, Iteration: 840, Iteration per second: 27.096774, Best solution: 658538 found at 31s
Seconds: 32, Iteration: 850, Iteration per second: 26.562500, Best solution: 658538 found at 31s
Seconds: 32, Iteration: 860, Iteration per second: 26.875000, Best solution: 658538 found at 31s
Seconds: 32, Iteration: 870, Iteration per second: 27.187500, Best solution: 658538 found at 31s
