Running GRASP algorithm...
Running with 31 threads (Available processors: 31).
Seconds: 2, Total Iterations: 100, Iteration per second: 50.000000, Best solution: 897388 found at 2s
Seconds: 3, Total Iterations: 200, Iteration per second: 66.666667, Best solution: 917327 found at 3s
Seconds: 3, Total Iterations: 300, Iteration per second: 100.000000, Best solution: 922788 found at 3s
Seconds: 4, Total Iterations: 400, Iteration per second: 100.000000, Best solution: 926649 found at 4s
Seconds: 4, Total Iterations: 500, Iteration per second: 125.000000, Best solution: 926931 found at 4s
Seconds: 5, Total Iterations: 600, Iteration per second: 120.000000, Best solution: 928629 found at 4s
Seconds: 5, Total Iterations: 700, Iteration per second: 140.000000, Best solution: 929809 found at 5s
Seconds: 5, Total Iterations: 800, Iteration per second: 160.000000, Best solution: 930753 found at 5s
Seconds: 6, Total Iterations: 900, Iteration per second: 150.000000, Best solution: 932839 found at 6s
Seconds: 7, Total Iterations: 1000, Iteration per second: 142.857143, Best solution: 936119 found at 6s
Seconds: 7, Total Iterations: 1100, Iteration per second: 157.142857, Best solution: 936119 found at 6s
Seconds: 7, Total Iterations: 1200, Iteration per second: 171.428571, Best solution: 936119 found at 6s
Seconds: 8, Total Iterations: 1300, Iteration per second: 162.500000, Best solution: 936119 found at 6s
Seconds: 8, Total Iterations: 1400, Iteration per second: 175.000000, Best solution: 936119 found at 6s
Seconds: 9, Total Iterations: 1500, Iteration per second: 166.666667, Best solution: 936119 found at 6s
Seconds: 9, Total Iterations: 1600, Iteration per second: 177.777778, Best solution: 936119 found at 6s
Seconds: 10, Total Iterations: 1700, Iteration per second: 170.000000, Best solution: 936119 found at 6s
Seconds: 10, Total Iterations: 1800, Iteration per second: 180.000000, Best solution: 936119 found at 6s
Seconds: 11, Total Iterations: 1900, Iteration per second: 172.727273, Best solution: 936119 found at 6s
Seconds: 11, Total Iterations: 2000, Iteration per second: 181.818182, Best solution: 936119 found at 6s
Seconds: 12, Total Iterations: 2100, Iteration per second: 175.000000, Best solution: 936119 found at 6s
Seconds: 12, Total Iterations: 2200, Iteration per second: 183.333333, Best solution: 936119 found at 6s
Seconds: 12, Total Iterations: 2300, Iteration per second: 191.666667, Best solution: 936119 found at 6s
Seconds: 13, Total Iterations: 2400, Iteration per second: 184.615385, Best solution: 937807 found at 13s
Seconds: 13, Total Iterations: 2500, Iteration per second: 192.307692, Best solution: 937807 found at 13s
Seconds: 14, Total Iterations: 2600, Iteration per second: 185.714286, Best solution: 937807 found at 13s
Seconds: 14, Total Iterations: 2700, Iteration per second: 192.857143, Best solution: 938040 found at 14s
Seconds: 15, Total Iterations: 2800, Iteration per second: 186.666667, Best solution: 938040 found at 14s
Seconds: 15, Total Iterations: 2900, Iteration per second: 193.333333, Best solution: 938040 found at 14s
Seconds: 16, Total Iterations: 3000, Iteration per second: 187.500000, Best solution: 938040 found at 14s
Seconds: 16, Total Iterations: 3100, Iteration per second: 193.750000, Best solution: 938040 found at 14s
Seconds: 17, Total Iterations: 3200, Iteration per second: 188.235294, Best solution: 938040 found at 14s
Seconds: 17, Total Iterations: 3300, Iteration per second: 194.117647, Best solution: 938040 found at 14s
Seconds: 18, Total Iterations: 3400, Iteration per second: 188.888889, Best solution: 938040 found at 14s
Seconds: 18, Total Iterations: 3500, Iteration per second: 194.444444, Best solution: 938040 found at 14s
Seconds: 18, Total Iterations: 3600, Iteration per second: 200.000000, Best solution: 938040 found at 14s
Seconds: 19, Total Iterations: 3700, Iteration per second: 194.736842, Best solution: 938040 found at 14s
Seconds: 19, Total Iterations: 3800, Iteration per second: 200.000000, Best solution: 938040 found at 14s
Seconds: 20, Total Iterations: 3900, Iteration per second: 195.000000, Best solution: 938040 found at 14s
Seconds: 20, Total Iterations: 4000, Iteration per second: 200.000000, Best solution: 938040 found at 14s
Seconds: 21, Total Iterations: 4100, Iteration per second: 195.238095, Best solution: 938040 found at 14s
Seconds: 21, Total Iterations: 4200, Iteration per second: 200.000000, Best solution: 938040 found at 14s
Seconds: 22, Total Iterations: 4300, Iteration per second: 195.454545, Best solution: 938040 found at 14s
Seconds: 22, Total Iterations: 4400, Iteration per second: 200.000000, Best solution: 938040 found at 14s
Seconds: 23, Total Iterations: 4500, Iteration per second: 195.652174, Best solution: 938040 found at 14s
Seconds: 23, Total Iterations: 4600, Iteration per second: 200.000000, Best solution: 938040 found at 14s
Seconds: 23, Total Iterations: 4700, Iteration per second: 204.347826, Best solution: 938040 found at 14s
Seconds: 24, Total Iterations: 4800, Iteration per second: 200.000000, Best solution: 938040 found at 14s
Seconds: 24, Total Iterations: 4900, Iteration per second: 204.166667, Best solution: 938040 found at 14s
Seconds: 25, Total Iterations: 5000, Iteration per second: 200.000000, Best solution: 938040 found at 14s
Seconds: 25, Total Iterations: 5100, Iteration per second: 204.000000, Best solution: 938040 found at 14s
Seconds: 26, Total Iterations: 5200, Iteration per second: 200.000000, Best solution: 938040 found at 14s
Seconds: 26, Total Iterations: 5300, Iteration per second: 203.846154, Best solution: 938040 found at 14s
Seconds: 27, Total Iterations: 5400, Iteration per second: 200.000000, Best solution: 938040 found at 14s
Seconds: 27, Total Iterations: 5500, Iteration per second: 203.703704, Best solution: 938040 found at 14s
Seconds: 28, Total Iterations: 5600, Iteration per second: 200.000000, Best solution: 938040 found at 14s
Seconds: 28, Total Iterations: 5700, Iteration per second: 203.571429, Best solution: 938040 found at 14s
Seconds: 28, Total Iterations: 5800, Iteration per second: 207.142857, Best solution: 938040 found at 14s
Seconds: 29, Total Iterations: 5900, Iteration per second: 203.448276, Best solution: 938040 found at 14s
Seconds: 29, Total Iterations: 6000, Iteration per second: 206.896552, Best solution: 938040 found at 14s
Seconds: 30, Total Iterations: 6100, Iteration per second: 203.333333, Best solution: 938040 found at 14s
Seconds: 30, Total Iterations: 6200, Iteration per second: 206.666667, Best solution: 938040 found at 14s
Seconds: 31, Total Iterations: 6300, Iteration per second: 203.225806, Best solution: 938040 found at 14s
Seconds: 31, Total Iterations: 6400, Iteration per second: 206.451613, Best solution: 938040 found at 14s
Seconds: 32, Total Iterations: 6500, Iteration per second: 203.125000, Best solution: 938040 found at 14s
Seconds: 32, Total Iterations: 6600, Iteration per second: 206.250000, Best solution: 938040 found at 14s
Seconds: 33, Total Iterations: 6700, Iteration per second: 203.030303, Best solution: 938040 found at 14s
Seconds: 33, Total Iterations: 6800, Iteration per second: 206.060606, Best solution: 938040 found at 14s
Seconds: 33, Total Iterations: 6900, Iteration per second: 209.090909, Best solution: 938040 found at 14s
Seconds: 34, Total Iterations: 7000, Iteration per second: 205.882353, Best solution: 938040 found at 14s
Seconds: 34, Total Iterations: 7100, Iteration per second: 208.823529, Best solution: 938040 found at 14s
Seconds: 35, Total Iterations: 7200, Iteration per second: 205.714286, Best solution: 938434 found at 35s
Seconds: 35, Total Iterations: 7300, Iteration per second: 208.571429, Best solution: 938434 found at 35s
Seconds: 36, Total Iterations: 7400, Iteration per second: 205.555556, Best solution: 938434 found at 35s
Seconds: 36, Total Iterations: 7500, Iteration per second: 208.333333, Best solution: 938434 found at 35s
Seconds: 37, Total Iterations: 7600, Iteration per second: 205.405405, Best solution: 938434 found at 35s
Seconds: 37, Total Iterations: 7700, Iteration per second: 208.108108, Best solution: 938434 found at 35s
Seconds: 38, Total Iterations: 7800, Iteration per second: 205.263158, Best solution: 938434 found at 35s
Seconds: 38, Total Iterations: 7900, Iteration per second: 207.894737, Best solution: 938434 found at 35s
Seconds: 38, Total Iterations: 8000, Iteration per second: 210.526316, Best solution: 938434 found at 35s
Seconds: 39, Total Iterations: 8100, Iteration per second: 207.692308, Best solution: 938434 found at 35s
Seconds: 39, Total Iterations: 8200, Iteration per second: 210.256410, Best solution: 938434 found at 35s
Seconds: 40, Total Iterations: 8300, Iteration per second: 207.500000, Best solution: 938434 found at 35s
Seconds: 40, Total Iterations: 8400, Iteration per second: 210.000000, Best solution: 938434 found at 35s
Seconds: 41, Total Iterations: 8500, Iteration per second: 207.317073, Best solution: 938434 found at 35s
Seconds: 41, Total Iterations: 8600, Iteration per second: 209.756098, Best solution: 938949 found at 41s
Seconds: 42, Total Iterations: 8700, Iteration per second: 207.142857, Best solution: 938949 found at 41s
Seconds: 42, Total Iterations: 8800, Iteration per second: 209.523810, Best solution: 938950 found at 42s
Seconds: 43, Total Iterations: 8900, Iteration per second: 206.976744, Best solution: 938950 found at 42s
Seconds: 43, Total Iterations: 9000, Iteration per second: 209.302326, Best solution: 938950 found at 42s
Seconds: 43, Total Iterations: 9100, Iteration per second: 211.627907, Best solution: 938950 found at 42s
Seconds: 44, Total Iterations: 9200, Iteration per second: 209.090909, Best solution: 938950 found at 42s
Seconds: 44, Total Iterations: 9300, Iteration per second: 211.363636, Best solution: 938950 found at 42s
Seconds: 45, Total Iterations: 9400, Iteration per second: 208.888889, Best solution: 938950 found at 42s
Seconds: 45, Total Iterations: 9500, Iteration per second: 211.111111, Best solution: 938950 found at 42s
Seconds: 46, Total Iterations: 9600, Iteration per second: 208.695652, Best solution: 938950 found at 42s
Seconds: 46, Total Iterations: 9700, Iteration per second: 210.869565, Best solution: 938950 found at 42s
Seconds: 47, Total Iterations: 9800, Iteration per second: 208.510638, Best solution: 938950 found at 42s
Seconds: 47, Total Iterations: 9900, Iteration per second: 210.638298, Best solution: 938950 found at 42s
Seconds: 48, Total Iterations: 10000, Iteration per second: 208.333333, Best solution: 938950 found at 42s
Seconds: 48, Total Iterations: 10100, Iteration per second: 210.416667, Best solution: 938950 found at 42s
Seconds: 49, Total Iterations: 10200, Iteration per second: 208.163265, Best solution: 938950 found at 42s
Seconds: 49, Total Iterations: 10300, Iteration per second: 210.204082, Best solution: 938950 found at 42s
Seconds: 49, Total Iterations: 10400, Iteration per second: 212.244898, Best solution: 938950 found at 42s
Seconds: 50, Total Iterations: 10500, Iteration per second: 210.000000, Best solution: 938950 found at 42s
Seconds: 50, Total Iterations: 10600, Iteration per second: 212.000000, Best solution: 938950 found at 42s
Seconds: 51, Total Iterations: 10700, Iteration per second: 209.803922, Best solution: 938950 found at 42s
Seconds: 51, Total Iterations: 10800, Iteration per second: 211.764706, Best solution: 938950 found at 42s
Seconds: 52, Total Iterations: 10900, Iteration per second: 209.615385, Best solution: 938950 found at 42s
Seconds: 52, Total Iterations: 11000, Iteration per second: 211.538462, Best solution: 938951 found at 52s
Seconds: 53, Total Iterations: 11100, Iteration per second: 209.433962, Best solution: 938951 found at 52s
Seconds: 53, Total Iterations: 11200, Iteration per second: 211.320755, Best solution: 938951 found at 52s
Seconds: 54, Total Iterations: 11300, Iteration per second: 209.259259, Best solution: 938951 found at 52s
Seconds: 54, Total Iterations: 11400, Iteration per second: 211.111111, Best solution: 938951 found at 52s
Seconds: 54, Total Iterations: 11500, Iteration per second: 212.962963, Best solution: 938951 found at 52s
Seconds: 55, Total Iterations: 11600, Iteration per second: 210.909091, Best solution: 938951 found at 52s
Seconds: 55, Total Iterations: 11700, Iteration per second: 212.727273, Best solution: 938951 found at 52s
Seconds: 56, Total Iterations: 11800, Iteration per second: 210.714286, Best solution: 938951 found at 52s
Seconds: 56, Total Iterations: 11900, Iteration per second: 212.500000, Best solution: 938951 found at 52s
Seconds: 57, Total Iterations: 12000, Iteration per second: 210.526316, Best solution: 938951 found at 52s
Seconds: 57, Total Iterations: 12100, Iteration per second: 212.280702, Best solution: 938951 found at 52s
Seconds: 58, Total Iterations: 12200, Iteration per second: 210.344828, Best solution: 938951 found at 52s
Seconds: 58, Total Iterations: 12300, Iteration per second: 212.068966, Best solution: 938951 found at 52s
Seconds: 59, Total Iterations: 12400, Iteration per second: 210.169492, Best solution: 938951 found at 52s
Seconds: 59, Total Iterations: 12500, Iteration per second: 211.864407, Best solution: 938951 found at 52s
Seconds: 60, Total Iterations: 12600, Iteration per second: 210.000000, Best solution: 938951 found at 52s
Seconds: 60, Total Iterations: 12700, Iteration per second: 211.666667, Best solution: 938951 found at 52s
Seconds: 60, Total Iterations: 12800, Iteration per second: 213.333333, Best solution: 938951 found at 52s
Seconds: 61, Total Iterations: 12900, Iteration per second: 211.475410, Best solution: 938951 found at 52s
Seconds: 61, Total Iterations: 13000, Iteration per second: 213.114754, Best solution: 938951 found at 52s
Seconds: 62, Total Iterations: 13100, Iteration per second: 211.290323, Best solution: 938955 found at 62s
Seconds: 62, Total Iterations: 13200, Iteration per second: 212.903226, Best solution: 938955 found at 62s
Seconds: 63, Total Iterations: 13300, Iteration per second: 211.111111, Best solution: 938955 found at 62s
Seconds: 63, Total Iterations: 13400, Iteration per second: 212.698413, Best solution: 938955 found at 62s
Seconds: 64, Total Iterations: 13500, Iteration per second: 210.937500, Best solution: 938955 found at 62s
Seconds: 64, Total Iterations: 13600, Iteration per second: 212.500000, Best solution: 938955 found at 62s
Seconds: 65, Total Iterations: 13700, Iteration per second: 210.769231, Best solution: 938955 found at 62s
Seconds: 65, Total Iterations: 13800, Iteration per second: 212.307692, Best solution: 938955 found at 62s
Seconds: 66, Total Iterations: 13900, Iteration per second: 210.606061, Best solution: 938955 found at 62s
Seconds: 66, Total Iterations: 14000, Iteration per second: 212.121212, Best solution: 938955 found at 62s
Seconds: 66, Total Iterations: 14100, Iteration per second: 213.636364, Best solution: 938955 found at 62s
Seconds: 67, Total Iterations: 14200, Iteration per second: 211.940299, Best solution: 938955 found at 62s
Seconds: 67, Total Iterations: 14300, Iteration per second: 213.432836, Best solution: 938955 found at 62s
Seconds: 68, Total Iterations: 14400, Iteration per second: 211.764706, Best solution: 938955 found at 62s
Seconds: 68, Total Iterations: 14500, Iteration per second: 213.235294, Best solution: 938955 found at 62s
Seconds: 69, Total Iterations: 14600, Iteration per second: 211.594203, Best solution: 938955 found at 62s
Seconds: 69, Total Iterations: 14700, Iteration per second: 213.043478, Best solution: 938955 found at 62s
Seconds: 70, Total Iterations: 14800, Iteration per second: 211.428571, Best solution: 938955 found at 62s
Seconds: 70, Total Iterations: 14900, Iteration per second: 212.857143, Best solution: 938955 found at 62s
Seconds: 71, Total Iterations: 15000, Iteration per second: 211.267606, Best solution: 938955 found at 62s
Seconds: 71, Total Iterations: 15100, Iteration per second: 212.676056, Best solution: 938955 found at 62s
Seconds: 71, Total Iterations: 15200, Iteration per second: 214.084507, Best solution: 938955 found at 62s
Seconds: 72, Total Iterations: 15300, Iteration per second: 212.500000, Best solution: 938955 found at 62s
Seconds: 72, Total Iterations: 15400, Iteration per second: 213.888889, Best solution: 938955 found at 62s
Seconds: 73, Total Iterations: 15500, Iteration per second: 212.328767, Best solution: 938955 found at 62s
Seconds: 73, Total Iterations: 15600, Iteration per second: 213.698630, Best solution: 938955 found at 62s
Seconds: 74, Total Iterations: 15700, Iteration per second: 212.162162, Best solution: 938955 found at 62s
Seconds: 74, Total Iterations: 15800, Iteration per second: 213.513514, Best solution: 938955 found at 62s
Seconds: 75, Total Iterations: 15900, Iteration per second: 212.000000, Best solution: 938955 found at 62s
Seconds: 75, Total Iterations: 16000, Iteration per second: 213.333333, Best solution: 938955 found at 62s
Seconds: 76, Total Iterations: 16100, Iteration per second: 211.842105, Best solution: 938955 found at 62s
Seconds: 76, Total Iterations: 16200, Iteration per second: 213.157895, Best solution: 938955 found at 62s
Seconds: 77, Total Iterations: 16300, Iteration per second: 211.688312, Best solution: 938955 found at 62s
Seconds: 77, Total Iterations: 16400, Iteration per second: 212.987013, Best solution: 938955 found at 62s
Seconds: 77, Total Iterations: 16500, Iteration per second: 214.285714, Best solution: 938955 found at 62s
Seconds: 78, Total Iterations: 16600, Iteration per second: 212.820513, Best solution: 938955 found at 62s
Seconds: 78, Total Iterations: 16700, Iteration per second: 214.102564, Best solution: 938955 found at 62s
Seconds: 79, Total Iterations: 16800, Iteration per second: 212.658228, Best solution: 938955 found at 62s
Seconds: 79, Total Iterations: 16900, Iteration per second: 213.924051, Best solution: 938955 found at 62s
Seconds: 80, Total Iterations: 17000, Iteration per second: 212.500000, Best solution: 938955 found at 62s
Seconds: 80, Total Iterations: 17100, Iteration per second: 213.750000, Best solution: 938955 found at 62s
Seconds: 81, Total Iterations: 17200, Iteration per second: 212.345679, Best solution: 938955 found at 62s
Seconds: 81, Total Iterations: 17300, Iteration per second: 213.580247, Best solution: 938955 found at 62s
Seconds: 82, Total Iterations: 17400, Iteration per second: 212.195122, Best solution: 938955 found at 62s
Seconds: 82, Total Iterations: 17500, Iteration per second: 213.414634, Best solution: 938955 found at 62s
