Running GRASP algorithm...
Seconds: 1, Iteration: 10, Iteration per second: 10.000000, Best solution: 1426757 found at 1s
Seconds: 2, Iteration: 20, Iteration per second: 10.000000, Best solution: 1447099 found at 2s
Seconds: 3, Iteration: 30, Iteration per second: 10.000000, Best solution: 1447099 found at 2s
Seconds: 3, Iteration: 40, Iteration per second: 13.333333, Best solution: 1450000 found at 3s
Seconds: 4, Iteration: 50, Iteration per second: 12.500000, Best solution: 1450514 found at 4s
Seconds: 4, Iteration: 60, Iteration per second: 15.000000, Best solution: 1451104 found at 4s
Seconds: 5, Iteration: 70, Iteration per second: 14.000000, Best solution: 1461378 found at 5s
Seconds: 5, Iteration: 80, Iteration per second: 16.000000, Best solution: 1461378 found at 5s
Seconds: 6, Iteration: 90, Iteration per second: 15.000000, Best solution: 1462430 found at 6s
Seconds: 6, Iteration: 100, Iteration per second: 16.666667, Best solution: 1464357 found at 6s
Seconds: 7, Iteration: 110, Iteration per second: 15.714286, Best solution: 1468098 found at 7s
Seconds: 7, Iteration: 120, Iteration per second: 17.142857, Best solution: 1468098 found at 7s
Seconds: 8, Iteration: 130, Iteration per second: 16.250000, Best solution: 1471127 found at 8s
Seconds: 8, Iteration: 140, Iteration per second: 17.500000, Best solution: 1473711 found at 8s
Seconds: 9, Iteration: 150, Iteration per second: 16.666667, Best solution: 1473711 found at 8s
Seconds: 9, Iteration: 160, Iteration per second: 17.777778, Best solution: 1474277 found at 9s
Seconds: 10, Iteration: 170, Iteration per second: 17.000000, Best solution: 1475439 found at 10s
Seconds: 10, Iteration: 180, Iteration per second: 18.000000, Best solution: 1475439 found at 10s
Seconds: 11, Iteration: 190, Iteration per second: 17.272727, Best solution: 1477008 found at 11s
Seconds: 11, Iteration: 200, Iteration per second: 18.181818, Best solution: 1479133 found at 11s
Seconds: 12, Iteration: 210, Iteration per second: 17.500000, Best solution: 1479133 found at 11s
Seconds: 12, Iteration: 220, Iteration per second: 18.333333, Best solution: 1479133 found at 11s
Seconds: 13, Iteration: 230, Iteration per second: 17.692308, Best solution: 1480224 found at 13s
Seconds: 13, Iteration: 240, Iteration per second: 18.461538, Best solution: 1480224 found at 13s
Seconds: 14, Iteration: 250, Iteration per second: 17.857143, Best solution: 1480224 found at 13s
Seconds: 14, Iteration: 260, Iteration per second: 18.571429, Best solution: 1480224 found at 13s
Seconds: 15, Iteration: 270, Iteration per second: 18.000000, Best solution: 1480224 found at 13s
Seconds: 15, Iteration: 280, Iteration per second: 18.666667, Best solution: 1481185 found at 15s
Seconds: 16, Iteration: 290, Iteration per second: 18.125000, Best solution: 1481185 found at 15s
Seconds: 16, Iteration: 300, Iteration per second: 18.750000, Best solution: 1481185 found at 15s
Seconds: 16, Iteration: 310, Iteration per second: 19.375000, Best solution: 1481185 found at 15s
Seconds: 17, Iteration: 320, Iteration per second: 18.823529, Best solution: 1481185 found at 15s
Seconds: 17, Iteration: 330, Iteration per second: 19.411765, Best solution: 1481185 found at 15s
Seconds: 18, Iteration: 340, Iteration per second: 18.888889, Best solution: 1481185 found at 15s
Seconds: 18, Iteration: 350, Iteration per second: 19.444444, Best solution: 1481783 found at 18s
Seconds: 19, Iteration: 360, Iteration per second: 18.947368, Best solution: 1482462 found at 19s
Seconds: 19, Iteration: 370, Iteration per second: 19.473684, Best solution: 1483197 found at 19s
Seconds: 20, Iteration: 380, Iteration per second: 19.000000, Best solution: 1483197 found at 19s
Seconds: 20, Iteration: 390, Iteration per second: 19.500000, Best solution: 1483197 found at 19s
Seconds: 21, Iteration: 400, Iteration per second: 19.047619, Best solution: 1484084 found at 20s
Seconds: 21, Iteration: 410, Iteration per second: 19.523810, Best solution: 1485061 found at 21s
Seconds: 22, Iteration: 420, Iteration per second: 19.090909, Best solution: 1485061 found at 21s
Seconds: 22, Iteration: 430, Iteration per second: 19.545455, Best solution: 1485594 found at 22s
Seconds: 22, Iteration: 440, Iteration per second: 20.000000, Best solution: 1485594 found at 22s
Seconds: 23, Iteration: 450, Iteration per second: 19.565217, Best solution: 1485594 found at 22s
Seconds: 23, Iteration: 460, Iteration per second: 20.000000, Best solution: 1485594 found at 22s
Seconds: 24, Iteration: 470, Iteration per second: 19.583333, Best solution: 1485594 found at 22s
Seconds: 24, Iteration: 480, Iteration per second: 20.000000, Best solution: 1485594 found at 22s
Seconds: 25, Iteration: 490, Iteration per second: 19.600000, Best solution: 1485594 found at 22s
Seconds: 25, Iteration: 500, Iteration per second: 20.000000, Best solution: 1485594 found at 22s
Seconds: 25, Iteration: 510, Iteration per second: 20.400000, Best solution: 1486981 found at 25s
Seconds: 26, Iteration: 520, Iteration per second: 20.000000, Best solution: 1486981 found at 25s
Seconds: 26, Iteration: 530, Iteration per second: 20.384615, Best solution: 1486981 found at 25s
Seconds: 27, Iteration: 540, Iteration per second: 20.000000, Best solution: 1486981 found at 25s
Seconds: 27, Iteration: 550, Iteration per second: 20.370370, Best solution: 1487175 found at 27s
Seconds: 28, Iteration: 560, Iteration per second: 20.000000, Best solution: 1488128 found at 28s
Seconds: 28, Iteration: 570, Iteration per second: 20.357143, Best solution: 1488645 found at 28s
Seconds: 29, Iteration: 580, Iteration per second: 20.000000, Best solution: 1488646 found at 28s
Seconds: 29, Iteration: 590, Iteration per second: 20.344828, Best solution: 1489212 found at 29s
Seconds: 30, Iteration: 600, Iteration per second: 20.000000, Best solution: 1489212 found at 29s
Seconds: 30, Iteration: 610, Iteration per second: 20.333333, Best solution: 1489212 found at 29s
Seconds: 30, Iteration: 620, Iteration per second: 20.666667, Best solution: 1489212 found at 29s
Seconds: 31, Iteration: 630, Iteration per second: 20.322581, Best solution: 1489212 found at 29s
Seconds: 31, Iteration: 640, Iteration per second: 20.645161, Best solution: 1489698 found at 31s
Seconds: 32, Iteration: 650, Iteration per second: 20.312500, Best solution: 1489698 found at 31s
Seconds: 32, Iteration: 660, Iteration per second: 20.625000, Best solution: 1489698 found at 31s
Seconds: 33, Iteration: 670, Iteration per second: 20.303030, Best solution: 1489897 found at 33s
Seconds: 33, Iteration: 680, Iteration per second: 20.606061, Best solution: 1489897 found at 33s
Seconds: 34, Iteration: 690, Iteration per second: 20.294118, Best solution: 1489897 found at 33s
Seconds: 34, Iteration: 700, Iteration per second: 20.588235, Best solution: 1489897 found at 33s
Seconds: 35, Iteration: 710, Iteration per second: 20.285714, Best solution: 1489897 found at 33s
Seconds: 35, Iteration: 720, Iteration per second: 20.571429, Best solution: 1489897 found at 33s
Seconds: 36, Iteration: 730, Iteration per second: 20.277778, Best solution: 1489897 found at 33s
Seconds: 36, Iteration: 740, Iteration per second: 20.555556, Best solution: 1489897 found at 33s
Seconds: 36, Iteration: 750, Iteration per second: 20.833333, Best solution: 1489897 found at 33s
Seconds: 37, Iteration: 760, Iteration per second: 20.540541, Best solution: 1489916 found at 37s
Seconds: 37, Iteration: 770, Iteration per second: 20.810811, Best solution: 1489916 found at 37s
Seconds: 38, Iteration: 780, Iteration per second: 20.526316, Best solution: 1489916 found at 37s
Seconds: 38, Iteration: 790, Iteration per second: 20.789474, Best solution: 1489916 found at 37s
Seconds: 39, Iteration: 800, Iteration per second: 20.512821, Best solution: 1489916 found at 37s
Seconds: 39, Iteration: 810, Iteration per second: 20.769231, Best solution: 1489916 found at 37s
Seconds: 40, Iteration: 820, Iteration per second: 20.500000, Best solution: 1491016 found at 40s
Seconds: 40, Iteration: 830, Iteration per second: 20.750000, Best solution: 1491016 found at 40s
Seconds: 41, Iteration: 840, Iteration per second: 20.487805, Best solution: 1491017 found at 41s
Seconds: 41, Iteration: 850, Iteration per second: 20.731707, Best solution: 1496130 found at 41s
Seconds: 42, Iteration: 860, Iteration per second: 20.476190, Best solution: 1496130 found at 41s
Seconds: 42, Iteration: 870, Iteration per second: 20.714286, Best solution: 1496130 found at 41s
Seconds: 42, Iteration: 880, Iteration per second: 20.952381, Best solution: 1497305 found at 42s
Seconds: 43, Iteration: 890, Iteration per second: 20.697674, Best solution: 1497305 found at 42s
Seconds: 43, Iteration: 900, Iteration per second: 20.930233, Best solution: 1497305 found at 42s
Seconds: 44, Iteration: 910, Iteration per second: 20.681818, Best solution: 1497305 found at 42s
Seconds: 44, Iteration: 920, Iteration per second: 20.909091, Best solution: 1497305 found at 42s
Seconds: 45, Iteration: 930, Iteration per second: 20.666667, Best solution: 1497845 found at 44s
Seconds: 45, Iteration: 940, Iteration per second: 20.888889, Best solution: 1498271 found at 45s
Seconds: 46, Iteration: 950, Iteration per second: 20.652174, Best solution: 1502797 found at 45s
Seconds: 46, Iteration: 960, Iteration per second: 20.869565, Best solution: 1503362 found at 46s
Seconds: 46, Iteration: 970, Iteration per second: 21.086957, Best solution: 1503362 found at 46s
Seconds: 47, Iteration: 980, Iteration per second: 20.851064, Best solution: 1503833 found at 47s
Seconds: 47, Iteration: 990, Iteration per second: 21.063830, Best solution: 1503833 found at 47s
Seconds: 48, Iteration: 1000, Iteration per second: 20.833333, Best solution: 1503833 found at 47s
Seconds: 48, Iteration: 1010, Iteration per second: 21.041667, Best solution: 1504393 found at 48s
Seconds: 49, Iteration: 1020, Iteration per second: 20.816327, Best solution: 1504393 found at 48s
Seconds: 49, Iteration: 1030, Iteration per second: 21.020408, Best solution: 1504393 found at 48s
Seconds: 50, Iteration: 1040, Iteration per second: 20.800000, Best solution: 1504393 found at 48s
Seconds: 50, Iteration: 1050, Iteration per second: 21.000000, Best solution: 1506250 found at 50s
Seconds: 51, Iteration: 1060, Iteration per second: 20.784314, Best solution: 1506250 found at 50s
Seconds: 51, Iteration: 1070, Iteration per second: 20.980392, Best solution: 1506250 found at 50s
Seconds: 51, Iteration: 1080, Iteration per second: 21.176471, Best solution: 1506250 found at 50s
Seconds: 52, Iteration: 1090, Iteration per second: 20.961538, Best solution: 1506250 found at 50s
Seconds: 52, Iteration: 1100, Iteration per second: 21.153846, Best solution: 1507492 found at 52s
Seconds: 53, Iteration: 1110, Iteration per second: 20.943396, Best solution: 1507492 found at 52s
Seconds: 53, Iteration: 1120, Iteration per second: 21.132075, Best solution: 1507492 found at 52s
Seconds: 54, Iteration: 1130, Iteration per second: 20.925926, Best solution: 1507492 found at 52s
Seconds: 54, Iteration: 1140, Iteration per second: 21.111111, Best solution: 1507851 found at 54s
Seconds: 55, Iteration: 1150, Iteration per second: 20.909091, Best solution: 1507851 found at 54s
Seconds: 55, Iteration: 1160, Iteration per second: 21.090909, Best solution: 1507851 found at 54s
Seconds: 56, Iteration: 1170, Iteration per second: 20.892857, Best solution: 1507851 found at 54s
Seconds: 56, Iteration: 1180, Iteration per second: 21.071429, Best solution: 1508552 found at 56s
Seconds: 56, Iteration: 1190, Iteration per second: 21.250000, Best solution: 1508552 found at 56s
Seconds: 57, Iteration: 1200, Iteration per second: 21.052632, Best solution: 1509112 found at 57s
