Running GRASP algorithm...
Seconds: 1, Iteration: 10, Iteration per second: 10.000000, Best solution: 2558918 found at 1s
Seconds: 2, Iteration: 20, Iteration per second: 10.000000, Best solution: 2576394 found at 2s
Seconds: 3, Iteration: 30, Iteration per second: 10.000000, Best solution: 2588252 found at 2s
Seconds: 3, Iteration: 40, Iteration per second: 13.333333, Best solution: 2606700 found at 3s
Seconds: 4, Iteration: 50, Iteration per second: 12.500000, Best solution: 2618152 found at 4s
Seconds: 4, Iteration: 60, Iteration per second: 15.000000, Best solution: 2624981 found at 4s
Seconds: 5, Iteration: 70, Iteration per second: 14.000000, Best solution: 2624981 found at 4s
Seconds: 5, Iteration: 80, Iteration per second: 16.000000, Best solution: 2626628 found at 5s
Seconds: 6, Iteration: 90, Iteration per second: 15.000000, Best solution: 2632872 found at 5s
Seconds: 6, Iteration: 100, Iteration per second: 16.666667, Best solution: 2633039 found at 6s
Seconds: 7, Iteration: 110, Iteration per second: 15.714286, Best solution: 2634267 found at 7s
Seconds: 7, Iteration: 120, Iteration per second: 17.142857, Best solution: 2634902 found at 7s
Seconds: 7, Iteration: 130, Iteration per second: 18.571429, Best solution: 2636487 found at 7s
Seconds: 8, Iteration: 140, Iteration per second: 17.500000, Best solution: 2636691 found at 8s
Seconds: 8, Iteration: 150, Iteration per second: 18.750000, Best solution: 2636927 found at 8s
Seconds: 8, Iteration: 160, Iteration per second: 20.000000, Best solution: 2637593 found at 8s
Seconds: 8, Iteration: 170, Iteration per second: 21.250000, Best solution: 2638116 found at 8s
Seconds: 9, Iteration: 180, Iteration per second: 20.000000, Best solution: 2638116 found at 8s
Seconds: 9, Iteration: 190, Iteration per second: 21.111111, Best solution: 2638116 found at 8s
Seconds: 10, Iteration: 200, Iteration per second: 20.000000, Best solution: 2638354 found at 10s
Seconds: 10, Iteration: 210, Iteration per second: 21.000000, Best solution: 2638954 found at 10s
Seconds: 10, Iteration: 220, Iteration per second: 22.000000, Best solution: 2638954 found at 10s
Seconds: 10, Iteration: 230, Iteration per second: 23.000000, Best solution: 2639325 found at 10s
Seconds: 10, Iteration: 240, Iteration per second: 24.000000, Best solution: 2639325 found at 10s
Seconds: 11, Iteration: 250, Iteration per second: 22.727273, Best solution: 2647354 found at 11s
Seconds: 11, Iteration: 260, Iteration per second: 23.636364, Best solution: 2647614 found at 11s
Seconds: 11, Iteration: 270, Iteration per second: 24.545455, Best solution: 2647815 found at 11s
Seconds: 12, Iteration: 280, Iteration per second: 23.333333, Best solution: 2649880 found at 11s
Seconds: 12, Iteration: 290, Iteration per second: 24.166667, Best solution: 2650233 found at 12s
Seconds: 12, Iteration: 300, Iteration per second: 25.000000, Best solution: 2650367 found at 12s
Seconds: 12, Iteration: 310, Iteration per second: 25.833333, Best solution: 2650367 found at 12s
Seconds: 13, Iteration: 320, Iteration per second: 24.615385, Best solution: 2650367 found at 12s
Seconds: 13, Iteration: 330, Iteration per second: 25.384615, Best solution: 2650372 found at 13s
Seconds: 13, Iteration: 340, Iteration per second: 26.153846, Best solution: 2650601 found at 13s
Seconds: 13, Iteration: 350, Iteration per second: 26.923077, Best solution: 2650624 found at 13s
Seconds: 13, Iteration: 360, Iteration per second: 27.692308, Best solution: 2650624 found at 13s
Seconds: 14, Iteration: 370, Iteration per second: 26.428571, Best solution: 2650789 found at 13s
Seconds: 14, Iteration: 380, Iteration per second: 27.142857, Best solution: 2650898 found at 14s
Seconds: 14, Iteration: 390, Iteration per second: 27.857143, Best solution: 2653548 found at 14s
Seconds: 14, Iteration: 400, Iteration per second: 28.571429, Best solution: 2653548 found at 14s
Seconds: 14, Iteration: 410, Iteration per second: 29.285714, Best solution: 2653809 found at 14s
Seconds: 15, Iteration: 420, Iteration per second: 28.000000, Best solution: 2653809 found at 14s
Seconds: 15, Iteration: 430, Iteration per second: 28.666667, Best solution: 2653949 found at 15s
Seconds: 15, Iteration: 440, Iteration per second: 29.333333, Best solution: 2653949 found at 15s
Seconds: 15, Iteration: 450, Iteration per second: 30.000000, Best solution: 2654314 found at 15s
Seconds: 15, Iteration: 460, Iteration per second: 30.666667, Best solution: 2654314 found at 15s
Seconds: 16, Iteration: 470, Iteration per second: 29.375000, Best solution: 2654314 found at 15s
Seconds: 16, Iteration: 480, Iteration per second: 30.000000, Best solution: 2654337 found at 16s
Seconds: 16, Iteration: 490, Iteration per second: 30.625000, Best solution: 2655117 found at 16s
Seconds: 16, Iteration: 500, Iteration per second: 31.250000, Best solution: 2655282 found at 16s
Seconds: 16, Iteration: 510, Iteration per second: 31.875000, Best solution: 2655282 found at 16s
Seconds: 17, Iteration: 520, Iteration per second: 30.588235, Best solution: 2655423 found at 17s
Seconds: 17, Iteration: 530, Iteration per second: 31.176471, Best solution: 2655423 found at 17s
Seconds: 17, Iteration: 540, Iteration per second: 31.764706, Best solution: 2655423 found at 17s
Seconds: 17, Iteration: 550, Iteration per second: 32.352941, Best solution: 2655502 found at 17s
