Running GRASP algorithm...
Seconds: 1, Iteration: 10, Iteration per second: 10.000000, Best solution: 1265849 found at 0s
Seconds: 2, Iteration: 20, Iteration per second: 10.000000, Best solution: 1269574 found at 2s
Seconds: 2, Iteration: 30, Iteration per second: 15.000000, Best solution: 1270165 found at 2s
Seconds: 3, Iteration: 40, Iteration per second: 13.333333, Best solution: 1271264 found at 3s
Seconds: 3, Iteration: 50, Iteration per second: 16.666667, Best solution: 1272732 found at 3s
Seconds: 3, Iteration: 60, Iteration per second: 20.000000, Best solution: 1273221 found at 3s
Seconds: 4, Iteration: 70, Iteration per second: 17.500000, Best solution: 1274252 found at 4s
Seconds: 4, Iteration: 80, Iteration per second: 20.000000, Best solution: 1276584 found at 4s
Seconds: 4, Iteration: 90, Iteration per second: 22.500000, Best solution: 1277665 found at 4s
Seconds: 4, Iteration: 100, Iteration per second: 25.000000, Best solution: 1277822 found at 4s
Seconds: 5, Iteration: 110, Iteration per second: 22.000000, Best solution: 1283130 found at 5s
Seconds: 5, Iteration: 120, Iteration per second: 24.000000, Best solution: 1283130 found at 5s
Seconds: 5, Iteration: 130, Iteration per second: 26.000000, Best solution: 1289776 found at 5s
Seconds: 5, Iteration: 140, Iteration per second: 28.000000, Best solution: 1289776 found at 5s
Seconds: 6, Iteration: 150, Iteration per second: 25.000000, Best solution: 1289776 found at 5s
Seconds: 6, Iteration: 160, Iteration per second: 26.666667, Best solution: 1289975 found at 6s
Seconds: 6, Iteration: 170, Iteration per second: 28.333333, Best solution: 1290399 found at 6s
Seconds: 6, Iteration: 180, Iteration per second: 30.000000, Best solution: 1290614 found at 6s
Seconds: 7, Iteration: 190, Iteration per second: 27.142857, Best solution: 1290948 found at 6s
Seconds: 7, Iteration: 200, Iteration per second: 28.571429, Best solution: 1290979 found at 7s
Seconds: 7, Iteration: 210, Iteration per second: 30.000000, Best solution: 1291237 found at 7s
Seconds: 7, Iteration: 220, Iteration per second: 31.428571, Best solution: 1291237 found at 7s
Seconds: 7, Iteration: 230, Iteration per second: 32.857143, Best solution: 1291237 found at 7s
Seconds: 8, Iteration: 240, Iteration per second: 30.000000, Best solution: 1291319 found at 7s
Seconds: 8, Iteration: 250, Iteration per second: 31.250000, Best solution: 1291319 found at 7s
Seconds: 8, Iteration: 260, Iteration per second: 32.500000, Best solution: 1291319 found at 7s
Seconds: 8, Iteration: 270, Iteration per second: 33.750000, Best solution: 1291399 found at 8s
Seconds: 8, Iteration: 280, Iteration per second: 35.000000, Best solution: 1291399 found at 8s
Seconds: 9, Iteration: 290, Iteration per second: 32.222222, Best solution: 1292319 found at 9s
Seconds: 9, Iteration: 300, Iteration per second: 33.333333, Best solution: 1293879 found at 9s
Seconds: 9, Iteration: 310, Iteration per second: 34.444444, Best solution: 1293879 found at 9s
Seconds: 9, Iteration: 320, Iteration per second: 35.555556, Best solution: 1293879 found at 9s
Seconds: 10, Iteration: 330, Iteration per second: 33.000000, Best solution: 1293879 found at 9s
Seconds: 10, Iteration: 340, Iteration per second: 34.000000, Best solution: 1293879 found at 9s
Seconds: 10, Iteration: 350, Iteration per second: 35.000000, Best solution: 1294039 found at 10s
Seconds: 10, Iteration: 360, Iteration per second: 36.000000, Best solution: 1294039 found at 10s
Seconds: 10, Iteration: 370, Iteration per second: 37.000000, Best solution: 1294039 found at 10s
Seconds: 11, Iteration: 380, Iteration per second: 34.545455, Best solution: 1294039 found at 10s
Seconds: 11, Iteration: 390, Iteration per second: 35.454545, Best solution: 1294048 found at 11s
Seconds: 11, Iteration: 400, Iteration per second: 36.363636, Best solution: 1294048 found at 11s
Seconds: 11, Iteration: 410, Iteration per second: 37.272727, Best solution: 1294048 found at 11s
