Running GRASP algorithm...
Running with 31 threads (Available processors: 31).
Seconds: 0, Total Iterations: 100, Iteration per second: Infinity, Best solution: 789456 found at 0s
Seconds: 22, Total Iterations: 11300, Iteration per second: 513.636364, Best solution: 820112 found at 20s
Seconds: 22, Total Iterations: 11400, Iteration per second: 518.181818, Best solution: 820112 found at 20s
Seconds: 22, Total Iterations: 11500, Iteration per second: 522.727273, Best solution: 820112 found at 20s
Seconds: 22, Total Iterations: 11600, Iteration per second: 527.272727, Best solution: 820112 found at 20s
Seconds: 22, Total Iterations: 11700, Iteration per second: 531.818182, Best solution: 820112 found at 20s
Seconds: 23, Total Iterations: 11800, Iteration per second: 513.043478, Best solution: 820112 found at 20s
Seconds: 23, Total Iterations: 11900, Iteration per second: 517.391304, Best solution: 820112 found at 20s
Seconds: 23, Total Iterations: 12000, Iteration per second: 521.739130, Best solution: 820112 found at 20s
Seconds: 23, Total Iterations: 12100, Iteration per second: 526.086957, Best solution: 820112 found at 20s
Seconds: 23, Total Iterations: 12200, Iteration per second: 530.434783, Best solution: 820112 found at 20s
Seconds: 24, Total Iterations: 12300, Iteration per second: 512.500000, Best solution: 820112 found at 20s
Seconds: 24, Total Iterations: 12400, Iteration per second: 516.666667, Best solution: 820112 found at 20s
Seconds: 24, Total Iterations: 12500, Iteration per second: 520.833333, Best solution: 820112 found at 20s
Seconds: 24, Total Iterations: 12600, Iteration per second: 525.000000, Best solution: 820112 found at 20s
Seconds: 24, Total Iterations: 12700, Iteration per second: 529.166667, Best solution: 820112 found at 20s
Seconds: 24, Total Iterations: 12800, Iteration per second: 533.333333, Best solution: 820112 found at 20s
Seconds: 25, Total Iterations: 12900, Iteration per second: 516.000000, Best solution: 820112 found at 20s
Seconds: 25, Total Iterations: 13000, Iteration per second: 520.000000, Best solution: 820112 found at 20s
Seconds: 25, Total Iterations: 13100, Iteration per second: 524.000000, Best solution: 820112 found at 20s
Seconds: 25, Total Iterations: 13200, Iteration per second: 528.000000, Best solution: 820112 found at 20s
Seconds: 25, Total Iterations: 13300, Iteration per second: 532.000000, Best solution: 820112 found at 20s
Seconds: 26, Total Iterations: 13400, Iteration per second: 515.384615, Best solution: 820112 found at 20s
Seconds: 26, Total Iterations: 13500, Iteration per second: 519.230769, Best solution: 820112 found at 20s
Seconds: 26, Total Iterations: 13600, Iteration per second: 523.076923, Best solution: 820112 found at 20s
Seconds: 26, Total Iterations: 13700, Iteration per second: 526.923077, Best solution: 820112 found at 20s
Seconds: 26, Total Iterations: 13800, Iteration per second: 530.769231, Best solution: 820112 found at 20s
Seconds: 27, Total Iterations: 13900, Iteration per second: 514.814815, Best solution: 820112 found at 20s
Seconds: 27, Total Iterations: 14000, Iteration per second: 518.518519, Best solution: 820112 found at 20s
Seconds: 27, Total Iterations: 14100, Iteration per second: 522.222222, Best solution: 820112 found at 20s
Seconds: 27, Total Iterations: 14200, Iteration per second: 525.925926, Best solution: 820112 found at 20s
Seconds: 27, Total Iterations: 14300, Iteration per second: 529.629630, Best solution: 820112 found at 20s
Seconds: 27, Total Iterations: 14400, Iteration per second: 533.333333, Best solution: 820112 found at 20s
Seconds: 28, Total Iterations: 14500, Iteration per second: 517.857143, Best solution: 820112 found at 20s
Seconds: 28, Total Iterations: 14600, Iteration per second: 521.428571, Best solution: 820112 found at 20s
Seconds: 28, Total Iterations: 14700, Iteration per second: 525.000000, Best solution: 820112 found at 20s
Seconds: 28, Total Iterations: 14800, Iteration per second: 528.571429, Best solution: 820112 found at 20s
Seconds: 28, Total Iterations: 14900, Iteration per second: 532.142857, Best solution: 820112 found at 20s
Seconds: 29, Total Iterations: 15000, Iteration per second: 517.241379, Best solution: 820112 found at 20s
Seconds: 29, Total Iterations: 15100, Iteration per second: 520.689655, Best solution: 820112 found at 20s
Seconds: 29, Total Iterations: 15200, Iteration per second: 524.137931, Best solution: 820112 found at 20s
Seconds: 29, Total Iterations: 15300, Iteration per second: 527.586207, Best solution: 820112 found at 20s
Seconds: 29, Total Iterations: 15400, Iteration per second: 531.034483, Best solution: 820112 found at 20s
Seconds: 30, Total Iterations: 15500, Iteration per second: 516.666667, Best solution: 820112 found at 20s
Seconds: 30, Total Iterations: 15600, Iteration per second: 520.000000, Best solution: 820112 found at 20s
Seconds: 30, Total Iterations: 15700, Iteration per second: 523.333333, Best solution: 820112 found at 20s
Seconds: 30, Total Iterations: 15800, Iteration per second: 526.666667, Best solution: 820112 found at 20s
Seconds: 30, Total Iterations: 15900, Iteration per second: 530.000000, Best solution: 820112 found at 20s
Seconds: 30, Total Iterations: 16000, Iteration per second: 533.333333, Best solution: 820112 found at 20s
Seconds: 31, Total Iterations: 16100, Iteration per second: 519.354839, Best solution: 820112 found at 20s
Seconds: 31, Total Iterations: 16200, Iteration per second: 522.580645, Best solution: 820112 found at 20s
Seconds: 31, Total Iterations: 16300, Iteration per second: 525.806452, Best solution: 820112 found at 20s
Seconds: 31, Total Iterations: 16400, Iteration per second: 529.032258, Best solution: 820112 found at 20s
Seconds: 31, Total Iterations: 16500, Iteration per second: 532.258065, Best solution: 820112 found at 20s
Seconds: 32, Total Iterations: 16600, Iteration per second: 518.750000, Best solution: 820112 found at 20s
Seconds: 32, Total Iterations: 16700, Iteration per second: 521.875000, Best solution: 820112 found at 20s
Seconds: 32, Total Iterations: 16800, Iteration per second: 525.000000, Best solution: 820112 found at 20s
Seconds: 32, Total Iterations: 16900, Iteration per second: 528.125000, Best solution: 820112 found at 20s
Seconds: 32, Total Iterations: 17000, Iteration per second: 531.250000, Best solution: 820112 found at 20s
Seconds: 32, Total Iterations: 17100, Iteration per second: 534.375000, Best solution: 820112 found at 20s
Seconds: 33, Total Iterations: 17200, Iteration per second: 521.212121, Best solution: 820112 found at 20s
Seconds: 33, Total Iterations: 17300, Iteration per second: 524.242424, Best solution: 820112 found at 20s
Seconds: 33, Total Iterations: 17400, Iteration per second: 527.272727, Best solution: 820112 found at 20s
Seconds: 33, Total Iterations: 17500, Iteration per second: 530.303030, Best solution: 820112 found at 20s
Seconds: 33, Total Iterations: 17600, Iteration per second: 533.333333, Best solution: 820112 found at 20s
Seconds: 34, Total Iterations: 17700, Iteration per second: 520.588235, Best solution: 820112 found at 20s
Seconds: 34, Total Iterations: 17800, Iteration per second: 523.529412, Best solution: 820112 found at 20s
Seconds: 34, Total Iterations: 17900, Iteration per second: 526.470588, Best solution: 820112 found at 20s
Seconds: 34, Total Iterations: 18000, Iteration per second: 529.411765, Best solution: 820112 found at 20s
Seconds: 34, Total Iterations: 18100, Iteration per second: 532.352941, Best solution: 820112 found at 20s
Seconds: 35, Total Iterations: 18200, Iteration per second: 520.000000, Best solution: 820112 found at 20s
Seconds: 35, Total Iterations: 18300, Iteration per second: 522.857143, Best solution: 820112 found at 20s
Seconds: 35, Total Iterations: 18400, Iteration per second: 525.714286, Best solution: 820112 found at 20s
Seconds: 35, Total Iterations: 18500, Iteration per second: 528.571429, Best solution: 820112 found at 20s
Seconds: 35, Total Iterations: 18600, Iteration per second: 531.428571, Best solution: 820112 found at 20s
Seconds: 36, Total Iterations: 18700, Iteration per second: 519.444444, Best solution: 820112 found at 20s
Seconds: 36, Total Iterations: 18800, Iteration per second: 522.222222, Best solution: 820112 found at 20s
Seconds: 36, Total Iterations: 18900, Iteration per second: 525.000000, Best solution: 820112 found at 20s
Seconds: 36, Total Iterations: 19000, Iteration per second: 527.777778, Best solution: 820112 found at 20s
Seconds: 36, Total Iterations: 19100, Iteration per second: 530.555556, Best solution: 820112 found at 20s
Seconds: 36, Total Iterations: 19200, Iteration per second: 533.333333, Best solution: 820112 found at 20s
Seconds: 37, Total Iterations: 19300, Iteration per second: 521.621622, Best solution: 820112 found at 20s
Seconds: 37, Total Iterations: 19400, Iteration per second: 524.324324, Best solution: 820112 found at 20s
Seconds: 37, Total Iterations: 19500, Iteration per second: 527.027027, Best solution: 820112 found at 20s
Seconds: 37, Total Iterations: 19600, Iteration per second: 529.729730, Best solution: 820112 found at 20s
Seconds: 37, Total Iterations: 19700, Iteration per second: 532.432432, Best solution: 820112 found at 20s
Seconds: 38, Total Iterations: 19800, Iteration per second: 521.052632, Best solution: 820112 found at 20s
Seconds: 38, Total Iterations: 19900, Iteration per second: 523.684211, Best solution: 820112 found at 20s
Seconds: 38, Total Iterations: 20000, Iteration per second: 526.315789, Best solution: 820112 found at 20s
Seconds: 38, Total Iterations: 20100, Iteration per second: 528.947368, Best solution: 820112 found at 20s
Seconds: 38, Total Iterations: 20200, Iteration per second: 531.578947, Best solution: 820112 found at 20s
Seconds: 39, Total Iterations: 20300, Iteration per second: 520.512821, Best solution: 820112 found at 20s
Seconds: 39, Total Iterations: 20400, Iteration per second: 523.076923, Best solution: 820112 found at 20s
Seconds: 39, Total Iterations: 20500, Iteration per second: 525.641026, Best solution: 820112 found at 20s
Seconds: 39, Total Iterations: 20600, Iteration per second: 528.205128, Best solution: 820112 found at 20s
Seconds: 39, Total Iterations: 20700, Iteration per second: 530.769231, Best solution: 820112 found at 20s
Seconds: 39, Total Iterations: 20800, Iteration per second: 533.333333, Best solution: 820112 found at 20s
Seconds: 40, Total Iterations: 20900, Iteration per second: 522.500000, Best solution: 820112 found at 20s
Seconds: 40, Total Iterations: 21000, Iteration per second: 525.000000, Best solution: 820112 found at 20s
Seconds: 40, Total Iterations: 21100, Iteration per second: 527.500000, Best solution: 820112 found at 20s
Seconds: 40, Total Iterations: 21200, Iteration per second: 530.000000, Best solution: 820112 found at 20s
Seconds: 40, Total Iterations: 21300, Iteration per second: 532.500000, Best solution: 820112 found at 20s
Seconds: 41, Total Iterations: 21400, Iteration per second: 521.951220, Best solution: 820112 found at 20s
Seconds: 41, Total Iterations: 21500, Iteration per second: 524.390244, Best solution: 820112 found at 20s
Seconds: 41, Total Iterations: 21600, Iteration per second: 526.829268, Best solution: 820112 found at 20s
Seconds: 41, Total Iterations: 21700, Iteration per second: 529.268293, Best solution: 820112 found at 20s
Seconds: 41, Total Iterations: 21800, Iteration per second: 531.707317, Best solution: 820112 found at 20s
Seconds: 42, Total Iterations: 21900, Iteration per second: 521.428571, Best solution: 820112 found at 20s
Seconds: 42, Total Iterations: 22000, Iteration per second: 523.809524, Best solution: 820112 found at 20s
Seconds: 42, Total Iterations: 22100, Iteration per second: 526.190476, Best solution: 820112 found at 20s
Seconds: 42, Total Iterations: 22200, Iteration per second: 528.571429, Best solution: 820112 found at 20s
Seconds: 42, Total Iterations: 22300, Iteration per second: 530.952381, Best solution: 820112 found at 20s
Seconds: 43, Total Iterations: 22400, Iteration per second: 520.930233, Best solution: 820112 found at 20s
Seconds: 43, Total Iterations: 22500, Iteration per second: 523.255814, Best solution: 820112 found at 20s
Seconds: 43, Total Iterations: 22600, Iteration per second: 525.581395, Best solution: 820112 found at 20s
Seconds: 43, Total Iterations: 22700, Iteration per second: 527.906977, Best solution: 820112 found at 20s
Seconds: 43, Total Iterations: 22800, Iteration per second: 530.232558, Best solution: 820112 found at 20s
Seconds: 43, Total Iterations: 22900, Iteration per second: 532.558140, Best solution: 820112 found at 20s
Seconds: 44, Total Iterations: 23000, Iteration per second: 522.727273, Best solution: 820112 found at 20s
Seconds: 44, Total Iterations: 23100, Iteration per second: 525.000000, Best solution: 820112 found at 20s
Seconds: 44, Total Iterations: 23200, Iteration per second: 527.272727, Best solution: 820112 found at 20s
Seconds: 44, Total Iterations: 23300, Iteration per second: 529.545455, Best solution: 820112 found at 20s
Seconds: 44, Total Iterations: 23400, Iteration per second: 531.818182, Best solution: 820112 found at 20s
Seconds: 45, Total Iterations: 23500, Iteration per second: 522.222222, Best solution: 820112 found at 20s
Seconds: 45, Total Iterations: 23600, Iteration per second: 524.444444, Best solution: 820112 found at 20s
Seconds: 45, Total Iterations: 23700, Iteration per second: 526.666667, Best solution: 820112 found at 20s
Seconds: 45, Total Iterations: 23800, Iteration per second: 528.888889, Best solution: 820112 found at 20s
Seconds: 45, Total Iterations: 23900, Iteration per second: 531.111111, Best solution: 820112 found at 20s
Seconds: 45, Total Iterations: 24000, Iteration per second: 533.333333, Best solution: 820112 found at 20s
Seconds: 46, Total Iterations: 24100, Iteration per second: 523.913043, Best solution: 820112 found at 20s
Seconds: 46, Total Iterations: 24200, Iteration per second: 526.086957, Best solution: 820112 found at 20s
Seconds: 46, Total Iterations: 24300, Iteration per second: 528.260870, Best solution: 820112 found at 20s
Seconds: 46, Total Iterations: 24400, Iteration per second: 530.434783, Best solution: 820112 found at 20s
Seconds: 46, Total Iterations: 24500, Iteration per second: 532.608696, Best solution: 820112 found at 20s
Seconds: 47, Total Iterations: 24600, Iteration per second: 523.404255, Best solution: 820112 found at 20s
Seconds: 47, Total Iterations: 24700, Iteration per second: 525.531915, Best solution: 820112 found at 20s
Seconds: 47, Total Iterations: 24800, Iteration per second: 527.659574, Best solution: 820112 found at 20s
Seconds: 47, Total Iterations: 24900, Iteration per second: 529.787234, Best solution: 820112 found at 20s
Seconds: 47, Total Iterations: 25000, Iteration per second: 531.914894, Best solution: 820112 found at 20s
Seconds: 48, Total Iterations: 25100, Iteration per second: 522.916667, Best solution: 820112 found at 20s
Seconds: 48, Total Iterations: 25200, Iteration per second: 525.000000, Best solution: 820112 found at 20s
Seconds: 48, Total Iterations: 25300, Iteration per second: 527.083333, Best solution: 820112 found at 20s
Seconds: 48, Total Iterations: 25400, Iteration per second: 529.166667, Best solution: 820112 found at 20s
Seconds: 48, Total Iterations: 25500, Iteration per second: 531.250000, Best solution: 820112 found at 20s
Seconds: 48, Total Iterations: 25600, Iteration per second: 533.333333, Best solution: 820112 found at 20s
Seconds: 49, Total Iterations: 25700, Iteration per second: 524.489796, Best solution: 820112 found at 20s
Seconds: 49, Total Iterations: 25800, Iteration per second: 526.530612, Best solution: 820112 found at 20s
Seconds: 49, Total Iterations: 25900, Iteration per second: 528.571429, Best solution: 820112 found at 20s
Seconds: 49, Total Iterations: 26000, Iteration per second: 530.612245, Best solution: 820112 found at 20s
Seconds: 49, Total Iterations: 26100, Iteration per second: 532.653061, Best solution: 820112 found at 20s
Seconds: 50, Total Iterations: 26200, Iteration per second: 524.000000, Best solution: 820112 found at 20s
Seconds: 50, Total Iterations: 26300, Iteration per second: 526.000000, Best solution: 820112 found at 20s
Seconds: 50, Total Iterations: 26400, Iteration per second: 528.000000, Best solution: 820112 found at 20s
Seconds: 50, Total Iterations: 26500, Iteration per second: 530.000000, Best solution: 820112 found at 20s
Seconds: 50, Total Iterations: 26600, Iteration per second: 532.000000, Best solution: 820112 found at 20s
Seconds: 51, Total Iterations: 26700, Iteration per second: 523.529412, Best solution: 820112 found at 20s
Seconds: 51, Total Iterations: 26800, Iteration per second: 525.490196, Best solution: 820112 found at 20s
Seconds: 51, Total Iterations: 26900, Iteration per second: 527.450980, Best solution: 820112 found at 20s
Seconds: 51, Total Iterations: 27000, Iteration per second: 529.411765, Best solution: 820112 found at 20s
Seconds: 51, Total Iterations: 27100, Iteration per second: 531.372549, Best solution: 820112 found at 20s
Seconds: 51, Total Iterations: 27200, Iteration per second: 533.333333, Best solution: 820112 found at 20s
Seconds: 52, Total Iterations: 27300, Iteration per second: 525.000000, Best solution: 820112 found at 20s
Seconds: 52, Total Iterations: 27400, Iteration per second: 526.923077, Best solution: 820112 found at 20s
Seconds: 52, Total Iterations: 27500, Iteration per second: 528.846154, Best solution: 820112 found at 20s
Seconds: 52, Total Iterations: 27600, Iteration per second: 530.769231, Best solution: 820112 found at 20s
Seconds: 52, Total Iterations: 27700, Iteration per second: 532.692308, Best solution: 820112 found at 20s
Seconds: 53, Total Iterations: 27800, Iteration per second: 524.528302, Best solution: 820112 found at 20s
Seconds: 53, Total Iterations: 27900, Iteration per second: 526.415094, Best solution: 820112 found at 20s
Seconds: 53, Total Iterations: 28000, Iteration per second: 528.301887, Best solution: 820112 found at 20s
Seconds: 53, Total Iterations: 28100, Iteration per second: 530.188679, Best solution: 820112 found at 20s
Seconds: 53, Total Iterations: 28200, Iteration per second: 532.075472, Best solution: 820112 found at 20s
Seconds: 54, Total Iterations: 28300, Iteration per second: 524.074074, Best solution: 820112 found at 20s
Seconds: 54, Total Iterations: 28400, Iteration per second: 525.925926, Best solution: 820112 found at 20s
Seconds: 54, Total Iterations: 28500, Iteration per second: 527.777778, Best solution: 820112 found at 20s
Seconds: 54, Total Iterations: 28600, Iteration per second: 529.629630, Best solution: 820112 found at 20s
Seconds: 54, Total Iterations: 28700, Iteration per second: 531.481481, Best solution: 820112 found at 20s
Seconds: 55, Total Iterations: 28800, Iteration per second: 523.636364, Best solution: 820112 found at 20s
Seconds: 55, Total Iterations: 28900, Iteration per second: 525.454545, Best solution: 820112 found at 20s
Seconds: 55, Total Iterations: 29000, Iteration per second: 527.272727, Best solution: 820112 found at 20s
Seconds: 55, Total Iterations: 29100, Iteration per second: 529.090909, Best solution: 820112 found at 20s
Seconds: 55, Total Iterations: 29200, Iteration per second: 530.909091, Best solution: 820112 found at 20s
Seconds: 55, Total Iterations: 29300, Iteration per second: 532.727273, Best solution: 820112 found at 20s
Seconds: 56, Total Iterations: 29400, Iteration per second: 525.000000, Best solution: 820112 found at 20s
Seconds: 56, Total Iterations: 29500, Iteration per second: 526.785714, Best solution: 820112 found at 20s
