Running GRASP algorithm...
Running with 31 threads (Available processors: 31).
Seconds: 1, Total Iterations: 100, Iteration per second: 100.000000, Best solution: 611961 found at 1s
Seconds: 2, Total Iterations: 200, Iteration per second: 100.000000, Best solution: 614858 found at 2s
Seconds: 2, Total Iterations: 300, Iteration per second: 150.000000, Best solution: 616176 found at 2s
Seconds: 2, Total Iterations: 400, Iteration per second: 200.000000, Best solution: 618581 found at 2s
Seconds: 3, Total Iterations: 500, Iteration per second: 166.666667, Best solution: 618581 found at 2s
Seconds: 3, Total Iterations: 600, Iteration per second: 200.000000, Best solution: 618581 found at 2s
Seconds: 4, Total Iterations: 700, Iteration per second: 175.000000, Best solution: 618581 found at 2s
Seconds: 4, Total Iterations: 800, Iteration per second: 200.000000, Best solution: 618581 found at 2s
Seconds: 4, Total Iterations: 900, Iteration per second: 225.000000, Best solution: 618581 found at 2s
Seconds: 5, Total Iterations: 1000, Iteration per second: 200.000000, Best solution: 618581 found at 2s
Seconds: 5, Total Iterations: 1100, Iteration per second: 220.000000, Best solution: 618581 found at 2s
Seconds: 5, Total Iterations: 1200, Iteration per second: 240.000000, Best solution: 619083 found at 5s
Seconds: 6, Total Iterations: 1300, Iteration per second: 216.666667, Best solution: 619083 found at 5s
Seconds: 6, Total Iterations: 1400, Iteration per second: 233.333333, Best solution: 619083 found at 5s
Seconds: 6, Total Iterations: 1500, Iteration per second: 250.000000, Best solution: 619083 found at 5s
Seconds: 7, Total Iterations: 1600, Iteration per second: 228.571429, Best solution: 619083 found at 5s
Seconds: 7, Total Iterations: 1700, Iteration per second: 242.857143, Best solution: 619083 found at 5s
Seconds: 7, Total Iterations: 1800, Iteration per second: 257.142857, Best solution: 619083 found at 5s
Seconds: 8, Total Iterations: 1900, Iteration per second: 237.500000, Best solution: 619083 found at 5s
Seconds: 8, Total Iterations: 2000, Iteration per second: 250.000000, Best solution: 619083 found at 5s
Seconds: 8, Total Iterations: 2100, Iteration per second: 262.500000, Best solution: 619083 found at 5s
Seconds: 9, Total Iterations: 2200, Iteration per second: 244.444444, Best solution: 619083 found at 5s
Seconds: 9, Total Iterations: 2300, Iteration per second: 255.555556, Best solution: 619083 found at 5s
Seconds: 9, Total Iterations: 2400, Iteration per second: 266.666667, Best solution: 619083 found at 5s
Seconds: 10, Total Iterations: 2500, Iteration per second: 250.000000, Best solution: 619083 found at 5s
Seconds: 10, Total Iterations: 2600, Iteration per second: 260.000000, Best solution: 619083 found at 5s
Seconds: 11, Total Iterations: 2700, Iteration per second: 245.454545, Best solution: 619083 found at 5s
Seconds: 11, Total Iterations: 2800, Iteration per second: 254.545455, Best solution: 619083 found at 5s
Seconds: 11, Total Iterations: 2900, Iteration per second: 263.636364, Best solution: 619083 found at 5s
Seconds: 12, Total Iterations: 3000, Iteration per second: 250.000000, Best solution: 619083 found at 5s
Seconds: 12, Total Iterations: 3100, Iteration per second: 258.333333, Best solution: 619083 found at 5s
Seconds: 12, Total Iterations: 3200, Iteration per second: 266.666667, Best solution: 619083 found at 5s
Seconds: 13, Total Iterations: 3300, Iteration per second: 253.846154, Best solution: 619083 found at 5s
Seconds: 13, Total Iterations: 3400, Iteration per second: 261.538462, Best solution: 619083 found at 5s
Seconds: 13, Total Iterations: 3500, Iteration per second: 269.230769, Best solution: 619083 found at 5s
Seconds: 14, Total Iterations: 3600, Iteration per second: 257.142857, Best solution: 619083 found at 5s
Seconds: 14, Total Iterations: 3700, Iteration per second: 264.285714, Best solution: 619083 found at 5s
Seconds: 14, Total Iterations: 3800, Iteration per second: 271.428571, Best solution: 619083 found at 5s
Seconds: 15, Total Iterations: 3900, Iteration per second: 260.000000, Best solution: 619083 found at 5s
Seconds: 15, Total Iterations: 4000, Iteration per second: 266.666667, Best solution: 619083 found at 5s
Seconds: 15, Total Iterations: 4100, Iteration per second: 273.333333, Best solution: 619083 found at 5s
Seconds: 16, Total Iterations: 4200, Iteration per second: 262.500000, Best solution: 619083 found at 5s
Seconds: 16, Total Iterations: 4300, Iteration per second: 268.750000, Best solution: 619083 found at 5s
Seconds: 16, Total Iterations: 4400, Iteration per second: 275.000000, Best solution: 619083 found at 5s
Seconds: 17, Total Iterations: 4500, Iteration per second: 264.705882, Best solution: 619083 found at 5s
Seconds: 17, Total Iterations: 4600, Iteration per second: 270.588235, Best solution: 619083 found at 5s
Seconds: 17, Total Iterations: 4700, Iteration per second: 276.470588, Best solution: 619083 found at 5s
Seconds: 18, Total Iterations: 4800, Iteration per second: 266.666667, Best solution: 619083 found at 5s
Seconds: 18, Total Iterations: 4900, Iteration per second: 272.222222, Best solution: 619083 found at 5s
Seconds: 18, Total Iterations: 5000, Iteration per second: 277.777778, Best solution: 619083 found at 5s
